TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
F42133,1,40.20800447,343.42,0.2,1.3,1.48,0.12,32,0.13,0.5,0.03,0.03,1.668,0,0,0.15,100,30,1.48,0,0.9
F51001,1,37.79409259,15.23,0.2,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51003,1,38.004722,543.16,0.2,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.76,0,0.9
F51005,1,37.78966324,1890.77,0.2,1.3,3.65,0.12,32,0.13,0.5,0.03,0.03,2.268,0,0,0.15,100,30,3.65,0,0.9
F51009,1,37.6171432,953.74,0.2,1.3,2.34,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.34,0,0.9
F51011,1,37.38019756,755.56,0.2,1.3,2.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.06,0,0.9
F51013,1,38.8717971,70.55,0.2,1.3,1.1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.1,0,0.9
F51015,1,37.99850121,1598.49,0.2,1.3,3.24,0.12,32,0.13,0.5,0.03,0.03,2.196,0,0,0.15,100,30,3.24,0,0.9
F51017,1,38.11640421,2700.12,0.2,1.3,4.79,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,4.79,0,0.9
F51019,1,37.5639695,1485.71,0.2,1.3,3.09,0.12,32,0.13,0.5,0.03,0.03,0.63,0,0,0.15,100,30,3.09,0,0.9
F51023,1,37.63022175,1627.51,0.2,1.3,3.28,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.28,0,0.9
F51033,1,38.11815656,193.87,0.2,1.3,1.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.27,0,0.9
F51041,1,37.38356804,115.66,0.2,1.3,1.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.16,0,0.9
F51043,1,39.0658589,1307.31,0.2,1.3,2.84,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.84,0,0.9
F51045,1,37.49887596,1982.83,0.2,1.3,3.78,0.12,32,0.13,0.5,0.03,0.03,1.896,0,0,0.15,100,30,3.78,0,0.9
F51053,1,37.19731519,145.69,0.2,1.3,1.2,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.2,0,0.9
F51057,1,37.9498906,40.3,0.2,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F51059,1,38.76474468,163.07,0.2,1.3,1.23,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.23,0,0.9
F51061,1,38.57401993,727.52,0.2,1.3,2.02,0.12,32,0.13,0.5,0.03,0.03,0.726,0,0,0.15,100,30,2.02,0,0.9
F51069,1,39.06620638,703.39,0.2,1.3,1.99,0.12,32,0.13,0.5,0.03,0.03,2.514,0,0,0.15,100,30,1.99,0,0.9
F51071,1,37.38025153,2349.05,0.2,1.3,4.3,0.12,32,0.13,0.5,0.03,0.03,1.062,0,0,0.15,100,30,4.3,0,0.9
F51079,1,38.37100445,2061.53,0.2,1.3,3.89,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.89,0,0.9
F51085,1,37.58652712,105.62,0.2,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51087,1,37.44067424,146.51,0.2,1.3,1.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.21,0,0.9
F51091,1,38.42129244,3460.47,0.2,1.3,5.86,0.12,32,0.13,0.5,0.03,0.03,3.156,0,0,0.15,100,30,5.86,0,0.9
F51095,1,37.23160502,52.61,0.2,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F51099,1,38.30945636,16.99,0.2,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51101,1,37.57048169,49.09,0.2,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F51107,1,38.99786586,284.6,0.2,1.3,1.4,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.4,0,0.9
F51113,1,38.53424962,3290.16,0.2,1.3,5.62,0.12,32,0.13,0.5,0.03,0.03,3.042,0,0,0.15,100,30,5.62,0,0.9
F51121,1,37.32422828,2098.86,0.2,1.3,3.95,0.12,32,0.13,0.5,0.03,0.03,0.348,0,0,0.15,100,30,3.95,0,0.9
F51125,1,37.79005153,2002.3,0.2,1.3,3.81,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.81,0,0.9
F51131,1,37.1070616,6.1,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51137,1,38.3179996,318.51,0.2,1.3,1.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.45,0,0.9
F51139,1,38.66316751,904.79,0.2,1.3,2.27,0.12,32,0.13,0.5,0.03,0.03,0.09,0,0,0.15,100,30,2.27,0,0.9
F51145,1,37.5480855,407.12,0.2,1.3,1.57,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.57,0,0.9
F51147,1,37.29597719,456.5,0.2,1.3,1.64,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.64,0,0.9
F51149,1,37.25935027,125.22,0.2,1.3,1.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.18,0,0.9
F51153,1,38.61043402,130.61,0.2,1.3,1.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.18,0,0.9
F51157,1,38.70163605,2371.12,0.2,1.3,4.33,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,4.33,0,0.9
F51159,1,37.97191274,21.09,0.2,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51161,1,37.37989381,2318.02,0.2,1.3,4.25,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,4.25,0,0.9
F51163,1,37.8568492,1827.65,0.2,1.3,3.57,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,3.57,0,0.9
F51165,1,38.45442352,1575.38,0.2,1.3,3.21,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,3.21,0,0.9
F51171,1,38.82182811,1303.59,0.2,1.3,2.83,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,2.83,0,0.9
F51177,1,38.27781979,345.04,0.2,1.3,1.48,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.48,0,0.9
F51179,1,38.52752099,196.59,0.2,1.3,1.28,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.28,0,0.9
F51181,1,37.20193345,106.74,0.2,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51187,1,38.89645,648.5,0.2,1.3,1.91,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.91,0,0.9
F51193,1,38.1694023,19.93,0.2,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51199,1,37.27373738,56.07,0.2,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F51510,1,38.81893948,12.2,0.2,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51530,1,37.72431677,1031.35,0.2,1.3,2.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.45,0,0.9
F51540,1,38.05510418,487.68,0.2,1.3,1.68,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.68,0,0.9
F51550,1,36.71768038,7.53,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51580,1,37.80248116,1722,0.2,1.3,3.42,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,3.42,0,0.9
F51630,1,38.28911532,119.16,0.2,1.3,1.17,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.17,0,0.9
F51650,1,37.07643901,5.59,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51660,1,38.44715544,1315.6,0.2,1.3,2.85,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.85,0,0.9
F51670,1,37.30466268,43.27,0.2,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F51700,1,37.13392306,28.73,0.2,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F51710,1,36.932906,10.12,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51730,1,37.22511988,119.1,0.2,1.3,1.17,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.17,0,0.9
F51735,1,37.13831212,7.12,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51740,1,36.88680321,7.68,0.2,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51760,1,37.53835248,144.47,0.2,1.3,1.2,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.2,0,0.9
F51790,1,38.14991107,1459.8,0.2,1.3,3.05,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3.05,0,0.9
F51800,1,36.73286657,21.89,0.2,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51810,1,36.85457391,15.07,0.2,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51820,1,38.03823923,1473.49,0.2,1.3,3.07,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,3.07,0,0.9
F51830,1,37.26577788,76.16,0.2,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
F54003,1,39.42083107,508.75,0.2,1.3,1.71,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,1.71,0,0.9
F54023,1,38.96858596,2067.82,0.2,1.3,3.9,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.9,0,0.9
F54027,1,39.11366086,1415.75,0.2,1.3,2.99,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,2.99,0,0.9
F54031,1,38.97308212,1743.06,0.2,1.3,3.45,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.45,0,0.9
F54037,1,39.33274039,452.49,0.2,1.3,1.64,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,1.64,0,0.9
F54057,1,39.43226204,941.44,0.2,1.3,2.32,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,2.32,0,0.9
F54063,1,37.49668934,2979.55,0.2,1.3,5.18,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,5.18,0,0.9
F54065,1,39.57554085,526.23,0.2,1.3,1.74,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.74,0,0.9
F54071,1,38.61044863,2166.19,0.2,1.3,4.04,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,4.04,0,0.9
end,,,,,,,,,,,,,,,,,,,,,
