TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
F51810,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F51820,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F51830,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54003,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54023,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54027,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54031,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54037,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54057,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54063,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54065,1,0,1,0,0.01,0.5,0.01,0.1,0.64
F54071,1,0,1,0,0.01,0.5,0.01,0.1,0.64
end,,,,,,,,,
