TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
F51013,1,38.8718,70.54,0.05,1.3,1.099,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.099,0,0.9
F51015,1,37.9985,1624.42,0.05,1.3,3.281,0.12,32,0.13,0.5,0.03,0.03,2.196,0,0,0.15,100,30,3.281,0,0.9
F51017,1,38.1164,2019.94,0.05,1.3,3.836,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,3.836,0,0.9
F51019,1,37.564,2161.91,0.05,1.3,4.035,0.12,32,0.13,0.5,0.03,0.03,0.63,0,0,0.15,100,30,4.035,0,0.9
F51023,1,37.6302,1265.97,0.05,1.3,2.777,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.777,0,0.9
F51033,1,38.1182,193.47,0.05,1.3,1.272,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.272,0,0.9
F51041,1,37.3836,10.83,0.05,1.3,1.015,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.015,0,0.9
F51043,1,39.0659,1536.76,0.05,1.3,3.157,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.157,0,0.9
F51045,1,37.4989,2257.64,0.05,1.3,4.17,0.12,32,0.13,0.5,0.03,0.03,1.896,0,0,0.15,100,30,4.17,0,0.9
F51053,1,37.1973,147.41,0.05,1.3,1.207,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.207,0,0.9
F51057,1,37.9499,49.31,0.05,1.3,1.069,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.069,0,0.9
F51059,1,38.7647,118.87,0.05,1.3,1.167,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.167,0,0.9
F51061,1,38.574,344.23,0.05,1.3,1.483,0.12,32,0.13,0.5,0.03,0.03,0.726,0,0,0.15,100,30,1.483,0,0.9
F51069,1,39.0662,737.15,0.05,1.3,2.035,0.12,32,0.13,0.5,0.03,0.03,2.514,0,0,0.15,100,30,2.035,0,0.9
F51071,1,37.3803,2934.44,0.05,1.3,5.12,0.12,32,0.13,0.5,0.03,0.03,1.062,0,0,0.15,100,30,5.12,0,0.9
F51079,1,38.371,2326.57,0.05,1.3,4.266,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.266,0,0.9
F51085,1,37.5865,147.66,0.05,1.3,1.207,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.207,0,0.9
F51087,1,37.4407,96.64,0.05,1.3,1.136,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.136,0,0.9
F51091,1,38.4213,3373.3,0.05,1.3,5.736,0.12,32,0.13,0.5,0.03,0.03,3.156,0,0,0.15,100,30,5.736,0,0.9
F51095,1,37.2316,24.52,0.05,1.3,1.034,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.034,0,0.9
F51099,1,38.3095,25.58,0.05,1.3,1.036,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.036,0,0.9
F51101,1,37.5705,26.25,0.05,1.3,1.037,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.037,0,0.9
F51107,1,38.9979,280.44,0.05,1.3,1.394,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.394,0,0.9
F51113,1,38.5342,2611.74,0.05,1.3,4.667,0.12,32,0.13,0.5,0.03,0.03,3.042,0,0,0.15,100,30,4.667,0,0.9
F51121,1,37.3242,2007.13,0.05,1.3,3.818,0.12,32,0.13,0.5,0.03,0.03,0.348,0,0,0.15,100,30,3.818,0,0.9
F51125,1,37.7901,2002.3,0.05,1.3,3.811,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.811,0,0.9
F51131,1,37.1071,11.7,0.05,1.3,1.016,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.016,0,0.9
F51137,1,38.318,322.28,0.05,1.3,1.452,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.452,0,0.9
F51139,1,38.6632,816.54,0.05,1.3,2.146,0.12,32,0.13,0.5,0.03,0.03,0.09,0,0,0.15,100,30,2.146,0,0.9
F51145,1,37.5481,412.49,0.05,1.3,1.579,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.579,0,0.9
F51147,1,37.296,459.31,0.05,1.3,1.645,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.645,0,0.9
F51149,1,37.2594,99.8,0.05,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51153,1,38.6104,248.04,0.05,1.3,1.348,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.348,0,0.9
F51157,1,38.7016,2544.08,0.05,1.3,4.572,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,4.572,0,0.9
F51159,1,37.9719,31.1,0.05,1.3,1.044,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.044,0,0.9
F51161,1,37.3799,1851.23,0.05,1.3,3.599,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.599,0,0.9
F51163,1,37.8568,1013.93,0.05,1.3,2.423,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,2.423,0,0.9
F51165,1,38.4544,1325.88,0.05,1.3,2.861,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,2.861,0,0.9
F51171,1,38.8218,1774.87,0.05,1.3,3.492,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,3.492,0,0.9
F51177,1,38.2778,317.78,0.05,1.3,1.446,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.446,0,0.9
F51179,1,38.5275,293.43,0.05,1.3,1.412,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.412,0,0.9
F51181,1,37.2019,102.85,0.05,1.3,1.144,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.144,0,0.9
F51187,1,38.8965,595.01,0.05,1.3,1.835,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.835,0,0.9
F51193,1,38.1694,18.3,0.05,1.3,1.026,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.026,0,0.9
F51199,1,37.2737,56.03,0.05,1.3,1.079,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.079,0,0.9
F51510,1,38.8189,10.61,0.05,1.3,1.015,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.015,0,0.9
F51530,1,37.7243,1099.66,0.05,1.3,2.544,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.544,0,0.9
F51540,1,38.0551,487.68,0.05,1.3,1.685,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.685,0,0.9
F51550,1,36.7177,16.4,0.05,1.3,1.023,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.023,0,0.9
F51580,1,37.8025,1722,0.05,1.3,3.418,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,3.418,0,0.9
F51630,1,38.2891,160.96,0.05,1.3,1.226,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.226,0,0.9
F51650,1,37.0764,2.46,0.05,1.3,1.003,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.003,0,0.9
F51660,1,38.4472,1315.6,0.05,1.3,2.847,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.847,0,0.9
F51670,1,37.3047,51.7,0.05,1.3,1.073,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.073,0,0.9
F51700,1,37.1339,16.22,0.05,1.3,1.023,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.023,0,0.9
F51710,1,36.9329,12.33,0.05,1.3,1.017,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.017,0,0.9
F51730,1,37.2251,109.84,0.05,1.3,1.154,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.154,0,0.9
F51735,1,37.1383,7.64,0.05,1.3,1.011,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.011,0,0.9
F51740,1,36.8868,6.39,0.05,1.3,1.009,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.009,0,0.9
F51760,1,37.5384,126.37,0.05,1.3,1.177,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.177,0,0.9
F51790,1,38.1499,1489.48,0.05,1.3,3.091,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3.091,0,0.9
F51800,1,36.7329,18.77,0.05,1.3,1.026,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.026,0,0.9
F51810,1,36.8546,18.37,0.05,1.3,1.026,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.026,0,0.9
F51820,1,38.0382,1451.21,0.05,1.3,3.037,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,3.037,0,0.9
F51830,1,37.2658,59.05,0.05,1.3,1.083,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.083,0,0.9
F54003,1,39.4208,488.84,0.05,1.3,1.686,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,1.686,0,0.9
F54023,1,38.9686,1506.22,0.05,1.3,3.115,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.115,0,0.9
F54027,1,39.1137,1397.84,0.05,1.3,2.962,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,2.962,0,0.9
F54031,1,38.9731,1835.27,0.05,1.3,3.577,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.577,0,0.9
F54037,1,39.3327,439.44,0.05,1.3,1.617,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,1.617,0,0.9
F54057,1,39.4323,946.51,0.05,1.3,2.329,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,2.329,0,0.9
F54063,1,37.4967,2648.71,0.05,1.3,4.719,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,4.719,0,0.9
F54065,1,39.5755,526.23,0.05,1.3,1.739,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.739,0,0.9
F54071,1,38.6104,2039.29,0.05,1.3,3.863,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,3.863,0,0.9
end,,,,,,,,,,,,,,,,,,,,,
