landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
A54063,0.1061,0.2847,0.64885,0.50784,0.21111,0.10109,0.11717,0.02987,0.05615,0.6194,1.2968,0.29137,0.7313,0.9716,0.1013,0.29137,0.7313,0.1013,0.29137,0.7313,0.9716,0.1013,0.64918,0.5077,0.24099,0.1043,0.13098,0.0572
A54065,0.1198,0.2847,0.50244,0.41842,0.20391,0.07393,0.11841,0.03036,0.05612,0.613,1.2968,0.29187,0.8831,0.9716,0.1013,0.29187,0.8831,0.1013,0.29187,0.8831,0.9716,0.1013,0.48793,0.40664,0.20279,0.07182,0.08631,0.05624
A54071,0.1016,0.2847,0.58852,0.43698,0.19293,0.16757,0.13802,0.02883,0.0553,0.7359,1.2968,0.21696,0.7185,0.9716,0.1013,0.21696,0.7185,0.1013,0.21696,0.7185,0.9716,0.1013,0.57079,0.42412,0.19048,0.14813,0.13595,0.0553
A54077,0.15674,0.2847,0.63085,0.49022,0.22146,0.08246,0.14478,0.0306,0.09614,0.6693,1.2968,0.87245,1.5819,0.9716,0.1013,0.87245,1.5819,0.1013,0.87245,1.5819,0.9716,0.1013,0.53007,0.41026,0.21946,0.05774,0.13885,0.0968
A54093,0.18483,0.2847,0.59549,0.4613,0.2067,0.08114,0.11809,0.03044,0.22304,0.6184,1.2968,0.97764,1.6667,0.9716,0.1013,0.97764,1.6667,0.1013,0.97764,1.6667,0.9716,0.1013,0.52892,0.40779,0.19777,0.06063,0.10482,0.2232
B24001,0.11771,0.2847,0.69717,0.53978,0.20672,0.07294,0.15078,0.02995,0.05596,0.6922,1.2968,0.3537,0.9627,0.9716,0.1013,0.3537,0.9627,0.1013,0.3537,0.9627,0.9716,0.1013,0.7318,0.56585,0.18403,0.072,0.15112,0.05596
B24021,0.13654,0.2847,0.60713,0.47003,0.20325,0.05296,0.25628,0.02992,0.05604,1.3241,1.2968,0.30697,1.1552,0.9716,0.1013,0.30697,1.1552,0.1013,0.30697,1.1552,0.9716,0.1013,0.5591,0.43077,0.20785,0.05148,0.25594,0.05604
B42001,0.14555,0.2847,0.72664,0.56158,0.2137,0.18856,0.59747,0.03063,0.0563,1.0149,1.2968,0.51239,1.3131,0.9716,0.1013,0.51239,1.3131,0.1013,0.51239,1.3131,0.9716,0.1013,0.66911,0.5182,0.21303,0.18274,0.62877,0.0563
B42009,0.12939,0.2847,0.67337,0.52147,0.20196,0.08224,0.33201,0.03068,0.05627,0.9578,1.2968,0.39344,0.9491,0.9716,0.1013,0.39344,0.9491,0.1013,0.39344,0.9491,0.9716,0.1013,0.6633,0.51383,0.20089,0.0801,0.34589,0.05627
B42015,0.1302,0.2847,0.64496,0.49873,0.21879,0.07699,0.42548,0.0306,0.05634,0.9889,1.2968,0.4203,1.0449,0.9716,0.1013,0.4203,1.0449,0.1013,0.4203,1.0449,0.9716,0.1013,0.6284,0.48588,0.2171,0.075,0.45564,0.05634
B42027,0.12566,0.2847,0.63446,0.49242,0.31333,0.08234,0.20499,0.03018,0.05599,1.0489,1.2968,0.41389,1.1077,0.9716,0.1013,0.41389,1.1077,0.1013,0.41389,1.1077,0.9716,0.1013,0.62389,0.48434,0.31169,0.08105,0.22429,0.05599
B42035,0.12675,0.2847,0.64235,0.49754,0.18079,0.10142,0.38963,0.03051,0.05586,1.3356,1.2968,0.38405,1.082,0.9716,0.1013,0.38405,1.082,0.1013,0.38405,1.082,0.9716,0.1013,0.63448,0.49155,0.17889,0.10067,0.36545,0.05586
B42041,0.13425,0.2847,0.60655,0.48628,0.1706,0.08587,0.26838,0.02531,0.04985,1.4268,1.2968,0.30184,1.1896,0.9716,0.1013,0.30184,1.1896,0.1013,0.30184,1.1896,0.9716,0.1013,0.58935,0.47267,0.16967,0.08327,0.26412,0.04989
B42043,0.14463,0.2847,0.73289,0.56727,0.21409,0.18508,0.46216,0.03064,0.0563,1.3751,1.2968,0.41017,1.2759,0.9716,0.1013,0.41017,1.2759,0.1013,0.41017,1.2759,0.9716,0.1013,0.70267,0.54434,0.21267,0.18254,0.46447,0.05628
B42055,0.1326,0.2847,0.70887,0.54955,0.20395,0.09346,0.46247,0.03028,0.05573,1.6759,1.2968,0.3387,1.0846,0.9716,0.1013,0.3387,1.0846,0.1013,0.3387,1.0846,0.9716,0.1013,0.68017,0.52714,0.2033,0.09136,0.46349,0.05573
B42079,0.13121,0.2847,0.61499,0.47483,0.21015,0.07709,0.2467,0.03043,0.0564,0.906,1.2968,0.5591,1.1526,0.9716,0.1013,0.5591,1.1526,0.1013,0.5591,1.1526,0.9716,0.1013,0.60667,0.46873,0.20887,0.07508,0.293,0.0564
B42081,0.12439,0.2847,0.56692,0.39433,0.19102,0.07777,0.20345,0.03028,0.05469,0.9775,1.2968,0.33991,0.9939,0.9716,0.1013,0.33991,0.9939,0.1013,0.33991,0.9939,0.9716,0.1013,0.55414,0.38551,0.18895,0.07521,0.21922,0.05469
B42119,0.13049,0.2847,0.67644,0.52384,0.22529,0.17948,0.52514,0.0304,0.05612,1.6502,1.2968,0.37889,1.0765,0.9716,0.1013,0.37889,1.0765,0.1013,0.37889,1.0765,0.9716,0.1013,0.64433,0.49861,0.22287,0.17084,0.49273,0.05612
B42131,0.13062,0.2847,0.62996,0.48647,0.20177,0.07565,0.26209,0.03048,0.05638,0.8462,1.2968,0.49173,1.1323,0.9716,0.1013,0.49173,1.1323,0.1013,0.49173,1.1323,0.9716,0.1013,0.61989,0.47892,0.20071,0.07425,0.27298,0.05638
B51003,0.12497,0.2847,0.60371,0.46759,0.20327,0.0867,0.12468,0.0299,0.05617,0.6701,1.2968,0.32986,1.13,0.9716,0.1013,0.32986,1.13,0.1013,0.32986,1.13,0.9716,0.1013,0.77093,0.57999,0.20197,0.19017,0.17701,0.05627
B51009,0.1112,0.2847,0.59379,0.4628,0.18336,0.08475,0.12461,0.02994,0.05629,0.647,1.2968,0.48967,0.9369,0.9716,0.1013,0.48967,0.9369,0.1013,0.48967,0.9369,0.9716,0.1013,0.65883,0.50739,0.1791,0.08705,0.12397,0.05655
B51015,0.12036,0.2847,0.86861,0.6705,0.19334,0.22752,0.14069,0.02966,0.05627,0.7255,1.2968,0.46216,0.9997,0.9716,0.1013,0.46216,0.9997,0.1013,0.46216,0.9997,0.9716,0.1013,0.87221,0.66955,0.20844,0.23636,0.13813,0.05666
B51017,0.09898,0.2847,0.74481,0.56937,0.19974,0.08414,0.11505,0.02961,0.05625,0.5925,1.2968,0.30951,0.7344,0.9716,0.1013,0.30951,0.7344,0.1013,0.30951,0.7344,0.9716,0.1013,0.90968,0.69661,0.21375,0.10049,0.12725,0.05691
B51019,0.10932,0.2847,0.68091,0.52673,0.19105,0.09041,0.12715,0.0282,0.05625,0.6833,1.2968,0.24412,0.8225,0.9716,0.1013,0.24412,0.8225,0.1013,0.24412,0.8225,0.9716,0.1013,10.94619,7.8887,0.19034,2.10569,0.36984,0.05638
B51023,0.11138,0.2847,0.78263,0.60631,0.19087,0.093,0.12115,0.02895,0.0563,0.6477,1.2968,0.36642,0.9114,0.9716,0.1013,0.36642,0.9114,0.1013,0.36642,0.9114,0.9716,0.1013,0.78834,0.61365,0.19153,0.09408,0.1141,0.05662
B51061,0.12301,0.2847,0.58265,0.44841,0.19893,0.08827,0.1267,0.02921,0.05623,0.6869,1.2968,0.32956,1.0131,0.9716,0.1013,0.32956,1.0131,0.1013,0.32956,1.0131,0.9716,0.1013,2.04556,1.53889,0.20943,1.57361,0.35897,0.05727
B51079,0.12728,0.2847,0.73583,0.56991,0.20058,0.11253,0.14352,0.03034,0.05629,0.7347,1.2968,0.45269,1.1741,0.9716,0.1013,0.45269,1.1741,0.1013,0.45269,1.1741,0.9716,0.1013,2.8563,2.14505,0.20484,1.30808,0.35933,0.05657
B51091,0.1092,0.2847,0.70905,0.56233,0.18942,0.12925,0.11085,0.02912,0.0563,0.5779,1.2968,0.35193,0.8221,0.9716,0.1013,0.35193,0.8221,0.1013,0.35193,0.8221,0.9716,0.1013,0.56712,0.49665,0.19009,0.1704,0.10303,0.0567
B51113,0.13118,0.2847,0.61877,0.47912,0.19727,0.10835,0.14703,0.02987,0.0563,0.7536,1.2968,0.44013,1.1111,0.9716,0.1013,0.44013,1.1111,0.1013,0.44013,1.1111,0.9716,0.1013,5.57362,4.46839,0.20014,1.21513,0.33898,0.05658
B51125,0.11812,0.2847,0.57563,0.43453,0.20169,0.08549,0.12088,0.02984,0.05625,0.6477,1.2968,0.44375,0.9956,0.9716,0.1013,0.44375,0.9956,0.1013,0.44375,0.9956,0.9716,0.1013,0.71844,0.53743,0.20651,0.08832,0.12192,0.05661
B51139,0.1337,0.2847,1.29937,0.99858,0.18548,0.54272,0.21289,0.02927,0.09485,1.0217,1.2968,0.32337,1.0888,0.9716,0.1013,0.32337,1.0888,0.1013,0.32337,1.0888,0.9716,0.1013,0.87253,0.66859,0.19366,0.45621,0.16507,0.00145
B51157,0.12688,0.2847,0.58489,0.45761,0.20272,0.08783,0.12459,0.0301,0.05631,0.6545,1.2968,0.41506,1.0572,0.9716,0.1013,0.41506,1.0572,0.1013,0.41506,1.0572,0.9716,0.1013,0.68891,0.52913,0.20283,0.08618,0.12684,0.05642
B51163,0.10986,0.2847,0.75828,0.58673,0.20592,0.08824,0.12038,0.02742,0.05553,0.6492,1.2968,0.26633,0.8496,0.9716,0.1013,0.26633,0.8496,0.1013,0.26633,0.8496,0.9716,0.1013,0.78476,0.60885,0.2017,0.09271,0.12008,0.05595
B51165,0.12002,0.2847,1.44071,1.00936,0.19787,1.57709,0.32551,0.03004,0.09225,1.063,1.2968,0.26707,0.7871,0.9716,0.1013,0.26707,0.7871,0.1013,0.26707,0.7871,0.9716,0.1013,1.18852,0.8235,0.19967,1.48406,0.2849,0.00372
B51171,0.12412,0.2847,0.84379,0.65036,0.20419,0.41932,0.149,0.02995,0.0562,0.7595,1.2968,0.33774,0.9089,0.9716,0.1013,0.33774,0.9089,0.1013,0.33774,0.9089,0.9716,0.1013,0.79919,0.61637,0.20517,0.38457,0.14442,0.05657
B51187,0.12033,0.2847,0.78512,0.60739,0.20509,0.08594,0.12499,0.02919,0.05585,0.6445,1.2968,0.28274,0.9296,0.9716,0.1013,0.28274,0.9296,0.1013,0.28274,0.9296,0.9716,0.1013,0.75197,0.58234,0.16427,0.08286,0.12066,0.05629
B54023,0.11299,0.2847,0.57516,0.48778,0.18736,0.1384,0.1227,0.02793,0.05524,0.6511,1.2968,0.20588,0.7881,0.9716,0.1013,0.20588,0.7881,0.1013,0.20588,0.7881,0.9716,0.1013,0.53632,0.45453,0.18559,0.12274,0.11957,0.05524
B54031,0.11064,0.2847,1.46454,1.14909,0.20203,0.60208,0.17421,0.02999,0.05591,0.8726,1.2968,0.22002,0.7741,0.9716,0.1013,0.22002,0.7741,0.1013,0.22002,0.7741,0.9716,0.1013,0.51636,0.3986,0.19918,0.4622,0.16321,0.05591
B54057,0.11006,0.2847,0.57573,0.43529,0.2186,0.0864,0.10523,0.02614,0.05246,0.5701,1.2968,0.1772,0.7243,0.9716,0.1013,0.1772,0.7243,0.1013,0.1772,0.7243,0.9716,0.1013,0.558,0.42176,0.21664,0.08081,0.11195,0.05246
B54071,0.1051,0.2847,0.57439,0.39862,0.17909,0.11158,0.13855,0.02838,0.05359,0.7386,1.2968,0.29904,0.8361,0.9716,0.1013,0.29904,0.8361,0.1013,0.29904,0.8361,0.9716,0.1013,0.55757,0.38781,0.17707,0.09919,0.142,0.05359
C42009,0.12076,0.2847,0.67502,0.52267,0.20536,0.08494,0.35269,0.03055,0.05643,0.9578,1.2968,0.32116,0.9376,0.9716,0.1013,0.32116,0.9376,0.1013,0.32116,0.9376,0.9716,0.1013,0.66494,0.51496,0.20382,0.08275,0.36806,0.05643
C51015,0.1092,0.2847,0.89955,0.68996,0.19168,0.46088,0.17749,0.02982,0.05618,0.7172,1.2968,0.28694,0.7944,0.9716,0.1013,0.28694,0.7944,0.1013,0.28694,0.7944,0.9716,0.1013,0.91053,0.69876,0.20558,0.4812,0.17478,0.05668
C51165,0.13119,0.2847,1.17067,0.8985,0.20108,0.66708,0.53006,0.02967,0.07854,1.0734,1.2968,0.37022,1.1325,0.9716,0.1013,0.37022,1.1325,0.1013,0.37022,1.1325,0.9716,0.1013,0.99212,0.75963,0.20306,0.65735,0.43493,0.00283
F10005,0.13316,0.2847,0.89872,0.68622,0.32446,0.16489,0.35762,0.03021,0.13828,1.6484,1.2968,0.45061,1.3672,0.9716,0.1013,0.45061,1.3672,0.1013,0.45061,1.3672,0.9716,0.1013,0.44942,0.35608,0.28539,0.13461,0.24744,0.0002
F11001,0.12522,0.2847,0.39827,0.28172,0.19566,0.04519,0.10635,0.02691,0.0519,0.5703,1.2968,0.19866,1.3048,0.9716,0.1013,0.19866,1.3048,0.1013,0.19866,1.3048,0.9716,0.1013,0.39759,0.28124,0.1945,0.04505,0.1053,0.0519
F24001,0.10578,0.2847,0.68667,0.53196,0.20505,0.07948,0.14534,0.03016,0.05603,0.686,1.2968,0.25727,0.8022,0.9716,0.1013,0.25727,0.8022,0.1013,0.25727,0.8022,0.9716,0.1013,0.72747,0.56121,0.18068,0.07727,0.14567,0.05608
F24003,0.1472,0.2847,0.52694,0.40769,0.22815,0.06411,0.17066,0.03056,0.05628,0.8805,1.2968,0.44928,1.2871,0.9716,0.1013,0.44928,1.2871,0.1013,0.44928,1.2871,0.9716,0.1013,0.46037,0.35606,0.22723,0.05998,0.14519,0.05628
F24005,0.12023,0.2847,0.53707,0.27088,0.24175,0.0566,0.20208,0.027,0.05416,1.0651,1.2968,0.28066,1.2553,0.9716,0.1013,0.28066,1.2553,0.1013,0.28066,1.2553,0.9716,0.1013,0.52497,0.26914,0.23632,0.05221,0.19805,0.05402
F24009,0.13322,0.2847,0.46122,0.34334,0.23192,0.05898,0.1376,0.03013,0.05614,0.7339,1.2968,0.27244,1.1376,0.9716,0.1013,0.27244,1.1376,0.1013,0.27244,1.1376,0.9716,0.1013,0.38063,0.28033,0.22487,0.05583,0.13162,0.05611
F24013,0.15225,0.2847,0.59227,0.45743,0.3114,0.06996,0.6223,0.0307,0.0563,1.1706,1.2968,0.52311,1.2418,0.9716,0.1013,0.52311,1.2418,0.1013,0.52311,1.2418,0.9716,0.1013,0.68137,0.51362,0.31492,0.07539,0.61898,0.0563
F24015,0.15741,0.2847,0.60861,0.4632,0.22689,0.11266,0.36363,0.03058,0.0563,1.1036,1.2968,0.51829,1.2928,0.9716,0.1013,0.51829,1.2928,0.1013,0.51829,1.2928,0.9716,0.1013,0.52008,0.39358,0.23713,0.09687,0.35628,0.0563
F24017,0.12749,0.2847,0.52383,0.40483,0.20631,0.07077,0.18355,0.03065,0.0563,0.7924,1.2968,0.43872,1.0762,0.9716,0.1013,0.43872,1.0762,0.1013,0.43872,1.0762,0.9716,0.1013,0.45691,0.35393,0.20369,0.07847,0.17898,0.0563
F24019,0.12521,0.2847,1.19212,0.88674,0.23737,0.22652,0.42653,0.03067,0.543,0.8109,1.2968,0.44333,1.0719,0.9716,0.1013,0.44333,1.0719,0.1013,0.44333,1.0719,0.9716,0.1013,0.42985,0.33996,0.26081,0.12787,0.15631,0.00605
F24021,0.13633,0.2847,0.61006,0.4724,0.19899,0.05314,0.25266,0.0301,0.05612,1.3251,1.2968,0.25322,1.0966,0.9716,0.1013,0.25322,1.0966,0.1013,0.25322,1.0966,0.9716,0.1013,0.56041,0.43085,0.20331,0.05227,0.2525,0.05612
F24023,0.1401,0.2847,0.65653,0.50841,0.23834,0.07782,0.27303,0.03054,0.05636,0.851,1.2968,0.59759,1.3392,0.9716,0.1013,0.59759,1.3392,0.1013,0.59759,1.3392,0.9716,0.1013,0.64203,0.49799,0.24692,0.0764,0.26428,0.05636
F24025,0.14662,0.2847,0.55821,0.43282,0.24473,0.05449,0.21296,0.03052,0.05631,1.0947,1.2968,0.48928,1.2987,0.9716,0.1013,0.48928,1.2987,0.1013,0.48928,1.2987,0.9716,0.1013,0.53934,0.41956,0.25914,0.05163,0.20822,0.0563
F24027,0.14066,0.2847,0.54715,0.40822,0.23385,0.05449,0.19384,0.02882,0.05513,1.0385,1.2968,0.24196,1.2249,0.9716,0.1013,0.24196,1.2249,0.1013,0.24196,1.2249,0.9716,0.1013,0.54505,0.40746,0.23035,0.05901,0.1979,0.05524
F24029,0.14015,0.2847,0.62594,0.47773,0.20783,0.05759,0.18611,0.03052,0.05627,0.9679,1.2968,0.44312,1.2417,0.9716,0.1013,0.44312,1.2417,0.1013,0.44312,1.2417,0.9716,0.1013,0.50876,0.39027,0.22338,0.06483,0.24687,0.05464
F24031,0.05978,0.2847,0.32945,0.34414,0.21915,0.05479,0.20263,0.02657,0.05304,1.0732,1.2968,0.20274,1.1545,0.9716,0.1013,0.20274,1.1545,0.1013,0.20274,1.1545,0.9716,0.1013,0.33318,0.34513,0.21531,0.05242,0.2059,0.05304
F24033,0.14281,0.2847,0.5857,0.45227,0.19454,0.06651,0.17413,0.0304,0.05608,0.9171,1.2968,0.30308,1.176,0.9716,0.1013,0.30308,1.176,0.1013,0.30308,1.176,0.9716,0.1013,0.53394,0.41486,0.19536,0.06286,0.19179,0.05611
F24035,0.13452,0.2847,0.57006,0.43708,0.24376,0.06222,0.20534,0.03057,0.05627,1.0452,1.2968,0.44912,1.2321,0.9716,0.1013,0.44912,1.2321,0.1013,0.44912,1.2321,0.9716,0.1013,0.54771,0.42153,0.24123,0.07093,0.18303,0.05627
F24037,0.15684,0.2847,0.53542,0.41405,0.20219,0.11332,0.37898,0.03059,0.05633,0.8628,1.2968,0.40635,1.0486,0.9716,0.1013,0.40635,1.0486,0.1013,0.40635,1.0486,0.9716,0.1013,0.55267,0.42837,0.20042,0.12169,0.3796,0.05633
F24039,0.1324,0.2847,1.61152,1.24467,0.24278,0.65283,0.82259,0.03068,2.90476,1.6167,1.2968,0.48995,1.2376,0.9716,0.1013,0.48995,1.2376,0.1013,0.48995,1.2376,0.9716,0.1013,0.62088,0.48183,0.30752,0.30822,0.43121,0.83342
F24041,0.12486,0.2847,0.55381,0.42576,0.23123,0.11369,0.2343,0.03063,0.05632,0.9636,1.2968,0.4565,1.1595,0.9716,0.1013,0.4565,1.1595,0.1013,0.4565,1.1595,0.9716,0.1013,0.43021,0.32516,0.24932,0.1251,0.27935,0.05632
F24043,0.13214,0.2847,0.60171,0.4253,0.18179,0.07893,0.20975,0.02845,0.05275,1.1164,1.2968,0.22858,0.994,0.9716,0.1013,0.22858,0.994,0.1013,0.22858,0.994,0.9716,0.1013,0.59747,0.42194,0.16542,0.07955,0.21247,0.05272
F24045,0.14165,0.2847,2.18231,1.56479,0.23054,0.96546,1.52116,0.03066,4.66235,2.0559,1.2968,0.50986,1.3129,0.9716,0.1013,0.50986,1.3129,0.1013,0.50986,1.3129,0.9716,0.1013,0.58895,0.42321,0.23602,0.37491,0.92623,0.82002
F24510,0.15293,0.2847,0.60044,0.46665,0.19841,0.06112,0.10459,0.03045,0.05625,0.5744,1.2968,0.42664,1.4425,0.9716,0.1013,0.42664,1.4425,0.1013,0.42664,1.4425,0.9716,0.1013,0.59925,0.46578,0.19645,0.06093,0.10368,0.05625
F36003,0.127,0.2847,0.73766,0.57251,0.2451,0.05681,0.13717,0.03037,0.05638,0.7039,1.2968,0.33458,0.8708,0.9716,0.1013,0.33458,0.8708,0.1013,0.33458,0.8708,0.9716,0.1013,0.7475,0.57836,0.2424,0.05097,0.14808,0.05637
F36007,0.12652,0.2847,0.75988,0.59049,0.2014,0.06054,0.13001,0.03045,0.05579,0.6854,1.2968,0.36001,0.9217,0.9716,0.1013,0.36001,0.9217,0.1013,0.36001,0.9217,0.9716,0.1013,0.81636,0.6346,0.21066,0.06196,0.13581,0.07413
F36015,0.11348,0.2847,0.73546,0.5266,0.21732,0.09533,0.12502,0.03053,0.0564,0.6597,1.2968,0.28645,0.8075,0.9716,0.1013,0.28645,0.8075,0.1013,0.28645,0.8075,0.9716,0.1013,0.73931,0.55198,0.2337,0.08392,0.10265,0.0564
F36025,0.12225,0.2847,0.77057,0.60541,0.21,0.08523,0.12597,0.03048,0.05627,0.6658,1.2968,0.38551,0.9179,0.9716,0.1013,0.38551,0.9179,0.1013,0.38551,0.9179,0.9716,0.1013,0.75476,0.55674,0.21529,0.07516,0.11861,0.06419
F36101,0.12109,0.2847,0.68184,0.52941,0.19139,0.05563,0.12383,0.03056,0.05617,0.6654,1.2968,0.25239,0.7248,0.9716,0.1013,0.25239,0.7248,0.1013,0.25239,0.7248,0.9716,0.1013,0.69266,0.54158,0.19206,0.05207,0.12897,0.05613
F42001,0.16474,0.2847,0.73794,0.56801,0.21322,0.27999,0.57307,0.03067,0.05638,1.0156,1.2968,0.3765,1.2069,0.9716,0.1013,0.3765,1.2069,0.1013,0.3765,1.2069,0.9716,0.1013,0.6775,0.52178,0.21236,0.27084,0.59979,0.05638
F42009,0.13027,0.2847,0.67016,0.51902,0.20242,0.08224,0.28504,0.03053,0.05634,0.9567,1.2968,0.48185,0.968,0.9716,0.1013,0.48185,0.968,0.1013,0.48185,0.968,0.9716,0.1013,0.66022,0.5115,0.2014,0.08012,0.29619,0.05634
F42011,0.15211,0.2847,0.66324,0.5112,0.20309,0.50196,1.68921,0.03062,0.0563,1.6699,1.2968,0.63292,1.3541,0.9716,0.1013,0.63292,1.3541,0.1013,0.63292,1.3541,0.9716,0.1013,0.65464,0.50462,0.20229,0.4984,1.61885,0.0563
F42013,0.12826,0.2847,0.68509,0.53083,0.19743,0.09171,0.79508,0.03069,0.05593,1.7082,1.2968,0.3389,1.0319,0.9716,0.1013,0.3389,1.0319,0.1013,0.3389,1.0319,0.9716,0.1013,0.67903,0.52617,0.19606,0.0895,0.84273,0.05593
F42021,0.14146,0.2847,0.63686,0.49423,0.21495,0.07232,0.21408,0.03068,0.0564,0.9486,1.2968,0.44,1.2585,0.9716,0.1013,0.44,1.2585,0.1013,0.44,1.2585,0.9716,0.1013,0.60391,0.45748,0.21454,0.07079,0.21663,0.05639
F42027,0.1261,0.2847,0.63615,0.49306,0.31408,0.08801,0.22558,0.0302,0.05557,1.0501,1.2968,0.36817,1.0369,0.9716,0.1013,0.36817,1.0369,0.1013,0.36817,1.0369,0.9716,0.1013,0.62534,0.4848,0.31241,0.08658,0.24801,0.05558
F42033,0.1304,0.2847,0.62267,0.48085,0.21755,0.07491,0.17842,0.03051,0.05632,0.8779,1.2968,0.49795,1.0947,0.9716,0.1013,0.49795,1.0947,0.1013,0.49795,1.0947,0.9716,0.1013,0.60788,0.46251,0.21623,0.07258,0.18636,0.05632
F42035,0.12684,0.2847,0.63136,0.48838,0.19889,0.10214,0.55935,0.03037,0.0565,1.3294,1.2968,0.63945,1.1393,0.9716,0.1013,0.63945,1.1393,0.1013,0.63945,1.1393,0.9716,0.1013,0.62424,0.48311,0.1978,0.10134,0.52245,0.0565
F42041,0.09377,0.2847,0.65797,0.4795,0.15895,0.08531,0.26697,0.02988,0.05629,1.4253,1.2968,0.24184,1.0849,0.9716,0.1013,0.24184,1.0849,0.1013,0.24184,1.0849,0.9716,0.1013,0.63951,0.46634,0.15808,0.08273,0.26671,0.05629
F42043,0.1385,0.2847,0.71361,0.55216,0.20932,0.22126,0.78642,0.03066,0.05635,1.3625,1.2968,0.46739,1.1838,0.9716,0.1013,0.46739,1.1838,0.1013,0.46739,1.1838,0.9716,0.1013,0.68408,0.52981,0.208,0.2183,0.79507,0.05635
F42055,0.13769,0.2847,0.71787,0.55626,0.20613,0.09445,0.42591,0.03041,0.05596,1.6821,1.2968,0.33831,1.165,0.9716,0.1013,0.33831,1.165,0.1013,0.33831,1.165,0.9716,0.1013,0.68901,0.53393,0.20538,0.09234,0.421,0.05594
F42061,0.12219,0.2847,0.67719,0.52511,0.18864,0.08473,0.20005,0.03004,0.05506,1.007,1.2968,0.30103,0.9213,0.9716,0.1013,0.30103,0.9213,0.1013,0.30103,0.9213,0.9716,0.1013,0.66887,0.51872,0.18699,0.08171,0.22214,0.05506
F42069,0.13487,0.2847,0.65402,0.50443,0.1911,0.07932,0.16734,0.03061,0.05574,0.8944,1.2968,0.39675,1.1286,0.9716,0.1013,0.39675,1.1286,0.1013,0.39675,1.1286,0.9716,0.1013,0.64812,0.50017,0.18952,0.07782,0.17483,0.05574
F42071,0.16406,0.2847,0.85512,0.6482,0.21617,0.30957,0.81183,0.03062,0.07181,2.5747,1.2968,0.56948,1.5502,0.9716,0.1013,0.56948,1.5502,0.1013,0.56948,1.5502,0.9716,0.1013,0.66791,0.49639,0.21449,0.27443,0.78799,0.02115
F42075,0.15419,0.2847,0.83155,0.63048,0.24414,0.64464,1.35075,0.03067,0.09473,2.1042,1.2968,0.54286,1.4458,0.9716,0.1013,0.54286,1.4458,0.1013,0.54286,1.4458,0.9716,0.1013,0.7377,0.5555,0.24187,0.60066,1.3177,0.01028
F42079,0.14434,0.2847,0.62217,0.48061,0.20947,0.08036,0.39255,0.03037,0.05645,0.9107,1.2968,0.62451,1.2085,0.9716,0.1013,0.62451,1.2085,0.1013,0.62451,1.2085,0.9716,0.1013,0.61358,0.47426,0.20831,0.07827,0.45399,0.05645
F42081,0.12782,0.2847,0.62679,0.48588,0.20429,0.0793,0.22789,0.03041,0.05633,0.9747,1.2968,0.55688,1.0309,0.9716,0.1013,0.55688,1.0309,0.1013,0.55688,1.0309,0.9716,0.1013,0.61343,0.47581,0.20327,0.07679,0.23742,0.05635
F42087,0.13381,0.2847,0.68251,0.52772,0.20512,0.42521,0.9293,0.03063,0.05632,1.34,1.2968,0.52849,1.0808,0.9716,0.1013,0.52849,1.0808,0.1013,0.52849,1.0808,0.9716,0.1013,0.67131,0.51904,0.20402,0.41449,1.00785,0.05631
F42097,0.13188,0.2847,0.6353,0.46333,0.25561,0.09862,0.21834,0.03026,0.05642,1.1004,1.2968,0.47947,1.1277,0.9716,0.1013,0.47947,1.1277,0.1013,0.47947,1.1277,0.9716,0.1013,0.60921,0.44426,0.25313,0.09595,0.20084,0.05642
F42107,0.13452,0.2847,0.69346,0.53366,0.19781,0.15168,0.27723,0.03042,0.05644,1.098,1.2968,0.52393,1.2827,0.9716,0.1013,0.52393,1.2827,0.1013,0.52393,1.2827,0.9716,0.1013,0.64565,0.49734,0.1969,0.14307,0.32057,0.05644
F42115,0.14229,0.2847,0.64018,0.49429,0.20906,0.119,0.47288,0.0304,0.05638,0.8391,1.2968,0.64222,1.1802,0.9716,0.1013,0.64222,1.1802,0.1013,0.64222,1.1802,0.9716,0.1013,0.62979,0.48671,0.20788,0.11702,0.53551,0.05638
F42117,0.12268,0.2847,0.63046,0.48922,0.21791,0.07614,0.43736,0.03061,0.05634,0.8273,1.2968,0.30952,0.832,0.9716,0.1013,0.30952,0.832,0.1013,0.30952,0.832,0.9716,0.1013,0.61596,0.4781,0.21504,0.07459,0.47518,0.05634
F42119,0.13749,0.2847,0.67971,0.52528,0.24314,0.38107,1.05016,0.03063,0.05638,1.6501,1.2968,0.59728,1.1991,0.9716,0.1013,0.59728,1.1991,0.1013,0.59728,1.1991,0.9716,0.1013,0.64752,0.50046,0.24088,0.36308,1.00657,0.05638
F42133,0.13741,0.2847,0.70111,0.54298,0.2465,0.22689,0.41725,0.03061,0.0561,1.1085,1.2968,0.38834,1.2165,0.9716,0.1013,0.38834,1.2165,0.1013,0.38834,1.2165,0.9716,0.1013,0.68804,0.53294,0.24432,0.22262,0.40456,0.0561
