TABLE->,HT-BED-FLAGS,HT-BED-FLAGS,HT-BED-FLAGS,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,HEAT-PARM,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,MON-HT-TGRND,HEAT-INIT,HEAT-INIT
SL1_2670_2370,0,na,na,894,120,0.1,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_2730_2550,0,na,na,379,-230,0.3,16.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_2440_2380,0,na,na,298,-312,0.3,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL0_2220_2140,0,na,na,359,-250,0.1,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_1850_1990,0,na,na,574,-522,0.2,11.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_2550_2490,0,na,na,306,-303,0.3,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_2540_2370,0,na,na,881,107,0.2,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_2290_2260,0,na,na,681,-167,0.3,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_1990_2070,0,na,na,472,-137,0.2,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_2070_2090,0,na,na,436,-173,0.2,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_1960_2080,0,na,na,578,-210,0.3,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2370_2330,0,na,na,446,-143,0.4,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2330_2270,0,na,na,324,-265,0.4,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2090_2100,0,na,na,407,-203,0.4,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2100_2140,0,na,na,369,-240,0.4,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_2260_2050,0,na,na,382,-465,0.3,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_1810_2030,0,na,na,656,-440,0.2,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_1670_1880,0,na,na,804,35,0.2,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL1_1790_1840,0,na,na,572,-265,0.1,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2140_2240,0,na,na,343,-93,0.4,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL1_1730_1700,0,na,na,922,152,0.1,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL4_2240_2310,0,na,na,306,-130,0.4,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_1710_1740,0,na,na,1092,-233,0.3,13.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_1740_1840,0,na,na,466,-372,0.3,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL1_1700_1780,0,na,na,510,-259,0.1,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL3_1840_1880,0,na,na,412,-425,0.3,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SW1_1450_1510,0,na,na,617,-85,0.1,16.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SW1_1510_1680,0,na,na,464,-238,0.1,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SJ6_2130_2050,0,na,na,353,-495,0.6,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SW7_1640_1680,0,na,na,428,-159,0.7,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SW7_1680_1760,0,na,na,423,-346,0.7,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SU8_1530_1760,0,na,na,429,-340,0.8,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL8_1760_1780,0,na,na,418,-419,0.8,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL8_1780_1880,0,na,na,411,-358,0.8,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL8_1880_2030,0,na,na,396,-441,0.8,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL8_2030_2080,0,na,na,380,-468,0.8,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL8_2080_2050,0,na,na,353,-435,0.8,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2050_2270,0,na,na,314,-474,0.9,13.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2270_2380,0,na,na,290,-145,0.9,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2380_2310,0,na,na,282,-154,0.9,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2310_2430,0,na,na,267,-169,0.9,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2430_2490,0,na,na,248,-210,0.9,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2490_2520,0,na,na,234,-224,0.9,17.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2520_2700,0,na,na,75,-534,0.85,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2700_2720,0,na,na,50,-559,0.85,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL9_2720_0001,0,na,na,25,-433,0.85,12.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
DE0_3791_0001,0,na,na,25,-13,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
DE0_4141_0001,0,na,na,25,-13,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
DE0_4231_0001,0,na,na,25,-13,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL0_5400_0001,0,na,na,25,-5,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL1_5150_0001,0,na,na,25,16,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL1_5570_0001,0,na,na,25,5,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL1_6000_0001,0,na,na,25,15,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL2_4400_4590,0,na,na,49,11,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL2_4590_0001,0,na,na,25,-18,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL2_5110_5270,0,na,na,31,-7,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL2_5270_0001,0,na,na,25,5,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EM2_4100_0001,0,na,na,25,-20,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EU0_3830_0001,0,na,na,25,-20,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EU1_2650_0001,0,na,na,25,-465,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EU1_2810_0001,0,na,na,25,-148,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EU2_3520_0001,0,na,na,25,-18,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JA0_7291_7290,0,na,na,190,-20,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JA2_7290_0001,0,na,na,25,-185,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB0_7051_0001,0,na,na,25,-30,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB0_7052_0001,0,na,na,25,-50,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB1_8090_0001,0,na,na,25,-17,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB2_7800_0001,0,na,na,25,-29,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB3_7053_0001,0,na,na,25,-50,0.85,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5141_5140,0,na,na,233,-252,0.85,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL2_4970_5250,0,na,na,239,-29,0.2,10.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5510_0001,0,na,na,25,-85,0.1,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5530_5710,0,na,na,93,-16,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5490_0001,0,na,na,25,-243,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5710_0001,0,na,na,25,-85,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5720_0001,0,na,na,25,-85,0.1,10.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5730_5690,0,na,na,233,21,0.1,13.40625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5750_0001,0,na,na,25,-48,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5830_0001,0,na,na,25,-48,0.1,12.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_4780_0001,0,na,na,25,-117,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_5130_0001,0,na,na,25,-243,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_5690_0001,0,na,na,25,-187,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_5910_0001,0,na,na,25,-48,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL2_5140_5360,0,na,na,190,-77,0.2,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL2_5470_5360,0,na,na,179,-306,0.2,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL2_5300_5630,0,na,na,107,-3,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL3_5360_5250,0,na,na,134,-133,0.3,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL2_5630_0001,0,na,na,25,-85,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL3_5250_0001,0,na,na,25,-243,0.85,10.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
RL0_6540_0001,0,na,na,25,-77,0.1,12.96875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
RL1_6180_0001,0,na,na,25,-51,0.1,14.21875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_2480_0001,0,na,na,25,-433,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_2910_3060,0,na,na,538,223,0.2,11.37500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
SL2_3060_0001,0,na,na,25,-290,0.2,11.37500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM0_3650_0001,0,na,na,25,-403,0.1,11.46875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM0_3740_0001,0,na,na,25,-165,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM1_3910_0001,0,na,na,25,-165,0.1,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM3_4060_0001,0,na,na,25,-427,0.3,12.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU0_3250_0001,0,na,na,25,-290,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU0_3670_0001,0,na,na,25,-403,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3240_3331,0,na,na,421,106,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3331_3330,0,na,na,153,-163,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3330_0001,0,na,na,25,-290,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3350_3490,0,na,na,484,56,0.1,12.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3482_0001,0,na,na,25,-290,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU1_3490_3480,0,na,na,295,-133,0.1,12.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU2_3320_3480,0,na,na,277,-151,0.2,12.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU3_3480_3481,0,na,na,171,-258,0.85,12.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU3_3481_0001,0,na,na,25,-403,0.3,12.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
YL2_6580_0001,0,na,na,25,-86,0.2,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
YP0_6860_6840,0,na,na,98,-96,0.1,13.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
YP0_6840_0001,0,na,na,25,-169,0.1,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5000_0001,0,na,na,25,-243,0.1,16.59375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_4510_0001,0,na,na,25,-380,0.1,16.34375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JB3_6820_7053,0,na,na,93,-61,0.3,13.59375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EM2_3980_0001,0,na,na,25,-13,0.2,13.03125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL1_5430_0001,0,na,na,25,-5,0.1,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL0_4560_4562,0,na,na,34,-4,0.1,13.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL0_4561_4562,0,na,na,30,-9,0.1,13.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
EL0_4562_0001,0,na,na,25,-13,0.1,13.78125,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU0_3021_3020,0,na,na,515,87,0.85,7.937500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WU2_3020_3320,0,na,na,407,-21,0.2,10.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM0_3881_3880,0,na,na,318,-341,0.85,12.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM1_3882_3880,0,na,na,510,-149,0.1,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM3_3880_4060,0,na,na,292,-136,0.3,11.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
WM1_3660_3910,0,na,na,438,10,0.1,12.09375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_5370_5470,0,na,na,408,-77,0.1,13.46875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_5230_0001,0,na,na,25,-85,0.1,12.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_4540_0001,0,na,na,25,-123,0.1,15.71875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL1_4460_4780,0,na,na,300,-105,0.1,13.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5540_5490,0,na,na,266,-2,0.1,16.93750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5070_0001,0,na,na,25,-123,0.1,13.46875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PL0_5010_5130,0,na,na,251,-17,0.1,14.59375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
XL1_4690_0001,0,na,na,25,-123,0.1,13.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
XL0_5320_0001,0,na,na,25,-54,0.1,12.96875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_7170_6800,0,na,na,239,-49,0.1,13.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL3_7020_7100,0,na,na,367,-135,0.3,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_6240_6520,0,na,na,615,2,0.2,13.96875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_7110_7120,0,na,na,482,-20,0.2,12.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_6560_6440,0,na,na,551,-62,0.1,15.15625,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_6760_6910,0,na,na,638,25,0.1,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_7120_6970,0,na,na,251,-251,0.2,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_6440_6441,0,na,na,410,-1233,0.2,11.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_6441_6520,0,na,na,321,-292,0.85,11.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_6770_6850,0,na,na,822,-1340,0.1,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_6910_6960,0,na,na,292,-92,0.1,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_7080_7190,0,na,na,1629,-420,0.1,14.84375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL4_6520_6710,0,na,na,295,-318,0.4,12.50000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_6850_6890,0,na,na,438,-356,0.2,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_7530_7430,0,na,na,553,-128,0.1,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL4_6710_6740,0,na,na,221,-162,0.4,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_7240_7350,0,na,na,1588,749,0.2,15.09375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_6940_7200,0,na,na,1579,-582,0.1,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_7180_7380,0,na,na,1320,-228,0.2,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_7190_7250,0,na,na,646,-193,0.1,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_7350_7090,0,na,na,426,-368,0.2,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL1_7200_7250,0,na,na,581,-213,0.1,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_7750_7560,0,na,na,1569,-60,0.1,13.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_6880_7260,0,na,na,1596,48,0.1,14.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL2_7250_7090,0,na,na,485,-309,0.2,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL3_7090_7150,0,na,na,374,-420,0.3,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_6410_6640,0,na,na,2158,-168,0.2,15.71875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_7630_7490,0,na,na,1860,-322,0.1,13.71875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6640_6790,0,na,na,1268,-280,0.3,16.31250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6790_7260,0,na,na,992,-556,0.3,14.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_7560_7500,0,na,na,1091,-353,0.1,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_6300_6650,0,na,na,2096,-347,0.1,12.18750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU4_7260_7380,0,na,na,807,-741,0.4,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_7690_7490,0,na,na,1640,-542,0.1,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_7450_7360,0,na,na,1855,-180,0.2,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_6340_6650,0,na,na,1927,-516,0.1,13.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU4_7380_7160,0,na,na,708,-839,0.4,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_7490_7400,0,na,na,1118,-1064,0.3,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_7400_7510,0,na,na,971,-472,0.3,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6650_7300,0,na,na,1319,-532,0.3,13.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_7140_7330,0,na,na,1753,-281,0.2,16.96875,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_7360_7000,0,na,na,1241,-793,0.2,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_6290_6590,0,na,na,2658,-445,0.1,12.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6380_6900,0,na,na,2188,-306,0.3,12.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU1_6590_6600,0,na,na,2047,-447,0.1,12.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_6600_6810,0,na,na,1822,-672,0.2,12.81250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU2_6810_6900,0,na,na,1668,-826,0.2,5.031250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6900_6950,0,na,na,1417,-1077,0.85,5.031250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU3_6950_7330,0,na,na,1335,-699,0.3,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU4_7330_7000,0,na,na,1222,-813,0.4,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU4_7000_7300,0,na,na,1109,-926,0.4,12.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU5_7300_7510,0,na,na,987,-456,0.5,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU5_7510_7500,0,na,na,913,-530,0.5,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU5_7500_7420,0,na,na,846,-597,0.5,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JU5_7420_7160,0,na,na,746,-1160,0.5,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_7160_7440,0,na,na,628,-211,0.6,14.06250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_7440_7430,0,na,na,489,-350,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_7430_7320,0,na,na,390,-290,0.6,12.56250,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_7320_7150,0,na,na,356,-146,0.6,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_7150_6890,0,na,na,313,-189,0.6,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_6890_6990,0,na,na,280,-333,0.6,13.12500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_6990_6960,0,na,na,248,-254,0.6,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_6960_6970,0,na,na,213,-171,0.6,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_6970_6740,0,na,na,185,-198,0.6,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL6_6740_7100,0,na,na,167,-122,0.6,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL7_7100_7030,0,na,na,159,-193,0.7,14.00000,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL7_7030_6800,0,na,na,153,-200,0.7,13.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL7_6800_7070,0,na,na,125,-165,0.7,13.68750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
JL7_7070_0001,0,na,na,25,-139,0.7,13,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM0_4640_4820,0,na,na,169,-237,0.1,13.34375,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_4250_4500,0,na,na,359,-46,0.1,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM2_4860_4670,0,na,na,602,117,0.2,11.93750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_4500_4580,0,na,na,198,-207,0.1,12.62500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM1_3710_4040,0,na,na,444,2,0.1,11.87500,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
PM3_4670_4660,0,na,na,323,-141,0.3,11.93750,6.12,2.24,na,na,na,na,na,na,na,na,na,na,na,na,40,40
