LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51125,0.27812,4.00778,0.0441,0.60402,0.19533,21.6658,17.6751,1e-05,0.19574,0.00382,0.20932,0.00159,0.1819,1.84625,2.10947,0.08357,2.01278,0.07852,0.01076
B51125,0.25158,4.98202,0.03264,0.53691,0.12134,26.4845,16.5492,1e-05,0.19906,0.00262,0.21224,0.0016,0.24729,1.82687,2.13755,0.0857,2.12246,0.0248,0.01099
F51125,0.5886,3.76323,0.0607,0.54123,0.52208,21.8075,16.6056,2e-05,0.19533,0.00341,0.21033,0.00275,0.18799,1.81893,2.12535,0.22404,1.87908,0.07293,0.01177
A51009,0.15882,2.6123,0.00927,0.60098,0.03776,14.0467,14.2009,4e-05,0.17762,0.00514,0.19261,0.00188,0.30299,1.53765,1.95136,0.07906,2.02895,0.0114,0.00295
B51009,0.90416,4.09609,0.0288,0.51021,0.28812,25.3156,15.1706,0.00011,0.18076,0.00249,0.19407,0.00578,0.40417,1.50337,1.94074,0.25575,1.83479,0.01559,0.01123
F51009,0.34186,3.00196,0.00975,0.54124,0.09718,16.9224,15.1469,5e-05,0.17959,0.00284,0.19351,0.00343,0.34667,1.51991,1.949,0.13105,1.97381,0.00874,0.01266
A51540,0.68633,1.16731,0.01364,0.22529,0.11096,9.18956,12.9503,0.02443,0.03034,0.13297,0.18935,0.00555,0.31745,1.4594,1.8934,0.24918,1.69045,0.01517,0.01494
F51540,1.42234,1.60699,0.01725,0.59557,0.4185,14.8167,10.9653,0.05283,0.04403,0.0924,0.13988,0.0167,0.35092,1.45965,1.88867,0.37226,1.5215,0.01063,0.01446
A51031,0.45092,1.32055,0.01262,0.50703,0.05986,9.22527,16.2628,1e-05,0.16053,0.00194,0.19357,0.0077,0.24948,1.59973,1.94991,0.20279,0.75897,0.45719,0.01286
A51023,0.88869,1.414,0.03113,0.57957,0.12676,12.1529,15.7507,0.00037,0.17221,0.01675,0.19703,0.01196,0.08883,1.86437,2.0086,0.25772,1.79923,0.02208,0.00789
A51163,0.38436,1.68096,0.0316,0.70733,0.11814,9.78146,16.0947,0.00047,0.11974,0.08204,0.22216,0.00368,0.17422,1.88607,2.16746,0.1834,1.41879,0.18255,0.00173
F51023,1.02571,1.30149,0.03321,0.58395,0.19193,12.2544,15.8157,0.0004,0.17248,0.0164,0.19943,0.00997,0.11192,1.81228,2.00876,0.2949,1.75991,0.02273,0.00942
F51163,0.8048,1.28195,0.03317,0.76741,0.20041,9.71135,16.166,0.00222,0.11281,0.09351,0.23192,0.0063,0.20366,1.8513,2.1899,0.27469,1.84946,0.03535,0.00479
A51161,0.49882,1.79767,0.02566,0.60895,0.09318,11.9846,16.478,0.00044,0.1684,0.02903,0.20672,0.00981,0.07386,1.97444,2.08028,0.1816,1.94092,0.01999,0.00383
F51161,1.47032,1.22671,0.03032,0.68038,0.29922,14.2582,15.1624,0.00101,0.17824,0.01896,0.20238,0.01999,0.09792,1.92304,2.10648,0.46208,1.64106,0.01798,0.02308
A51015,0.17492,1.33283,0.05235,0.58042,0.04547,7.92344,17.1179,1e-05,0.128,0.04392,0.2057,0.00066,0.12276,1.80467,2.04828,0.11226,0.87272,1.15793,0.00446
B51015,0.35729,2.07239,0.05707,0.57898,0.10619,12.8798,16.4981,0.00011,0.17924,0.01399,0.20644,0.00151,0.31799,1.66066,2.04187,0.1138,2.07764,0.03956,0.00421
B51163,0.20391,1.89218,0.03166,0.7118,0.08141,9.8859,15.9064,0.00036,0.11891,0.08665,0.22102,0.00254,0.18098,1.91147,2.1871,0.12587,1.45723,0.2266,0.00178
F51015,0.91593,1.76556,0.07096,0.6209,0.25857,14.2905,16.3154,0.00024,0.17965,0.01545,0.20916,0.00267,0.31715,1.64232,2.07497,0.26867,1.87072,0.04127,0.01311
C51015,0.82953,1.42982,0.06806,0.60865,0.22604,12.0481,16.4432,0.00034,0.17015,0.02119,0.21012,0.00787,0.12434,1.81267,2.02398,0.28853,1.73834,0.044,0.01534
A51045,0.47651,1.83868,0.02123,0.57811,0.11295,12.0445,16.0833,0.00033,0.17827,0.01347,0.20571,0.00461,0.27835,1.63232,2.0009,0.15552,1.98406,0.02023,0.01403
A51071,0.69219,1.67456,0.00135,0.7344,0.49067,11.4741,15.7977,0.00224,0.21188,0.00231,0.22261,0.00258,2.14666,0.09042,2.24395,0.22808,2.0958,0.00082,0.01779
F51045,0.51489,1.7816,0.02152,0.57751,0.13219,11.9372,16.097,0.00033,0.1777,0.01388,0.2056,0.00457,0.2715,1.635,2.0011,0.16626,1.96677,0.02155,0.01377
F51071,0.72927,1.64253,0.00138,0.73478,0.57443,11.4414,15.7952,0.00249,0.21157,0.00253,0.22237,0.00263,2.14811,0.09029,2.2439,0.2508,2.07025,0.00084,0.01765
B51017,1.01026,1.11349,0.00429,0.68822,0.25718,10.3016,14.1515,0.00258,0.18517,0.01199,0.19697,0.0044,1.52981,0.56475,2.10575,0.31507,1.73691,0.00301,0.00093
F51017,1.13943,1.04932,0.00605,0.72713,0.31228,10.9101,9.65081,0.0048,0.18789,0.01002,0.2155,0.0056,1.52981,0.5584,2.07314,0.34887,1.68026,0.00279,0.02026
A51678,0.11384,1.89688,0.1221,0.3443,0.08616,10.3931,21.9263,0.00846,0.02181,0.18125,0.22129,0.00065,0.62329,1.48254,2.20461,0.03349,2.03441,0.04838,0.00136
A51017,0.53244,1.48182,0.0061,0.6974,0.1639,9.14455,15.3734,0.00106,0.17891,0.01131,0.22728,0.00399,1.55829,0.56465,2.08686,0.21934,1.68445,0.01017,0.01412
A51091,0.63628,1.57701,0.00343,0.78018,0.28375,10.442,14.1099,0.00466,0.20249,0.00875,0.21021,0.00348,1.92053,0.33891,2.2462,0.26666,1.93057,0.00167,0.02204
B51091,0.43636,1.662,0.00323,0.80361,0.24973,10.0894,16.4989,0.00097,0.17926,0.00919,0.24549,0.0029,1.86297,0.3375,2.28752,0.23232,1.59121,0.01255,0.00387
A51530,0.58157,1.33556,0.09125,0.58189,0.19113,9.86903,19.005,0.01643,0.01505,0.15203,0.21444,0.00284,0.34003,1.67409,2.08053,0.24203,1.77168,0.09229,0.00157
F51530,0.71859,1.18209,0.09443,0.59452,0.31598,9.7259,18.7322,0.0253,0.01141,0.15475,0.21714,0.00304,0.31984,1.67698,2.1008,0.29302,1.72526,0.09447,0.00156
A51121,0.31711,1.55314,0.08652,0.62863,0.09677,9.67252,15.3106,5e-05,0.15341,0.02277,0.20167,0.00459,0.08797,1.90196,2.01528,0.19366,1.05853,0.60271,0.00132
F51121,0.82975,1.38722,0.07953,0.61238,0.26062,11.8026,16.2391,0.00035,0.17206,0.02294,0.20469,0.01173,0.09364,1.90712,2.04978,0.25223,1.83644,0.04688,0.0046
A51005,1.19992,1.05481,0.00079,0.57582,0.26792,11.8184,15.5315,0.00149,0.18647,0.0009,0.19786,0.00404,1.8837,0.08226,1.95119,0.31554,1.70993,0.00041,0.00814
A54063,0.88756,1.36428,0.05387,0.71574,0.3583,11.1989,16.0197,0.00094,0.15398,0.05619,0.21628,0.00601,0.1128,1.99409,2.22455,0.3047,1.89986,0.04358,0.01115
F51005,1.27666,0.95796,0.00089,0.57564,0.37653,11.6613,15.5742,0.00161,0.18623,0.001,0.19839,0.00413,1.88382,0.08172,1.95108,0.32113,1.70601,0.00046,0.00815
F54063,0.45164,1.62698,0.05222,0.73709,0.28628,9.32375,15.6468,0.0006,0.11565,0.09676,0.22754,0.00491,0.07133,2.08269,2.22203,0.22091,1.44892,0.23349,0.00847
F51091,1.46057,2.01321,0.00341,0.7225,0.62298,17.7685,7.066,0.00659,0.2066,0.00338,0.20859,0.00699,1.90557,0.33163,2.25877,0.50837,1.66877,0.00127,0.02279
A51580,1.29801,0.77916,0.02589,0.71221,0.43936,10.2604,17.4244,0.03122,0.02351,0.16016,0.22162,0.00197,0.68728,1.40454,2.18302,0.39297,1.74813,0.02709,0.0004
F51580,2.22878,0.57015,0.03518,0.78545,1.30563,12.8699,10.5078,0.08897,0.01614,0.11648,0.23289,0.00323,0.71594,1.39681,2.20189,0.66382,1.45734,0.01786,0.00042
B51023,0.76988,1.59487,0.03172,0.58102,0.1585,12.4184,15.4888,0.00037,0.17647,0.01403,0.19082,0.01142,0.10624,1.86697,2.01013,0.26407,1.85603,0.02276,0.00053
A51019,1.02586,1.60809,0.01053,0.46465,0.09269,13.8264,17.1651,0.00018,0.18525,0.0052,0.20441,0.0072,0.27997,1.64774,2.04853,0.28863,1.9012,0.01225,0.01402
B51019,0.64525,1.76925,0.01011,0.49476,0.07013,12.6082,16.599,0.00014,0.18502,0.00589,0.20067,0.00608,0.27392,1.64881,2.03495,0.23069,1.92037,0.01552,0.00922
F51019,1.17722,1.52484,0.01124,0.55476,0.25917,14.0558,15.7212,0.0002,0.18551,0.00503,0.19654,0.00817,0.27115,1.64849,2.03871,0.33456,1.85012,0.01167,0.00162
A51680,0.44075,1.28158,0.00782,0.56795,0.06273,8.52112,15.0644,0.01309,0.03701,0.11878,0.18794,0.00458,0.36132,1.38482,1.85512,0.27079,1.36167,0.06386,0.00408
A11001,0.19666,1.24743,0.00382,0.54809,0.0221,7.1826,17.1849,6e-05,0.11705,0.02288,0.19573,0.00142,1.09017,0.93514,1.97018,0.13077,1.63343,0.05284,0.00759
F11001,0.07938,0.8389,0.00338,0.61944,0.01088,4.59895,23.701,2e-05,0.17078,0.02486,0.19525,0.00065,1.0226,0.94564,1.99808,0.08809,1.03599,0.26927,0.00846
A51059,0.33651,1.65364,0.0164,0.59163,0.03954,10.0465,15.6651,8e-05,0.17311,0.01607,0.21284,0.00634,0.10538,1.92147,2.1083,0.23264,2.18706,0.03101,0.02231
A51510,0.0915,0.48893,0.00976,0.58062,0.01308,2.9393,27.945,1e-05,0.1244,0.0493,0.18115,0.00321,0.03299,1.71503,1.8111,0.07822,0.51903,0.73895,0.01856
A51610,0.12288,0.84318,0.00689,0.51419,0.01653,4.85076,26.096,2e-05,0.14953,0.04764,0.20327,0.00069,0.34482,1.49746,2.03392,0.09906,0.74965,0.56423,0.01867
F51510,0.14576,1.34635,0.00915,0.48455,0.02117,7.46409,13.8359,0.00051,0.06343,0.05009,0.18424,0.00962,0.10988,1.64847,1.80181,0.20813,1.22048,0.59159,0.01895
A51600,1.36134,1.12346,0.0095,0.72787,0.13645,12.3404,13.3836,0.03868,0.05368,0.11079,0.19099,0.00962,0.49287,1.42976,2.00478,0.46776,1.80074,0.00994,0.02241
F51059,1.81628,2.36346,0.02059,0.62355,0.16247,21.8889,15.7257,0.00088,0.18829,0.00995,0.20178,0.0251,0.22534,1.79553,2.12955,0.72114,1.68656,0.01265,0.00362
A51153,1.25439,1.14737,0.01172,0.72924,0.14834,12.4701,12.9833,0.00296,0.18707,0.0303,0.21816,0.00873,0.49902,1.63401,2.25813,0.49451,1.9055,0.0102,0.02592
F51153,1.27614,1.09241,0.01207,0.73383,0.15422,12.2593,12.9788,0.00278,0.18603,0.03141,0.21978,0.00796,0.50095,1.63106,2.25829,0.50684,1.89659,0.01053,0.02562
A24017,0.30682,1.68252,0.05485,0.74547,0.05662,9.45296,13.8451,0.00044,0.11463,0.08724,0.21373,0.00445,0.12701,1.93987,2.1405,0.15149,2.00149,0.10822,0.0242
F24017,0.57282,1.68903,0.0588,0.69133,0.07417,11.9653,8.35596,0.0005,0.17025,0.03556,0.21126,0.00793,0.16081,1.92001,2.13877,0.18691,2.13679,0.05102,0.02266
A51179,1.40382,0.85631,0.08401,0.67563,0.20293,12.6997,15.4998,0.00053,0.16831,0.03431,0.21027,0.0012,0.38506,1.5716,2.13305,0.50271,1.77665,0.0625,0.02241
F51179,1.40773,0.85349,0.08402,0.6755,0.20626,12.7088,15.5206,0.00053,0.16838,0.03422,0.21043,0.00121,0.38516,1.57171,2.13306,0.50279,1.77615,0.06225,0.02241
A51193,0.33817,1.95777,0.00689,0.70018,0.05747,11.852,18.6442,5e-05,0.19061,0.00536,0.23394,0.00264,1.57259,0.81555,2.32584,0.25708,1.79011,0.00991,0.02242
F51193,0.61747,1.94257,0.00622,0.74337,0.11422,13.1338,18.5505,0.00069,0.21059,0.0089,0.24388,0.0041,1.56685,0.81676,2.31825,0.29443,1.7804,0.00451,0.02241
F51013,1.29262,1.55322,0.01894,0.59978,0.139,14.186,9.62265,0.03254,0.04607,0.11985,0.17421,0.02383,0.1605,1.75945,1.97264,0.50806,1.93147,0.02286,0.0223
A51107,0.29921,2.55058,0.01784,0.49878,0.03258,14.6455,16.2414,9e-05,0.18278,0.00826,0.20534,0.00413,0.20059,1.74879,2.04111,0.14267,2.14609,0.01967,0.01622
A51683,0.89029,2.23813,0.00764,0.6565,0.06924,15.6125,9.67314,0.04263,0.07521,0.0792,0.18805,0.01272,0.56917,1.34166,1.96357,0.26015,1.82438,0.00619,0.0223
A51685,0.99507,2.0801,0.00838,0.60295,0.07965,15.3396,10.8037,0.03422,0.07526,0.08826,0.15001,0.01003,0.54737,1.36727,1.97262,0.28195,1.81929,0.00659,0.0223
F51107,0.77552,3.45239,0.01581,0.55545,0.0641,21.505,15.6374,0.00053,0.1834,0.00899,0.20597,0.01567,0.26365,1.691,2.04137,0.27566,1.95028,0.01225,0.0181
A51013,1.00235,1.88735,0.01618,0.64467,0.08876,14.4412,8.14266,0.03292,0.05433,0.11118,0.20157,0.0263,0.17816,1.74522,1.9802,0.4466,1.97463,0.01693,0.0223
A24021,0.43197,1.84277,0.03176,0.69655,0.10287,11.3992,17.5068,0.0002,0.15677,0.05276,0.2346,0.00072,0.58753,1.67268,2.34758,0.15986,2.34596,0.04619,0.01218
A42001,2.97818,3.56452,0.04426,0.6035,0.53801,33.3474,17.6816,0.00052,0.20474,0.00808,0.23261,0.00802,0.38476,1.75191,2.28129,1.10292,1.38713,0.02114,0.02242
B42001,0.80939,7.95313,0.08535,0.66018,0.36238,44.6106,17.2644,0.00037,0.20919,0.00414,0.22825,0.01097,0.36565,1.83347,2.2746,0.47043,1.96195,0.06959,0.02213
F42001,3.23918,3.5623,0.04183,0.63588,0.52488,34.8883,17.4231,0.00051,0.20616,0.00655,0.23312,0.0089,0.39276,1.75444,2.28246,1.16338,1.32904,0.01973,0.02241
B24021,0.19414,1.99888,0.05537,0.68631,0.09023,11.119,17.7775,0.00016,0.14778,0.05531,0.23662,0.00229,0.21521,2.00573,2.3355,0.13053,1.97109,0.16354,0.01868
F24021,0.32228,1.84416,0.02931,0.69487,0.07749,10.8781,17.4045,0.00011,0.14374,0.05514,0.23303,0.00047,0.66393,1.61726,2.34234,0.1646,1.88245,0.15313,0.01453
A51069,0.42873,1.94202,0.04153,0.60094,0.2052,12.3311,17.6563,0.00047,0.18071,0.02152,0.22095,0.00185,0.40566,1.60817,2.16297,0.11861,2.1499,0.01689,0.01316
B51171,0.68946,2.50176,0.10134,0.63507,0.38205,16.6219,17.2441,0.00031,0.19031,0.01357,0.22334,0.00572,0.16662,1.91177,2.18298,0.19078,2.09486,0.03608,0.00511
F51069,1.25778,3.03674,0.05726,0.60901,0.49258,21.9917,17.52,0.00055,0.19499,0.00877,0.20876,0.00585,0.40156,1.66692,2.14375,0.3386,1.92288,0.02063,0.0018
F51171,0.79207,2.05366,0.07996,0.62873,0.49781,14.7379,17.064,0.0003,0.18474,0.01906,0.21621,0.00432,0.15995,1.89216,2.16621,0.1958,2.10165,0.03631,0.00214
A24043,0.05925,0.50535,0.02282,0.724,0.02629,3.05478,21.8628,0,0.17811,0.02794,0.21657,0.00116,0.03332,2.04098,2.2235,0.10566,0.44326,1.52324,0.00553
A42055,0.16102,2.55169,0.071,0.5526,0.05968,14.1264,18.6781,3e-05,0.19976,0.00838,0.2202,0.00257,0.12358,1.99984,2.22369,0.08163,2.21593,0.14885,0.00743
F24043,0.11681,1.88769,0.02896,0.48408,0.0313,10.444,20.3529,2e-05,0.16562,0.01615,0.21782,0.00076,0.31792,1.71989,2.2212,0.10495,1.44838,0.24855,0.01706
F42055,0.5079,3.67691,0.06311,0.44712,0.135,21.5286,18.617,0.00011,0.1994,0.00662,0.22345,0.00305,0.30483,1.80788,2.22191,0.17856,2.24116,0.06833,0.01167
A51820,0.47032,2.07179,0.01834,0.75997,0.15064,12.6504,15.4973,0.01856,0.0615,0.15008,0.22087,0.0014,0.99303,1.27997,2.27007,0.162,2.17436,0.01094,0.00248
F51820,0.46221,2.12401,0.01872,0.76353,0.17157,12.8548,15.5521,0.0188,0.06346,0.14795,0.22112,0.00145,0.99212,1.28113,2.27149,0.15881,2.17949,0.01133,0.005
A51165,0.11023,1.84072,0.08622,0.511,0.11445,10.4861,20.3787,2e-05,0.14948,0.02773,0.22101,0.00312,0.05949,2.10114,2.23752,0.12929,1.27047,0.98988,0.00826
A54031,0.42365,1.82297,0.01564,0.68819,0.24431,10.8079,16.3603,0.00104,0.1907,0.02033,0.22554,0.00255,1.09579,1.16874,2.2644,0.19513,2.23448,0.00981,0.00129
B51165,1.17081,1.66765,0.09127,0.6613,0.44439,14.859,18.1161,0.00042,0.18206,0.01539,0.24107,0.0134,0.09067,1.94966,2.14332,0.3798,1.85243,0.04058,0.02106
F51165,0.38417,1.93504,0.1076,0.64286,0.25994,12.4484,17.4502,0.00028,0.18277,0.02545,0.23594,0.00538,0.12552,1.98104,2.23311,0.18582,2.34917,0.05133,0.01749
F54031,0.29578,1.90978,0.01752,0.6884,0.2714,10.3651,16.2929,0.00062,0.18937,0.01938,0.22766,0.00228,1.093,1.17204,2.25143,0.1499,2.2888,0.01282,0.0028
A51171,0.23166,1.9795,0.04262,0.48139,0.13259,11.5721,20.3519,0.00014,0.16219,0.03103,0.22146,0.0019,0.14348,1.8918,2.18685,0.07931,2.24789,0.03075,0.01002
A51187,0.45098,1.64753,0.11768,0.63446,0.2581,11.0311,16.9987,0.00034,0.13277,0.06216,0.21944,0.00141,0.19376,1.77925,2.15181,0.17869,1.81312,0.13705,0.00241
F51187,0.30289,1.65614,0.12337,0.6232,0.2295,10.2325,17.5142,0.00014,0.11195,0.06546,0.21878,0.00086,0.18955,1.76282,2.14866,0.14716,1.28428,0.43517,0.00197
A51043,0.35103,2.09884,0.01192,0.56732,0.097,12.7029,18.1164,0.00052,0.17994,0.02111,0.22016,0.00108,0.87923,1.25604,2.14299,0.10044,2.15561,0.00736,0.01769
A51840,0.28366,1.85126,0.02664,0.28867,0.08767,10.4803,20.6489,0.01293,0.02355,0.17915,0.22972,0.00081,0.88797,1.32305,2.27847,0.09373,2.18012,0.01259,0.0139
A51660,0.06406,1.58742,0.00992,0.57663,0.02725,8.23619,18.9227,0.00013,0.03797,0.11289,0.24074,0.00035,0.81717,1.52945,2.37764,0.08531,1.47882,0.64199,0.00272
F51660,0.1427,2.1272,0.00944,0.66754,0.04247,11.2804,19.2804,0.01086,0.04807,0.16895,0.22793,0.00094,0.83569,1.50996,2.31751,0.0857,2.29881,0.03701,0.00282
B42041,0.06271,1.77448,0.07353,0.706,0.0167,9.76552,22.8172,1e-05,0.15856,0.01203,0.21278,0.00137,0.12616,1.92889,2.18088,0.10189,1.39186,0.65111,0.00199
B42055,0.4463,3.57872,0.03031,0.45563,0.12028,20.5319,17.2552,0.00011,0.19778,0.00606,0.22064,0.0072,0.13843,1.99378,2.20281,0.17189,2.2328,0.02214,0.0095
A54003,0.09889,2.21622,0.00563,0.51217,0.02536,11.9842,19.672,0.00019,0.18209,0.01765,0.21858,0.00058,0.83834,1.329,2.17517,0.04144,2.36251,0.0058,0.00336
A54037,0.14467,2.0065,0.00603,0.50842,0.0326,11.103,17.8486,9e-05,0.17353,0.01583,0.21629,0.00062,0.94148,1.24582,2.19461,0.07206,2.05711,0.0104,0.00267
F54003,0.29064,3.71273,0.00952,0.6039,0.04147,20.5777,17.8712,0.00029,0.19908,0.00641,0.22129,0.00174,0.8651,1.33691,2.16123,0.10837,2.21977,0.00799,0.00349
A51139,0.16899,1.57155,0.02759,0.65204,0.08727,8.69549,15.9228,4e-05,0.12336,0.04917,0.21573,0.00549,0.071,2.03826,2.11443,0.21699,1.13006,0.8913,0.00175
F51139,0.17247,1.52897,0.02898,0.64978,0.10992,8.50191,15.7395,3e-05,0.1325,0.0504,0.21489,0.0053,0.06971,2.03774,2.10623,0.21405,1.09584,0.95762,0.00176
A51790,0.31404,1.64598,0.01563,0.49206,0.1342,9.63978,31.8581,0.0062,0.01376,0.14228,0.228,0.00085,0.78445,1.40862,2.26947,0.11863,2.22218,0.01375,0.00375
F51790,0.73495,1.94965,0.02592,0.71875,0.3727,13.1801,14.9019,0.03715,0.0511,0.13985,0.1908,0.00266,0.84142,1.38602,2.2529,0.22503,2.03265,0.012,0.00379
A42099,0.39271,1.91146,0.0209,0.60092,0.09866,12.0175,17.3928,0.00085,0.1807,0.02422,0.22279,0.00882,0.24821,1.84826,2.16661,0.13812,2.20532,0.01422,0.01723
A54065,0.98241,1.83165,0.0511,0.63075,0.09786,14.7927,17.8534,0.00036,0.18616,0.01739,0.22833,0.00331,0.24224,1.78978,2.1731,0.35099,1.92463,0.03034,0.0038
A42057,0.60893,1.82247,0.01259,0.72774,0.1248,12.3649,18.0989,0.00063,0.19241,0.02139,0.24228,0.00538,0.64441,1.63149,2.3503,0.18496,2.08631,0.01001,0.02242
C51165,0.41491,2.41034,0.10243,0.58601,0.31054,14.8846,17.7753,0.00021,0.187,0.01387,0.22158,0.00487,0.1596,1.90462,2.14049,0.17087,2.1955,0.04601,0.00294
A54027,0.41806,1.93515,0.0251,0.60421,0.1888,12.1572,17.3288,0.00073,0.18931,0.01072,0.21793,0.00181,1.2277,0.95892,2.13061,0.11957,2.11884,0.00808,0.00241
A24001,0.95002,1.22748,0.03151,0.66087,0.3198,10.9098,17.0221,0.00077,0.17096,0.02945,0.23042,0.00621,0.30444,1.69969,2.15231,0.29695,1.86279,0.01575,0.02416
C42009,0.79041,1.48805,0.02489,0.67983,0.23067,11.6779,14.7526,0.00118,0.18547,0.01871,0.20023,0.01315,0.17463,1.85028,2.15556,0.24281,2.02528,0.01513,0.02241
F24001,1.01637,1.3284,0.03267,0.63812,0.23304,12.2478,17.4907,0.00102,0.18263,0.0214,0.22635,0.00719,0.33585,1.68871,2.15034,0.32233,1.83506,0.01522,0.02094
F54027,0.24027,2.01886,0.02689,0.60074,0.14688,11.7082,17.315,0.00057,0.18619,0.01236,0.21607,0.00135,1.24114,0.95272,2.12091,0.07126,2.17008,0.00846,0.00125
B51139,0.26908,1.70276,0.02909,0.64022,0.11734,9.84408,16.0294,0.0001,0.15179,0.03359,0.21437,0.00695,0.09992,1.98953,2.10731,0.21391,1.31311,0.37325,0.00191
B51187,0.49446,1.77838,0.09581,0.6494,0.35586,11.898,16.8085,0.00047,0.16519,0.03943,0.22052,0.00228,0.24077,1.78123,2.17932,0.17869,2.07399,0.06636,0.00238
F51043,0.52083,1.87981,0.01461,0.59649,0.21305,12.3452,17.7594,0.00073,0.18216,0.01919,0.22033,0.00177,0.86438,1.25944,2.1415,0.14702,2.11647,0.00899,0.00391
F54037,0.76969,2.08551,0.00964,0.61738,0.08877,14.7431,18.1422,0.00097,0.19265,0.01271,0.23069,0.00232,0.92077,1.25403,2.1716,0.28599,2.0428,0.00678,0.00394
A42009,0.26769,2.23579,0.02563,0.63644,0.05988,13.1062,15.5978,0.00047,0.18649,0.01562,0.20597,0.00725,0.18587,1.86429,2.11268,0.09264,2.16351,0.01628,0.00206
A54071,0.26813,1.81476,0.00927,0.70314,0.18394,9.77183,16.1822,0.00022,0.17868,0.01403,0.22222,0.00236,1.35582,0.95835,2.20966,0.16205,2.01768,0.0097,0.00215
F54071,0.67297,1.61341,0.00901,0.72668,0.2884,10.8038,16.4756,0.00173,0.19098,0.01904,0.22508,0.00372,1.31047,0.95903,2.26542,0.26043,1.96037,0.00548,0.00306
A54023,0.3147,2.73603,0.00325,0.70437,0.1243,15.8643,18.5503,0.00142,0.21599,0.00409,0.24441,0.00329,1.69851,0.62829,2.31938,0.09879,2.29609,0.00207,0.02241
A54057,0.32651,1.87305,0.00415,0.69317,0.12839,10.4953,16.6099,0.00035,0.19523,0.00606,0.22729,0.00247,1.73584,0.51991,2.19939,0.17679,1.99808,0.00239,0.01643
B54023,0.22085,1.63755,0.0033,0.6797,0.10117,8.98957,16.1601,4e-05,0.17825,0.00907,0.22513,0.00204,1.68472,0.63691,2.25475,0.22311,1.27402,0.06494,0.02383
B54057,0.16429,1.40558,0.00403,0.66745,0.11912,7.64497,15.3692,2e-05,0.20907,0.00951,0.21538,0.00156,1.68897,0.52133,2.21087,0.09062,2.00968,0.00353,0.02463
B54071,0.14269,1.77635,0.00495,0.72161,0.09079,9.07144,16.0467,0.00014,0.16553,0.01342,0.22265,0.00188,1.37767,0.95017,2.19019,0.17747,1.37769,0.0357,0.00275
B54031,0.40914,1.71216,0.01223,0.67725,0.18856,10.0176,15.9924,0.00028,0.18479,0.01696,0.2216,0.00203,1.10267,1.16258,2.20873,0.23676,2.14419,0.01039,0.00091
A42111,0.52002,2.37013,0.02091,0.69828,0.14258,14.8613,16.0159,0.00122,0.20369,0.01465,0.21254,0.00421,0.6121,1.58986,2.28021,0.18903,2.17876,0.01173,0.00184
B24001,0.54497,1.89514,0.05254,0.62279,0.3746,12.6844,17.6019,0.0004,0.19074,0.01558,0.21981,0.00334,0.39444,1.68293,2.16174,0.19347,2.03663,0.02286,0.00509
B42009,0.87201,2.12591,0.03891,0.63147,0.38865,15.3662,16.4257,0.00061,0.19007,0.01128,0.21335,0.01174,0.18963,1.85674,2.13647,0.27401,1.98997,0.0189,0.0072
A24023,0.2129,2.53499,0.02386,0.71483,0.05748,14.3013,20.7651,0.00079,0.21613,0.01931,0.25178,0.00467,0.71407,1.73825,2.46446,0.07823,2.26838,0.01343,0.01587
F54023,0.57235,2.74241,0.00403,0.70697,0.22455,17.1137,17.8573,0.0017,0.21516,0.00349,0.22728,0.00451,1.69553,0.62607,2.32392,0.18036,2.21422,0.00225,0.00434
A54077,0.45919,5.21991,0.0643,0.69775,0.17498,29.6139,13.2471,0.00064,0.21313,0.00769,0.20349,0.01272,0.48298,1.85826,2.37567,0.17622,2.69246,0.03685,0.01488
A54093,0.45103,7.85247,0.00077,0.69225,0.18441,42.2859,14.4177,0.00046,0.20619,5e-05,0.20107,0.01229,2.12224,0.10895,2.2214,0.10919,3.40768,0.00036,0.0224
F24023,0.47054,2.4215,0.0256,0.7338,0.15351,15.1969,20.3511,0.00145,0.21812,0.01877,0.25184,0.00709,0.70847,1.7333,2.4662,0.18336,2.16307,0.01342,0.01196
F54057,1.35009,2.37089,0.00486,0.72837,0.2223,19.6012,15.0763,0.00166,0.20323,0.00221,0.21389,0.00609,1.7057,0.51623,2.21815,0.65663,1.71975,0.00221,0.01599
F54065,2.21492,2.53773,0.06076,0.63546,0.25539,24.9359,18.2183,0.00044,0.19313,0.01122,0.22116,0.00775,0.23149,1.84775,2.19227,0.74447,1.52986,0.03182,0.00423
A42071,0.0502,1.07292,0.0257,0.66139,0.02109,5.81065,15.4837,2e-05,0.16729,0.0555,0.21592,0.00341,0.0923,2.11389,2.28794,0.12433,0.66745,1.84656,0.00646
A42133,0.19143,2.32228,0.04997,0.80311,0.0506,12.7663,19.5584,0.00017,0.1493,0.07519,0.26342,0.00172,0.22266,2.23844,2.58087,0.08987,2.42177,0.06157,0.01993
A42075,0.04112,1.03921,0.02656,0.77562,0.02399,5.62183,18.5068,2e-05,0.18718,0.05918,0.24789,0.00111,0.17577,2.19296,2.57025,0.11909,0.89341,1.58387,0.01161
A42011,1.06844,3.86967,0.08592,0.60426,0.25867,25.7221,17.352,0.00035,0.19504,0.00679,0.22605,0.01051,0.21904,1.90228,2.17153,0.33554,2.10374,0.03237,0.01898
