TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
A51147,1,37.22434923,480.29,0.303,1.3,1.67,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.67,0,0.9
A51149,1,37.17535402,102.64,0.563,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
A51153,1,38.72624148,293,0.287,1.3,1.41,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.41,0,0.9
A51155,1,37.06349436,2197.32,0.268,1.3,4.08,0.12,32,0.13,0.5,0.03,0.03,0.426,0,0,0.15,100,30,4.08,0,0.9
A51157,1,38.66831205,658.95,0.282,1.3,1.93,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,1.93,0,0.9
A51159,1,37.94164178,94.77,0.487,1.3,1.13,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.13,0,0.9
A51161,1,37.29702727,1736.41,0.214,1.3,3.44,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.44,0,0.9
A51163,1,37.82699064,1636.65,0.286,1.3,3.3,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,3.3,0,0.9
A51165,1,38.4633248,1396.13,0.297,1.3,2.96,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,2.96,0,0.9
A51167,1,36.90872121,2249.97,0.291,1.3,4.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.16,0,0.9
A51169,1,36.69337285,1688.82,0.359,1.3,3.37,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.37,0,0.9
A51171,1,38.83604231,1040.37,0.292,1.3,2.46,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,2.46,0,0.9
A51173,1,36.86290797,2565.67,0.288,1.3,4.6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.6,0,0.9
A51175,1,36.72040173,64.84,0.555,1.3,1.09,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.09,0,0.9
A51177,1,38.18220489,294.62,0.39,1.3,1.41,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.41,0,0.9
A51179,1,38.39598655,194.79,0.279,1.3,1.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.27,0,0.9
A51181,1,37.10834117,85.11,0.551,1.3,1.12,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.12,0,0.9
A51183,1,36.92173365,101.65,0.664,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
A51185,1,37.11166078,2776.15,0.271,1.3,4.9,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.9,0,0.9
A51187,1,38.94188964,650.44,0.329,1.3,1.91,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.91,0,0.9
A51191,1,36.73105388,2093.34,0.39,1.3,3.94,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.94,0,0.9
A51193,1,38.11052888,77.55,0.398,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
A51195,1,36.98790665,2220.59,0.266,1.3,4.12,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.12,0,0.9
A51197,1,36.92527559,2449.27,0.325,1.3,4.44,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.44,0,0.9
A51199,1,37.21525538,47.77,0.489,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
A51510,1,38.81866813,136.36,0.522,1.3,1.19,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.19,0,0.9
A51515,1,37.33776499,946.41,0.24,1.3,2.33,0.12,32,0.13,0.5,0.03,0.03,0.444,0,0,0.15,100,30,2.33,0,0.9
A51520,1,36.61295426,1809.66,0.665,1.3,3.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.54,0,0.9
A51530,1,37.73191208,1047.35,0.253,1.3,2.47,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.47,0,0.9
A51540,1,38.03740045,429.42,0.365,1.3,1.6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.6,0,0.9
A51550,1,36.67637797,13.85,0.466,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
A51570,1,37.26493482,20.07,0.569,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
A51580,1,37.77870316,1508.43,0.243,1.3,3.12,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,3.12,0,0.9
A51590,1,36.58318484,538.43,0.182,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.76,0,0.9
A51595,1,36.69526457,116.3,0.404,1.3,1.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.16,0,0.9
A51600,1,38.85338292,361.54,0.211,1.3,1.51,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.51,0,0.9
A51610,1,38.8843252,336.91,0.224,1.3,1.47,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.47,0,0.9
A51620,1,36.68299796,37.34,0.601,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
A51630,1,38.29968697,150.85,0.236,1.3,1.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.21,0,0.9
A51640,1,36.66619786,2491.16,0.327,1.3,4.5,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.5,0,0.9
A51650,1,37.05073694,11.01,0.621,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
A51660,1,38.4361808,1414.15,0.297,1.3,2.99,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.99,0,0.9
A51670,1,37.29030587,35.43,0.426,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
A51678,1,37.78245069,989.54,0.341,1.3,2.39,0.12,32,0.13,0.5,0.03,0.03,0.954,0,0,0.15,100,30,2.39,0,0.9
A51680,1,37.40040091,741.95,0.274,1.3,2.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.04,0,0.9
A51683,1,38.74806897,221.46,0.293,1.3,1.31,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.31,0,0.9
A51685,1,38.77149101,230.42,0.188,1.3,1.32,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.32,0,0.9
A51690,1,36.68266232,891.75,0.373,1.3,2.25,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.25,0,0.9
A51700,1,37.09840215,35.09,0.57,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
A51710,1,36.88721135,7.45,0.771,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51720,1,36.93177586,2521.02,0.241,1.3,4.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.54,0,0.9
A51730,1,37.20283007,133.99,0.476,1.3,1.19,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.19,0,0.9
A51735,1,37.12993395,6.08,0.849,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51740,1,36.83531,9.4,0.745,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51750,1,37.12285174,1900.96,0.264,1.3,3.67,0.12,32,0.13,0.5,0.03,0.03,0.558,0,0,0.15,100,30,3.67,0,0.9
A51760,1,37.5298566,159.43,0.437,1.3,1.22,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.22,0,0.9
A51770,1,37.27819046,1185.32,0.235,1.3,2.66,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.66,0,0.9
A51775,1,37.28641834,1157.66,0.268,1.3,2.63,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.63,0,0.9
A51790,1,38.15876075,1541.02,0.317,1.3,3.16,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3.16,0,0.9
A51800,1,36.69107733,40.46,0.505,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
A51810,1,36.72255202,4.84,0.689,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
A51820,1,38.06935779,1405.76,0.301,1.3,2.97,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,2.97,0,0.9
A51830,1,37.26993801,75.57,0.268,1.3,1.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.11,0,0.9
A51840,1,39.17327341,813.88,0.26,1.3,2.14,0.12,32,0.13,0.5,0.03,0.03,0.222,0,0,0.15,100,30,2.14,0,0.9
A54003,1,39.46405621,753.84,0.272,1.3,2.06,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,2.06,0,0.9
A54023,1,39.17526835,2604.67,0.223,1.3,4.66,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.66,0,0.9
A54027,1,39.3187238,1263.62,0.25,1.3,2.77,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,2.77,0,0.9
A54031,1,38.9921272,1976.06,0.236,1.3,3.77,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.77,0,0.9
A54037,1,39.30722423,570.42,0.261,1.3,1.8,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,1.8,0,0.9
A54057,1,39.40268298,1838.98,0.191,1.3,3.58,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,3.58,0,0.9
A54063,1,37.56414972,2337.85,0.202,1.3,4.28,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,4.28,0,0.9
A54065,1,39.56040455,929.41,0.249,1.3,2.3,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,2.3,0,0.9
A54071,1,38.65424575,2237.33,0.339,1.3,4.14,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,4.14,0,0.9
A54077,1,39.46929455,2055.31,0.297,1.3,3.89,0.12,32,0.13,0.5,0.03,0.03,4.212,0,0,0.15,100,30,3.89,0,0.9
A54093,1,39.11377608,2808.31,0.172,1.3,4.94,0.12,32,0.13,0.5,0.03,0.03,3.966,0,0,0.15,100,30,4.94,0,0.9
B24001,1,39.60373862,1710.97,0.187,1.3,3.4,0.12,32,0.13,0.5,0.03,0.03,1.104,0,0,0.15,100,30,3.4,0,0.9
B24021,1,39.49577041,1075.02,0.201,1.3,2.51,0.12,32,0.13,0.5,0.03,0.03,0.144,0,0,0.15,100,30,2.51,0,0.9
B37005,1,36.50368217,2744.72,0.571,1.3,4.85,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.85,0,0.9
B37009,1,36.42241906,2930.45,0.594,1.3,5.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.11,0,0.9
B42001,1,39.90203096,1277.67,0.298,1.3,2.79,0.12,32,0.13,0.5,0.03,0.03,1.608,0,0,0.15,100,30,2.79,0,0.9
B42009,1,40.0750798,1663.59,0.205,1.3,3.34,0.12,32,0.13,0.5,0.03,0.03,4.116,0,0,0.15,100,30,3.34,0,0.9
B42015,1,41.61610528,1814.98,0.197,1.3,3.55,0.12,32,0.13,0.5,0.03,0.03,4.998,0,0,0.15,100,30,3.55,0,0.9
B42027,1,40.98936846,1774.07,0.213,1.3,3.49,0.12,32,0.13,0.5,0.03,0.03,4.056,0,0,0.15,100,30,3.49,0,0.9
B42035,1,41.08300817,1368.62,0.281,1.3,2.92,0.12,32,0.13,0.5,0.03,0.03,1.722,0,0,0.15,100,30,2.92,0,0.9
B42041,1,40.06445108,1127.17,0.208,1.3,2.58,0.12,32,0.13,0.5,0.03,0.03,2.988,0,0,0.15,100,30,2.58,0,0.9
B42043,1,40.26473475,462.36,0.252,1.3,1.65,0.12,32,0.13,0.5,0.03,0.03,0.576,0,0,0.15,100,30,1.65,0,0.9
B42055,1,39.99060922,1241.21,0.198,1.3,2.74,0.12,32,0.13,0.5,0.03,0.03,1.476,0,0,0.15,100,30,2.74,0,0.9
B42079,1,41.34408838,1727.35,0.275,1.3,3.43,0.12,32,0.13,0.5,0.03,0.03,4.188,0,0,0.15,100,30,3.43,0,0.9
B42081,1,41.23007183,1058.86,0.268,1.3,2.49,0.12,32,0.13,0.5,0.03,0.03,3.516,0,0,0.15,100,30,2.49,0,0.9
B42119,1,40.96462723,644.35,0.272,1.3,1.9,0.12,32,0.13,0.5,0.03,0.03,4.416,0,0,0.15,100,30,1.9,0,0.9
B42131,1,41.45513166,1937.84,0.215,1.3,3.72,0.12,32,0.13,0.5,0.03,0.03,5.148,0,0,0.15,100,30,3.72,0,0.9
B51003,1,38.1530526,1516.98,0.235,1.3,3.13,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.13,0,0.9
B51009,1,37.73016827,1895.86,0.226,1.3,3.66,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.66,0,0.9
B51015,1,38.01801497,1843.73,0.212,1.3,3.59,0.12,32,0.13,0.5,0.03,0.03,1.782,0,0,0.15,100,30,3.59,0,0.9
B51017,1,38.03265032,1723.07,0.304,1.3,3.42,0.12,32,0.13,0.5,0.03,0.03,1.776,0,0,0.15,100,30,3.42,0,0.9
B51019,1,37.28843009,922.63,0.279,1.3,2.3,0.12,32,0.13,0.5,0.03,0.03,0.312,0,0,0.15,100,30,2.3,0,0.9
B51023,1,37.46049851,1758.56,0.216,1.3,3.47,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.47,0,0.9
B51035,1,36.591454,1411.78,0.17,1.3,2.98,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.98,0,0.9
B51061,1,38.91293068,1207.29,0.197,1.3,2.69,0.12,32,0.13,0.5,0.03,0.03,1.026,0,0,0.15,100,30,2.69,0,0.9
B51067,1,37.07167297,1939.39,0.238,1.3,3.72,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.72,0,0.9
B51071,1,37.30982142,1939.85,0.234,1.3,3.72,0.12,32,0.13,0.5,0.03,0.03,0.972,0,0,0.15,100,30,3.72,0,0.9
B51077,1,36.67023299,3561.46,0.206,1.3,6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,6,0,0.9
B51079,1,38.32179875,1527.02,0.223,1.3,3.14,0.12,32,0.13,0.5,0.03,0.03,0.108,0,0,0.15,100,30,3.14,0,0.9
B51091,1,38.32078167,2392.94,0.337,1.3,4.36,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,4.36,0,0.9
B51105,1,36.81469996,2124.34,0.328,1.3,3.98,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.98,0,0.9
B51113,1,38.44096947,1496.23,0.226,1.3,3.1,0.12,32,0.13,0.5,0.03,0.03,3.168,0,0,0.15,100,30,3.1,0,0.9
B51125,1,37.90349117,1986.5,0.215,1.3,3.79,0.12,32,0.13,0.5,0.03,0.03,2.46,0,0,0.15,100,30,3.79,0,0.9
B51139,1,38.56794099,1609.14,0.241,1.3,3.26,0.12,32,0.13,0.5,0.03,0.03,0.054,0,0,0.15,100,30,3.26,0,0.9
B51141,1,36.72536544,2447.42,0.249,1.3,4.44,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.44,0,0.9
B51157,1,38.73171334,1213.3,0.218,1.3,2.7,0.12,32,0.13,0.5,0.03,0.03,3.12,0,0,0.15,100,30,2.7,0,0.9
B51161,1,37.19574148,2073.66,0.242,1.3,3.91,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.91,0,0.9
B51163,1,37.78149634,2325.29,0.236,1.3,4.26,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,4.26,0,0.9
B51165,1,38.6672485,1721.79,0.318,1.3,3.42,0.12,32,0.13,0.5,0.03,0.03,3.078,0,0,0.15,100,30,3.42,0,0.9
B51167,1,37.02551965,2288.31,0.213,1.3,4.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.21,0,0.9
B51169,1,36.82502425,2509.71,0.308,1.3,4.52,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.52,0,0.9
B51171,1,38.90050256,1332.31,0.278,1.3,2.87,0.12,32,0.13,0.5,0.03,0.03,0.654,0,0,0.15,100,30,2.87,0,0.9
B51173,1,36.71563284,3523.18,0.181,1.3,5.95,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.95,0,0.9
B51185,1,37.18613372,2562.78,0.219,1.3,4.6,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.6,0,0.9
B51187,1,38.88328063,1120.21,0.206,1.3,2.57,0.12,32,0.13,0.5,0.03,0.03,0.408,0,0,0.15,100,30,2.57,0,0.9
B51191,1,36.64280455,3030.52,0.214,1.3,5.25,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.25,0,0.9
B51195,1,36.89061417,2932.42,0.263,1.3,5.12,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.12,0,0.9
B51197,1,36.78539121,2975.53,0.341,1.3,5.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,5.18,0,0.9
B54023,1,39.0380118,1538.02,0.274,1.3,3.16,0.12,32,0.13,0.5,0.03,0.03,2.118,0,0,0.15,100,30,3.16,0,0.9
B54031,1,39.04462886,1463.14,0.246,1.3,3.05,0.12,32,0.13,0.5,0.03,0.03,0.744,0,0,0.15,100,30,3.05,0,0.9
B54057,1,39.42359137,983.72,0.261,1.3,2.38,0.12,32,0.13,0.5,0.03,0.03,2.718,0,0,0.15,100,30,2.38,0,0.9
B54071,1,38.69631319,2846.19,0.269,1.3,5,0.12,32,0.13,0.5,0.03,0.03,3.528,0,0,0.15,100,30,5,0,0.9
C42009,1,39.95420094,1331.48,0.24,1.3,2.87,0.12,32,0.13,0.5,0.03,0.03,3.006,0,0,0.15,100,30,2.87,0,0.9
C51015,1,38.15523483,1967.42,0.311,1.3,3.76,0.12,32,0.13,0.5,0.03,0.03,2.982,0,0,0.15,100,30,3.76,0,0.9
C51071,1,37.25560571,2668.58,0.219,1.3,4.75,0.12,32,0.13,0.5,0.03,0.03,0.612,0,0,0.15,100,30,4.75,0,0.9
C51165,1,38.37058811,1645.37,0.225,1.3,3.31,0.12,32,0.13,0.5,0.03,0.03,1.29,0,0,0.15,100,30,3.31,0,0.9
F10005,1,38.65969654,32.81,0.225,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F11001,1,38.90491779,159.88,0.225,1.3,1.22,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.22,0,0.9
F24001,1,39.57407644,605.27,0.225,1.3,1.85,0.12,32,0.13,0.5,0.03,0.03,0.558,0,0,0.15,100,30,1.85,0,0.9
F24003,1,39.05321764,132.31,0.225,1.3,1.19,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.19,0,0.9
F24005,1,39.3793673,209.73,0.225,1.3,1.29,0.12,32,0.13,0.5,0.03,0.03,0.48,0,0,0.15,100,30,1.29,0,0.9
F24009,1,38.46127562,64.71,0.225,1.3,1.09,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.09,0,0.9
F24013,1,39.58771706,764.58,0.225,1.3,2.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.07,0,0.9
F24015,1,39.51335065,37.96,0.225,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F24017,1,38.54424401,51.69,0.225,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F24019,1,38.38476728,0.99,0.225,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F24021,1,39.37157057,271.41,0.225,1.3,1.38,0.12,32,0.13,0.5,0.03,0.03,0.084,0,0,0.15,100,30,1.38,0,0.9
F24023,1,39.42529959,1797.77,0.225,1.3,3.52,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.52,0,0.9
F24025,1,39.4180321,16.41,0.225,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F24027,1,39.25440953,419.94,0.225,1.3,1.59,0.12,32,0.13,0.5,0.03,0.03,0.084,0,0,0.15,100,30,1.59,0,0.9
F24029,1,39.03228768,9.4,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F24031,1,39.06246091,220.35,0.225,1.3,1.31,0.12,32,0.13,0.5,0.03,0.03,0.186,0,0,0.15,100,30,1.31,0,0.9
F24033,1,38.9030877,154.01,0.225,1.3,1.22,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.22,0,0.9
F24035,1,38.96040196,8.42,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F24037,1,38.25938598,32.23,0.225,1.3,1.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.05,0,0.9
F24039,1,38.01213133,0.4,0.225,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F24041,1,38.75396218,39.37,0.225,1.3,1.06,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.06,0,0.9
F24043,1,39.51813722,539.5,0.225,1.3,1.76,0.12,32,0.13,0.5,0.03,0.03,0.822,0,0,0.15,100,30,1.76,0,0.9
F24045,1,38.37522312,28.43,0.225,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F24510,1,39.27395902,10.5,0.225,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F36003,1,42.38461998,1309.71,0.225,1.3,2.84,0.12,32,0.13,0.5,0.03,0.03,4.224,0,0,0.15,100,30,2.84,0,0.9
F36007,1,42.3612942,1043.05,0.225,1.3,2.46,0.12,32,0.13,0.5,0.03,0.03,2.742,0,0,0.15,100,30,2.46,0,0.9
F36015,1,42.13559191,898.42,0.225,1.3,2.26,0.12,32,0.13,0.5,0.03,0.03,2.628,0,0,0.15,100,30,2.26,0,0.9
F36025,1,42.3283915,1193,0.225,1.3,2.67,0.12,32,0.13,0.5,0.03,0.03,5.166,0,0,0.15,100,30,2.67,0,0.9
F36101,1,42.35492799,1316.57,0.225,1.3,2.85,0.12,32,0.13,0.5,0.03,0.03,4.302,0,0,0.15,100,30,2.85,0,0.9
F42001,1,39.8139734,536.83,0.225,1.3,1.75,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.75,0,0.9
F42009,1,40.03661333,1262.17,0.225,1.3,2.77,0.12,32,0.13,0.5,0.03,0.03,3.084,0,0,0.15,100,30,2.77,0,0.9
F42011,1,40.50988308,1376.51,0.225,1.3,2.93,0.12,32,0.13,0.5,0.03,0.03,1.2,0,0,0.15,100,30,2.93,0,0.9
F42013,1,40.43706686,1771.48,0.225,1.3,3.49,0.12,32,0.13,0.5,0.03,0.03,3.756,0,0,0.15,100,30,3.49,0,0.9
F42021,1,40.45885863,2358.73,0.225,1.3,4.31,0.12,32,0.13,0.5,0.03,0.03,4.26,0,0,0.15,100,30,4.31,0,0.9
F42027,1,41.01643661,671.38,0.225,1.3,1.94,0.12,32,0.13,0.5,0.03,0.03,4.128,0,0,0.15,100,30,1.94,0,0.9
F42033,1,40.94411675,1185.81,0.225,1.3,2.66,0.12,32,0.13,0.5,0.03,0.03,3.534,0,0,0.15,100,30,2.66,0,0.9
F42035,1,41.14360876,680.57,0.225,1.3,1.96,0.12,32,0.13,0.5,0.03,0.03,1.818,0,0,0.15,100,30,1.96,0,0.9
F42041,1,40.23988766,404.11,0.225,1.3,1.57,0.12,32,0.13,0.5,0.03,0.03,1.104,0,0,0.15,100,30,1.57,0,0.9
F42043,1,40.41825637,796.59,0.225,1.3,2.12,0.12,32,0.13,0.5,0.03,0.03,1.686,0,0,0.15,100,30,2.12,0,0.9
F42055,1,40.01840755,722.9,0.225,1.3,2.01,0.12,32,0.13,0.5,0.03,0.03,3.342,0,0,0.15,100,30,2.01,0,0.9
F42061,1,40.3597105,857.44,0.225,1.3,2.2,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.2,0,0.9
F42069,1,41.41069668,1159.49,0.225,1.3,2.63,0.12,32,0.13,0.5,0.03,0.03,2.34,0,0,0.15,100,30,2.63,0,0.9
F42071,1,40.03282971,318.24,0.225,1.3,1.45,0.12,32,0.13,0.5,0.03,0.03,0.858,0,0,0.15,100,30,1.45,0,0.9
F42075,1,40.44293299,801.04,0.225,1.3,2.12,0.12,32,0.13,0.5,0.03,0.03,0.858,0,0,0.15,100,30,2.12,0,0.9
F42079,1,41.24262054,531.08,0.225,1.3,1.75,0.12,32,0.13,0.5,0.03,0.03,1.518,0,0,0.15,100,30,1.75,0,0.9
F42081,1,41.25346452,545.15,0.225,1.3,1.77,0.12,32,0.13,0.5,0.03,0.03,4.62,0,0,0.15,100,30,1.77,0,0.9
F42087,1,40.6170742,708.79,0.225,1.3,2,0.12,32,0.13,0.5,0.03,0.03,3.492,0,0,0.15,100,30,2,0,0.9
F42097,1,40.87236351,527.31,0.225,1.3,1.74,0.12,32,0.13,0.5,0.03,0.03,3.624,0,0,0.15,100,30,1.74,0,0.9
F42107,1,40.51144652,1349.23,0.225,1.3,2.89,0.12,32,0.13,0.5,0.03,0.03,1.596,0,0,0.15,100,30,2.89,0,0.9
F42115,1,41.8676848,1544.09,0.225,1.3,3.17,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,3.17,0,0.9
F42117,1,41.9563989,1306.55,0.225,1.3,2.83,0.12,32,0.13,0.5,0.03,0.03,4.32,0,0,0.15,100,30,2.83,0,0.9
F42119,1,40.9456881,545.02,0.225,1.3,1.77,0.12,32,0.13,0.5,0.03,0.03,4.392,0,0,0.15,100,30,1.77,0,0.9
