TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
F51071,1,0,1,0,0.034140,0.157824,0.003414,0.034140,0.500000
F51079,1,0,1,0,0.045115,0.173148,0.004511,0.045115,0.500000
F51085,1,0,1,0,0.037418,0.163606,0.003742,0.037418,0.500000
F51087,1,0,1,0,0.038403,0.165130,0.003840,0.038403,0.500000
F51091,1,0,1,0,0.041407,0.167203,0.004141,0.041407,0.500000
F51095,1,0,1,0,0.045292,0.171793,0.004529,0.045292,0.500000
F51099,1,0,1,0,0.040759,0.166990,0.004076,0.040759,0.500000
F51101,1,0,1,0,0.040367,0.166898,0.004036,0.040367,0.500000
F51107,1,0,1,0,0.036194,0.162088,0.003619,0.036194,0.500000
F51113,1,0,1,0,0.041525,0.168970,0.004152,0.041525,0.500000
F51121,1,0,1,0,0.034046,0.158848,0.003405,0.034046,0.500000
F51125,1,0,1,0,0.042137,0.168509,0.004214,0.042137,0.500000
F51131,1,0,1,0,0.044568,0.171685,0.004457,0.044568,0.500000
F51137,1,0,1,0,0.039944,0.167037,0.003995,0.039944,0.500000
F51139,1,0,1,0,0.033483,0.159192,0.003349,0.033483,0.500000
F51145,1,0,1,0,0.041399,0.168703,0.004140,0.041399,0.500000
F51147,1,0,1,0,0.040682,0.168134,0.004068,0.040682,0.500000
F51149,1,0,1,0,0.042955,0.169783,0.004296,0.042955,0.500000
F51153,1,0,1,0,0.036605,0.162086,0.003661,0.036605,0.500000
F51157,1,0,1,0,0.038915,0.164770,0.003892,0.038915,0.500000
F51159,1,0,1,0,0.040846,0.167449,0.004085,0.040846,0.500000
F51161,1,0,1,0,0.035220,0.160771,0.003522,0.035220,0.500000
F51163,1,0,1,0,0.038587,0.165941,0.003859,0.038587,0.500000
F51165,1,0,1,0,0.033325,0.159114,0.003333,0.033325,0.500000
F51171,1,0,1,0,0.033718,0.159049,0.003372,0.033718,0.500000
F51177,1,0,1,0,0.038584,0.164574,0.003858,0.038584,0.500000
F51179,1,0,1,0,0.038110,0.163717,0.003811,0.038110,0.500000
F51181,1,0,1,0,0.045839,0.172150,0.004584,0.045839,0.500000
F51187,1,0,1,0,0.032716,0.157413,0.003272,0.032716,0.500000
F51193,1,0,1,0,0.040918,0.167153,0.004092,0.040918,0.500000
F51199,1,0,1,0,0.045720,0.172287,0.004572,0.045720,0.500000
F51510,1,0,1,0,0.040104,0.166389,0.004011,0.040104,0.500000
F51530,1,0,1,0,0.039756,0.167670,0.003975,0.039756,0.500000
F51540,1,0,1,0,0.046997,0.174880,0.004700,0.046997,0.500000
F51550,1,0,1,0,0.045685,0.171535,0.004569,0.045685,0.500000
F51580,1,0,1,0,0.034382,0.159157,0.003439,0.034382,0.500000
F51630,1,0,1,0,0.040713,0.166418,0.004071,0.040713,0.500000
F51650,1,0,1,0,0.045636,0.172239,0.004563,0.045636,0.500000
F51660,1,0,1,0,0.034525,0.160552,0.003453,0.034525,0.500000
F51670,1,0,1,0,0.041782,0.168894,0.004178,0.041782,0.500000
F51700,1,0,1,0,0.045355,0.171668,0.004535,0.045355,0.500000
F51710,1,0,1,0,0.046176,0.172822,0.004618,0.046176,0.500000
F51730,1,0,1,0,0.042136,0.168945,0.004213,0.042136,0.500000
F51735,1,0,1,0,0.045364,0.172011,0.004537,0.045364,0.500000
F51740,1,0,1,0,0.046406,0.173104,0.004641,0.046406,0.500000
F51760,1,0,1,0,0.040300,0.166748,0.004030,0.040300,0.500000
F51790,1,0,1,0,0.037361,0.163774,0.003736,0.037361,0.500000
F51800,1,0,1,0,0.045744,0.171412,0.004574,0.045744,0.500000
F51810,1,0,1,0,0.046585,0.173334,0.004658,0.046585,0.500000
F51820,1,0,1,0,0.045953,0.173396,0.004595,0.045953,0.500000
F51830,1,0,1,0,0.046491,0.172837,0.004649,0.046491,0.500000
F54003,1,0,1,0,0.034970,0.159590,0.003497,0.034970,0.500000
F54023,1,0,1,0,0.047032,0.169356,0.004703,0.047032,0.500000
F54027,1,0,1,0,0.031198,0.154718,0.003120,0.031198,0.500000
F54031,1,0,1,0,0.032887,0.157292,0.003289,0.032887,0.500000
F54037,1,0,1,0,0.033649,0.158110,0.003365,0.033649,0.500000
F54057,1,0,1,0,0.041020,0.165241,0.004102,0.041020,0.500000
F54063,1,0,1,0,0.033877,0.157229,0.003387,0.033877,0.500000
F54065,1,0,1,0,0.035874,0.160852,0.003588,0.035874,0.500000
F54071,1,0,1,0,0.030680,0.154671,0.003068,0.030680,0.500000
end,,,,,,,,,
