TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
F51071,1,0,1,0,0.021734,0.200000,0.002173,0.021734,0.500000
F51079,1,0,1,0,0.028236,0.200000,0.002824,0.028236,0.500000
F51085,1,0,1,0,0.027671,0.200000,0.002767,0.027671,0.500000
F51087,1,0,1,0,0.030871,0.200000,0.003087,0.030871,0.500000
F51091,1,0,1,0,0.023885,0.200000,0.002388,0.023885,0.500000
F51095,1,0,1,0,0.028175,0.200000,0.002818,0.028175,0.500000
F51099,1,0,1,0,0.027814,0.200000,0.002781,0.027814,0.500000
F51101,1,0,1,0,0.028334,0.200000,0.002833,0.028334,0.500000
F51107,1,0,1,0,0.027082,0.200000,0.002708,0.027082,0.500000
F51113,1,0,1,0,0.026529,0.200000,0.002653,0.026529,0.500000
F51121,1,0,1,0,0.020605,0.200000,0.002061,0.020605,0.500000
F51125,1,0,1,0,0.024751,0.200000,0.002475,0.024751,0.500000
F51131,1,0,1,0,0.025964,0.200000,0.002596,0.025964,0.500000
F51137,1,0,1,0,0.025915,0.200000,0.002592,0.025915,0.500000
F51139,1,0,1,0,0.028575,0.200000,0.002858,0.028575,0.500000
F51145,1,0,1,0,0.026307,0.200000,0.002631,0.026307,0.500000
F51147,1,0,1,0,0.024786,0.200000,0.002479,0.024786,0.500000
F51149,1,0,1,0,0.032564,0.200000,0.003256,0.032564,0.500000
F51153,1,0,1,0,0.028482,0.200000,0.002848,0.028482,0.500000
F51157,1,0,1,0,0.026132,0.200000,0.002613,0.026132,0.500000
F51159,1,0,1,0,0.028444,0.200000,0.002844,0.028444,0.500000
F51161,1,0,1,0,0.021151,0.200000,0.002115,0.021151,0.500000
F51163,1,0,1,0,0.021419,0.200000,0.002142,0.021419,0.500000
F51165,1,0,1,0,0.030011,0.200000,0.003001,0.030011,0.500000
F51171,1,0,1,0,0.024737,0.200000,0.002474,0.024737,0.500000
F51177,1,0,1,0,0.026644,0.200000,0.002664,0.026644,0.500000
F51179,1,0,1,0,0.028036,0.200000,0.002804,0.028036,0.500000
F51181,1,0,1,0,0.028866,0.200000,0.002887,0.028866,0.500000
F51187,1,0,1,0,0.021986,0.200000,0.002199,0.021986,0.500000
F51193,1,0,1,0,0.027655,0.200000,0.002765,0.027655,0.500000
F51199,1,0,1,0,0.030532,0.200000,0.003053,0.030532,0.500000
F51510,1,0,1,0,0.034658,0.200000,0.003466,0.034658,0.500000
F51530,1,0,1,0,0.021104,0.200000,0.002110,0.021104,0.500000
F51540,1,0,1,0,0.030241,0.200000,0.003024,0.030241,0.500000
F51550,1,0,1,0,0.030441,0.200000,0.003044,0.030441,0.500000
F51580,1,0,1,0,0.020000,0.200000,0.002000,0.020000,0.500000
F51630,1,0,1,0,0.030570,0.200000,0.003057,0.030570,0.500000
F51650,1,0,1,0,0.021934,0.200000,0.002193,0.021934,0.500000
F51660,1,0,1,0,0.031636,0.200000,0.003164,0.031636,0.500000
F51670,1,0,1,0,0.050301,0.200000,0.005030,0.050301,0.500000
F51700,1,0,1,0,0.030682,0.200000,0.003068,0.030682,0.500000
F51710,1,0,1,0,0.035030,0.200000,0.003503,0.035030,0.500000
F51730,1,0,1,0,0.030838,0.200000,0.003084,0.030838,0.500000
F51735,1,0,1,0,0.020003,0.200000,0.002000,0.020003,0.500000
F51740,1,0,1,0,0.035978,0.200000,0.003598,0.035978,0.500000
F51760,1,0,1,0,0.033674,0.200000,0.003367,0.033674,0.500000
F51790,1,0,1,0,0.024921,0.200000,0.002492,0.024921,0.500000
F51800,1,0,1,0,0.029134,0.200000,0.002913,0.029134,0.500000
F51810,1,0,1,0,0.028310,0.200000,0.002831,0.028310,0.500000
F51820,1,0,1,0,0.030797,0.200000,0.003080,0.030797,0.500000
F51830,1,0,1,0,0.030553,0.200000,0.003055,0.030553,0.500000
F54003,1,0,1,0,0.025397,0.200000,0.002540,0.025397,0.500000
F54023,1,0,1,0,0.035567,0.200000,0.003557,0.035567,0.500000
F54027,1,0,1,0,0.021258,0.200000,0.002126,0.021258,0.500000
F54031,1,0,1,0,0.024529,0.200000,0.002453,0.024529,0.500000
F54037,1,0,1,0,0.024701,0.200000,0.002470,0.024701,0.500000
F54057,1,0,1,0,0.027852,0.200000,0.002785,0.027852,0.500000
F54063,1,0,1,0,0.020310,0.200000,0.002031,0.020310,0.500000
F54065,1,0,1,0,0.025110,0.200000,0.002511,0.025110,0.500000
F54071,1,0,1,0,0.020132,0.200000,0.002013,0.020132,0.500000
end,,,,,,,,,
