riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,dbl,sch,scl,oac,ohy,pas,fsp,fnp,nir,nnr,nci,nch,ntg,mir,mnr,mci,mch,mtg,mcn,cir,cnr,cci,cch,ctg,ccn,cmo,cfr,hfr,for,wfp,wto,osp,wat,stb,stf,sho
RL1_6322_0000,N51193,2.681883335,85.922904968,38.440879822,175.119598389,1.915780902,1.631204128,0.287851959,8.649820328,214.512954712,10.556698799,7.610868931,23.277719498,23.548360825,29.489263535,0,0.073212661,11.333288193,11.205524445,3.706956863,13.015976906,66.748641968,0,0,0,0,0,0.111259334,0,0,0,0,0,0,0,0,16.912807465,1142.854980469,39.605773926,15.472930908,23.033554077,7.880183697,0,0,0
RL5_6070_0000,N51193,9.367808342,320.706115723,143.438201904,653.440673828,6.091736794,6.08754921,1.07427752,32.287822723,800.538452148,39.397216797,28.401895523,86.860420227,74.871246338,93.767280579,0,0.269544423,59.191004276,48.04115608,3.208994925,32.072822571,387.29416728,0,0,0,0,0,0.551912606,0,0,0,0,0,0,0,0,56.588352203,3936.107505798,368.845273972,9.355616391,143.951828003,158.213281453,0,0,0
RL5_6071_0000,N51193,7.557639599,437.564941406,195.71005249,891.56817627,1.796038747,8.305859566,1.465741992,44.056369781,1092.255004883,53.755615234,38.753261566,118.513847351,22.075218201,27.645757675,0,0.345630974,40.605182648,17.169958115,5.027406693,14.597388268,145.652191162,0,0,0,0,0,0.234096214,0,0,0,0,0,0,0,0,81.126808167,5482.022949219,308.426483154,21.741586685,50.116001129,124.709526062,0,0,0
JB0_7072_0000,N51199,3.647e-06,0,0,0,0.001899198,0,0,0,0,0,0,0,0.019625861,0.040422026,0,0.000113613,1.974603415,38.489112854,6.62582159,15.024331093,11.446295738,13.510462761,0.499027848,2.028257132,1.567972898,5.306498528,1.02377975,0,0,0,0,0,0,0,0,0.133522719,14.968209267,2.569e-06,0,6.808176517,0.07586129,0,0,0
JB0_7390_0000,N51199,0.013318893,0,0,0,0.250354588,0,0,0,0,0.779303491,0.869204044,5.511323929,2.581129313,5.314928532,0,0.030710386,69.649333954,77.860506058,68.947330475,123.635425568,71.99286139,52.171849251,57.312817574,30.799105644,83.271030426,90.101100922,4.217822075,0,0,0,0,0,0,0,0,22.202676773,5091.659667969,335.98158884,365.905445099,612.263587952,72.349177837,0,0,0
JB0_7391_0000,N51199,1.2441e-05,0,0,0,0.000164282,0,0,0,0,0.000435873,0.000486156,0.003102506,0.001703209,0.003514627,0,1.8771e-05,0.73068063,5.692205131,2.174324989,8.098831236,6.788229601,16.028568268,0.012958846,1.462880492,4.487446785,5.826814651,0.515995443,0,0,0,0,0,0,0,0,0.044742327,64.592708111,1.124e-06,1.315843463,10.504848033,0.022486569,0,0,0
YL0_6929_0000,N51199,0.004767674,0,0,0,0.091463938,0,0,0,0,0.269976526,0.301120967,1.909048915,0.942916572,1.941670656,0,0.01093938,11.190383911,77.45917511,1.940502286,12.32801342,16.3514794,0,0,0,0,0,4.381e-05,0,0,0,0,0,0,0,0,0.000264232,61.166084116,0.763812835,0.393143773,35.584224358,4.867971659,0,0,0
YL0_6930_0000,N51199,0.33132723,0,0,0,4.628024101,0,0,0,0,14.700761795,16.396642685,103.888305664,47.713378906,98.24797821,0,0.573572576,372.235852718,874.642600626,439.14299202,1046.256616116,1124.128637522,100.00541237,5.955602106,39.061722528,26.229087383,30.602934755,34.920036316,0,0,0,0,0,0,0,0,66.877029419,14779.260498047,163.074875712,131.780223846,1166.33215332,819.771873474,0,0,0
YL0_6931_0000,N51199,0.070745774,0,0,0,1.333020687,0,0,0,0,3.171564579,3.537436247,22.413063049,13.742875099,28.298868179,0,0.143733352,196.648942947,422.140059471,154.298183441,444.409326553,360.109202862,218.607036591,328.447095871,173.741904736,451.829780579,524.443489075,22.627788544,0,0,0,0,0,0,0,0,15.365702629,9412.702270508,25.440275192,240.218236923,1517.185668945,479.011867523,0,0,0
YL0_7370_0000,N51199,0.092821114,0,0,0,1.333761573,0,0,0,0,5.549862862,6.190095425,39.251190186,13.750612259,28.314603806,0,0.191866919,13.451613426,45.11648941,35.517627716,77.037039127,83.301589966,970.153774261,1790.949913025,765.580017805,2549.362545967,3171.622760773,98.534538269,0,0,0,0,0,0,0,0,55.376064301,6218.966034651,154.320647657,546.49975121,1757.813415527,698.058036327,0,0,0
PL0_5000_0001,N51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.269659042,154.113143921,18.549308777,98.896591187,53.067153931,492.916412354,787.677246094,178.414108276,500.660675049,361.562347412,56.948703766,0,0,0,0,0,0,0,0,0,302.440948486,9.571523666,4.941069126,132.573440552,37.890613556,0,0,0
PL0_5090_0000,N51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.759889603,127.310516357,8.917375565,44.342269897,46.27923584,503.657167696,731.692384005,204.142072388,594.86146827,505.475011978,59.535434723,43.106968522,54.955876617,16.411292404,16.253712177,17.153179288,3.117501259,0.597500265,0.175938874,0,155.864074707,0.453190833,0.965439796,160.986281251,33.738010406,0,0,0
PL7_4962_0000,N51510,8.809e-06,2.424e-05,2.939e-06,1.3389e-05,0,0,0,1.2946e-05,0,4.061e-06,7.6996e-05,0.000118409,6.6451e-05,0.00018854,0,0,19.15239954,33.261986151,4.252934135,15.269599199,20.286788886,270.921325684,339.196899414,148.146133423,303.133361816,192.174560547,28.608636856,0,0,0,0,0,0,0,0,0,184.119000554,0.216707584,0.187544979,104.962353557,10.694216579,0,0,0
PL7_4963_0000,N51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.899971008,8.460233688,2.122591734,3.017177343,5.776364803,18.80875206,28.7423172,6.241773129,4.889508724,6.213601112,1.918945789,41.434780221,62.698399007,16.222870469,16.778658479,14.162847679,3.019589901,0.640496591,0.246116745,0,0.005580795,0,0,2.373809338,3.997420311,0,0,0
PL7_4965_0000,N51510,5.1738e-05,2.424e-05,2.939e-06,1.3389e-05,0,0,0,1.2946e-05,0,4.061e-06,7.6996e-05,0.000118409,0.000465156,0.001327252,0,0,27.269319057,49.057222366,10.117229104,23.86236763,20.612680435,125.181521177,151.502701283,31.079243287,69.093109637,82.290841162,10.874142647,12.445364237,16.909228534,7.237832546,6.934049521,5.920707865,0.905644238,0.126764948,0.027428674,0,68.069560766,0.023475222,0.265637875,42.908055305,9.086798191,0,0,0
PL7_4980_0000,N51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.302276611,20.730623007,3.150113404,9.055241585,15.795730114,47.152032852,21.205962643,6.275240399,10.801317453,8.939979732,2.773072481,40.023359776,59.768095202,21.403854579,33.231589681,18.864012742,3.598330975,0.240433328,0.217699647,0,15.119118214,0.218441457,0,8.659039974,4.509422064,0,0,0
JU4_7260_7380,N51530,2.814029694,0.048084557,0.022724148,0.103543274,1.423968554,0.133884102,0.023625571,0.052862532,0,0.009956817,0.02911167,0.156988561,17.827180862,52.961273193,0,0.058763999,254.729326546,404.457873821,41.853599668,314.633259773,959.334580243,0,0,0,0,0,6.260000229,0,0,0,0,0,0,0,0,0,2078.312469482,3.569160938,0.611032367,109.224533319,96.938363612,0,0,0
JL4_6520_6710,N51540,0.128133863,0,0,0,0.012451411,0,0,0,0,0,0,0,0.620643377,1.384222865,0,0,28.208374023,203.282241821,21.55811882,158.99180603,124.341392517,799.838501774,1250.982198,226.767273873,1278.082483292,810.934372202,198.399993896,0,0,0,0,0,0,0,0,0,1004.867157057,37.392845154,3.782676935,367.519615352,48.496612549,0,0,0
JB0_7381_0000,N51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.011291504,1372.166870117,324.038696289,1114.635375977,1561.615844727,146.065505981,0,0,0,0,0,0,0,0,16.824331284,282.666381836,229.996856689,119.001899719,258.155212402,208.965713501,0,0,0
JB0_7382_0000,N51550,14.229934692,1353.400512695,129.701004028,459.904083252,11.784420013,3.835301638,0.676813185,65.947341919,454.989349365,5.127893448,20.604280472,45.429149628,120.488868713,179.827835083,0,1.196829915,102.985157382,306.656947672,112.384073257,327.551198959,935.526905775,2102.004640579,4882.923313141,912.385989189,3900.445678065,6160.031173706,561.981567383,0,0,0,0,0,0,0,0,258.461151123,4418.164813995,370.817675694,5188.61703074,2946.830608845,1160.133300066,0,0,0
JB0_7383_0000,N51550,1.402022362,229.146606445,21.969949722,77.911880493,0.567995489,0.649897873,0.114690781,11.167589188,77.079048157,0.868583858,3.489886522,7.696044922,5.808472157,8.669457436,0,0.187629834,70.41293335,243.618789673,51.532684326,174.373321533,408.776550293,881.228881836,1444.524780273,375.387115479,1565.329711914,2117.428710938,212.572921753,0,0,0,0,0,0,0,0,144.714508057,2431.377929688,190.524124146,1020.325439453,543.302612305,369.225280762,0,0,0
ZZ0_9999_9999,N51550,127.214935303,16985.76171875,1627.822998047,5772.111816406,80.846801758,48.135871887,8.494566917,827.671386719,5710.455078125,64.359657288,258.598236084,570.170715332,826.615661621,1233.724609375,0,14.938887596,793.091205597,1585.30964756,452.645845413,1667.997253418,5730.371446609,825.362060547,1423.984130859,462.693084717,1843.444213867,2652.271728516,594.226257324,0,0,0,0,0,0,0,0,274.929870605,19835.03717041,8770.792247772,22536.639160156,3351.2447052,4628.77044034,0,0,0
JA2_7290_0001,N51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.657592773,279.978210449,15.736195564,170.381317139,617.33190918,21.48731041,0.001465127,0.026616473,0.603632331,10.761357307,15.18422699,0,0,0,0,0,0,0,0,0,298.161529541,1.092204809,1.066011667,42.207038879,152.227416992,0,0,0
JA5_7520_0000,N51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.073852539,516.764526367,5.402411461,232.894897461,1075.009643555,38.553600311,0.392898262,0.001709315,0.816320002,28.222251892,26.105773926,0,0,0,0,0,0,0,0,0,431.47454834,18.946788788,3.947010756,47.433811188,56.439067841,0,0,0
JU3_6950_7330,N51580,0.490340352,0,0,0,0.107751586,0.000282863,4.9917e-05,0.000249259,0,0.000484316,0.000392338,0.003322238,1.74807179,2.854135752,0,0.003640855,45.981884003,106.804545417,1.472522562,29.805940613,65.845585089,20.879177094,21.614610672,0.699314296,9.928248405,30.564161301,1.881578684,0,0,0,0,0,0,0,0,0,352.381847382,3.917e-06,0,22.743207492,13.154643488,0,0,0
JU4_7000_7300,N51580,1.505508661,0,0,0,0.310987055,4.370713234,0.771308184,3.844560385,0,7.488335609,6.066762924,50.999603271,5.045083046,8.237313271,0,0.061585955,48.623970032,73.859321594,6.816189289,53.166591644,159.557998657,0,0,0,0,0,1.930422425,0,0,0,0,0,0,0,0,0,461.663787842,6.409061909,0.10984572,35.977058411,47.524993896,0,0,0
JU4_7330_7000,N51580,1.416628599,0,0,0,0.311310232,0,0,0,0,0,0,0,5.050301552,8.245845795,0,0.010510188,122.243632834,220.174614787,4.771490648,93.004718542,275.658919632,89.792831421,170.027954102,2.209744692,21.811183929,81.547271729,6.08799839,0,0,0,0,0,0,0,0,0,676.277048111,2.535458803,0.013342001,77.012517631,57.169757843,0,0,0
PL0_5010_5130,N51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075180769,0.682819903,0.752805471,2.123136759,0.435884863,453.165039063,725.904541016,241.594512939,651.069030762,588.18963623,268.746917725,0,0,0,0,0,0,0,0,0,407.496520996,5.577073097,0.496673971,164.613540649,19.826728821,0,0,0
PL0_5131_0000,N51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097175643,0.002243317,0.058993489,0.140898556,0.008751215,12.999703407,16.810312271,13.633999825,34.17754364,25.094770432,10.389328957,0,0,0,0,0,0,0,0,0,28.406349182,0,0,11.725016594,0.049915243,0,0,0
PL2_4970_5250,N51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214280099,0.002467111,0.172561631,0.429161221,0.171189383,24.587398529,34.912265778,15.166280746,41.710342407,33.283481598,15.191999435,0,0,0,0,0,0,0,0,0,17.719112396,0,0,11.356786728,0.092664436,0,0,0
PM7_4580_4820,N51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014141584,0.011218525,0.006058003,0.076546803,0.047143564,17.114683151,45.177200317,4.663579464,16.995267868,31.338201523,11.641768456,0,0,0,0,0,0,0,0,0,4.094537258,0,0,4.832402229,0.020262623,0,0,0
PL0_5000_0001,N51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.381607056,214.565765381,129.388870239,204.233612061,95.405654907,1.303557873,1.05605948,0.833577693,1.346062541,0.646069705,13.593608856,0,0,0,0,0,0,0,0,0,16.500171661,0,0,49.376304626,2.238031387,0,0,0
PL7_4962_0000,N51610,4.961e-06,7.2702e-05,8.815e-06,4.0156e-05,0,0,0,3.8828e-05,0,1.2181e-05,0.000230932,0.000355138,0,0,0,0,50.372970581,83.28729248,52.896335602,106.987945557,47.714839935,3.058932304,1.564917922,0.86456424,1.45655942,0.838555872,6.066390991,0,0,0,0,0,0,0,0,0,18.038965225,4.033484459,0.041504193,37.133968353,0.938999593,0,0,0
RL5_6070_0000,N51630,0.854797304,10.336615562,1.053247571,4.798127651,0.496562541,1.839607239,0.324636579,3.384394169,0,0.06802389,0.790821612,4.498032093,14.947001457,15.135954857,0,0.091326274,57.583908081,75.541264325,0.987105131,4.432483673,111.617426508,739.091602802,1024.414943695,55.269003193,503.846618176,1549.78677547,141.848098755,0,0,0,0,0,0,0,0,0,1394.842077136,46.827129364,76.880059242,437.009586692,72.754680097,0,0,0
RU5_6030_0001,N51630,0.004271424,0.694990337,0.070815913,0.322605848,0.000103008,0.123687431,0.021824587,0.227552369,0,0.004567515,0.053167153,0.298951983,0.003125284,0.003168577,0,0.00288472,6.618612289,29.75844574,1.261158466,2.908734322,22.957000732,2.434163094,1.36656034,0.264313191,0.057544328,1.348052502,2.401902676,0,0,0,0,0,0,0,0,0,231.469482422,18.5611763,0.178406566,44.024875641,4.130856991,0,0,0
JB0_7390_0000,N51650,0.014703406,0,0,0,0.292721659,0,0,0,0,0.856600285,0.955417752,6.057871342,3.017954111,6.214528084,0,0.012893899,0.148018971,1.729186893,1.552844524,5.666097641,5.374738216,180.66835022,267.827941895,132.156082153,272.359130859,171.331832886,4.958926678,0,0,0,0,0,0,0,0,0.220765606,164.435897827,92.069564819,87.617843628,179.223968506,9.463139534,0,0,0
JB0_7580_0000,N51650,1.087e-06,0,0,0,0.005389703,0,0,0,0,0,0,0,0.05556972,0.114407308,0,0.000118044,27.429210663,103.911636353,41.740936279,140.255615234,135.361399626,874.277633667,1427.902748108,696.317939758,1451.663002014,1507.033569336,29.253355026,0,0,0,0,0,0,0,0,0.240339398,181.632083416,0.148761658,23.839975357,371.729393005,139.504945755,0,0,0
YL0_7370_0000,N51650,0.221057668,0,0,0,4.493419647,0,0,0,0,13.30352211,14.838215828,94.095581055,46.325675964,95.390953064,0,0.19892706,65.632164001,414.33102417,126.112747192,511.15222168,738.136779785,2066.497764587,3636.233108521,1150.436445236,2522.735992432,2895.136871338,59.63143158,0,0,0,0,0,0,0,0,2.500171185,1980.458877563,17.153150801,569.126575351,1647.459686279,648.685400963,0,0,0
YL0_7371_0000,N51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.985806465,27.475429535,6.558246136,18.886283875,35.820610046,146.422869921,209.867344618,108.40108034,235.402004242,286.350522995,5.031697273,0,0,0,0,0,0,0,0,0.037331041,28.082497001,1.587905627,0.086239736,79.371255875,47.659912586,0,0,0
YL0_7372_0000,N51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022871258,0.007869309,0.281579316,2.743909121,0,0,0,0,0,0.014589344,0,0,0,0,0,0,0,0,0.001392846,1.037432194,0.002471021,0,3.474433422,10.75945282,0,0,0
PS0_6150_6160,N51660,3.995863199,13.766319275,4.267418861,19.440475464,7.831965446,23.353981018,4.121290684,6.788751125,0,0.487107545,1.216620088,5.020347595,40.943862915,77.918716431,0.360360712,0.745273948,605.129699707,79.695770264,0.628822505,21.609235764,125.004295349,443.635213492,2105.357441276,2.935008764,401.414459229,2000.331491083,65.99471283,0,0,0,0,0,0,0,0,0,360.778747559,0.584011972,0.119571663,369.633172166,45.433494568,0,0,0
PS0_6160_6161,N51660,1.042092085,27.122180939,8.405136108,38.290065765,2.022439003,45.999027252,8.117470741,13.371419907,0,0.959420502,2.396261215,9.889863014,10.572900772,20.120576859,0.327785641,0.677904308,195.125274658,67.906158447,0.315090567,7.131780148,84.12664032,122.360580444,926.687133789,1.243277431,137.569793701,1329.66796875,32.775352478,0,0,0,0,0,0,0,0,0,375.421722412,6.75224781,0.408140868,258.803436279,21.84879303,0,0,0
PS2_5560_5100,N51660,0.909364798759581,3.09991886938808,0.960960060632311,4.37769446376278,1.40203578880743,5.25731081618757,0.927761236395827,1.52821545861512,0,0.110863122280406,0.276891839599698,1.13017700247377,7.32970017309495,13.9412812920767,0.0712210147268009,0.147294533258137,25.2020331372388,3.05763071514756,0,0.701258106448904,15.70046560124,34.9988486716221,77.9004575185297,0.295251603047285,10.4259059191643,148.927631072362,3.61983566749276,0,0,0,0,0,0,0,0,0,109.676377538384,0,0,18.4926944632195,7.29074282039568,0,0,0
PS2_5568_5560,N51660,0.165829441240419,0.565293284611916,0.175238221367689,0.798305177237222,0.255671664192573,0.958709767812432,0.169184168604173,0.278681466384885,0,0.0202167157195938,0.0504932884003016,0.206096190526226,1.33662539590505,2.5422964359233,0.0129876822731991,0.0268602547418629,4.59577837076115,0.557581724852444,0,0.127879636551096,2.86309679176002,6.38230062037788,14.2057283944703,0.053841327952715,1.90124156483573,27.1580622866383,0.660103983507245,0,0,0,0,0,0,0,0,0,20.0003039806161,0,0,3.37228051278049,1.32952123260432,0,0,0
JA5_7460_0000,N51670,0.001814691,0.038868412,0.00299462,0.013657277,0,0,0,0.011084663,0,0.000131427,0.000135883,0.00862815,0.030038435,0.041938595,0,0,10.459178925,6.877874374,0.687515795,2.615473986,15.509606361,283.20972991,380.620341212,12.854375018,260.273208112,724.939633429,1.050211549,0,0,0,0,0,0,0,0,0,319.859759808,39.56525445,17.108802319,80.425394416,17.737455457,0,0,0
JB0_7074_0000,N51670,0.02443845,0,0,0,0,0,0,0,0,0,0,0,0.458490819,0.640719056,0,0,37.154760659,704.454435349,19.148305178,92.755936325,134.102968216,406.558762398,545.341462597,17.048709117,297.658238407,801.259874023,1.887845874,0,0,0,0,0,0,0,0,0,524.549072266,32.66147995,124.903121948,172.068337917,37.102841467,0,0,0
JB0_7075_0000,N51670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109683495,5.226432741,0.661962889,0.879094467,3.651250571,54.515617658,70.934464015,1.643212318,20.246063837,48.458685119,0.121942632,0,0,0,0,0,0,0,0,0,2.977863312,0,0.078085169,7.877176523,6.149459183,0,0,0
JU3_6790_7260,N51678,1.080345392,0,0,0,0.537808299,0,0,0,0,0,0,0,6.729732037,20.078697205,0,0.024788,179.063339233,268.859527588,32.32201004,355.609619141,304.092498779,0,0,0,0,0,6.769999981,0,0,0,0,0,0,0,0,0,324.086212158,1.11302793,0.135446236,85.238273621,28.865589142,0,0,0
JL6_7440_7430,N51680,1.021827817,1.580421805,0.04092899,0.186454281,0.352945417,0.218744785,0.038598638,1.619606853,0,0.060952924,0.040626671,2.261064529,15.837791443,30.527326584,0.00044,0.059062999,618.532204049,2384.53887248,123.322669983,2401.711315572,1798.091963768,1262.117797852,1754.991307616,77.581581116,1733.712941527,1162.560230374,113.458023071,564.241638184,755.290771484,38.584693909,844.146911621,289.469482422,21.241979599,162.513153076,842.651611328,77,12641.149936795,56.706420898,28.17156601,1582.663491607,385.650604248,0,0,0
PL2_4970_5250,N51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.619506836,675.658935547,24.315225601,321.430450439,1023.668212891,1.615110755,0.076050527,0.006979319,0.074847199,0.36124,65.491027832,0,0,0,0,0,0,0,0,0,106.207778931,2.528627157,3.24399662,86.247116089,18.336439133,0,0,0
PL2_5140_5360,N51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.58001709,779.140319824,14.139883041,215.190994263,1536.232666016,7.443655014,0.361232668,0.018770395,0.164365664,9.266706467,76.934364319,0,0,0,0,0,0,0,0,0,212.32081604,47.300952911,6.625280857,88.667610168,42.318241119,0,0,0
PL3_5360_5250,N51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.00276947,46.695243835,1.875989676,24.107982635,131.089630127,0.826928616,0.161005631,0.012273952,0,0.337172657,6.584589481,0,0,0,0,0,0,0,0,0,10.365812302,0,0,14.34295845,2.846651554,0,0,0
PL2_4970_5250,N51685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.44581604,358.07913208,9.58072567,130.879837036,622.27734375,5.590774536,1.073593497,0.341234654,1.21115303,3.994552374,26.680000305,0,0,0,0,0,0,0,0,0,148.240127563,1.347959042,0.072896048,126.677513123,6.694325924,0,0,0
JB0_7390_0000,N51700,0.042694341,0,0,0,2.057112217,0,0,0,0,2.47310853,2.758406401,17.490909576,21.208259583,43.669017792,0,0.067812145,291.167732239,1513.823120117,379.574539185,1247.574523926,1151.477966309,2545.992074013,4369.319564819,2193.733948708,3716.521588326,3504.869020462,113.302558899,0,0,0,0,0,0,0,0,1.860682487,8057.129882813,223.63098526,450.15349865,2268.234680176,1309.047485352,0,0,0
JB0_7580_0000,N51700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.69187355,70.597206116,5.25336504,17.005893707,37.677688599,398.211395264,603.462646484,169.697341919,315.104919434,516.860839844,13.014984131,0,0,0,0,0,0,0,0,0.003347616,10.165029526,0.006918944,3.604275942,125.75403595,14.779359818,0,0,0
YL0_7370_0000,N51700,4.2665e-05,0,0,0,0.000849358,0,0,0,0,0.002464775,0.002749111,0.01747359,0.008825477,0.018168688,0,3.9856e-05,2.810122967,215.362319946,9.354738235,93.710517883,219.127822876,604.890075684,1018.802978516,381.00213623,777.913635254,856.067016602,25.232458115,0,0,0,0,0,0,0,0,0.135969952,412.872589111,42.624248505,91.074249268,429.015411377,124.08089447,0,0,0
JB0_7381_0000,N51710,0.173300341,0.000285071,1.6747e-05,7.6292e-05,0.240053266,8.06e-07,1.42e-07,8.0814e-05,0,8.14e-07,3.271e-06,7.168e-06,2.540873528,3.433689117,0,7.7819e-05,104.779821515,542.511283398,96.418050826,289.115082383,341.933076918,1134.591444105,1797.657940388,468.309730709,956.773846626,1058.324980497,83.006797791,0,0,0,0,0,0,0,0,0,309.557561398,19.00692749,4.102506161,661.969732404,149.146985367,0,0,0
JB0_7382_0000,N51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785121322,95.710674286,3.487149477,2.21824789,10.653338909,41.305941105,51.124903202,8.957458019,20.928431034,37.109985352,2.61442256,0,0,0,0,0,0,0,0,0,0,0,0,26.044547081,13.058767319,0,0,0
JB0_7393_0000,N51710,0.033597976,0.688652098,0.040453736,0.184314638,0.043325834,0.001941355,0.000339074,0.195282817,0,0.00194927,0.007851271,0.01731335,0.458643675,0.619796574,0,2.809e-05,399.146980286,1630.830581665,101.535923004,340.329879761,986.652153015,366.927284241,417.135158062,234.469117165,451.059619904,402.615844727,27.199438095,0,0,0,0,0,0,0,0,0,321.558021545,0.002993701,1.777431726,684.990371704,150.479625702,0,0,0
JB0_7394_0000,N51710,0.000104015,0.001872863,0.000108854,0.000495888,0.000117287,5.242e-06,9.25e-07,0.000525286,0,5.291e-06,2.1262e-05,4.6591e-05,0.001248405,0.001690799,0,7.7e-08,43.189474409,149.972876765,7.693288544,2.911322117,4.01570034,5.16400528,10.63896656,1.606847376,0.014819492,0.48252021,2.689258814,0,0,0,0,0,0,0,0,0,1.4011e-05,7.46e-07,0,1.996847346,8.765808105,0,0,0
JB0_7396_0000,N51710,0.006027576,0.12282262,0.007213493,0.032860875,0.007726408,0.000342743,6.0484e-05,0.034827854,0,0.000345927,0.001398052,0.003083583,0.081803203,0.110549606,0,5.011e-06,152.726097107,466.930465698,189.705319405,495.79139328,390.137031555,950.620346069,1489.291305542,792.218899488,1382.323052406,1157.930532455,87.356010437,0,0,0,0,0,0,0,0,0,253.799933434,1.121383786,1.005966425,587.706272125,75.744900823,0,0,0
JB0_7398_0000,N51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.226406097,484.66856508,26.903654322,39.24522499,68.196174651,299.470643703,540.724914193,213.234152317,266.875991255,245.503243653,26.850156784,0,0,0,0,0,0,0,0,0,10.752533913,0.117374957,0.006918944,105.920615934,44.868369162,0,0,0
JB0_7661_0000,N51710,2.128e-06,0.000142533,8.373e-06,3.8145e-05,0,4.03e-07,7.1e-08,4.0406e-05,0,4.07e-07,1.635e-06,3.584e-06,0,0,0,3e-09,133.981179237,509.345293045,92.731616199,288.432937384,591.481668472,691.028808594,1112.888916016,548.856323242,1071.41809082,984.480163574,73.173934937,0,0,0,0,0,0,0,0,0,376.480788946,0.303939287,9.952901594,716.816738129,540.012040854,0,0,0
JA5_7520_0000,N51730,3.436358213,67.991073608,5.245865822,23.8978405,0,0,0,19.387798309,0,0.231624439,0.239419043,15.095836639,59.829647064,83.601364136,0,0.02815184,47.448326111,190.122772217,7.806911469,112.498023987,359.497772217,874.896195695,1204.225952387,48.721256495,667.395014286,2138.865064383,303.390014648,0,0,0,0,0,0,0,0,15,2861.111403465,84.275780678,26.60947907,397.602605343,142.946139902,0,0,0
ZZ0_9999_9999,N51730,2.702961206,130.543746948,10.072172165,45.884349823,0,0,0,37.226390839,0,0.444660217,0.459700942,28.98402977,42.430419922,59.287731171,0,0.036458161,47.098341644,168.980433762,6.508330266,66.365857661,258.134139299,279.879864722,543.192379503,16.095962524,267.92756659,821.618450165,24.002845764,0,0,0,0,0,0,0,0,22.055170059,1451.41239965,372.024108887,127.255020142,138.897989299,80.176727295,0,0,0
YL0_7370_0000,N51735,0.005859682,0,0,0,0.986113608,0,0,0,0,0.246471062,0.274903953,1.742305398,10.166500092,20.934627533,0,0.021074999,14.352079391,149.559341431,57.874839783,260.983215332,475.510032654,230.50378418,429.22769165,200.641174316,590.399353027,701.306945801,0.870000005,0,0,0,0,0,0,0,0,0,756.519842267,2.1519e-05,0,206.636291504,374.045541286,0,0,0
JB0_7382_0000,N51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687089182,12.308372498,3.480865002,10.328935623,15.991187785,731.248649277,1387.971266568,391.926524162,776.578137424,1098.090419978,16.789289474,0,0,0,0,0,0,0,0,0,110.71719563,0.007166049,3.943057034,345.644711905,47.738990545,0,0,0
JB0_7383_0000,N51740,0.000473573,0.00924255,0.000534407,0.002470627,0.000575007,2.4777e-05,4.372e-06,0.00261141,0,2.5041e-05,0.000100631,0.00022932,0.006151095,0.008323926,0,0,0,0.139244452,0.038870357,0.409614891,0.277012825,1024.244268954,1741.652229786,812.327044934,1799.881790161,1767.276804209,31.613489151,0,0,0,0,0,0,0,0,0,372.43572998,0.704994857,22.12653923,610.095234632,374.748058885,0,0,0
JB0_7390_0000,N51740,0.023269059,1.467562199,0.086221315,0.39279604,0.025234738,0.004157811,0.000732473,0.416181684,0,0.004166177,0.016737502,0.036898509,0.267108351,0.360962749,0,0,0,0,0,0.004674746,0,119.759095073,168.51386708,74.343766466,238.489065826,239.646180153,3.681936979,0,0,0,0,0,0,0,0,0,135.196893036,0.419896543,2.715685368,456.269878387,73.425078273,0,0,0
JB0_7395_0000,N51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231502661,0,0,20.481109977,0.006646229,0,0,0,0,0,0,0,0,0,0,0,0,600.499783993,7.687935948,0,0,0
