 seg ,TOTN,TOTP
SU2_0160_0260,    1.0060,    0.7869
SU4_0630_0650,    1.0060,    0.7869
SU2_0830_0831,    1.0060,    0.7869
SU3_0831_0790,    1.0060,    0.7869
SU3_0790_0770,    1.0060,    0.7869
SU1_0380_0400,    1.0060,    0.7869
SU1_0080_0210,    1.0060,    0.7869
SU4_0260_0350,    1.0060,    0.7869
SU4_0350_0420,    1.0060,    0.7869
SU2_0070_0090,    1.0060,    0.7869
SU3_0090_0170,    1.0060,    0.7869
SU3_0770_0690,    1.0060,    0.7869
SU4_0690_0650,    1.0060,    0.7869
SU5_0650_0530,    1.0060,    0.7869
SU3_0170_0270,    1.0060,    0.7869
SU2_0290_0291,    1.0060,    0.7869
SU1_0060_0190,    1.0060,    0.7869
SU4_0270_0430,    1.0060,    0.7869
SU2_0210_0300,    1.0060,    0.7869
SU2_0130_0250,    1.0060,    0.7869
SU4_0430_0420,    1.0060,    0.7869
SU5_0530_0610,    1.0060,    0.7869
SU5_0610_0600,    1.0060,    0.7869
SU5_0420_0500,    1.0060,    0.7869
SU2_0291_0320,    1.0060,    0.7869
SU3_0010_0190,    1.0060,    0.7869
SU5_0600_0750,    1.0060,    0.7869
SU3_0190_0300,    1.0060,    0.7869
SU4_0300_0310,    1.0060,    0.7869
SU2_0150_0220,    1.0060,    0.7869
SU2_0100_0230,    1.0060,    0.7869
SU2_0320_0340,    1.0060,    0.7869
SU2_0040_0180,    1.0060,    0.7869
SU2_0020_0140,    1.0060,    0.7869
SU2_0030_0140,    1.0060,    0.7869
SU3_0140_0180,    1.0060,    0.7869
SU3_0180_0230,    1.0060,    0.7869
SU4_0230_0220,    1.0060,    0.7869
SU4_0220_0250,    1.0060,    0.7869
SU4_0250_0340,    1.0060,    0.7869
SU5_0340_0310,    1.0060,    0.7869
SU5_0310_0400,    1.0060,    0.7869
SU5_0400_0460,    1.0060,    0.7869
SU5_0460_0480,    1.0060,    0.7869
SU6_0480_0520,    1.0060,    0.7869
SU6_0520_0500,    1.0060,    0.7869
SU6_0500_0550,    1.0060,    0.7869
SU7_0550_0540,    1.0060,    0.7869
SU7_0540_0720,    1.0060,    0.7869
SU7_0720_0750,    1.0060,    0.7869
SU7_0750_0850,    1.0060,    0.7869
SU7_0850_0730,    1.0060,    0.7869
SU7_0730_0860,    0.9451,    1.1213
SU7_0860_0960,    0.9451,    1.1213
SU7_0960_0950,    0.9451,    1.1213
SU7_0950_1010,    0.9451,    1.1213
SU7_1010_0980,    0.9451,    1.1213
SU7_0980_1120,    0.9451,    1.1213
SU7_1120_1140,    0.9451,    1.1213
SU7_1140_1420,    0.9451,    1.1213
SU7_1420_1590,    0.9451,    1.1213
SU8_1590_1620,    0.9451,    1.1213
SU8_1620_1610,    0.9451,    1.1213
SU8_1610_1530,    0.9451,    1.1213
SU8_1530_1760,    0.9991,    0.3149
SL8_1760_1780,    0.9991,    0.3149
SL8_1780_1880,    0.9991,    0.3149
SL8_1880_2030,    0.9991,    0.3149
SL8_2030_2080,    0.9991,    0.3149
SL8_2080_2050,    0.9991,    0.3149
SL9_2050_2270,    0.9991,    0.3149
SL9_2270_2380,    0.9991,    0.3149
SL9_2380_2310,    0.9991,    0.3149
SL9_2310_2430,    0.9991,    0.3149
SL9_2430_2490,    0.9991,    0.3149
SL9_2490_2520,    0.9991,    0.3149
SL9_2520_2700,    0.9991,    0.3149
SL9_2700_2720,    0.9991,    0.3149
SL9_2720_0001,    0.9991,    0.3149
 seg ,TOTN,TOTP
XU0_4090_4270,    0.9460,    0.7807
XU0_4130_4070,    0.9460,    0.7807
XU0_4091_4270,    0.9460,    0.7807
XU2_4270_4650,    0.9460,    0.7807
XU2_4070_4330,    0.9460,    0.7807
XU2_4330_4480,    0.9460,    0.7807
XU2_4480_4650,    0.9460,    0.7807
XU3_4650_0001,    0.9460,    0.7807
 seg ,TOTN,TOTP
YM1_6370_6620,    0.8284,    0.7571
YM2_6120_6430,    0.8284,    0.7571
YM3_6430_6620,    0.8284,    0.7571
YM4_6620_0001, -999.0000, -999.0000
 seg ,TOTN,TOTP
YP1_6570_6680,    0.8228,    0.7695
YP3_6470_6690,    0.8228,    0.7695
YP2_6390_6330,    0.8228,    0.7695
YP1_6680_6670,    0.8228,    0.7695
YP3_6690_6720,    0.8228,    0.7695
YP3_6330_6700,    0.8228,    0.7695
YP3_6700_6670,    0.8228,    0.7695
YP3_6670_6720,    0.8228,    0.7695
YP4_6720_6750,    0.8228,    0.7695
