 seg ,TOTN,TOTP
SJ6_2130_2050,    0.9362,    0.2467
SW4_1260_1300,    0.9762,    0.9871
SW3_1080_1350,    0.9762,    0.9871
SW0_1520_1600,    0.9762,    0.9871
SW2_1000_1110,    0.9762,    0.9871
SU2_0760_0960,    1.0109,    1.0082
SU2_0700_0860,    1.0109,    1.0082
SW2_0880_0930,    0.9762,    0.9871
SW2_1100_1130,    0.9762,    0.9871
SW1_1910_1890,    0.9762,    0.9871
SW2_1050_0930,    0.9762,    0.9871
SW3_1600_1580,    0.9762,    0.9871
SU3_0710_0910,    1.0109,    1.0082
SU3_0910_1010,    1.0109,    1.0082
SU1_0940_0900,    1.0109,    1.0082
SW3_1090_1091,    0.9762,    0.9871
SW2_1770_1690,    0.9762,    0.9871
SU2_0800_0850,    0.8974,    0.9718
SU2_0890_0900,    1.0109,    1.0082
SU2_0680_0610,    0.8974,    0.9718
SW3_0930_1110,    0.9762,    0.9871
SW4_1110_1150,    0.9762,    0.9871
SW1_1890_1830,    0.9762,    0.9871
SW3_1130_1390,    0.9762,    0.9871
SU2_0450_0720,    0.8974,    0.9718
SU2_0900_0870,    1.0109,    1.0082
SU3_0870_0730,    1.0109,    1.0082
SW3_1920_1750,    0.9762,    0.9871
SW1_1830_1690,    0.9762,    0.9871
SW4_1150_1350,    0.9762,    0.9871
SW5_1350_1470,    0.9762,    0.9871
SU3_0370_0490,    0.8974,    0.9718
SU2_0470_0590,    0.8974,    0.9718
SU2_0440_0550,    0.8974,    0.9718
SU2_0640_0630,    0.8974,    0.9718
SW3_1690_1660,    0.9762,    0.9871
SW2_1360_1430,    0.9762,    0.9871
SW3_1390_1330,    0.9762,    0.9871
SW3_1091_1380,    0.9762,    0.9871
SW3_1660_1580,    0.9762,    0.9871
SW3_1870_1800,    0.9762,    0.9871
SU3_0490_0530,    0.8974,    0.9718
SU1_0330_0560,    0.8974,    0.9718
SW3_1750_1540,    0.9762,    0.9871
SW1_1170_1270,    0.9762,    0.9871
SW2_1240_1270,    0.9762,    0.9871
SW3_1380_1490,    0.9762,    0.9871
SW3_1580_1440,    0.9762,    0.9871
SW2_1950_1940,    0.9762,    0.9871
SW3_1800_1650,    0.9762,    0.9871
SU1_0390_0560,    0.8974,    0.9718
SU1_0820_0740,    0.8974,    0.9718
SW2_2020_1940,    0.9762,    0.9871
SW3_1270_1370,    0.9762,    0.9871
SW3_1370_1430,    0.9762,    0.9871
SW4_1940_1860,    0.9762,    0.9871
SW4_1860_1720,    0.9762,    0.9871
SW4_1430_1490,    0.9762,    0.9871
SU2_0510_0570,    0.8974,    0.9718
SU2_0110_0240,    0.8974,    0.9718
SU1_0410_0480,    0.8974,    0.9718
SW4_1490_1400,    0.9762,    0.9871
SW4_1720_1650,    0.9762,    0.9871
SW5_1650_1540,    0.9762,    0.9871
SW5_1540_1400,    0.9762,    0.9871
SW6_1400_1330,    0.9762,    0.9871
SW6_1330_1230,    0.9762,    0.9871
SW6_1230_1440,    0.9762,    0.9871
SU2_0560_0590,    0.8974,    0.9718
SU3_0590_0540,    0.8974,    0.9718
SU2_0620_0580,    0.8974,    0.9718
SU1_0840_0831,    0.8974,    0.9718
SW6_1440_1470,    0.9762,    0.9871
SW7_1470_1340,    0.9762,    0.9871
SW7_1340_1320,    0.9762,    0.9871
SW7_1320_1300,    0.9762,    0.9871
SU2_0740_0741,    0.8974,    0.9718
SU2_0280_0430,    0.8974,    0.9718
SU2_0120_0260,    0.8974,    0.9718
SW7_1300_1410,    0.9762,    0.9871
SW7_1410_1460,    0.9762,    0.9871
SW7_1460_1640,    0.9762,    0.9871
SU2_0360_0460,    0.8974,    0.9718
SU3_0240_0350,    0.8974,    0.9718
SU2_0570_0580,    0.8974,    0.9718
SU4_0580_0630,    0.8974,    0.9718
SW7_1640_1680,    0.9362,    0.2467
SW7_1680_1760,    0.9362,    0.2467
SU2_0920_0830,    0.8974,    0.9718
SU2_0741_0690,    0.8974,    0.9718
SU1_0200_0270,    0.8974,    0.9718
SU1_0050_0090,    0.8974,    0.9718
SU2_0160_0260,    0.8974,    0.9718
SU4_0630_0650,    0.8974,    0.9718
SU2_0830_0831,    0.8974,    0.9718
SU3_0831_0790,    0.8974,    0.9718
SU3_0790_0770,    0.8974,    0.9718
SU1_0380_0400,    0.8974,    0.9718
SU1_0080_0210,    0.8974,    0.9718
SU4_0260_0350,    0.8974,    0.9718
SU4_0350_0420,    0.8974,    0.9718
SU2_0070_0090,    0.8974,    0.9718
SU3_0090_0170,    0.8974,    0.9718
SU3_0770_0690,    0.8974,    0.9718
SU4_0690_0650,    0.8974,    0.9718
SU5_0650_0530,    0.8974,    0.9718
SU3_0170_0270,    0.8974,    0.9718
SU2_0290_0291,    0.8974,    0.9718
SU1_0060_0190,    0.8974,    0.9718
SU4_0270_0430,    0.8974,    0.9718
SU2_0210_0300,    0.8974,    0.9718
SU2_0130_0250,    0.8974,    0.9718
SU4_0430_0420,    0.8974,    0.9718
SU5_0530_0610,    0.8974,    0.9718
SU5_0610_0600,    0.8974,    0.9718
SU5_0420_0500,    0.8974,    0.9718
SU2_0291_0320,    0.8974,    0.9718
SU3_0010_0190,    0.8974,    0.9718
SU5_0600_0750,    0.8974,    0.9718
SU3_0190_0300,    0.8974,    0.9718
SU4_0300_0310,    0.8974,    0.9718
SU2_0150_0220,    0.8974,    0.9718
SU2_0100_0230,    0.8974,    0.9718
SU2_0320_0340,    0.8974,    0.9718
SU2_0040_0180,    0.8974,    0.9718
SU2_0020_0140,    0.8974,    0.9718
SU2_0030_0140,    0.8974,    0.9718
SU3_0140_0180,    0.8974,    0.9718
SU3_0180_0230,    0.8974,    0.9718
SU4_0230_0220,    0.8974,    0.9718
SU4_0220_0250,    0.8974,    0.9718
SU4_0250_0340,    0.8974,    0.9718
SU5_0340_0310,    0.8974,    0.9718
SU5_0310_0400,    0.8974,    0.9718
SU5_0400_0460,    0.8974,    0.9718
SU5_0460_0480,    0.8974,    0.9718
SU6_0480_0520,    0.8974,    0.9718
SU6_0520_0500,    0.8974,    0.9718
SU6_0500_0550,    0.8974,    0.9718
SU7_0550_0540,    0.8974,    0.9718
SU7_0540_0720,    0.8974,    0.9718
SU7_0720_0750,    0.8974,    0.9718
SU7_0750_0850,    0.8974,    0.9718
SU7_0850_0730,    0.8974,    0.9718
SU7_0730_0860,    1.0109,    1.0082
SU7_0860_0960,    1.0109,    1.0082
SU7_0960_0950,    1.0109,    1.0082
SU7_0950_1010,    1.0109,    1.0082
SU7_1010_0980,    1.0109,    1.0082
SU7_0980_1120,    1.0109,    1.0082
SU7_1120_1140,    1.0109,    1.0082
SU7_1140_1420,    1.0109,    1.0082
SU7_1420_1590,    1.0109,    1.0082
SU8_1590_1620,    1.0109,    1.0082
SU8_1620_1610,    1.0109,    1.0082
SU8_1610_1530,    1.0109,    1.0082
SU8_1530_1760,    0.9362,    0.2467
SL8_1760_1780,    0.9362,    0.2467
SL8_1780_1880,    0.9362,    0.2467
SL8_1880_2030,    0.9362,    0.2467
SL8_2030_2080,    0.9362,    0.2467
SL8_2080_2050,    0.9362,    0.2467
SL9_2050_2270,    0.9362,    0.2467
SL9_2270_2380,    0.9362,    0.2467
SL9_2380_2310,    0.9362,    0.2467
SL9_2310_2430,    0.9362,    0.2467
SL9_2430_2490,    0.9362,    0.2467
SL9_2490_2520,    0.9362,    0.2467
SL9_2520_2700,    0.9362,    0.2467
SL9_2700_2720,    0.9362,    0.2467
SL9_2720_0001,    0.9362,    0.2467
