 seg ,TOTN,TOTP
YM4_6620_0001, -999.0000, -999.0000
 seg ,TOTN,TOTP
YP1_6570_6680,    0.6977,    0.9055
YP3_6470_6690,    0.6977,    0.9055
YP2_6390_6330,    0.6977,    0.9055
YP1_6680_6670,    0.6977,    0.9055
YP3_6690_6720,    0.6977,    0.9055
YP3_6330_6700,    0.6977,    0.9055
YP3_6700_6670,    0.6977,    0.9055
YP3_6670_6720,    0.6977,    0.9055
YP4_6720_6750,    0.6977,    0.9055
