TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A36107,1,1,0,1,0,0,0,0,0,0,8.023111,0.055226,262,0.085,0.000320,0.954042,40,35,2,2,0,0,0.072892,NA,0.802311,0.25,2.000000,0.435111,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A36109,1,1,0,1,0,0,0,0,0,0,8.022777,0.055272,309,0.056,0.000320,0.954012,40,35,2,2,0,0,0.072902,NA,0.802278,0.25,2.000000,0.435105,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A36123,1,1,0,1,0,0,0,0,0,0,8.755255,0.081578,319,0.051,0.000901,0.951571,40,35,2,2,0,0,0.036583,NA,0.875525,0.25,4.000000,0.507698,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37001,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,336,0.044,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.059045,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37005,1,1,0,1,0,0,0,0,0,0,12.00000,0.198763,260,0.087,0.003663,0.960770,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,4.000000,0.337397,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37009,1,1,0,1,0,0,0,0,0,0,12.00000,0.234375,171,0.196,0.007021,0.969828,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,4.000000,0.403780,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37033,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,317,0.052,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.059045,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37067,1,1,0,1,0,0,0,0,0,0,12.00000,0.048710,295,0.064,0.030152,0.985703,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.000000,0.403529,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37077,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,346,0.04,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37081,1,1,0,1,0,0,0,0,0,0,12.00000,0.048710,323,0.049,0.030152,0.985703,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.000000,0.403529,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37131,1,1,0,1,0,0,0,0,0,0,8.000000,0.026786,446,0.016,0.100E-05,0.920000,40,35,2,2,0,0,0.005584,NA,0.800000,0.25,2.000000,0.322052,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37135,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,345,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37145,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,334,0.045,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37157,1,1,0,1,0,0,0,0,0,0,12.00000,0.043183,309,0.056,0.060486,0.984980,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.000000,0.439765,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37169,1,1,0,1,0,0,0,0,0,0,12.00000,0.058706,297,0.062,0.040274,0.974171,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.108739,0.466329,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37171,1,1,0,1,0,0,0,0,0,0,12.00000,0.118004,282,0.071,0.105559,0.969237,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,4.000000,0.776460,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37181,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,344,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37185,1,1,0,1,0,0,0,0,0,0,12.00000,0.030298,344,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37189,1,1,0,1,0,0,0,0,0,0,12.00000,0.234375,242,0.102,0.013282,0.979860,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,4.000000,0.475225,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42001,1,1,0,1,0,0,0,0,0,0,8.602481,0.026786,353,0.038,0.000013,0.920000,40,35,2,2,0,0,0.011762,NA,0.860248,0.25,2.278723,0.300000,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42009,1,1,0,1,0,0,0,0,0,0,8.000000,0.084944,274,0.077,1.219285,0.940134,40,35,2,2,0,0,0.075000,NA,0.800000,0.25,2.754186,0.517938,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42011,1,1,0,1,0,0,0,0,0,0,8.000000,0.069761,275,0.076,0.000470,0.931767,40,35,2,2,0,0,0.021977,NA,0.800000,0.25,2.245698,0.393182,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42013,1,1,0,1,0,0,0,0,0,0,10.47474,0.092049,266,0.083,0.046021,0.946275,40,35,2,2,0,0,0.018868,NA,1.047474,0.25,2.000000,0.543684,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42015,1,1,0,1,0,0,0,0,0,0,8.000000,0.056564,242,0.102,0.000011,0.932812,40,35,2,2,0,0,0.027513,NA,0.800000,0.25,2.000000,0.420188,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42021,1,1,0,1,0,0,0,0,0,0,8.000000,0.116739,249,0.096,0.000173,0.930285,40,35,2,2,0,0,0.013083,NA,0.800000,0.25,3.490914,0.358943,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42023,1,1,0,1,0,0,0,0,0,0,8.000000,0.083856,203,0.146,0.100E-05,0.920000,40,35,2,2,0,0,0.005683,NA,0.800000,0.25,4.000000,0.523525,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42025,1,1,0,1,0,0,0,0,0,0,8.478635,0.056426,250,0.096,0.001312,0.972280,40,35,2,2,0,0,0.025839,NA,0.847863,0.25,5.151111,0.440181,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42027,1,1,0,1,0,0,0,0,0,0,12.00000,0.192697,278,0.074,0.007964,0.960531,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,3.389904,0.699798,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42029,1,1,0,1,0,0,0,0,0,0,12.00000,0.076129,294,0.064,0.029342,0.957759,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.000000,0.300000,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42033,1,1,0,1,0,0,0,0,0,0,8.000000,0.143184,242,0.103,0.000181,0.937883,40,35,2,2,0,0,0.001500,NA,0.800000,0.25,2.786176,0.455688,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42035,1,1,0,1,0,0,0,0,0,0,8.000000,0.141234,222,0.123,0.000043,0.925339,40,35,2,2,0,0,0.006152,NA,0.800000,0.25,4.000000,0.569359,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42037,1,1,0,1,0,0,0,0,0,0,9.736077,0.113458,245,0.1,0.000388,0.933387,40,35,2,2,0,0,0.001500,NA,0.973608,0.25,3.436772,0.498307,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42041,1,1,0,1,0,0,0,0,0,0,8.964717,0.093614,320,0.051,0.053799,0.950953,40,35,2,2,0,0,0.026189,NA,0.896472,0.25,2.647514,0.404402,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42043,1,1,0,1,0,0,0,0,0,0,8.000000,0.057402,287,0.068,0.100E-05,0.920000,40,35,2,2,0,0,0.075000,NA,0.800000,0.25,2.000000,0.486727,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42047,1,1,0,1,0,0,0,0,0,0,8.000000,0.091734,246,0.099,0.100E-05,0.920000,40,35,2,2,0,0,0.006045,NA,0.800000,0.25,4.000000,0.497478,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42055,1,1,0,1,0,0,0,0,0,0,9.694623,0.126857,330,0.046,0.224555,0.946244,40,35,2,2,0,0,0.002284,NA,0.969462,0.25,2.015394,0.405345,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42057,1,1,0,1,0,0,0,0,0,0,12.00000,0.030378,256,0.09,0.308E-05,0.920000,40,35,2,2,0,0,0.007702,NA,1.200000,0.25,2.000000,0.324917,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42061,1,1,0,1,0,0,0,0,0,0,11.80452,0.053310,256,0.091,0.000208,0.920000,40,35,2,2,0,0,0.009469,NA,1.180452,0.25,2.000000,0.331364,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42063,1,1,0,1,0,0,0,0,0,0,8.000000,0.104402,249,0.097,0.000194,0.928926,40,35,2,2,0,0,0.007080,NA,0.800000,0.25,2.326144,0.423883,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42065,1,1,0,1,0,0,0,0,0,0,8.000000,0.104402,242,0.102,0.000194,0.928926,40,35,2,2,0,0,0.007080,NA,0.800000,0.25,2.434874,0.423883,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42067,1,1,0,1,0,0,0,0,0,0,8.263236,0.060299,264,0.084,0.002366,0.963471,40,35,2,2,0,0,0.015456,NA,0.826324,0.25,2.000000,0.447368,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42069,1,1,0,1,0,0,0,0,0,0,9.073831,0.124082,255,0.092,0.000034,0.944597,40,35,2,2,0,0,0.038426,NA,0.907383,0.25,3.250960,0.708560,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42071,1,1,0,1,0,0,0,0,0,0,12.00000,0.117497,305,0.058,0.007319,0.975721,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.000000,0.653800,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42075,1,1,0,1,0,0,0,0,0,0,12.00000,0.207515,313,0.054,0.001646,0.957677,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,1.999790,0.623243,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42079,1,1,0,1,0,0,0,0,0,0,8.000000,0.103635,263,0.085,0.000017,0.941346,40,35,2,2,0,0,0.037500,NA,0.800000,0.25,2.000000,0.509696,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42081,1,1,0,1,0,0,0,0,0,0,8.000000,0.146556,242,0.103,0.000026,0.944947,40,35,2,2,0,0,0.075000,NA,0.800000,0.25,2.000000,0.506321,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42083,1,1,0,1,0,0,0,0,0,0,8.000000,0.075343,228,0.117,0.100E-05,0.920000,40,35,2,2,0,0,0.006446,NA,0.800000,0.25,4.000000,0.540580,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42087,1,1,0,1,0,0,0,0,0,0,8.000000,0.089364,268,0.081,0.002089,0.948508,40,35,2,2,0,0,0.075000,NA,0.800000,0.25,2.000000,0.350415,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42093,1,1,0,1,0,0,0,0,0,0,12.00000,0.027789,276,0.076,0.033519,0.920000,40,35,2,2,0,0,0.001500,NA,1.200000,0.25,2.515616,0.307741,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
