riverseg,landseg,for,hvf,hwm,nhi,lwm,nlo,hom,nho,hyw,nhy,hyo,alf,nal,pas,npa,trp,urs,afo,cfo,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,wat
JL7_6800_7070,A51145,52305.516,528.305,620.345,0,1358.548,0,65.664,0,3338.355,0,894.943,344.794,0,4215.354,0,100.882,2.845,28.389,0,9.08,1.1,60.44,0,2322,1056,392.303,0,0,0,0,822.858
JA4_7280_7340,A51147,11415.906,115.146,70.04,0,105.06,0,53.262,0,1042.334,0,504.532,96.034,0,1735.772,0,38.543,4.994,9.821,0,0,0,0,0,473,214,0,0,0,0,0,75.614
SJ2_2580_2500,A42057,53456.078,539.96,1833.329,0,633.573,0,228.476,0,3568.739,0,856.548,1622.198,0,2267.108,0,65.427,77.18,30.83,0,0,0,71.771,0,621,861,74.057,0,0,0,0,183.92
SJ4_2740_2660,A42057,18504.098,186.91,574.998,0,198.711,0,71.658,0,1119.285,0,268.644,508.78,0,711.046,0,20.52,24.206,9.669,0,0,0,17.943,0,152,268,0,0,0,0,0,13.566
SJ3_2230_2060,A42061,12224.606,123.481,1192.241,0,626.209,0,156.497,0,1055.59,0,368.254,1414.37,0,1042.646,0,30.817,10.151,16.849,0,0,0,20.768,0,855,326,209.05,0,0,0,0,118.758
SL9_2490_2520,A42071,0,0,2167.735,0,566.45,0,174.187,0,316.134,0,114.181,1057.769,0,702.918,0,21.341,11.097,26.321,0,1732,494,17.246,0,152,29.4,0,0,0,0,0,1464.464
SL9_2520_2700,A42071,1317.194,13.305,2952.461,0,771.507,0,237.243,0,430.575,0,155.514,1440.684,0,957.376,0,29.067,15.114,33.401,0,3928,1081,24.637,0,0,0,0,0,0,0,0,7610.766
SL4_2140_2240,A42075,1564.869,15.807,2378.223,0,1123.509,0,82.748,0,388.447,0,86.544,922.211,0,646.454,0,19.486,6.581,16.565,0,1091,276,44.68,0,0.4,0.1,0,0,0,0,0,82.508
SU2_1550_1620,A42079,6022.651,60.835,46.976,0,24.416,0,21.236,0,46.748,0,36.843,30.735,0,35.701,0,1.078,0.903,0.551,0,570,194,16.899,193.038,277,96.7,0,0,0,0,0,285.999
SW3_1080_1350,A42081,81198.133,820.183,1356.543,0,283.039,0,222.756,0,852.111,0,748.56,951.758,0,836.312,0,24.972,22.318,15.24,0,0,0,18.365,0,345,663,1121.533,0,0,0,0,88.29
SW6_1440_1470,A42081,916.872,9.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,12.6,0,0,0,0,0,0
SW2_1240_1270,A42083,3829.941,38.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,15.3,0,0,0,0,0,0
SU3_0831_0790,A42117,38540.969,389.303,800.884,0,605.6,0,158.052,0,5128.612,0,984.749,2392.695,0,3521.569,0,107.792,26.738,33.546,0,0,0,14.441,0,1017,514,6.449,0,0,0,0,1212.937
SU6_0480_0520,A42127,16912.244,170.831,69.679,0,56.023,0,40.492,0,1380.204,0,333.551,105.633,0,844.537,0,25.878,4.812,8.47,0,0,0,0,0,309,225,28.022,0,0,0,0,422.104
SL0_2831_2830,A42133,4913.192,49.628,1596.059,0,2295.549,0,237.332,0,722.371,0,308.627,433.425,0,700.631,0,21.265,14.301,13.292,0,0,0,123.851,0,2125,472,0,0,0,0,0,1059.262
JL2_7250_7090,A51009,1600.197,16.16,6.266,0,2.334,0,8.869,0,227.673,0,25.189,11.643,0,518.388,0,25.395,0.413,2.806,0,0,0,0,0,93.5,36.4,0,0,0,0,0,18.236
PL7_4941_0000,A51013,7.785,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,810,7.555,0,9.1,13.4,0,0,0,0,0,48.482
OR4_8271_8120,A51019,7184.146,72.567,6.592,0,25,0,5.187,0,304.412,0,41.893,22.225,0,515.399,0,27.126,0.36,3.562,0,0,0,7.555,0,711,223,0,0,0,0,0,153.229
JL3_7020_7100,A51029,76924.492,776.639,100.321,0,479.312,0,128.472,0,6220.062,0,2023.89,176.93,0,7635.361,0,139.071,6.938,53.474,0,0,0,7.555,0,1112,840,977.421,0,0,0,0,478.147
OR2_8070_8120,A51031,2146.905,21.686,22.872,0,7.529,0,4.399,0,109.197,0,32.219,5.319,0,172.439,0,9.076,0.175,0.966,0,0,0,0,0,50.6,35.8,6.227,0,0,0,0,2.002
JB0_7074_0000,A51041,144.594,1.46,15.851,0,16.498,0,2.405,0,25.924,0,13.101,0.553,0,33.744,0,1.77,0.239,0.391,0,140,70,2.266,0,0,0,0,0,0,0,0,0.222
PU2_2790_3290,A42055,28209.246,284.942,15235.873,0,21683.639,0,1999.853,0,12449.188,0,2589.363,16085.514,0,10684.741,0,320.571,78.873,194.451,0,3569,847,2221.961,203.49,21555,6161,1255.414,0,0,0,0,422.771
SW2_1950_1940,A42063,22560.314,227.882,1326.449,0,637.831,0,463.588,0,1023.238,0,497.3,1402.83,0,1308.29,0,38.729,72.644,17.445,0,0,0,2.692,0,921,581,9162.631,0,0,0,0,35.138
SL8_2030_2080,A42067,440.179,4.446,8.36,0,4.424,0,0.365,0,3.359,0,2.368,7.564,0,4.804,0,0.142,0.032,0.107,0,0,0,0,0,1.82,12.2,2.446,0,0,0,0,0
ZZ0_9999_9999,A42069,39979.137,403.83,55.288,0,46.988,0,94.802,0,479.71,0,292.004,148.266,0,244.92,0,0,3.138,3.643,0,0,0,91.303,0,1476,932,10.897,0,0,0,0,856.884
SL0_2180_2220,A42075,142.449,1.439,10970.669,0,5182.713,0,381.714,0,1791.893,0,399.224,4254.129,0,2982.073,0,89.888,30.36,76.415,0,14224,4590,279.251,1091.287,0.3,0,0,0,0,0,0,260.423
SW3_1220_1320,A42081,31958.793,322.816,263.623,0,55.004,0,43.289,0,165.595,0,145.471,184.959,0,162.524,0,4.853,4.337,2.962,0,2.5,21.8,0.918,0,298,402,3.114,0,0,0,0,6.672
SL3_1710_1740,A42087,9289.763,93.836,1.463,0,1.025,0,0.067,0,0.474,0,0.26,1.618,0,1.096,0,0.032,0.005,0.028,0,0,0,0,0,0,36.8,0,0,0,0,0,64.049
SL3_1710_1740,A42109,2301.134,23.244,2.269,0,2.213,0,0.354,0,1.363,0,0.761,1.8,0,1.042,0,0.031,0.069,0.034,0,0,0,0,0,8.78,25,0,0,0,0,0,10.453
SL8_1780_1880,A42109,71.581,0.723,32.84,0,32.037,0,5.131,0,19.734,0,11.025,26.053,0,15.086,0,0.448,1.003,0.494,0,0,0,0.874,0,111,31.9,0,0,0,0,0,155.453
SW2_1190_1410,A42113,24964.701,252.169,115.452,0,40.924,0,73.026,0,328.216,0,108.2,265.262,0,250.449,0,7.441,9.87,3.247,0,0,0,3.066,0,893,367,2.002,0,0,0,0,249.304
SU2_0670_0810,A42115,12680.541,128.086,137.242,0,48.182,0,90.158,0,1324.772,0,418.33,324.99,0,998.744,0,30.738,26.095,7.752,0,0,0,0,0,615,254,0,0,0,0,0,472.142
SU2_0680_0610,A42117,11801.134,119.203,491.965,0,372.006,0,97.088,0,3150.387,0,604.908,1469.777,0,2163.218,0,66.214,16.425,20.607,0,0,0,0,0,794,293,19.571,0,0,0,0,32.47
SL9_2700_2720,A42133,10871.816,109.816,2279.315,0,3278.249,0,338.931,0,1031.611,0,440.748,618.97,0,1000.563,0,30.368,20.423,18.982,0,0,0,14.571,0,963,367,0,0,0,0,0,117.869
JU1_6880_7260,A51015,1628.252,16.349,110.002,0,359.939,0,39.812,0,725.349,0,145.158,288.185,0,2351.544,0,58.528,9.435,11.003,0,0,0,0,0,236,122,114.978,0,0,0,0,19.126
JL7_7100_7030,A51049,1171.561,11.817,6.866,0,5.828,0,5.199,0,87.093,0,16.336,6.822,0,121.111,0,2.878,0.042,0.827,0,0,0,0,0,14.2,19.7,0,0,0,0,0,9.563
RL5_6320_0000,A51057,12714.52,128.38,525.006,0,2006.354,0,17.627,0,77.061,0,172.853,11.906,0,320.756,0,0,4.323,1.466,0,0,0,22.665,0,706,264,0,0,0,0,0,125.875
NR6_7820_7960,A51071,32302.52,326.288,59.167,0,79.409,0,133.504,0,2106.746,0,937.831,222.155,0,7307.44,0,384.602,14.347,39.53,0,0,0,15.11,0,1259,510,0,0,0,0,0,59.602
YL0_6581_0000,A51073,16303.601,164.683,589.104,0,1263.589,0,12.849,0,110.969,0,69.811,63.427,0,130.292,0,6.857,3.094,2.784,0,0,0,22.665,0,346,267,0,0,0,0,0,128.321
JB0_7071_0000,A51087,6198.997,62.616,320.311,0,1736.84,0,46.612,0,469.195,0,393.085,65.338,0,1035.742,0,54.513,13.841,9.274,0,8851,2964,219.095,153.897,0,0,0,736.69,210.953,22.665,0,254.196
JU2_7450_7360,A51045,6599.931,66.644,14.032,0,13.622,0,10.528,0,327.201,0,104.437,31.826,0,800.121,0,39.917,1.769,4.434,0,0,0,0,0,33.7,65.9,0,0,0,0,0,6.227
RU2_5220_5640,A51047,7141.42,71.906,249.57,0,682.012,0,21.983,0,1047.683,0,256.393,168.324,0,1806.056,0,30.176,4.385,9.274,0,0,0,60.44,0,775,224,0,0,0,0,0,18.903
RU2_6200_6170,A51047,50.109,0.502,9.477,0,25.896,0,0.835,0,39.781,0,9.509,6.391,0,68.577,0,1.859,0.166,0.352,0,0,0,0,0,0,0.4,0,0,0,0,0,0
PS1_4790_4830,A51069,27737.734,280.16,132.176,0,90.335,0,401.826,0,973.754,0,195.82,134.337,0,1841.216,0,90.189,3.018,10.763,0,0,0,30.22,0,446,387,0,0,0,0,0,54.264
YL0_7230_0000,A51073,13333.543,134.682,570.543,0,1223.78,0,12.444,0,107.473,0,67.611,61.429,0,126.187,0,6.641,2.997,2.696,0,257,43.8,0.756,0,986,389,0,0,0,0,0,409.427
PU2_5700_5210,A51091,12823.807,129.457,1.3,0,5.912,0,5.07,0,58.328,0,30.137,6.716,0,420.066,0,14.543,0.745,1.067,0,0,0,0,0,11.1,73.6,0,0,0,0,0,2.669
YM1_6370_6620,A51097,10153.898,102.543,435.188,0,1378.441,0,6.396,0,167.629,0,60.878,40.918,0,104.192,0,1.543,2.935,1.556,0,0,0,2.266,0,81.8,86.2,0,0,0,0,0,26.242
RU2_6220_6170,A51113,10826.248,109.182,516.593,0,1840.385,0,171.328,0,4693.051,0,1205.611,363.11,0,9838.559,0,57.058,25.179,47.284,0,0,0,7.555,0,1017,350,0,0,0,0,0,159.456
RL0_6500_0000,A51119,23178.119,234.122,1818.466,0,2722.61,0,118.762,0,456.464,0,183.716,57.542,0,389.739,0,20.513,7.588,4.558,0,0,0,60.44,0,1591,510,2.002,0,0,0,0,323.806
JL1_7190_7250,A51125,3128.04,31.458,21.087,0,19.29,0,91.058,0,651.516,0,159.179,51.706,0,1371.049,0,57.523,4.431,7.304,0,0,0,0,0,253,84,0,0,0,0,0,24.019
PS4_5840_5240,A51139,15361.6,154.745,547.149,0,995.669,0,118.635,0,3821.955,0,698.694,732.344,0,8033.104,0,292.622,6.147,71.191,0,0,0,22.665,0,3984,862,0,0,0,0,0,844.875
JB0_7390_0000,A51181,6607.076,66.738,820.708,0,667.885,0,512.332,0,188.711,0,35.828,11.02,0,48.46,0,1.345,2.668,0.802,0,0,0,0,0,108,105,0,0,0,0,0,88.735
YL0_6930_0000,A51199,9205.25,92.982,1.127,0,0.467,0,15.493,0,18.118,0,23.857,1.434,0,27.863,0,0,6.31,0.725,0,750,234,120.88,0,1335,527,0,0,0,0,0,371.62
JB0_7382_0000,A51550,6477.904,65.308,2870.863,0,982.449,0,36.342,0,145.713,0,49.6,14.733,0,128.323,0,0,9.662,2.282,0,15694,6636,672.395,304.234,0,0,1.113,0,0,0,0,522.626
MN0_8040_0000,A51550,47388.215,478.669,2105.657,0,720.585,0,26.655,0,106.874,0,40.494,10.806,0,94.12,0,4.954,7.087,1.673,0,0,0,6.044,1.277,252,62.7,5.618,0,0,0,0,2976.076
JB0_7381_0000,A51710,334.205,3.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,4003,173.765,0,0,0,0,0,0,0,0,82.508
MN0_7790_0000,A51810,834,8.424,25.695,0,16.219,0,1.954,0,1.607,0,2.34,0.589,0,2.467,0,0.13,0.05,0.035,0,0,0,15.11,0,1061,575,18.014,0,0,0,0,134.771
PS2_6660_6490,A51820,1315.137,13.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.995,0,4123,1092,0,0,0,0,0,20.683
PU4_3970_3890,A54023,8633.139,87.203,5.532,0,0.96,0,0.627,0,65.129,0,10.668,3.845,0,202.621,0,20.93,0.034,0.884,0,0,0,13.103,0,16.1,58,0,0,0,0,0,54.264
SU3_0810_0970,A42127,8580.273,86.669,5.694,0,4.579,0,3.309,0,112.801,0,27.261,8.633,0,69.022,0,2.115,0.393,0.692,0,58.5,85.2,0.294,2.891,0.9,5.5,0,92.537,13.1,0,0,122.984
SU2_1020_0980,A42131,22762.514,229.924,523.067,0,364.711,0,113.421,0,1781.068,0,815.358,987.839,0,1431.573,0,44.104,5.847,12.688,0,0.1,0,16.162,0,1329,503,256.643,0,0,0,0,52.707
SL3_2440_2380,A42133,803.691,8.118,55.108,0,79.26,0,8.194,0,24.942,0,10.656,14.965,0,24.191,0,0.734,0.494,0.459,0,460,218,21.856,13.566,0,0,0,0,0,0,0,5.337
JU1_6300_6650,A51017,3764.711,37.999,0.684,0,3.332,0,3.35,0,99.648,0,22.702,5.142,0,290.852,0,12.316,0.6,0.667,0,0,0,0,0,36.5,36.6,0,0,0,0,0,0
YP4_6750_0001,A51033,729.45,7.367,38.016,0,33.503,0,0.861,0,10.44,0,2.374,1.468,0,14.346,0,0.59,0.053,0.135,0,0,0,0,0,16.3,11.4,0,0,0,0,0,0.222
RU2_5500_5610,A51047,1972.115,19.784,111.387,0,304.393,0,9.811,0,467.598,0,121.884,75.126,0,806.073,0,2.62,1.957,4.139,0,0,0,17.376,0,229,68.6,0,0,0,0,0,2.669
RU4_6040_6030,A51047,36917.129,372.02,1223.938,0,3344.717,0,107.807,0,5138.036,0,1368.808,825.491,0,8857.243,0,60.875,21.504,45.482,0,0,0,113.325,0,1045,518,495.049,0,0,0,0,134.104
RL5_6321_0000,A51057,28115.461,283.879,1252.572,0,4786.811,0,42.056,0,183.855,0,412.553,28.406,0,765.267,0,0,10.313,3.497,0,0,0,37.775,0,1928,678,11.787,0,0,0,0,226.397
PL0_5251_0000,A51059,5257.918,53.11,15.609,0,32.78,0,11.28,0,216.354,0,42.808,30.082,0,284.998,0,13.939,10.547,2.384,0,2681,725,90.66,523.738,0,0,0,0,0,0,0,98.521
YP3_6470_6690,A51065,153.124,1.543,4.405,0,5.706,0,1.349,0,54.742,0,18.663,1.558,0,96.126,0,2.607,0.008,0.611,0,0,0,0,0,29.5,10.1,0,0,0,0,0,0.222
PS4_5080_4380,A51069,482.314,4.87,13.749,0,9.397,0,41.799,0,101.292,0,21.463,13.974,0,191.528,0,8.282,0.314,1.12,0,0,0,0.756,0,223,46.6,0,0,0,0,0,0.222
PS5_4380_4370,A51069,6819.469,68.842,312.575,0,213.627,0,950.254,0,2302.771,0,482.977,317.685,0,4354.178,0,193.818,7.137,25.452,0,472,136,60.44,0,1338,364,0,0,0,0,0,157.677
NR1_7880_8050,A51071,27172.15,274.466,1.478,0,1.983,0,3.334,0,52.616,0,23.422,5.548,0,182.503,0,9.605,0.358,0.987,0,0,0,0,0,14.5,146,305.569,0,0,0,0,4.893
YP3_6470_6690,A51075,5045.859,50.718,49.514,0,209.708,0,39.104,0,287.42,0,93.763,17.669,0,536.766,0,0,0.397,3.408,0,0,0,0,0,204,217,0,0,0,0,0,11.12
YM0_6623_0000,A51097,10978.972,110.888,267.194,0,846.324,0,3.927,0,102.92,0,38.57,25.123,0,63.971,0,0,1.802,0.955,0,0,0,0,0,42.9,104,0,0,0,0,0,17.792
JL4_6520_6710,A51109,7248.243,73.16,24.199,0,64.789,0,10.564,0,352.475,0,58.381,30.918,0,409.981,0,15.174,1.492,2.825,0,0,0,0,0,159,166,0,0,0,0,0,99.41
JL6_7150_6890,A51125,12662.782,127.837,26.629,0,24.359,0,114.988,0,822.733,0,206.626,65.295,0,1731.359,0,77.367,5.596,9.224,0,0,0,0,0,52.8,110,0,0,0,0,0,822.413
JB3_6820_7053,A51127,19473.125,196.698,267.483,0,1815.079,0,45.581,0,221.078,0,66.281,29.844,0,350.043,0,15.941,3.689,2.789,0,0.74,0.82,83.256,3.289,1235,526,74.771,0,0,0,0,228.399
YP0_6781_0000,A51127,8316.123,84.001,132.43,0,898.639,0,22.567,0,109.455,0,31.587,14.776,0,173.305,0,9.121,1.826,1.381,0,0,0,10.577,0,41.5,62.4,108.306,0,0,0,0,153.229
SU8_1610_1530,A42093,4930.296,49.801,724.273,0,632.806,0,74.206,0,343.517,0,422.183,370.277,0,415.731,0,12.367,24.127,7.525,0,0,0,61.582,0,2409,596,52.04,0,0,0,0,447.679
SJ6_2130_2050,A42099,21071.68,212.845,2220.087,0,912.509,0,157.497,0,2294.384,0,1139.712,1271.746,0,971.707,0,28.832,14.869,20.179,0,48.2,22,16.841,0,1235,623,79.172,45.555,14.171,0.543,0,1154.669
SJ6_1970_2130,A42109,2364.547,23.884,29.778,0,29.049,0,4.652,0,17.894,0,9.997,23.623,0,13.679,0,0.406,0.91,0.448,0,0,0,0,0,6.5,8.7,0,0,0,0,0,0
SU3_0710_0910,A42115,30796.033,311.071,661.582,0,232.265,0,434.612,0,6386.137,0,2016.583,1566.634,0,4814.501,0,148.175,125.791,37.368,0,176,79.5,2.686,17.142,1904,729,179.232,0,0,0,0,548.201
SL1_1790_1840,A42119,490.276,4.952,0.213,0,0.135,0,0.004,0,0.054,0,0.042,0.172,0,0.058,0,0.002,0,0.002,0,0,0,0,0,0,7.7,0,0,0,0,0,0
DE0_5650_0000,A51001,25701.607,259.612,3530.729,0,2062.207,0,558.828,0,101.708,0,161.63,22.832,0,190.824,0,10.043,14.606,2.37,0,0,0,7.555,0,5903,1437,87.623,0,0,0,0,8248.814
EL0_6191_0000,A51001,5947,60.07,1664.629,0,972.266,0,263.47,0,47.952,0,76.204,10.765,0,89.967,0,4.657,6.886,1.117,0,0,0,7.555,0,658,185,8.673,0,0,0,0,487.488
JU3_6950_7330,A51005,19897.662,200.957,23.319,0,83.199,0,51.324,0,2497.413,0,627.051,33.564,0,2626.916,0,134.531,6.455,20.141,0,0,0,0,0,1182,458,0,0,0,0,0,271.098
OR1_7700_7980,A51011,21721.473,219.409,244.838,0,186.544,0,59.594,0,2211.267,0,263.026,121.662,0,3251.347,0,171.124,8.86,16.893,0,0,0,7.555,0,614,296,0,0,0,0,0,35.805
JU2_6600_6810,A51017,9276.605,93.61,2.436,0,11.874,0,11.936,0,355.104,0,80.28,18.325,0,1036.479,0,45.363,2.139,2.376,0,0,0,0,0,35,90.8,0,0,0,0,0,127.654
JA4_7280_7340,A51049,42211.824,425.871,310.847,0,263.829,0,235.36,0,3942.912,0,756.277,308.862,0,5482.966,0,136.834,1.884,37.455,0,0,0,7.555,0,884,535,0,0,0,0,0,489.711
JL6_6740_7100,A51049,3122.052,31.501,18.601,0,15.787,0,14.084,0,235.94,0,43.244,18.482,0,328.096,0,9.731,0.113,2.241,0,0,0,0.756,0,21.9,26.2,0,0,0,0,0,34.026
RL0_6501_0000,A51057,5056.424,51.051,284.191,0,1086.057,0,9.542,0,41.714,0,90.477,6.445,0,173.628,0,3.351,2.34,0.793,0,0,0,22.665,0,442,147,3.781,0,0,0,0,32.47
PL7_4982_0000,A51059,47.041,0.475,0.062,0,0.13,0,0.045,0,0.858,0,0.166,0.119,0,1.131,0,0.06,0.042,0.009,0,213,48.2,0.756,0,0.4,0.1,0,0,0,0,0,2.446
PM2_4860_4670,A51061,18318.869,184.982,1537.376,0,1838.886,0,170.554,0,6165.143,0,1405.473,735.053,0,13238.874,0,437.135,10.739,48.832,0,0,0,7.555,0,1620,607,0,0,0,0,0,66.718
PU2_3770_3600,A51069,79993.703,807.926,699.742,0,478.232,0,2127.272,0,5155.064,0,1022.736,711.18,0,9747.415,0,492.455,15.977,56.978,0,14.4,5.32,257.777,0,2904,1694,551.982,0,0,0,0,624.037
YP3_6330_6700,A51109,3264.039,32.942,14.777,0,39.564,0,6.451,0,215.242,0,39.111,18.881,0,250.358,0,6.315,0.911,1.725,0,0,0,3.022,0,24.7,26.7,0,0,0,0,0,2.446
JL2_7240_7350,A51125,333.672,3.37,0.066,0,0.06,0,0.283,0,2.025,0,0.5,0.161,0,4.262,0,0.196,0.014,0.023,0,0,0,0,0,0.2,1.3,0,0,0,0,0,7.339
JL6_7430_7320,A51125,4003.01,40.42,6.542,0,5.985,0,28.252,0,202.139,0,49.151,16.042,0,425.38,0,20.929,1.375,2.266,0,0,0,3.022,0,74.2,59.5,0,0,0,0,0,136.995
PU1_3100_3690,A42057,7121.314,71.932,471.527,0,162.953,0,58.763,0,917.869,0,220.305,417.225,0,583.056,0,16.862,19.851,7.929,0,95.5,109,0,0,0.4,0.5,0,0,0,0,0,2.224
SL3_2350_2470,A42071,0,0,4334.371,0,1132.613,0,348.285,0,632.107,0,228.304,2115.001,0,1405.479,0,42.671,22.189,70.016,0,12231,2599,73.912,70.054,0,0,0,0,0,0,0,62.937
SL4_2100_2140,A42075,802.779,8.109,1838.157,0,868.374,0,63.957,0,300.235,0,66.891,712.788,0,499.652,0,15.061,5.087,12.804,0,536,152,22.564,0,1.12,0.32,0,0,0,0,0,83.62
SW7_1680_1760,A42097,1532.597,15.481,541.403,0,672.565,0,36.039,0,144.407,0,145.621,175.825,0,170.085,0,5.059,3.963,3.147,0,0,0,0,0,1056,320,0,0,0,0,0,618.7
SW3_1091_1380,A42105,3399.907,34.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,0,20.8,20.9,0,0,0,0,0,0
SW3_1130_1390,A42105,21979.51,222.015,2.64,0,0.518,0,1.536,0,4.73,0,1.637,3.893,0,6.066,0,0.184,0.175,0.041,0,0,0,0,0,0,39.1,0,0,0,0,0,0
SJ2_1900_1930,A42109,2221.011,22.434,1.588,0,1.549,0,0.248,0,0.954,0,0.533,1.26,0,0.73,0,0.022,0.049,0.024,0,0,0,0,0,0.2,28.3,0,0,0,0,0,2.002
SL9_2490_2520,A42133,2663.966,26.909,103.38,0,148.686,0,15.372,0,46.789,0,19.99,28.074,0,45.381,0,1.378,0.926,0.861,0,78.4,66.3,0,0,0,0,0,0,0,0,0,10.23
EL0_5973_0000,A51001,5156.294,52.083,1660.34,0,969.761,0,262.791,0,47.829,0,76.007,10.737,0,89.736,0,4.657,6.868,1.114,0,0,0,0,0,377,136,1.334,0,0,0,0,43.812
PS2_6730_6660,A51015,8858.867,89.003,641.099,0,2097.739,0,232.027,0,4227.361,0,566.987,1679.553,0,13704.897,0,629.196,54.985,64.125,0,0,0,83.105,0,6133,1243,379.849,0,0,0,0,198.598
OR2_7840_7970,A51031,26228.602,264.935,736.21,0,242.33,0,141.603,0,3514.84,0,1037.063,171.194,0,5550.502,0,292.132,5.618,31.1,0,0,0,0,0,1159,388,0,0,0,0,0,213.721
YM1_6370_6620,A51033,45027.145,454.677,3817.789,0,3364.46,0,86.438,0,1048.386,0,250.941,147.461,0,1440.728,0,42.422,5.284,13.541,0,0,0,22.665,0,1094,542,0,0,0,0,0,325.807
JB0_7050_0000,A51036,26116.328,263.801,401.258,0,3327.161,0,428.088,0,285.546,0,177.287,9,0,338.411,0,0,6.302,3.362,0,0,0,0,0,161,158,710.104,0,0,0,0,403.2
PU2_4730_4220,A51043,1238.544,12.49,226.974,0,241.017,0,160.34,0,778.895,0,185.043,160.185,0,2226.166,0,112.06,8.63,8.388,0,0.1,0,0,0,186,61.7,0,0,0,0,0,17.347
JL7_7030_6800,A51049,16304.669,164.529,75.025,0,63.676,0,56.805,0,951.64,0,208.266,74.545,0,1323.339,0,3.175,0.455,9.04,0,0,0,7.555,0,157,176,0,0,0,0,0,89.847
PL1_5130_0001,A51059,2173.37,21.953,1.455,0,3.056,0,1.052,0,20.169,0,3.892,2.804,0,26.568,0,1.398,0.983,0.222,0,7645,3329,196.43,0,0,0,0,0,0,0,0,62.27
JL1_6760_6910,A51065,1836.075,18.533,14.272,0,18.486,0,4.371,0,177.362,0,53.973,5.048,0,311.442,0,14.869,0.027,1.978,0,0,0,0,0,52.3,20.2,0,0,0,0,0,18.903
JL1_6910_6960,A51065,10026.452,101.139,86.334,0,111.825,0,26.439,0,1072.907,0,326.938,30.537,0,1883.989,0,83.931,0.163,11.968,0,0,0,7.555,0,232,157,0,0,0,0,0,40.476
JL6_6970_6740,A51065,12816.743,129.398,68.443,0,88.651,0,20.96,0,850.568,0,278.553,24.209,0,1493.57,0,51.718,0.129,9.488,0,0,0,7.555,0,248,155,0,0,0,0,0,491.491
SU2_1550_1620,A42037,32718.809,330.493,1607.477,0,1008.001,0,438.08,0,680.225,0,972.249,597.76,0,455.218,0,13.674,19.685,10.093,0,0,0,29.549,0,934,437,4.67,0,0,0,0,348.491
SL9_2050_2270,A42041,599.845,6.059,26.567,0,24.412,0,1.384,0,14.316,0,4.576,16.934,0,12.586,0,0.375,0.132,0.261,0,848,575,36.989,0,3.74,1.8,0,0,0,0,0,195.262
SW2_1360_1430,A42047,123717.141,1249.668,207.658,0,41.518,0,36.122,0,680.188,0,200.253,369.016,0,479.903,0,14.518,15.661,12.355,0,0,0,13.167,0,755,990,3205.142,0,0,0,0,105.637
SL2_2480_0001,A42071,2199.858,22.221,23992.959,0,6269.594,0,1927.935,0,3499.035,0,1263.778,11707.613,0,7780.046,0,236.207,122.825,271.428,0,111,20.1,58.308,0,5962,1416,243.077,0,0,0,0,353.384
SL9_2430_2490,A42071,810.201,8.184,4260.319,0,1113.263,0,342.335,0,621.307,0,224.403,2078.867,0,1381.467,0,41.942,21.809,48.196,0,1895,596,49.274,0,2756,556,0,0,0,0,0,1899.022
SL2_1670_1880,A42097,34341.25,346.881,3792.819,0,4711.686,0,252.471,0,1011.647,0,1020.15,1231.75,0,1191.536,0,35.438,27.764,22.043,0,0,0,27.216,0,1849,947,1820.739,0,0,0,0,327.586
SW7_1640_1680,A42097,482.008,4.869,542.057,0,673.379,0,36.082,0,144.581,0,145.796,176.038,0,170.291,0,5.065,3.968,3.15,0,0,0,0,0,776,177,61.158,0,0,0,0,227.287
ZZ0_9999_9999,A42111,332949.875,3363.13,30685.299,0,6146.689,0,1176.895,0,30062.676,0,16384.246,30634.508,0,31140.129,0,0,91.858,402.383,0,0,0,132.667,0,28760,10948,66294.086,0,0,0,0,5884.322
JU3_6950_7330,A51017,16203.969,163.576,2.251,0,10.97,0,11.028,0,328.069,0,74.396,16.93,0,957.567,0,40.215,1.976,2.195,0,0,0,7.555,0,741,269,0,0,0,0,0,2.002
OR2_7650_8070,A51023,49.074,0.496,0.042,0,0.163,0,0.057,0,1.104,0,0.183,0.2,0,2.47,0,0.13,0.006,0.014,0,0,0,0.453,0,58.4,7.76,32.47,0,0,0,0,0
JL6_6890_6990,A51029,17890.359,180.66,14.035,0,67.06,0,17.974,0,870.238,0,254.567,24.754,0,1068.25,0,48.232,0.971,7.481,0,0,0,0,0,120,140,0,0,0,0,0,386.521
YP3_6670_6720,A51033,3816.963,38.545,271.894,0,239.609,0,6.156,0,74.664,0,16.501,10.502,0,102.605,0,4.376,0.376,0.964,0,0,0,3.022,0,182,57.3,0,0,0,0,0,28.022
JL6_6970_6740,A51049,5572.562,56.241,21.717,0,18.433,0,16.444,0,275.476,0,52.559,21.579,0,383.074,0,8.682,0.132,2.617,0,0,0,0.756,0,41.2,38,0,0,0,0,0,15.345
