X_UTM,Y_UTM,Long,Lat,LYR_19_TXT,STATE,WQ_SEGS,CBSEG_92,Shape_Area,y,x,Distance
389294.2392,4277065.273,-76.27195075,38.6352214,8965,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
389275.7826,4278313.217,-76.27236157,38.64646267,9017,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
389240.3151,4279571.055,-76.27296961,38.65779094,9074,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
389187.9814,4280836.214,-76.27377289,38.66918303,9109,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
389119.9442,4282101.512,-76.27475699,38.68057437,9142,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
389036.2867,4283391.708,-76.27592501,38.69218804,9172,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
388980.5152,4284761.937,-76.27678566,38.70452623,9203,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
388932.8994,4286194.312,-76.27756284,38.71742532,9236,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,211.585967
390445.0317,4275817.232,-76.25853511,38.62411985,8907,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390426.7543,4277045.135,-76.25893851,38.63518069,8966,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390404.0422,4278285.56,-76.259395,38.64635377,9018,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390370.543,4279535.83,-76.25997718,38.6576142,9075,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390323.727,4280791.284,-76.26071346,38.66891966,9110,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390263.7288,4282046.312,-76.26160146,38.68021961,9143,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390194.0001,4283306.187,-76.26260242,38.691562,9173,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390120.7753,4284735.024,-76.26367074,38.70442619,9204,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390054.4337,4286441.174,-76.26470439,38.71978968,9237,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
390224.6207,4289362.504,-76.2632107,38.74613078,9291,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391571.7684,4277045.229,-76.24578582,38.63532235,8967,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391566.3442,4278276.265,-76.24604019,38.64641304,9019,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391540.6491,4279503.409,-76.246527,38.65746617,9076,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391473.7215,4280766.094,-76.24749342,38.66883443,9111,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391421.2675,4282011.265,-76.24829109,38.68004663,9144,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391359.2312,4283261.274,-76.24919997,38.69130122,9174,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391265.4722,4284717.193,-76.25050624,38.70440706,9205,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391325.5163,4286550.874,-76.2501036,38.72093527,9238,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
391768.7508,4288131.509,-76.24525332,38.73523063,9266,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392451.9621,4289353.49,-76.23758438,38.74632371,9292,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392017.7138,4292160.259,-76.24301895,38.77155858,9319,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,138.2354368
392809.8626,4274629.422,-76.23119152,38.61370687,8876,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392758.3629,4275839.728,-76.23196947,38.62460534,8908,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392772.8125,4277080.404,-76.23199483,38.63578538,8968,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392841.7018,4278275.353,-76.23138773,38.64655999,9020,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392777.7634,4279479.335,-76.23230816,38.6573999,9077,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392636.2128,4280756.395,-76.23413215,38.66888879,9112,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392592.479,4281993.766,-76.2348263,38.6800319,9145,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392536.6273,4283233.667,-76.23566041,38.69119632,9175,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392378.5027,4284591.832,-76.2376891,38.70341377,9206,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
392457.8359,4286352.845,-76.23705038,38.71928962,9239,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,196.4637674
394634.4322,4288610.524,-76.21236218,38.73989296,9293,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393976.6608,4274656.956,-76.21779663,38.61409518,8877,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393959.7618,4275892.793,-76.21817906,38.62522794,8909,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
394021.0596,4277089.711,-76.21765744,38.63601936,8969,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
394159.1216,4278239.865,-76.21624665,38.64639861,9021,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
394036.6785,4279461.175,-76.21783969,38.6573878,9078,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393810.2591,4280754.03,-76.22063914,38.66900909,9113,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393774.6908,4281986.402,-76.22123658,38.68010826,9146,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393727.666,4283215.85,-76.22196551,38.69117967,9176,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
393450.112,4284494.642,-76.22535286,38.7026679,9207,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
395122.0038,4274692.466,-76.20464915,38.6145513,8878,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
395216.7143,4275877.666,-76.20374002,38.62524109,8910,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
395322.6341,4277082.399,-76.20270483,38.63610816,8970,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
395399.7704,4278193.036,-76.20198589,38.64612403,9022,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
395200.8741,4279463.031,-76.20446259,38.65754305,9079,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
394958.6904,4280761.812,-76.20744197,38.66921621,9114,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
394628.4909,4284748.851,-76.21184267,38.70509947,9208,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,23.12500884
396378.2718,4275993.173,-76.19041605,38.62641831,8911,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
396549.7092,4277172.02,-76.18862235,38.63705972,8971,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
396748.385,4278405.487,-76.18652332,38.6481964,9023,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
396498.8709,4279574.68,-76.18956429,38.65870165,9080,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
396191.2111,4281336.586,-76.19336309,38.67454025,9115,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
397396.3227,4276169.447,-76.17874891,38.62812494,8912,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
397692.1736,4277198.803,-76.17550219,38.63743366,8972,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
398305.1325,4278551.485,-76.1686587,38.6496919,9024,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
398012.2132,4280017.503,-76.17223952,38.66286705,9081,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
397238.2199,4281859.024,-76.18140668,38.67936957,9116,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
398269.9429,4283805.911,-76.16983337,38.69703014,9147,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
400313.6344,4286062.984,-76.14666139,38.71759909,9177,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
403133.2914,4289751.856,-76.11475007,38.75114961,9209,MD,CHOMH1,CHOMH1,242057252.9,4281482.944,391121.3481,0
398515.9459,4275800.357,-76.16583489,38.62492828,8913,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
398886.4512,4276619.559,-76.1616985,38.63235168,8973,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
399438.8105,4277752.98,-76.15551759,38.64262674,9025,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
399241.7433,4273794.595,-76.15720819,38.60693893,8879,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
400039.4635,4274638.841,-76.14816933,38.61463594,8914,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
400568.4482,4275334.991,-76.1421939,38.62096782,8974,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
401086.0306,4276116.942,-76.13636059,38.62807121,9026,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
401837.1193,4272819.027,-76.1272682,38.5984398,8915,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
402142.5669,4273708.619,-76.12388619,38.60648896,8975,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
402528.7484,4274664.471,-76.11958556,38.61514392,9027,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
403994.6839,4272043.324,-76.10238887,38.59168649,8916,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
404179.1947,4273102.094,-76.10041623,38.60124627,8976,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
404380.6916,4274211.673,-76.09825501,38.61126566,9028,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
406237.7365,4271370.394,-76.07654656,38.58586288,8917,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
406552.0926,4272308.47,-76.07306363,38.59434846,8977,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
406944.65,4273246.176,-76.0686819,38.60283882,9029,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
408502.4002,4269931.672,-76.05035972,38.57313556,8918,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
408681.2138,4270669.55,-76.04840397,38.57980261,8978,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
408938.0302,4271382.316,-76.04554911,38.58625135,9030,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
411366.1925,4270347.194,-76.01754212,38.57717003,8919,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
411338.7552,4270857.448,-76.01792195,38.58176497,8979,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
411371.2913,4271333.208,-76.01760896,38.58605509,9031,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
414320.3759,4271964.387,-75.98383076,38.59203192,8880,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
414012.3371,4272493.85,-75.98743273,38.59677293,8920,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
413786.0808,4272764.313,-75.99006405,38.59918803,8980,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
413490.7623,4273022.754,-75.99348707,38.601488,9032,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
415079.1891,4275035.892,-75.97549339,38.61978111,8921,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
414630.2884,4275192.104,-75.98066843,38.62114558,8981,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
414229.9169,4275150.336,-75.98526184,38.62073059,9033,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
416026.314,4277576.389,-75.96492194,38.64276282,8922,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
415669.4072,4277744.449,-75.96904292,38.64424326,8982,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,0
415431.9187,4278015.574,-75.97180454,38.64666362,9034,MD,CHOMH2,CHOMH2,74200117.14,4273451.355,406675.0636,241.2765503
417388.6786,4280346.526,-75.94959885,38.66785163,8923,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
417029.165,4280103.315,-75.95370178,38.66562653,8983,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
416685.9838,4280102.556,-75.95764585,38.66558746,9035,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
416176.1799,4282610.875,-75.96380805,38.68814074,8924,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,166.527169
415770.8526,4282467.111,-75.96845043,38.68680686,8984,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
415536.7525,4282265.552,-75.97111716,38.68496837,9036,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
413631.9716,4285248.994,-75.9933862,38.71166669,8925,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,66.44348651
413345.6699,4285114.845,-75.99666193,38.71042993,8985,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
412948.359,4285169.338,-76.00123784,38.7108819,9037,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,10.61084998
413173.4658,4288551.006,-75.99907338,38.74137425,8926,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,32.00944824
412905.1999,4288566.882,-76.00216175,38.74149088,8986,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,149.6358957
412608.8269,4288557.35,-76.00557029,38.74137571,9038,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,13.64638911
415525.259,4291539.091,-75.9723813,38.76852632,8927,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
415368.252,4291706.266,-75.97420883,38.77001759,8987,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,91.91486568
415203.3975,4291899.274,-75.97612995,38.77174083,9039,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,341.1607197
418356.1915,4293663.064,-75.94005005,38.7879309,8928,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,126.1815923
418037.4313,4293755.763,-75.94373082,38.78873659,8988,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,415.0949287
417869.002,4293979.084,-75.94569649,38.79073313,9040,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,669.3481637
421218.2187,4295469.097,-75.90730678,38.80446467,8929,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
421023.4253,4295689.504,-75.90957515,38.80643321,8989,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,0
420504.1401,4295719.556,-75.91555853,38.80665728,9041,MD,CHOOH,CHOOH,15037649,4285998.303,415753.5974,27.23919573
423380.7564,4296803.351,-75.8825526,38.8166778,8930,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,0
421147.9103,4297477.492,-75.90834624,38.82255505,9042,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,219.5753039
424650.6083,4297878.618,-75.86804478,38.82647617,8931,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,104.9460459
420051.0165,4300040.21,-75.92127819,38.84554736,9043,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,42.31739548
425409.8525,4299306.236,-75.8594537,38.83940453,8932,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,193.4153522
419083.8899,4302103.916,-75.93266418,38.86405372,9044,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,0
426218.0056,4301229.381,-75.85034912,38.85680135,8933,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,0
418019.6262,4304860.319,-75.94525864,38.88879119,9045,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,51.08629549
427216.3502,4303471.253,-75.83908164,38.87708514,8934,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,0
417525.7701,4307955.439,-75.95132433,38.9166328,9046,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,177.2270645
427502.1644,4305816.542,-75.83603464,38.89824116,8935,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,347.0195878
427638.4835,4308157.71,-75.83470982,38.91934759,8936,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,220.0708749
428262.5912,4310559.466,-75.82776277,38.94103992,8937,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,0
429741.4512,4312867.616,-75.8109371,38.96195733,8938,MD,CHOTF,CHOTF,8906180.582,4302194.116,423347.5175,191.7523002
387981.1336,4318826.794,-76.29382633,39.01130014,9830,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
388421.4974,4317276.83,-76.28848793,38.99739271,9797,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
388933.5538,4318486.944,-76.28277307,39.00835988,9831,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
389452.8519,4319696.658,-76.27697279,39.01932409,9879,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
389404.9745,4316929.958,-76.27707738,38.99439255,9798,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
389908.1677,4318136.775,-76.27146278,39.00532838,9832,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
390403.988,4319327.481,-76.26592905,39.01611787,9880,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
390382.2433,4316544.93,-76.26573332,38.99104673,9799,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
390886.3675,4317703.862,-76.26009881,39.00155075,9833,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
391367.0043,4318884.022,-76.25473726,39.01224284,9881,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
391829.025,4319994.279,-76.24957806,39.02230261,9915,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
391406.2015,4316153.177,-76.25385026,38.98764499,9800,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
391845.501,4317235.158,-76.24895047,38.9974472,9834,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
392337.9644,4318359.581,-76.24344217,39.00763811,9882,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
392771.1348,4319445.287,-76.23861099,39.01747269,9916,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
392466.8177,4315823.362,-76.24155491,38.98480455,9801,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
392869.3909,4316779.144,-76.2370578,38.99346481,9835,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
393288.2025,4317814.974,-76.23238463,39.00284804,9883,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
393648.6583,4318828.344,-76.22838064,39.01202166,9917,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
393230.5386,4314382.217,-76.23251393,38.97191432,9784,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
393760.0685,4315384.048,-76.22655822,38.98100454,9802,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
394056.0658,4316392.476,-76.22329798,38.99012565,9836,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
394290.8123,4317392.46,-76.22074281,38.99916321,9884,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
394545.0008,4318356.938,-76.21795703,39.00788316,9918,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395562.8683,4315255.369,-76.20572925,38.98006212,9803,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395545.9187,4316354.41,-76.20609292,38.98996178,9837,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395503.3662,4317299.266,-76.20672874,38.99846925,9885,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395464.3977,4318225.629,-76.20732051,39.00681052,9919,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397657.4963,4316629.105,-76.18175736,38.99268608,9804,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397045.6263,4317425.256,-76.18894129,38.99978717,9838,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396599.1299,4318161.632,-76.19420804,39.00636882,9886,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396105.7603,4318783.045,-76.19999956,39.01190889,9920,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,8.103588782
398398.3611,4319110.906,-76.17357362,39.01513209,9805,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397567.3068,4319474.551,-76.18322561,39.01831135,9839,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396837.5829,4319698.459,-76.19168701,39.02024283,9887,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396105.3018,4319904.241,-76.20017562,39.02201008,9921,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397984.3053,4321229.5,-76.17867229,39.03417116,9806,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397259.8019,4321292.99,-76.18705098,39.03465828,9840,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396515.0229,4321386.045,-76.19566848,39.03540876,9888,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395767.4558,4321435.969,-76.20431175,39.0357697,9922,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397770.1189,4322774.569,-76.1813783,39.04806623,9807,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,76.05660794
397099.3998,4322946.13,-76.18915357,39.04953312,9841,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396316.152,4323141.255,-76.19823291,39.05119843,9889,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395570.3905,4323189.603,-76.20685701,39.05154516,9923,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398024.4944,4324224.194,-76.17865641,39.06115616,9808,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397297.9121,4324539.977,-76.18710039,39.06391599,9842,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396544.7555,4324852.68,-76.19585167,39.06664428,9890,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395899.2665,4325219.623,-76.20336756,39.06987342,9924,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399568.5231,4323733.148,-76.16074117,39.05691111,9785,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,18.37538697
398570.862,4325045.867,-76.17246508,39.06862257,9809,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397893.1139,4325677.445,-76.18039272,39.07423363,9843,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397242.6524,4326175.384,-76.18798602,39.07864336,9891,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
396655.9951,4326635.646,-76.19483699,39.08272069,9925,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
395857.8387,4327672.636,-76.20422204,39.09196826,9953,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
394795.6824,4329799.769,-76.21683089,39.11100446,9975,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399250.4657,4325553.414,-76.16468591,39.07327396,9810,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398620.161,4326269.836,-76.17207774,39.07965546,9844,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398047.2054,4326930.916,-76.17879965,39.08554457,9892,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
397549.4222,4327544.366,-76.18464644,39.091013,9926,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399926.5593,4326152.486,-76.15695977,39.07874903,9811,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399312.3885,4326875.678,-76.16416599,39.08519387,9845,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398808.7029,4327489.701,-76.17007996,39.09066753,9893,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398402.7743,4328134.241,-76.17486918,39.0964272,9927,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398304.1346,4329020.025,-76.17614222,39.10439599,9954,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398694.4941,4330138.175,-76.17179531,39.11451519,9976,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398978.8531,4331186.757,-76.16866287,39.12399519,9996,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398615.7796,4332246.048,-76.17302058,39.13349644,10019,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
398017.4305,4333836.033,-76.18018131,39.1477511,10039,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
405783.6932,4324827.529,-76.08907307,39.06746384,9758,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,114.5055156
403308.745,4326036.314,-76.1178485,39.07808376,9773,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
401457.6431,4326387.79,-76.13929613,39.08104326,9786,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
400505.1966,4326949.792,-76.15038801,39.08599846,9812,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399931.9652,4327552.579,-76.15710337,39.09136362,9846,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
399448.2623,4328072.635,-76.16277238,39.09599336,9894,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
400114.8825,4331653.029,-76.15559187,39.12832699,9997,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
401035.3533,4327737.252,-76.14437399,39.09315333,9813,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,23.45892822
400626.7599,4328213.482,-76.1491675,39.09739741,9847,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
400256.3852,4328735.988,-76.15352648,39.10206257,9895,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
400870.7408,4333144.466,-76.14706684,39.14185021,9998,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,58.1002812
401823.6552,4328265.967,-76.13533656,39.09800586,9814,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,20.08453283
401568.8038,4328747.994,-76.13835303,39.10231991,9848,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
401316.304,4329262.46,-76.14134739,39.10692639,9896,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,0
401009.6013,4334608.008,-76.14567411,39.15505153,9999,MD,CHSMH,CHSMH,119290258,4322857.73,396833.5193,99.46062958
