TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A42093,1,1,0,1,1,1,0,0,1,0,12.00000,0.027789,276,0.076,0.033519,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.515616,0.307741,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.263731443,0.270912425,0.263383549,0.256549917,0.227096395,0.32453629,0.350105516,0.350105516,0.351922741,0.261667083,0.257814956,0.254156799,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42097,1,1,0,1,1,1,0,0,1,0,12.00000,0.224469,264,0.084,0.005843,0.975656,40,35,2,2,0,0,0.001000,NA,0.7,NA,3.765524,0.761197,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.266901464,0.27441359,0.266800379,0.259666614,0.227378661,0.32302352,0.347919971,0.347919971,0.347605254,0.271114506,0.26072783,0.256885296,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42099,1,1,0,1,1,1,0,0,1,0,9.631536,0.070136,259,0.088,0.001818,0.937572,40,35,2,2,0,0,0.004065,NA,0.7,NA,2.000000,0.353740,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.809049,0.809049,0.809049,0.809049,0.809049,0.943891,1.280994,1.348415,1.348415,1.078732,0.943891,0.876470,0.267641497,0.275860435,0.268517778,0.261757152,0.224939858,0.318730117,0.343255007,0.343255007,0.344472316,0.265010139,0.259573564,0.256682912,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42105,1,1,0,1,1,1,0,0,1,0,8.000000,0.096629,219,0.126,0.586E-05,0.922929,40,35,2,2,0,0,0.005827,NA,0.7,NA,3.136814,0.556027,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.242592593,0.242592593,0.233333333,0.225,0.245,0.36575,0.3975,0.3975,0.3975,0.264311843,0.252880659,0.242592593,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42107,1,1,0,1,1,1,0,0,1,0,9.532769,0.132297,247,0.098,0.000118,0.920582,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.423781,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.800753,0.800753,0.800753,0.800753,0.800753,0.934211,1.267858,1.334588,1.334588,1.067670,0.934211,0.867482,0.278634599,0.290547259,0.284085712,0.278076343,0.21579114,0.297551955,0.318876445,0.318876445,0.320907575,0.264171951,0.262258188,0.262751053,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42109,1,1,0,1,1,1,0,0,1,0,8.000000,0.074418,258,0.089,0.002235,0.955564,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.393663,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.244359267,0.244359267,0.23496792,0.226337389,0.245891593,0.366062058,0.3975,0.3975,0.395716814,0.272013093,0.255041762,0.244359267,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42111,1,1,0,1,1,1,0,0,1,0,8.000000,0.101396,254,0.092,1.664167,0.939027,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.582899,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.273892923,0.273892923,0.266492471,0.259822984,0.249074951,0.342948552,0.366270973,0.364256197,0.365172786,0.272901737,0.269535908,0.265330125,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42113,1,1,0,1,1,1,0,0,1,0,8.000000,0.148226,244,0.1,0.116E-05,0.920000,40,35,2,2,0,0,0.006660,NA,0.7,NA,2.000000,0.440387,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.280477285,0.280477285,0.273482503,0.267187198,0.249891269,0.338053187,0.359592663,0.357147028,0.358369845,0.27426268,0.272964049,0.270083338,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42115,1,1,0,1,1,1,0,0,1,0,8.246192,0.097161,230,0.114,0.000013,0.932325,40,35,2,2,0,0,0.020770,NA,0.7,NA,2.347422,0.497872,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.692680,0.692680,0.692680,0.692680,0.692680,0.808127,1.096743,1.154467,1.154467,0.923573,0.808127,0.750403,0.263764021,0.263764021,0.255770239,0.248575835,0.24773343,0.350271952,0.376315917,0.374949202,0.375632559,0.269872755,0.264104033,0.257955482,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42117,1,1,0,1,1,1,0,0,1,0,8.000000,0.084731,236,0.109,0.000133,0.935388,40,35,2,2,0,0,0.008781,NA,0.7,NA,2.000000,0.441573,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.254058337,0.254058337,0.245472793,0.237737083,0.246512786,0.357446034,0.38611386,0.38537927,0.385659351,0.267677412,0.259018758,0.250936331,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42119,1,1,0,1,1,1,0,0,1,0,8.000000,0.115378,289,0.067,0.001848,0.938408,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.244186489,0.244186489,0.23480806,0.226206595,0.245804397,0.366031539,0.3975,0.3975,0.395891207,0.271259922,0.254830409,0.244186489,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42127,1,1,0,1,1,1,0,0,1,0,10.08938,0.126819,258,0.089,0.000040,0.930545,40,35,2,2,0,0,0.003776,NA,0.7,NA,4.000000,0.693998,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.847508,0.847508,0.847508,0.847508,0.847508,0.988759,1.341887,1.412513,1.412513,1.130010,0.988759,0.918133,0.245332972,0.245332972,0.236237513,0.2280516,0.245353809,0.363746558,0.394757983,0.394581078,0.39466953,0.265031634,0.254333385,0.244581129,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42131,1,1,0,1,1,1,0,0,1,0,8.000000,0.064276,234,0.11,0.000046,0.957420,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.358741,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.252784134,0.252784134,0.244084962,0.23621888,0.246452856,0.358630349,0.387667457,0.387033099,0.386981997,0.268483466,0.258536294,0.250088114,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42133,1,1,0,1,1,1,0,0,1,0,12.00000,0.081569,275,0.076,0.000043,0.928647,40,35,2,2,0,0,0.001913,NA,0.7,NA,3.873880,0.446892,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.252836604,0.258726014,0.251066851,0.258978601,0.317078496,0.366592853,0.376020973,0.374635229,0.341529086,0.267342797,0.253058348,0.249372245,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A47091,1,1,0,1,1,1,0,0,1,0,10.19318,0.165706,327,0.048,0.011135,0.938422,40,35,2,2,0,0,0.002526,NA,0.7,NA,2.491571,0.434159,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.856227,0.856227,0.856227,0.856227,0.856227,0.998932,1.355693,1.427045,1.427045,1.141636,0.998932,0.927579,0.24514307,0.24514307,0.23603626,0.227840131,0.245329291,0.363885393,0.394947999,0.394783353,0.394865676,0.264981754,0.254232715,0.244443327,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A47163,1,1,0,1,1,1,0,0,1,0,10.19318,0.165706,268,0.081,0.011135,0.938422,40,35,2,2,0,0,0.002526,NA,0.7,NA,1.420000,0.434159,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.856227,0.856227,0.856227,0.856227,0.856227,0.998932,1.355693,1.427045,1.427045,1.141636,0.998932,0.927579,0.244181201,0.244181201,0.235016898,0.226769025,0.245205104,0.364588597,0.395910442,0.39580789,0.395859166,0.264729109,0.25372281,0.243745355,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51001,1,1,0,1,1,1,0,0,1,0,8.000000,0.058836,533,0.007,0.017466,0.945870,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.497625,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.241894393,0.242092641,0.232344812,0.24822175,0.308605331,0.364122838,0.396776977,0.396730331,0.367206429,0.285376005,0.251488184,0.241777776,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51003,1,1,0,1,1,1,0,0,1,0,10.02757,0.091832,277,0.075,0.000947,0.964201,40,35,2,2,0,0,0.016983,NA,0.7,NA,3.049357,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.842316,0.842316,0.842316,0.842316,0.842316,0.982702,1.333667,1.403860,1.403860,1.123088,0.982702,0.912509,0.25731025,0.26552398,0.258716981,0.263382164,0.320523057,0.367582176,0.367544045,0.365611403,0.331051394,0.259997138,0.253704756,0.252478645,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51005,1,1,0,1,1,1,0,0,1,0,9.079226,0.060350,239,0.106,0.095691,0.957121,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.370584,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.762655,0.762655,0.762655,0.762655,0.762655,0.889764,1.207537,1.271092,1.271092,1.016873,0.889764,0.826209,0.242592593,0.242592593,0.233333333,0.225,0.245,0.36575,0.3975,0.3975,0.3975,0.264311843,0.252880659,0.242592593,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51007,1,1,0,1,1,1,0,0,1,0,10.50871,0.029234,319,0.051,0.473E-05,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.434870,0.349676,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.882731,0.882731,0.882731,0.882731,0.882731,1.029853,1.397658,1.471219,1.471219,1.176975,1.029853,0.956292,0.237523466,0.237899574,0.229073909,0.238275248,0.324679747,0.383480047,0.396128311,0.396039815,0.357333653,0.265728125,0.246443522,0.237302226,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51009,1,1,0,1,1,1,0,0,1,0,8.000000,0.144079,249,0.096,0.329188,0.973269,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.931013,0.409283,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.233333333,0.233333333,0.225,0.23,0.33575,0.3975,0.3975,0.3975,0.352358075,0.252880659,0.242592593,0.233333333,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51011,1,1,0,1,1,1,0,0,1,0,12.00000,0.048121,279,0.073,0.016392,0.966208,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.236228718,0.236597461,0.228001926,0.235467322,0.328964561,0.388715607,0.396155176,0.396068413,0.354902306,0.260565887,0.245057423,0.236011811,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51013,1,1,0,1,1,1,0,0,1,0,12.00000,0.049603,348,0.04,0.001203,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.446420,0.355858,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.249812656,0.251775782,0.243385627,0.244247939,0.284004528,0.364644226,0.384168088,0.383820075,0.365028984,0.26753046,0.254090644,0.246959078,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51015,1,1,0,1,1,1,0,0,1,0,8.000000,0.176089,271,0.079,0.049763,0.980360,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.447164,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.243496688,0.243496688,0.234219983,0.225817318,0.245316279,0.365571339,0.397127022,0.397102958,0.396578684,0.266725956,0.25372823,0.24339442,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51017,1,1,0,1,1,1,0,0,1,0,12.00000,0.067383,244,0.101,0.011360,0.946603,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.556760,0.383754,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.242592593,0.242592593,0.233333333,0.225,0.245,0.36575,0.3975,0.3975,0.3975,0.264311843,0.252880659,0.242592593,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51019,1,1,0,1,1,1,0,0,1,0,12.00000,0.057458,230,0.114,0.010059,0.947241,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.346368,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.23369821,0.233825667,0.225517326,0.230502331,0.335537822,0.397065147,0.397035157,0.397005167,0.352013617,0.252961989,0.242757259,0.233623236,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51021,1,1,0,1,1,1,0,0,1,0,8.000000,0.100252,152,0.231,0.046597,0.940235,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.321511,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.242592593,0.242592593,0.233333333,0.225,0.245,0.36575,0.3975,0.3975,0.3975,0.264311843,0.252880659,0.242592593,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51023,1,1,0,1,1,1,0,0,1,0,11.57233,0.056858,246,0.099,0.057298,0.964423,40,35,2,2,0,0,0.014213,NA,0.7,NA,2.000000,0.545229,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.972076,0.972076,0.972076,0.972076,0.972076,1.134088,1.539120,1.620126,1.620126,1.296101,1.134088,1.053082,0.242846478,0.242846478,0.233594336,0.225261363,0.245055273,0.365618756,0.397305893,0.39729337,0.397239178,0.264623883,0.253056762,0.242793255,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51025,1,1,0,1,1,1,0,0,1,0,9.889346,0.026786,325,0.048,0.100E-05,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.109397,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.830705,0.830705,0.830705,0.830705,0.830705,0.969156,1.315283,1.384508,1.384508,1.107607,0.969156,0.899930,0.240243904,0.240688053,0.231416519,0.24405393,0.31609405,0.372915678,0.395880165,0.395775659,0.362010583,0.275998892,0.249261176,0.23998264,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51027,1,1,0,1,1,1,0,0,1,0,9.632310,0.076481,203,0.146,0.003945,0.967646,40,35,2,2,0,0,0.050000,NA,0.7,NA,4.000000,0.409501,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.809114,0.809114,0.809114,0.809114,0.809114,0.943966,1.281097,1.348523,1.348523,1.078819,0.943966,0.876540,0.249812656,0.251775782,0.243385627,0.244247939,0.284004528,0.364644226,0.384168088,0.383820075,0.365028984,0.26753046,0.254090644,0.246959078,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51029,1,1,0,1,1,1,0,0,1,0,12.00000,0.034737,294,0.064,0.110301,0.940241,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.778757,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.23415707,0.234439674,0.226159078,0.231145894,0.335230191,0.396475631,0.396469327,0.396402832,0.351622643,0.253120569,0.242973602,0.233990832,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51031,1,1,0,1,1,1,0,0,1,0,12.00000,0.040828,286,0.069,0.010495,0.951229,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.370376,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.236327448,0.236679266,0.228053653,0.235721738,0.328499016,0.388171252,0.396216899,0.396134118,0.355231301,0.261151071,0.245194631,0.236120496,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51033,1,1,0,1,1,1,0,0,1,0,11.23386,0.056792,352,0.038,0.538E-05,0.952808,40,35,2,2,0,0,0.001921,NA,0.7,NA,2.000000,0.382303,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.943644,0.943644,0.943644,0.943644,0.943644,1.100918,1.494103,1.572740,1.572740,1.258192,1.100918,1.022281,0.241082839,0.241325661,0.231757327,0.246348352,0.311681576,0.367812772,0.396614414,0.396557279,0.365278488,0.281601438,0.250530721,0.240940002,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51035,1,1,0,1,1,1,0,0,1,0,12.00000,0.151966,178,0.183,0.027305,0.963787,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.242592593,0.242592593,0.233333333,0.225,0.245,0.36575,0.3975,0.3975,0.3975,0.264311843,0.252880659,0.242592593,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51036,1,1,0,1,1,1,0,0,1,0,8.000000,0.057501,374,0.031,0.100E-05,0.927955,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.751556,0.850000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.240099695,0.240441802,0.231123367,0.243974477,0.315767752,0.372658738,0.396252315,0.396171819,0.362571015,0.276532718,0.249289206,0.239898455,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51037,1,1,0,1,1,1,0,0,1,0,12.00000,0.042594,305,0.058,0.004299,0.951561,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.235896918,0.236411034,0.227979997,0.234408337,0.331231643,0.391279489,0.395624992,0.395504023,0.353069914,0.257629849,0.244436829,0.235594498,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51041,1,1,0,1,1,1,0,0,1,0,8.000000,0.052549,355,0.037,0.019054,0.961598,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.416593,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.243352891,0.243675094,0.233750906,0.251118234,0.30469675,0.359185016,0.396324907,0.396249094,0.368995485,0.289924188,0.252841156,0.243163359,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51043,1,1,0,1,1,1,0,0,1,0,8.159400,0.062011,339,0.043,0.047188,0.921589,40,35,2,2,0,0,0.009229,NA,0.7,NA,2.791948,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.685390,0.685390,0.685390,0.685390,0.685390,0.799621,1.085200,1.142316,1.142316,0.913853,0.799621,0.742505,0.245116874,0.245116874,0.235854156,0.227401919,0.245756751,0.364945867,0.396122085,0.396033187,0.394919725,0.269674353,0.255013992,0.244739058,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A51045,1,1,0,1,1,1,0,0,1,0,8.000000,0.105677,242,0.103,0.018123,0.945826,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.451191,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.265702501,0.265702501,0.257792626,0.250649762,0.248072923,0.349070397,0.374613975,0.373137457,0.373635942,0.271355062,0.265296316,0.2594273,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
