TABLE->,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#1,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#2,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#3,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETBG#4,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG,MON-NPRETFBG
A51630,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51640,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51650,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51660,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51670,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51678,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51680,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51683,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51685,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51690,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51700,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51710,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51720,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51730,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51735,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51740,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51750,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51760,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51770,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51775,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51790,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51800,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51810,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51820,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51830,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A51840,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54003,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54023,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54027,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54031,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54037,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54057,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54063,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54065,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54071,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54077,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A54093,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B24001,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B24021,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B37005,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B37009,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42001,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42009,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42015,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42027,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42035,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42041,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42043,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42055,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42079,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42081,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42119,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B42131,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B51003,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
B51009,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0.01,0.01,0.005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0005,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
