riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,sgs,sch,scl,oac,ohy,pas,far,fsp,fnp,nir,nnr,nci,nch,ncs,ntg,mir,mnr,mci,mch,mcs,mtg,mcn,cir,cnr,cci,cch,ccs,ctg,ccn,abn,ext,dfr,hfr,for,fwt,swt,ewt,osp,wat
PU0_6080_5620,L54071,7.87139940261841,2.85294198989868,1.18714737892151,8.92002010345459,25.7219982147217,1.54119598865509,11.5802793502808,0,0.379007965326309,0.320312678813934,0.583611249923706,7.04126644134521,101.388938903809,615.814208984375,0,2.197758436203,0.444641381502151,11.4783716201782,3.26948237419128,1.99755454063416,10.9637613296509,0,87.0636901855469,0,0,0,0,0,0,0.085351936519146,0,0,0,0,0,0,0,0,0,0,6.08378028869629,0,4.30600023269653,0.541000008583069,0,0,35.673999786377
PU1_5380_5050,L54071,6.9967999458313,2.53594851493835,1.05524218082428,7.92890739440918,22.8640003204346,1.36995208263397,10.2935819625854,0,0.336896002292633,0.284722417593002,0.51876562833786,6.25890398025513,90.1235122680664,547.390441894531,0,1.95356333255768,0.395236819982529,28.0729103088379,10.8959227800369,23.323429107666,29.6009998321533,31.0300006866455,164.615006446838,0,0,0,0,0,0,0.109737664461136,0,0,0,0,0,0,0,0,0,0,28.7959022521973,5509.45092773438,25.1949996948242,8.11800014972687,0,176.442993164063,194.430000305176
PU1_5820_5380,L54071,5.24760007858276,1.90196132659912,0.791431665420532,5.94668006896973,17.1480007171631,1.02746403217316,7.72018623352051,0,0.252671986818314,0.213541805744171,0.389074206352234,4.69417810440063,67.5926284790039,410.542816162109,0,1.46517241001129,0.296427607536316,16.6464376449585,6.09042024612427,10.6641061306,14.6640000343323,14.2659997940063,67.4869985580444,0,0,0,0,0,0,0.0610356405377388,0,0,0,0,0,0,0,0,0,0,23.9279479980469,2429.58898925781,0,0,0,184.139999389648,45.3120002746582
PU2_5190_4310,L54071,54.2251968383789,19.653600692749,8.17812633514404,61.4490280151367,177.195999145508,10.6171283721924,79.775260925293,0,2.61094379425049,2.20659852027893,4.02043342590332,48.5065040588379,698.457153320313,4242.275390625,0,15.1401147842407,3.06308507919312,116.062217235565,70.0680529773235,39.4091415405273,203.647005558014,8.02700042724609,1505.79394137859,0,0,0,0,0,0,0.821586191654205,0,0,0,0,0,0,0,0,0,0,339.170501708984,16101.0534667969,46.5420012772083,13.8090000152588,0,24.0719991455553,812.982978820801
PU2_6050_5190,L54071,14.868200302124,5.38889074325562,2.24238967895508,16.8489284515381,48.5860023498535,2.91114830970764,21.8738632202148,0,0.715903997421265,0.605035126209259,1.10237693786621,13.3001718521118,191.512466430664,1163.20471191406,0,4.15132188796997,0.83987820148468,54.0760908126831,58.3132544755936,6.87957608699799,66.7070014476776,7.61697685718536,422.288985729218,0,0,0,0,0,0,0.449078261852264,0,0,0,0,0,0,0,0,0,0,76.6150054931641,3610.05511474609,3.91899991035461,1.35000002384186,0,14.2349996566772,202.63900244236
PU4_5050_4310,L54071,40.2315979003906,14.5817041397095,6.06764268875122,45.5912132263184,131.468002319336,7.87722396850586,59.1880950927734,0,1.93715190887451,1.63715386390686,2.98290228843689,35.988697052002,518.210144042969,3147.49487304688,0,11.2329883575439,2.27261161804199,86.3782589435577,38.2469253540039,17.5491077899933,113.885999798775,5.00299978256226,590.036999702454,0,0,0,0,0,0,0.538703322410584,0,0,0,0,0,0,0,0,0,0,208.622848510742,9010.37567138672,0.836000025272369,6.41700011491776,0,77.5139999389648,227.942994832993
DE0_3380_0000,N10001,0.482400000095367,3628.80102539063,407.832305908203,1533.44055175781,183.419204711914,43.0156784057617,161.738006591797,126.426132202148,2905.32495117188,430.392761230469,665.28955078125,465.500183105469,185.408569335938,538.867614746094,0,2.54321384429932,10.0527868270874,175.101226806641,97.47216796875,4.86902046203613,51.3392639160156,0,1173.97009277344,143.187438964844,260.426177978516,0.65371698141098,40.9750366210938,0,894.361755371094,95.4064483642578,0,0,0,0,0,0,0,0,0,0,13.3875436782837,0,1675.5400390625,753.668029785156,0,0,506.194000244141
DE0_3410_0000,N10001,0.813599944114685,6120.21630859375,687.836547851563,2586.25048828125,309.348815917969,72.548828125,272.781982421875,213.226150512695,4900.025390625,725.886291503906,1122.05541992188,785.097290039063,312.703979492188,908.836364746094,0,4.2893009185791,16.9546985626221,679.4375,410.049530029297,27.8452167510986,209.524993896484,0,3978.15307617188,116.186851501465,134.090148925781,3.57828950881958,10.5520000457764,0,355.898986816406,133.241455078125,0,0,0,0,0,0,0,0,0,0,59.8202743530273,1546.48364257813,13106.681640625,1586.53698730469,0,0,3837.4130859375
DE0_3790_0000,N10001,0.547199964523315,4116.25146484375,462.61572265625,1739.42504882813,208.057601928711,48.7939033508301,183.463989257813,143.408737182617,3295.59252929688,488.206695556641,754.65673828125,528.030029296875,210.314178466797,611.252746582031,0,2.88483953475952,11.4031600952148,791.416259765625,848.769104003906,21.6884803771973,502.235992431641,0,6175.30908203125,388.276306152344,1322.1123046875,4.00392913818359,253.550003051758,0,2679.77587890625,328.07958984375,0,0,0,0,0,0,0,0,0,0,39.6545219421387,1237.00256347656,3748.69604492188,741.302001953125,0,0,1189.73095703125
DE0_3791_0001,N10001,0.230400010943413,1733.15869140625,194.785583496094,732.389526367188,87.6032104492188,20.5448036193848,77.2480010986328,60.3826332092285,1387.61791992188,205.560729980469,317.750244140625,222.328460693359,88.5533447265625,257.369598388672,0,1.21466934680939,4.80133104324341,224.365859985352,242.765869140625,13.5803642272949,223,0,3337.51611328125,275.462677001953,803.561157226563,5.75479364395142,296.561004638672,0,2088.89697265625,152.122329711914,0,0,0,0,0,0,0,0,0,0,51.6378517150879,3197.67407226563,1180.22302246094,2285.9609375,0,0,489.0830078125
DE0_3840_0000,N10001,0.20160000026226,1516.51379394531,170.437377929688,640.8408203125,76.6528015136719,17.9767017364502,67.5920028686523,52.8348007202148,1214.16564941406,179.865631103516,278.031463623047,194.537399291992,77.4841766357422,225.198394775391,0,1.06283569335938,4.20116472244263,121.053916931152,138.474136352539,5.38019418716431,46.8250007629395,0,810.166015625,183.388702392578,486.013946533203,6.6926589012146,52.0190010070801,0,1514.3310546875,91.4394836425781,0,0,0,0,0,0,0,0,0,0,8.58104801177979,460.822845458984,2168.60791015625,650.458984375,0,0,952.794006347656
DE0_4140_0000,N10001,1.13760006427765,8557.470703125,961.753845214844,3616.17333984375,432.540832519531,101.439964294434,381.412017822266,298.139251708984,6851.36376953125,1014.95611572266,1568.89184570313,1097.74670410156,437.232147216797,1270.76245117188,0,5.99742984771729,23.7065715789795,887.630859375,844.632141113281,39.8615608215332,391.609008789063,0,8444.7646484375,31.3888702392578,52.7483253479004,0.308976083993912,12.1859998703003,0,278.890991210938,180.407241821289,0,0,0,0,0,0,0,0,0,0,90.7694702148438,1315.048828125,5896.10009765625,2310.27587890625,0,0.00100000004749745,1282.35998535156
DE0_4141_0001,N10001,0.345599979162216,2599.73803710938,292.178375244141,1098.58422851563,131.404800415039,30.8172035217285,115.872001647949,90.5739440917969,2081.4267578125,308.341094970703,476.625335693359,333.49267578125,132.830017089844,386.054382324219,0,1.82200396060944,7.20199632644653,152.93586730957,85.5007019042969,10.4186000823975,62.2490005493164,0,1413.05102539063,8.61304950714111,29.2068958282471,0.27251872420311,2.94199991226196,0,135.751007080078,27.8833618164063,0,0,0,0,0,0,0,0,0,0,30.0598983764648,531.06005859375,935.682983398438,1032.623046875,0,0.00100000004749745,256.705993652344
DE0_4230_0000,N10001,0.280799984931946,2112.287109375,237.394927978516,892.599731445313,106.766403198242,25.0389785766602,94.1460037231445,73.5913314819336,1691.15930175781,250.527130126953,387.258087158203,270.962799072266,107.924392700195,313.669189453125,0,1.48037827014923,5.85162210464478,381.991943359375,558.918579101563,26.6457691192627,207.917999267578,0,3128.63793945313,0,0,0,0,0,0,94.0196762084961,0,0,0,0,0,0,0,0,0,0,53.3351860046387,3096.37548828125,4679.85400390625,568.508972167969,0,0,771.681030273438
DE0_4231_0001,N10001,0.0647999942302704,487.450836181641,54.7834396362305,205.98454284668,24.6383991241455,5.77822542190552,21.7259998321533,16.9826145172119,390.267517089844,57.8139495849609,89.3672485351563,62.5298728942871,24.9056262969971,72.3851928710938,0,0.341625720262527,1.35037422180176,18.7117385864258,9.80155944824219,0.717298448085785,9.57400035858154,0,261.630004882813,0,0,0,0,0,0,2.84040427207947,0,0,0,0,0,0,0,0,0,0,6.97298955917358,136.738983154297,61.8250007629395,384.945007324219,0,0,19.9069995880127
EL0_4560_4562,N10001,0.194399997591972,1462.35266113281,164.350326538086,617.953674316406,73.9152069091797,17.3346767425537,65.1780014038086,50.9478454589844,1170.80261230469,173.441864013672,268.101745605469,187.589630126953,74.7168884277344,217.15559387207,0,1.0248771905899,4.05112266540527,90.5852279663086,33.5279693603516,6.26739454269409,38.9480247497559,0,705.793212890625,0,0,0,0,0,0,13.1495018005371,0,0,0,0,0,0,0,0,0,0,13.4116773605347,0,128.214996337891,2417.61010742188,0,0,91
EL2_4400_4590,N10001,0.856800019741058,6445.18359375,724.35888671875,2723.57348632813,325.7744140625,76.4009857177734,287.265991210938,224.547912597656,5160.2041015625,764.428955078125,1181.63366699219,826.783935546875,329.307769775391,957.093200683594,0,4.51705169677734,17.8549499511719,163.203430175781,84.556999206543,10.5047702789307,44.2681121826172,0,1214.79187011719,0,0,0,0,0,0,39.148265838623,0,0,0,0,0,0,0,0,0,0,50.2760772705078,0,522.497009277344,7732.5322265625,0,0,478.709991455078
EL2_4590_0001,N10001,0.230400010943413,1733.15869140625,194.785583496094,732.389526367188,87.6032104492188,20.5448036193848,77.2480010986328,60.3826332092285,1387.61791992188,205.560729980469,317.750244140625,222.328460693359,88.5533447265625,257.369598388672,0,1.21466934680939,4.80133104324341,35.4408760070801,14.7689990997314,4.30483293533325,11.7978096008301,0.256999999284744,204.219619750977,0,0,0,0,0,0,10.015588760376,0,0,0,0,0,0,0,0,0,0,13.2130870819092,3.53099989891052,297.667999267578,2845.99300765991,0,0.791000008583069,149.308003902435
EM2_3980_0001,N10001,1.02240002155304,7690.8916015625,864.361022949219,3249.978515625,388.739227294922,91.1675643920898,342.788024902344,267.947937011719,6157.5546875,912.175720214844,1410.0166015625,986.58251953125,392.955474853516,1142.07763671875,0,5.39009523391724,21.3059062957764,486.301940917969,386.417907714844,50.7039794921875,336.622009277344,0,6326.2138671875,0,0,0,0,0,0,89.7312164306641,0,0,0,0,0,0,0,0,0,0,104.027481079102,2796.880859375,1445.13903808594,15306.7431640625,0,0,1029.23400878906
EM3_4326_0000,N10001,0.395999997854233,2978.86645507813,334.787719726563,1258.79443359375,150.568008422852,35.3113784790039,132.770004272461,103.782646179199,2384.96826171875,353.307495117188,546.133178710938,382.127014160156,152.201065063477,442.353973388672,0,2.08771276473999,8.25228691101074,79.9630966186523,27.0180397033691,4.0510368347168,14.277455329895,0,429.799865722656,0,0,0,0,0,0,15.6109313964844,0,0,0,0,0,0,0,0,0,0,24.9355583190918,0,229.638000488281,2092.69995117188,0,0,196.117004394531
EU2_3520_0001,N10001,0.403200000524521,3033.02758789063,340.874755859375,1281.681640625,153.305603027344,35.9534034729004,135.184005737305,105.66960144043,2428.33129882813,359.731262207031,556.062927246094,389.074798583984,154.968353271484,450.396789550781,0,2.12567138671875,8.40232944488525,162.577011108398,106.103660583496,20.6640300750732,128.410003662109,0,2053.18798828125,0,0,0,0,0,0,28.1162910461426,0,0,0,0,0,0,0,0,0,0,37.9133110046387,810.538940429688,522.995971679688,5649.26708984375,0,0,263.342010498047
DE0_2590_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34515845775604,6.79079341888428,0.00631953682750463,0.428000003099442,101.751998901367,5.81400012969971,723.678161621094,1108.17858886719,66.75146484375,1050.59997558594,0,2100.69311523438,205.311569213867,0,0,0,0,0,0,0,0,0,0,12.1815099716187,822.16845703125,17.9120006561279,19.2730007171631,0,249.691986083984,79.9879989624023
DE0_2600_0000,N10003,0.68639999628067,284.165008544922,22.0309658050537,275.572204589844,15.1944007873535,0.774142980575562,9.6832914352417,45.6922569274902,119.105804443359,23.2821979522705,7.17118740081787,31.3633193969727,53.1789970397949,41.763801574707,0,0.0498884208500385,0.538361608982086,3.57866334915161,10.2791776657104,0.340352177619934,4.11499977111816,203.313003540039,11.5740003585815,925.845520019531,1529.95715332031,88.3416976928711,1018.66198730469,0,4298.23388671875,275.472503662109,0,0,0,0,0,0,0,0,0,0,61.6217002868652,4159.04248046875,113.886001586914,98.0130004882813,0,580.718933105469,405.130004882813
DE0_2610_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08996105194092,11.7886438369751,0.092084676027298,3.09699988365173,127.561996459961,25.4640007019043,892.069396972656,1501.92004394531,73.1378021240234,1399.42004394531,0,2789.28588867188,267.155090332031,0,0,0,0,0,0,0,0,0,0,12.2565698623657,827.234436035156,79.7070007324219,97.9940032958984,0,916.902954101563,250.567993164063
DE0_2640_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90127766132355,0.185974940657616,0.955152809619904,3.66700005531311,215.440002441406,14.3120002746582,516.186950683594,897.682067871094,71.9786148071289,945.922973632813,0,4372.5869140625,160.317962646484,0,0,0,0,0,0,0,0,0,0,64.4649276733398,4350.94091796875,200.811004638672,472.928009033203,0,783.851013183594,439.627990722656
DE0_2690_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47154927253723,1.83447122573853,0.489312678575516,1.53699994087219,647.544006347656,10.2609996795654,1718.25854492188,3302.10131835938,87.3730087280273,2070.13989257813,0,10017.8828125,550.389709472656,0,0,0,0,0,0,0,0,0,0,116.311302185059,7850.21533203125,633.109985351563,313.190002441406,0,1310.125,518.703002929688
DE0_2710_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5872459411621,62.1138229370117,0.409867078065872,7.08199977874756,988.244018554688,28.8150005340576,3551.96606445313,7304.314453125,150.220794677734,2197.59912109375,0,12183.501953125,1194.08679199219,0,0,0,0,0,0,0,0,0,0,111.406394958496,7519.1689453125,1567.81604003906,797.968017578125,0,3422.6220703125,867.976989746094
DE0_2800_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242850750684738,0.809803485870361,0,0.301999986171722,81.1380004882813,1.41499996185303,375.440063476563,922.123291015625,5.11521339416504,209.298004150391,0,1205.57495117188,140.380767822266,0,0,0,0,0,0,0,0,0,0,5.18682479858398,350.075164794922,90.0550003051758,1.53999996185303,0,90.1230010986328,18.1480007171631
DE0_2850_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598550379276276,0,0.145999997854233,173.886993408203,1.10099995136261,391.243408203125,1102.31677246094,7.16454887390137,188.854995727539,0,2268.88891601563,161.656723022461,0,0,0,0,0,0,0,0,0,0,11.4746656417847,774.461303710938,159.376007080078,28.3850002288818,0,624.901000976563,22.7749996185303
DE0_2870_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24375356733799,0,0.0140000004321337,11.3380002975464,0.096000000834465,21.6543445587158,59.6176071166992,0.0343060530722141,20.0620002746582,0,95.1709976196289,8.78099155426025,0,0,0,0,0,0,0,0,0,0,0.400010824203491,26.997989654541,9.78800010681152,0.344999998807907,0,59.5699996948242,1.29100000858307
DE0_2920_0000,N10003,0.739199995994568,306.023834228516,23.7256565093994,296.770080566406,16.3632011413574,0.83369243144989,10.4281606674194,49.2070465087891,128.267791748047,25.0731353759766,7.72281742095947,33.7758827209473,57.2696876525879,44.9764022827148,0,0.0537259913980961,0.579774022102356,0.461326152086258,4.19707536697388,0.046042338013649,0.894999980926514,190.695007324219,3.68700003623962,217.658386230469,394.061950683594,8.87082386016846,185.121994018555,0,1270.416015625,67.3294219970703,0,0,0,0,0,0,0,0,0,0,27.5419082641602,1858.89013671875,307.385009765625,247.876007080078,0,527.862976074219,143.02799987793
DE0_2960_0000,N10003,1.32000005245209,546.471130371094,42.367244720459,529.946533203125,29.2200012207031,1.48873651027679,18.6217136383057,87.8697280883789,229.049621582031,44.7734565734863,13.7907447814941,60.3140754699707,102.267303466797,80.3150024414063,0,0.0959392711520195,1.03531074523926,11.6478090286255,19.9950141906738,0.141738176345825,12.2159996032715,127.802001953125,92.7070007324219,157.740158081055,446.103302001953,4.34152173995972,168.649993896484,0,1385.77600097656,68.9094619750977,0,0,0,0,0,0,0,0,0,0,17.7654266357422,1199.04467773438,438.023986816406,193.625,0,45.1440391540527,81.1660003662109
DE0_2990_0000,N10003,7.97279930114746,3300.685546875,255.898132324219,3200.876953125,176.488800048828,8.99196815490723,112.475151062012,530.733093261719,1383.45959472656,270.431671142578,83.2960968017578,364.296997070313,617.694458007813,485.102569580078,0,0.57947313785553,6.25327634811401,17.7163696289063,32.2043609619141,0.0767372325062752,5.93599987030029,0,79.1389999389648,621.937194824219,362.529235839844,16.8740653991699,150.899002075195,0,3611.94995117188,113.204032897949,0,0,0,0,0,0,0,0,0,0,65.1423873901367,3071.85083007813,2978.2919921875,778.8759765625,0,0,2164.24291992188
DE0_3110_0000,N10003,13.6223993301392,5639.58203125,437.229919433594,5469.0478515625,301.550384521484,15.3637590408325,192.176086425781,906.815490722656,2363.7919921875,462.062042236328,142.32048034668,622.441223144531,1055.3984375,828.850769042969,0,0.990093171596527,10.6844062805176,154.705200195313,270.873565673828,0.690268993377686,47.6397666931152,0,1161.37829589844,263.018035888672,96.0002517700195,9.56277942657471,72.9825897216797,0,1281.29650878906,130.070785522461,0,0,0,0,0,0,0,0,0,0,40.285400390625,0,2540.77392578125,976.257995605469,0,0,1307.13098144531
DE0_3260_0000,N10003,4.17120027542114,1726.84887695313,133.880493164063,1674.63110351563,92.335205078125,4.70440721511841,58.8446197509766,277.668334960938,723.796813964844,141.484130859375,43.5787544250488,190.592483520508,323.164672851563,253.79541015625,0,0.303168088197708,3.27158212661743,5.74626398086548,23.9077091217041,0.00451395474374294,4.02400016784668,0,54.2610015869141,294.393798828125,125.098838806152,38.9102897644043,147.32600402832,0,2019.09594726563,52.5525779724121,0,0,0,0,0,0,0,0,0,0,62.9579200744629,3116.83056640625,2407.31811523438,2021.07604980469,0,0,684.781982421875
DE0_3280_0000,N10003,0.0829966366291046,34.360050201416,2.66389298439026,33.321044921875,1.8372437953949,0.0936061516404152,1.17086338996887,5.52491807937622,14.4017791748047,2.81518650054932,0.867110252380371,3.79232215881348,6.43018293380737,5.04990530014038,0,0.00767514202743769,0.0828248634934425,0,0,0,0,0,0,0,0,0,0,0,0,0.167685627937317,0,0,0,0,0,0,0,0,0,0,0.0224402006715536,0,282.364013671875,0,0,0,27.882999420166
DE0_3310_0000,N10003,0.739199995994568,306.023834228516,23.7256565093994,296.770080566406,16.3632011413574,0.83369243144989,10.4281606674194,49.2070465087891,128.267791748047,25.0731353759766,7.72281742095947,33.7758827209473,57.2696876525879,44.9764022827148,0,0.0537259913980961,0.579774022102356,0,0.0965986326336861,0,0,0,0.0419999994337559,19.3450031280518,4.26027011871338,1.54377257823944,0.398000001907349,0,43.6520004272461,2.71835422515869,0,0,0,0,0,0,0,0,0,0,3.08990025520325,7.58708190917969,1038.34301757813,56.6889991760254,0,0,129.285003662109
DE0_3380_0000,N10003,8.71199989318848,3606.70971679688,279.623809814453,3497.64721679688,192.852020263672,9.82566070556641,122.9033203125,579.940185546875,1511.7275390625,295.504821777344,91.0189208984375,398.072906494141,674.964172363281,530.079040527344,0,0.633199214935303,6.8330512046814,8.17567443847656,22.2998390197754,0.238336801528931,1.55200004577637,0,56.6860008239746,358.120910644531,168.663909912109,28.4424285888672,120.290000915527,0,2141.13793945313,63.0918884277344,0,0,0,0,0,0,0,0,0,0,44.7159194946289,119.791259765625,2075.087890625,2445.07006835938,0,0,493.779998779297
EU0_3010_0000,N10003,3.74880003929138,1551.97814941406,120.322975158691,1505.04821777344,82.9848098754883,4.22801160812378,52.885669708252,249.550033569336,650.500915527344,127.156616210938,39.1657180786133,171.291976928711,290.439147949219,228.094604492188,0,0.272467523813248,2.94028258323669,0,0.363868862390518,0,0.0550347864627838,0,0.367438107728958,85.0225601196289,90.4053421020508,1.79669392108917,49.786247253418,0,1040.11853027344,23.6268558502197,0,0,0,0,0,0,0,0,0,0,14.5794582366943,0,171.440994262695,625.380981445313,0,0,100.151000976563
EU0_3011_0000,N10003,1.68960011005402,699.483093261719,54.2300720214844,678.331604003906,37.4016036987305,1.90558278560638,23.8357944488525,112.473251342773,293.183532714844,57.3100242614746,17.6521549224854,77.202018737793,130.902145385742,102.803207397461,0,0.122802272439003,1.32519781589508,0.0613897889852524,0.124585144221783,0,0.0140000004321337,0,0.14300000667572,56.1030426025391,37.5985336303711,2.24704670906067,13.5329999923706,0,297.213012695313,10.3514041900635,0,0,0,0,0,0,0,0,0,0,11.5480899810791,313.766906738281,12.7709999084473,268.380004882813,0,0,133.227996826172
EU0_3201_0000,N10003,3.84565281867981,1592.07446289063,123.431594848633,1543.93200683594,85.1287689208984,4.33724498748779,54.2520065307617,255.997299194336,667.307006835938,130.441787719727,40.1775856018066,175.717407226563,297.942810058594,233.987579345703,0,0.307005643844604,3.31299424171448,0,0,0,0,0,0,0,0,0,0,0,0,11.4768905639648,0,0,0,0,0,0,0,0,0,0,4.60486936569214,0,208.04899597168,143.341995239258,0,0,71.7979965209961
EU0_3361_0000,N10003,3.09978365898132,1283.28967285156,99.4918823242188,1244.48461914063,68.6179428100586,3.49603128433228,43.7297630310059,206.346328735352,537.882019042969,105.142448425293,32.3850975036621,141.636810302734,240.156448364258,188.605407714844,0,0.241766959428787,2.60898303985596,0,0,0,0,0,0,0,0,0,0,0,0,7.08342981338501,0,0,0,0,0,0,0,0,0,0,9.15101718902588,0,223.07600402832,755.880981445313,0,0,50.1139984130859
EU1_2981_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39271405339241,0.0108334915712476,0.37014427781105,0.654999971389771,3.86999988555908,0.635999977588654,2.34635353088379,4.20158863067627,0.129099115729332,4.61299991607666,0,20.5769996643066,0.802266359329224,0,0,0,0,0,0,0,0,0,0,1.76422023773193,119.072776794434,0,33.310001373291,0,4.51300001144409,1.37000000476837
EU1_2983_0000,N10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2830009460449,0,24.3536891937256,33.4628524780273,1.86968016624451,22.6420001983643,0,237.539001464844,6.42678260803223,0,0,0,0,0,0,0,0,0,0,8.36251544952393,564.412536621094,5.93699979782104,252.223999023438,0,71.2119979858398,10.168999671936
EU2_3520_0001,N10003,1.79520010948181,743.200805664063,57.6194534301758,720.727294921875,39.7392044067383,2.02468180656433,25.325532913208,119.502830505371,311.507476806641,60.891902923584,18.7554130554199,82.0271453857422,139.083526611328,109.228408813477,0,0.130477413535118,1.40802264213562,0.0604869946837425,0,0.0902790948748589,0.0270000007003546,0,0.957000017166138,42.6415252685547,23.3813819885254,13.3405418395996,36.601001739502,0,436.643005371094,8.5617847442627,0,0,0,0,0,0,0,0,0,0,21.6950016021729,817.345092773438,372,2581.74609375,0,0,61.8170013427734
DE0_4230_0000,N10005,0.218400001525879,3684.52172851563,1259.7978515625,1542.61145019531,52.8840026855469,56.8668060302734,69.6329040527344,24.6927013397217,1843.22790527344,187.960556030273,655.495544433594,334.538757324219,89.453483581543,214.796401977539,0,1.7927405834198,6.18218803405762,415.735931396484,514.743041992188,16.9086170196533,237.901992797852,0,3832.6201171875,0,0,0,0,0,0,101.323364257813,0,0,0,0,0,0,0,0,0,0,49.7143745422363,999.25341796875,1992.67797851563,535.947021484375,0,0,382.569000244141
DE0_4350_0000,N10005,0.358400017023087,6046.39501953125,2067.36059570313,2531.46508789063,86.7840042114258,93.3198852539063,114.269386291504,40.521354675293,3024.78442382813,308.448089599609,1075.68493652344,548.986694335938,146.795471191406,352.486419677734,0,2.94193339347839,10.1451292037964,451.989593505859,243.290969848633,22.9188270568848,146.240997314453,0,3201.8369140625,0,0,0,0,0,0,76.8116149902344,0,0,0,0,0,0,0,0,0,0,75.7415008544922,1192.46850585938,4520.25,651.218017578125,0,0,1634.82495117188
DE0_4520_0000,N10005,0.492799997329712,8313.7919921875,2842.62060546875,3480.76440429688,119.328002929688,128.314834594727,157.120391845703,55.7168617248535,4159.078125,424.116119384766,1479.06677246094,754.856689453125,201.84375,484.668792724609,0,4.04515838623047,13.9495525360107,1030.41943359375,1283.12353515625,59.6512794494629,653.955993652344,0,8613.8359375,0,0,0,0,0,0,253.813766479492,0,0,0,0,0,0,0,0,0,0,275.698272705078,14448.96484375,7437.15283203125,1990.06103515625,0,0,2233.21606445313
DE0_4570_0000,N10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.8388671875,803.327880859375,18.4118480682373,421.477996826172,186.563003540039,2474.93896484375,0,0,0,0,0,0,130.113403320313,0,0,0,0,0,0,0,0,0,0,26.8321285247803,1810.98486328125,1242.89599609375,70.8679962158203,0,1060.30407714844,395.351989746094
DE0_4680_0000,N10005,0.0952000021934509,1606.07360839844,549.142700195313,672.42041015625,23.052001953125,24.7880954742432,30.3528060913086,10.763484954834,803.458374023438,81.931526184082,285.728820800781,145.824600219727,38.992546081543,93.6292037963867,0,0.781451046466827,2.69480013847351,862.169738769531,1320.91027832031,73.1243362426758,1051.98999023438,649.281982421875,8682.453125,0,0,0,0,0,0,241.301666259766,0,0,0,0,0,0,0,0,0,0,196.889175415039,13288.669921875,2452.3330078125,597.156005859375,0,138.505859375,1181.05895996094
DE0_4800_0000,N10005,0.431199997663498,7274.568359375,2487.29321289063,3045.66870117188,104.412002563477,112.275482177734,137.480346679688,48.752254486084,3639.19360351563,371.101593017578,1294.18347167969,660.499572753906,176.61328125,424.085205078125,0,3.53951334953308,12.2058582305908,837.292358398438,1048.56469726563,80.7136535644531,621.211975097656,0,8094.23291015625,0,0,0,0,0,0,210.325271606445,0,0,0,0,0,0,0,0,0,0,289.625030517578,16206.982421875,1856.17395019531,3505.458984375,0,0,1655.748046875
DE0_4850_0000,N10005,0.235199987888336,3967.9462890625,1356.70532226563,1661.27380371094,56.9519996643066,61.2411727905273,74.9892807006836,26.5921382904053,1985.0146484375,202.419052124023,705.918212890625,360.272491455078,96.3345184326172,231.319198608398,0,1.93064367771149,6.6577410697937,1046.58813476563,1586.11010742188,73.165885925293,1132.16394042969,0,9057.541015625,0,0,0,0,0,0,289.392913818359,0,0,0,0,0,0,0,0,0,0,139.777877807617,8328.91015625,5142.5322265625,4663.17919921875,0,0,2682.89697265625
DE0_4990_0000,N10005,0.117599993944168,1983.97314453125,678.352661132813,830.636901855469,28.4759998321533,30.6205863952637,37.4946403503418,13.2960691452026,992.50732421875,101.209526062012,352.959106445313,180.136245727539,48.1672592163086,115.659599304199,0,0.965321838855743,3.32887053489685,141.230377197266,199.272735595703,13.6880588531494,96.318000793457,0,968.693969726563,0,0,0,0,0,0,37.8808403015137,0,0,0,0,0,0,0,0,0,0,29.9583225250244,793.303466796875,308.266998291016,1563.59497070313,0,0,302.221008300781
DE0_5020_0000,N10005,0.0392000004649162,661.324401855469,226.117568969727,276.878997802734,9.49200057983398,10.206862449646,12.4982137680054,4.43202304840088,330.835784912109,33.7365112304688,117.653045654297,60.0454216003418,16.0557537078857,38.5532035827637,0,0.321773946285248,1.10962355136871,544.547485351563,1106.34240722656,41.1427688598633,687.463012695313,557.557983398438,5328.2509765625,0,0,0,0,0,0,180.963348388672,0,0,0,0,0,0,0,0,0,0,66.1520156860352,4464.80810546875,1794.42895507813,1451.85998535156,0,336.488098144531,2231.09594726563
