 A51027  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24015,1997,  35.4463,   1.3458,   1.6825,   2.6493,   3.8137,   0.3813,   0.3527,   0.1191
F24015,1998,  42.4468,   1.6071,   2.1564,   2.6493,   3.8137,   0.4997,   0.4622,   0.1561
F24015,1999,  52.4234,   1.5916,   2.0250,   2.6493,   3.8137,   0.5482,   0.5071,   0.1713
F24015,2000,  44.7990,   1.4934,   1.9585,   2.6493,   3.8137,   0.5112,   0.4729,   0.1597
F24015,2001,  38.3422,   1.3545,   2.0521,   2.6493,   3.8137,   0.4543,   0.4202,   0.1420
F24015,2002,  43.5796,   1.4073,   2.1036,   2.6493,   3.8137,   0.4832,   0.4469,   0.1510
F24015,2003,  65.0965,   1.8467,   3.2044,   2.6493,   3.8137,   0.7463,   0.6903,   0.2332
F24015,2004,  55.7186,   1.7843,   3.0445,   2.6493,   3.8137,   0.6505,   0.6017,   0.2033
F24015,2005,  46.0725,   1.3620,   2.3261,   2.6493,   3.8137,   0.5073,   0.4692,   0.1585
F24015,   1,   3.4920,   0.0922,   0.1380,   0.1326,   0.0908,   0.0317,   0.0293,   0.0099
F24015,   2,   2.7838,   0.0791,   0.1180,   0.1175,   0.1066,   0.0252,   0.0233,   0.0079
F24015,   3,   4.3643,   0.1622,   0.2229,   0.1619,   0.1766,   0.0396,   0.0366,   0.0124
F24015,   4,   3.2006,   0.1403,   0.2945,   0.2274,   0.4039,   0.0580,   0.0537,   0.0181
F24015,   5,   4.2821,   0.1407,   0.2987,   0.2754,   0.3819,   0.0776,   0.0718,   0.0243
F24015,   6,   3.6862,   0.1114,   0.2578,   0.3206,   0.5546,   0.0668,   0.0618,   0.0209
F24015,   7,   4.6442,   0.1315,   0.2084,   0.2765,   0.6535,   0.0421,   0.0389,   0.0132
F24015,   8,   3.8680,   0.1144,   0.1797,   0.3130,   0.5225,   0.0351,   0.0324,   0.0110
F24015,   9,   4.8135,   0.1387,   0.1623,   0.3117,   0.3786,   0.0436,   0.0404,   0.0136
F24015,  10,   3.5205,   0.0907,   0.1506,   0.2544,   0.2753,   0.0319,   0.0295,   0.0100
F24015,  11,   3.5835,   0.0876,   0.1481,   0.1202,   0.2078,   0.0325,   0.0300,   0.0102
F24015,  12,   3.5254,   0.1020,   0.1008,   0.1381,   0.0616,   0.0320,   0.0296,   0.0100
 F24015, -0.027985923, -0.000543440343
 F24017  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24017,1984,  43.0517,   0.7846,   1.4203,   3.0265,   1.2570,   0.4907,   0.4539,   0.1533
F24017,1985,  42.2387,   0.8335,   1.3284,   3.0265,   1.2570,   0.4449,   0.4116,   0.1390
F24017,1986,  37.0859,   0.8899,   1.4132,   3.0265,   1.2570,   0.3879,   0.3588,   0.1212
F24017,1987,  41.1226,   0.9996,   1.5152,   3.0265,   1.2570,   0.4772,   0.4414,   0.1491
F24017,1988,  36.4984,   0.8469,   1.3060,   3.0265,   1.2570,   0.4074,   0.3769,   0.1273
F24017,1989,  51.6292,   1.2268,   2.2381,   3.0265,   1.2570,   0.6256,   0.5786,   0.1955
F24017,1990,  45.5877,   1.0156,   1.7741,   3.0265,   1.2570,   0.5489,   0.5077,   0.1715
F24017,1991,  32.7195,   0.8399,   1.2463,   3.0265,   1.2570,   0.3480,   0.3219,   0.1087
F24017,1992,  43.4623,   1.0313,   1.4852,   3.0265,   1.2570,   0.4702,   0.4350,   0.1469
F24017,1993,  46.3712,   1.3449,   2.0095,   3.0265,   1.2570,   0.5261,   0.4866,   0.1644
F24017,1994,  48.2756,   1.2137,   1.8030,   3.0265,   1.2570,   0.5046,   0.4667,   0.1577
F24017,1995,  40.5374,   0.9963,   1.5700,   3.0265,   1.2570,   0.4596,   0.4252,   0.1436
F24017,1996,  54.2203,   1.5106,   2.0234,   3.0265,   1.2570,   0.6051,   0.5597,   0.1891
F24017,1997,  37.8333,   1.1338,   1.4511,   3.0265,   1.2570,   0.4203,   0.3888,   0.1313
F24017,1998,  42.0721,   1.2080,   1.4616,   3.0265,   1.2570,   0.5045,   0.4666,   0.1577
F24017,1999,  41.8511,   1.0613,   1.2657,   3.0265,   1.2570,   0.4270,   0.3950,   0.1334
F24017,2000,  47.1727,   1.1460,   1.3789,   3.0265,   1.2570,   0.5498,   0.5086,   0.1718
F24017,2001,  38.7030,   1.0976,   1.7277,   3.0265,   1.2570,   0.4604,   0.4259,   0.1439
F24017,2002,  38.0367,   1.0563,   1.4163,   3.0265,   1.2570,   0.4270,   0.3950,   0.1334
F24017,2003,  61.9755,   1.3956,   2.1567,   3.0265,   1.2570,   0.7149,   0.6613,   0.2234
F24017,2004,  44.6023,   1.1955,   1.8126,   3.0265,   1.2570,   0.5269,   0.4873,   0.1646
F24017,2005,  44.9317,   1.0946,   1.4968,   3.0265,   1.2570,   0.5158,   0.4771,   0.1612
F24017,   1,   3.2799,   0.0738,   0.0818,   0.1799,   0.0339,   0.0297,   0.0275,   0.0093
F24017,   2,   2.8510,   0.0580,   0.0720,   0.1915,   0.0385,   0.0258,   0.0239,   0.0081
F24017,   3,   4.3169,   0.1314,   0.1624,   0.2458,   0.0729,   0.0391,   0.0362,   0.0122
F24017,   4,   3.0624,   0.0958,   0.1984,   0.2628,   0.1424,   0.0555,   0.0514,   0.0173
F24017,   5,   3.9809,   0.1035,   0.1968,   0.3043,   0.1474,   0.0722,   0.0668,   0.0226
F24017,   6,   3.6924,   0.1022,   0.2034,   0.2674,   0.1681,   0.0669,   0.0619,   0.0209
F24017,   7,   4.6101,   0.1019,   0.1895,   0.2781,   0.1798,   0.0418,   0.0387,   0.0131
F24017,   8,   3.8364,   0.1058,   0.1502,   0.3242,   0.1557,   0.0348,   0.0322,   0.0109
F24017,   9,   4.0985,   0.0941,   0.1140,   0.3278,   0.1179,   0.0372,   0.0344,   0.0116
F24017,  10,   3.3778,   0.0656,   0.0895,   0.2845,   0.0994,   0.0306,   0.0283,   0.0096
F24017,  11,   3.3322,   0.0677,   0.0871,   0.1737,   0.0746,   0.0302,   0.0279,   0.0094
F24017,  12,   3.1969,   0.0875,   0.0597,   0.1864,   0.0264,   0.0290,   0.0268,   0.0091
 F24017, -0.0253038183, -0.0020928653
 F24019  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24019,1984,  45.8846,   0.9303,   1.8014,   2.2763,   3.4760,   0.5519,   0.5105,   0.1725
F24019,1985,  41.8141,   0.8654,   1.4912,   2.2763,   3.4760,   0.4556,   0.4214,   0.1424
F24019,1986,  36.6876,   0.8881,   1.5294,   2.2763,   3.4760,   0.3740,   0.3459,   0.1169
F24019,1987,  35.8969,   0.9508,   1.5778,   2.2763,   3.4760,   0.4022,   0.3721,   0.1257
F24019,1988,  38.3085,   0.8289,   1.3606,   2.2763,   3.4760,   0.4114,   0.3806,   0.1286
F24019,1989,  58.3272,   1.4908,   2.5958,   2.2763,   3.4760,   0.7040,   0.6512,   0.2200
F24019,1990,  43.1856,   1.1252,   1.9860,   2.2763,   3.4760,   0.5185,   0.4796,   0.1620
F24019,1991,  38.7948,   1.0764,   1.6151,   2.2763,   3.4760,   0.4138,   0.3827,   0.1293
F24019,1992,  44.3363,   1.1276,   1.6672,   2.2763,   3.4760,   0.4791,   0.4431,   0.1497
F24019,1993,  42.9587,   1.3960,   2.0440,   2.2763,   3.4760,   0.4875,   0.4509,   0.1523
F24019,1994,  47.2916,   1.3614,   2.0424,   2.2763,   3.4760,   0.4967,   0.4595,   0.1552
F24019,1995,  39.2675,   1.0503,   1.6467,   2.2763,   3.4760,   0.4651,   0.4302,   0.1453
F24019,1996,  54.9024,   1.6206,   2.1801,   2.2763,   3.4760,   0.6204,   0.5739,   0.1939
F24019,1997,  42.5906,   1.2733,   1.5464,   2.2763,   3.4760,   0.4642,   0.4294,   0.1451
F24019,1998,  44.6818,   1.3120,   1.6550,   2.2763,   3.4760,   0.5250,   0.4857,   0.1641
F24019,1999,  47.5516,   1.2055,   1.5682,   2.2763,   3.4760,   0.4870,   0.4505,   0.1522
F24019,2000,  48.8848,   1.4772,   1.7717,   2.2763,   3.4760,   0.5715,   0.5286,   0.1786
F24019,2001,  43.8193,   1.3183,   1.9342,   2.2763,   3.4760,   0.5151,   0.4765,   0.1610
F24019,2002,  44.2919,   1.1776,   1.6165,   2.2763,   3.4760,   0.4906,   0.4538,   0.1533
F24019,2003,  64.6850,   1.8152,   2.6581,   2.2763,   3.4760,   0.7283,   0.6737,   0.2276
F24019,2004,  47.8840,   1.3496,   2.1337,   2.2763,   3.4760,   0.5512,   0.5099,   0.1722
F24019,2005,  46.8918,   1.3290,   2.1107,   2.2763,   3.4760,   0.5387,   0.4983,   0.1683
F24019,   1,   3.7821,   0.0722,   0.1003,   0.1636,   0.0983,   0.0343,   0.0317,   0.0107
F24019,   2,   3.2787,   0.0708,   0.0977,   0.1381,   0.1204,   0.0297,   0.0275,   0.0093
F24019,   3,   4.6710,   0.1592,   0.1903,   0.1699,   0.2016,   0.0423,   0.0392,   0.0132
F24019,   4,   3.4174,   0.1035,   0.2331,   0.2080,   0.3612,   0.0620,   0.0573,   0.0194
F24019,   5,   3.8893,   0.1246,   0.2194,   0.2068,   0.3257,   0.0705,   0.0652,   0.0220
F24019,   6,   3.7091,   0.1090,   0.2160,   0.2054,   0.4422,   0.0672,   0.0622,   0.0210
F24019,   7,   4.5656,   0.1135,   0.1946,   0.2106,   0.5754,   0.0414,   0.0383,   0.0129
F24019,   8,   4.5278,   0.1258,   0.1697,   0.2229,   0.4131,   0.0410,   0.0380,   0.0128
F24019,   9,   3.8127,   0.1264,   0.1262,   0.1945,   0.3702,   0.0346,   0.0320,   0.0108
F24019,  10,   3.1365,   0.0672,   0.1043,   0.2105,   0.3129,   0.0284,   0.0263,   0.0089
F24019,  11,   3.3149,   0.0695,   0.1086,   0.1659,   0.2113,   0.0300,   0.0278,   0.0094
F24019,  12,   3.3011,   0.0843,   0.0822,   0.1800,   0.0438,   0.0299,   0.0277,   0.0094
 F24019, -0.0252030008, -0.000100931662
 F24021  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24021,1984,  47.1725,   1.1585,   2.4021,   2.4004,   3.2384,   0.5346,   0.4945,   0.1671
F24021,1985,  36.7437,   0.8955,   1.6230,   2.4004,   3.2384,   0.4053,   0.3749,   0.1266
F24021,1986,  33.1733,   1.0407,   2.0026,   2.4004,   3.2384,   0.3577,   0.3309,   0.1118
F24021,1987,  39.7846,   1.1244,   2.0838,   2.4004,   3.2384,   0.4561,   0.4219,   0.1425
F24021,1988,  35.5613,   1.1400,   1.7931,   2.4004,   3.2384,   0.4308,   0.3985,   0.1346
F24021,1989,  41.0374,   1.3394,   2.7177,   2.4004,   3.2384,   0.5203,   0.4813,   0.1626
F24021,1990,  44.2237,   1.2333,   2.3252,   2.4004,   3.2384,   0.5067,   0.4687,   0.1583
F24021,1991,  33.2562,   1.1128,   1.9400,   2.4004,   3.2384,   0.3527,   0.3263,   0.1102
F24021,1992,  42.9474,   1.3748,   2.2571,   2.4004,   3.2384,   0.4787,   0.4428,   0.1496
F24021,1993,  49.6985,   1.7049,   2.7170,   2.4004,   3.2384,   0.5612,   0.5191,   0.1754
F24021,1994,  45.1678,   1.5845,   2.7025,   2.4004,   3.2384,   0.4923,   0.4553,   0.1538
F24021,1995,  36.7179,   1.1065,   1.8659,   2.4004,   3.2384,   0.4215,   0.3899,   0.1317
F24021,1996,  67.5375,   2.1863,   3.5353,   2.4004,   3.2384,   0.7662,   0.7087,   0.2394
F24021,1997,  33.9230,   1.2987,   1.6787,   2.4004,   3.2384,   0.3588,   0.3319,   0.1121
F24021,1998,  43.4230,   1.8114,   2.2538,   2.4004,   3.2384,   0.5241,   0.4847,   0.1638
F24021,1999,  42.8338,   1.4420,   2.1109,   2.4004,   3.2384,   0.4493,   0.4156,   0.1404
F24021,2000,  42.1955,   1.3663,   1.8268,   2.4004,   3.2384,   0.4926,   0.4557,   0.1540
F24021,2001,  32.6561,   1.1423,   1.9249,   2.4004,   3.2384,   0.3775,   0.3492,   0.1180
F24021,2002,  40.6340,   1.3943,   2.1548,   2.4004,   3.2384,   0.4536,   0.4196,   0.1417
F24021,2003,  61.3659,   1.8564,   3.4339,   2.4004,   3.2384,   0.7136,   0.6601,   0.2230
F24021,2004,  47.2321,   1.5538,   2.7896,   2.4004,   3.2384,   0.5659,   0.5235,   0.1768
F24021,2005,  42.4474,   1.3133,   2.2150,   2.4004,   3.2384,   0.4681,   0.4330,   0.1463
F24021,   1,   3.3673,   0.0959,   0.1592,   0.1213,   0.0675,   0.0305,   0.0282,   0.0095
F24021,   2,   2.6904,   0.0917,   0.1342,   0.1257,   0.0591,   0.0244,   0.0226,   0.0076
F24021,   3,   3.9466,   0.1612,   0.2223,   0.1325,   0.2110,   0.0358,   0.0331,   0.0112
F24021,   4,   3.1784,   0.1359,   0.2950,   0.2146,   0.3988,   0.0576,   0.0533,   0.0180
F24021,   5,   4.3066,   0.1614,   0.2860,   0.2727,   0.3423,   0.0781,   0.0722,   0.0244
F24021,   6,   3.3936,   0.1120,   0.2430,   0.2802,   0.5293,   0.0615,   0.0569,   0.0192
F24021,   7,   4.0981,   0.1360,   0.1993,   0.2704,   0.4800,   0.0371,   0.0344,   0.0116
F24021,   8,   3.4355,   0.1065,   0.1627,   0.2542,   0.3974,   0.0311,   0.0288,   0.0097
F24021,   9,   4.2542,   0.1074,   0.1668,   0.2986,   0.2816,   0.0386,   0.0357,   0.0121
F24021,  10,   3.2575,   0.0779,   0.1426,   0.2033,   0.2406,   0.0295,   0.0273,   0.0092
F24021,  11,   3.6543,   0.0874,   0.1691,   0.1057,   0.1659,   0.0331,   0.0306,   0.0104
F24021,  12,   3.1326,   0.0984,   0.1087,   0.1214,   0.0648,   0.0284,   0.0263,   0.0089
 F24021, -0.0254432932,  0.000614490942
 F24023  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24023,1984,  51.5806,   1.1043,   1.7808,   2.8306,   1.0081,   0.5945,   0.5499,   0.1858
F24023,1985,  55.3603,   1.2324,   1.8574,   2.8306,   1.0081,   0.6197,   0.5733,   0.1937
F24023,1986,  46.0756,   1.3389,   1.9368,   2.8306,   1.0081,   0.5027,   0.4650,   0.1571
F24023,1987,  42.3143,   1.1799,   1.7907,   2.8306,   1.0081,   0.5093,   0.4711,   0.1592
F24023,1988,  40.8130,   1.1014,   1.4762,   2.8306,   1.0081,   0.4781,   0.4422,   0.1494
F24023,1989,  52.5298,   1.4156,   2.1620,   2.8306,   1.0081,   0.6156,   0.5695,   0.1924
F24023,1990,  51.5629,   1.2237,   1.8958,   2.8306,   1.0081,   0.5794,   0.5360,   0.1811
F24023,1991,  36.7519,   1.0566,   1.3318,   2.8306,   1.0081,   0.4091,   0.3784,   0.1278
F24023,1992,  43.6727,   1.3220,   1.6767,   2.8306,   1.0081,   0.4757,   0.4400,   0.1486
F24023,1993,  49.8082,   1.5108,   1.7917,   2.8306,   1.0081,   0.5704,   0.5276,   0.1783
F24023,1994,  53.5565,   1.4999,   2.0312,   2.8306,   1.0081,   0.6048,   0.5595,   0.1890
F24023,1995,  43.6786,   1.4033,   1.9817,   2.8306,   1.0081,   0.5173,   0.4785,   0.1617
F24023,1996,  68.2982,   1.9203,   2.4557,   2.8306,   1.0081,   0.7742,   0.7161,   0.2419
F24023,1997,  46.7755,   1.4150,   1.5528,   2.8306,   1.0081,   0.5234,   0.4841,   0.1636
F24023,1998,  46.6776,   1.6187,   1.9488,   2.8306,   1.0081,   0.5843,   0.5405,   0.1826
F24023,1999,  41.8125,   1.3848,   1.6095,   2.8306,   1.0081,   0.4712,   0.4359,   0.1473
F24023,2000,  44.6307,   1.4017,   1.6920,   2.8306,   1.0081,   0.5339,   0.4939,   0.1668
F24023,2001,  41.9749,   1.3910,   1.8101,   2.8306,   1.0081,   0.5068,   0.4688,   0.1584
F24023,2002,  49.5730,   1.4792,   1.9955,   2.8306,   1.0081,   0.5955,   0.5508,   0.1861
F24023,2003,  64.1640,   1.6767,   2.3959,   2.8306,   1.0081,   0.7474,   0.6914,   0.2336
F24023,2004,  54.3285,   1.4186,   1.9843,   2.8306,   1.0081,   0.6312,   0.5838,   0.1972
F24023,2005,  46.8681,   1.1105,   1.5421,   2.8306,   1.0081,   0.5089,   0.4708,   0.1590
F24023,   1,   3.8459,   0.1004,   0.1097,   0.2914,   0.0329,   0.0349,   0.0322,   0.0109
F24023,   2,   3.4623,   0.1000,   0.0941,   0.2144,   0.0334,   0.0314,   0.0290,   0.0098
F24023,   3,   4.3099,   0.1557,   0.1569,   0.2297,   0.0652,   0.0391,   0.0361,   0.0122
F24023,   4,   4.0287,   0.1577,   0.2320,   0.2266,   0.1091,   0.0730,   0.0676,   0.0228
F24023,   5,   4.9805,   0.1652,   0.2568,   0.2433,   0.1050,   0.0903,   0.0835,   0.0282
F24023,   6,   4.1730,   0.1167,   0.2188,   0.2161,   0.1499,   0.0757,   0.0700,   0.0236
F24023,   7,   5.4269,   0.1322,   0.2125,   0.2572,   0.1408,   0.0492,   0.0455,   0.0154
F24023,   8,   4.0475,   0.1019,   0.1650,   0.2080,   0.0984,   0.0367,   0.0339,   0.0115
F24023,   9,   3.9002,   0.0930,   0.1262,   0.2311,   0.0857,   0.0354,   0.0327,   0.0110
F24023,  10,   2.9525,   0.0688,   0.0943,   0.2355,   0.0769,   0.0268,   0.0248,   0.0084
F24023,  11,   4.1688,   0.0879,   0.1067,   0.2040,   0.0813,   0.0378,   0.0350,   0.0118
F24023,  12,   3.4678,   0.0935,   0.0771,   0.2733,   0.0296,   0.0314,   0.0291,   0.0098
 F24023, -0.0230257269, -0.00525126141
 F24025  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24025,1984,  47.0856,   1.0091,   2.1923,   2.8534,   3.0163,   0.5602,   0.5182,   0.1751
F24025,1985,  40.4475,   0.8687,   1.6308,   2.8534,   3.0163,   0.4502,   0.4165,   0.1407
F24025,1986,  39.1237,   1.0277,   1.8451,   2.8534,   3.0163,   0.4102,   0.3795,   0.1282
F24025,1987,  40.1607,   1.0231,   1.8391,   2.8534,   3.0163,   0.4424,   0.4092,   0.1383
F24025,1988,  43.3015,   1.0823,   1.7243,   2.8534,   3.0163,   0.4942,   0.4571,   0.1544
F24025,1989,  54.3008,   1.4480,   2.7746,   2.8534,   3.0163,   0.6666,   0.6166,   0.2083
F24025,1990,  53.5737,   1.3520,   2.4639,   2.8534,   3.0163,   0.6327,   0.5852,   0.1977
F24025,1991,  37.4578,   1.1483,   1.8804,   2.8534,   3.0163,   0.3980,   0.3681,   0.1244
F24025,1992,  39.7395,   1.1624,   1.8300,   2.8534,   3.0163,   0.4345,   0.4019,   0.1358
F24025,1993,  48.8153,   1.5223,   2.3679,   2.8534,   3.0163,   0.5444,   0.5036,   0.1701
F24025,1994,  44.9154,   1.3797,   2.1574,   2.8534,   3.0163,   0.4801,   0.4441,   0.1500
F24025,1995,  42.5159,   1.1893,   1.9810,   2.8534,   3.0163,   0.4701,   0.4349,   0.1469
F24025,1996,  61.1625,   1.8193,   2.7288,   2.8534,   3.0163,   0.6855,   0.6341,   0.2142
F24025,1997,  34.6379,   1.2080,   1.4480,   2.8534,   3.0163,   0.3723,   0.3444,   0.1163
F24025,1998,  44.8014,   1.5693,   1.9716,   2.8534,   3.0163,   0.5335,   0.4935,   0.1667
F24025,1999,  51.8013,   1.5191,   1.9178,   2.8534,   3.0163,   0.5423,   0.5016,   0.1695
F24025,2000,  42.9436,   1.4007,   1.8245,   2.8534,   3.0163,   0.4894,   0.4527,   0.1529
F24025,2001,  35.4636,   1.1555,   1.7849,   2.8534,   3.0163,   0.4247,   0.3929,   0.1327
F24025,2002,  44.4615,   1.3425,   1.9051,   2.8534,   3.0163,   0.4864,   0.4500,   0.1520
F24025,2003,  64.2256,   1.7121,   3.0270,   2.8534,   3.0163,   0.7364,   0.6812,   0.2301
F24025,2004,  52.5665,   1.5795,   2.8023,   2.8534,   3.0163,   0.6253,   0.5784,   0.1954
F24025,2005,  48.2881,   1.3087,   2.0727,   2.8534,   3.0163,   0.5285,   0.4889,   0.1652
F24025,   1,   3.4916,   0.0882,   0.1204,   0.1506,   0.0687,   0.0316,   0.0293,   0.0099
F24025,   2,   2.7840,   0.0737,   0.1048,   0.1388,   0.0777,   0.0252,   0.0233,   0.0079
F24025,   3,   4.3976,   0.1555,   0.2037,   0.1725,   0.1576,   0.0399,   0.0369,   0.0125
F24025,   4,   3.2023,   0.1330,   0.2729,   0.2358,   0.3503,   0.0581,   0.0537,   0.0181
F24025,   5,   4.4658,   0.1399,   0.2777,   0.3023,   0.2904,   0.0810,   0.0749,   0.0253
F24025,   6,   3.5475,   0.0987,   0.2327,   0.3268,   0.4263,   0.0643,   0.0595,   0.0201
F24025,   7,   4.6132,   0.1252,   0.2060,   0.3040,   0.4520,   0.0418,   0.0387,   0.0131
F24025,   8,   3.7797,   0.1022,   0.1723,   0.3473,   0.4488,   0.0343,   0.0317,   0.0107
F24025,   9,   4.7090,   0.1220,   0.1480,   0.3302,   0.3056,   0.0427,   0.0395,   0.0133
F24025,  10,   3.7431,   0.0854,   0.1364,   0.2491,   0.2345,   0.0339,   0.0314,   0.0106
F24025,  11,   3.7598,   0.0853,   0.1335,   0.1437,   0.1445,   0.0341,   0.0315,   0.0107
F24025,  12,   3.4969,   0.1014,   0.0901,   0.1524,   0.0598,   0.0317,   0.0293,   0.0099
 F24025, -0.026436761,  0.00115524139
 F24027  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24027,1984,  44.0714,   0.8914,   2.1475,   3.0016,   2.1001,   0.5024,   0.4647,   0.1570
F24027,1985,  39.2121,   0.8032,   1.7913,   3.0016,   2.1001,   0.4460,   0.4125,   0.1394
F24027,1986,  35.3405,   0.9037,   1.9604,   3.0016,   2.1001,   0.3694,   0.3417,   0.1154
F24027,1987,  41.9230,   0.9488,   2.0661,   3.0016,   2.1001,   0.4716,   0.4362,   0.1474
F24027,1988,  38.9790,   1.0607,   1.9432,   3.0016,   2.1001,   0.4491,   0.4154,   0.1403
F24027,1989,  53.4623,   1.4404,   3.4714,   3.0016,   2.1001,   0.6738,   0.6232,   0.2105
F24027,1990,  46.8400,   1.1566,   2.5381,   3.0016,   2.1001,   0.5427,   0.5020,   0.1696
F24027,1991,  34.3050,   0.9627,   1.9338,   3.0016,   2.1001,   0.3610,   0.3340,   0.1128
F24027,1992,  44.5483,   1.3496,   2.5378,   3.0016,   2.1001,   0.4846,   0.4483,   0.1515
F24027,1993,  49.1586,   1.5122,   2.8228,   3.0016,   2.1001,   0.5534,   0.5119,   0.1729
F24027,1994,  46.7336,   1.4555,   2.8749,   3.0016,   2.1001,   0.5062,   0.4682,   0.1582
F24027,1995,  41.9349,   1.1156,   2.3168,   3.0016,   2.1001,   0.4666,   0.4316,   0.1458
F24027,1996,  64.4880,   1.8970,   3.7668,   3.0016,   2.1001,   0.7419,   0.6862,   0.2318
F24027,1997,  36.0240,   1.2703,   1.8975,   3.0016,   2.1001,   0.3974,   0.3676,   0.1242
F24027,1998,  41.2079,   1.6039,   2.2414,   3.0016,   2.1001,   0.4908,   0.4540,   0.1534
F24027,1999,  44.1659,   1.2663,   1.9807,   3.0016,   2.1001,   0.4545,   0.4204,   0.1420
F24027,2000,  40.6547,   1.1759,   1.7316,   3.0016,   2.1001,   0.4794,   0.4434,   0.1498
F24027,2001,  37.1320,   1.0937,   2.3102,   3.0016,   2.1001,   0.4565,   0.4222,   0.1426
F24027,2002,  39.4152,   1.1032,   1.8892,   3.0016,   2.1001,   0.4389,   0.4060,   0.1372
F24027,2003,  61.8194,   1.5984,   3.4332,   3.0016,   2.1001,   0.7132,   0.6597,   0.2229
F24027,2004,  41.7904,   1.3834,   2.8833,   3.0016,   2.1001,   0.4793,   0.4433,   0.1498
F24027,2005,  46.0085,   1.3727,   2.0116,   3.0016,   2.1001,   0.5097,   0.4714,   0.1593
F24027,   1,   3.3730,   0.0865,   0.1338,   0.1437,   0.0734,   0.0306,   0.0283,   0.0096
F24027,   2,   2.8268,   0.0828,   0.1268,   0.1459,   0.0619,   0.0256,   0.0237,   0.0080
F24027,   3,   4.1473,   0.1489,   0.2382,   0.1882,   0.1228,   0.0376,   0.0348,   0.0117
F24027,   4,   3.1954,   0.1230,   0.3197,   0.2643,   0.2484,   0.0579,   0.0536,   0.0181
F24027,   5,   4.4181,   0.1404,   0.3093,   0.3440,   0.2190,   0.0801,   0.0741,   0.0250
F24027,   6,   3.4310,   0.0899,   0.2688,   0.3498,   0.2937,   0.0622,   0.0575,   0.0194
F24027,   7,   4.3326,   0.1186,   0.2343,   0.2951,   0.2794,   0.0393,   0.0363,   0.0123
F24027,   8,   3.5799,   0.0911,   0.1983,   0.3161,   0.2646,   0.0325,   0.0300,   0.0101
F24027,   9,   4.1401,   0.0975,   0.1459,   0.3803,   0.1847,   0.0375,   0.0347,   0.0117
F24027,  10,   3.4283,   0.0767,   0.1445,   0.2851,   0.1661,   0.0311,   0.0287,   0.0097
F24027,  11,   3.8924,   0.0838,   0.1672,   0.1434,   0.1220,   0.0353,   0.0326,   0.0110
F24027,  12,   3.2905,   0.1046,   0.1018,   0.1458,   0.0643,   0.0298,   0.0276,   0.0093
 F24027, -0.0281201676, -0.00643453887
 F24029  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
F24029,1984,  42.5850,   0.7904,   1.9647,   2.7930,   3.4699,   0.4998,   0.4623,   0.1562
F24029,1985,  37.9790,   0.7265,   1.5709,   2.7930,   3.4699,   0.4186,   0.3872,   0.1308
F24029,1986,  36.8694,   0.8329,   1.7358,   2.7930,   3.4699,   0.3847,   0.3558,   0.1202
F24029,1987,  35.1620,   0.8890,   1.7223,   2.7930,   3.4699,   0.3941,   0.3646,   0.1232
F24029,1988,  39.0854,   0.8182,   1.5600,   2.7930,   3.4699,   0.4376,   0.4047,   0.1367
F24029,1989,  56.8081,   1.4132,   2.9903,   2.7930,   3.4699,   0.7127,   0.6592,   0.2227
F24029,1990,  47.6309,   1.2108,   2.3925,   2.7930,   3.4699,   0.5654,   0.5230,   0.1767
F24029,1991,  36.5397,   1.1016,   2.0203,   2.7930,   3.4699,   0.3960,   0.3663,   0.1238
F24029,1992,  37.2065,   1.0582,   1.7968,   2.7930,   3.4699,   0.4032,   0.3729,   0.1260
F24029,1993,  40.9665,   1.3134,   2.1487,   2.7930,   3.4699,   0.4576,   0.4233,   0.1430
F24029,1994,  46.0917,   1.4633,   2.4889,   2.7930,   3.4699,   0.4939,   0.4568,   0.1543
F24029,1995,  42.9327,   1.2831,   2.3679,   2.7930,   3.4699,   0.4803,   0.4443,   0.1501
F24029,1996,  60.1960,   1.8586,   2.9183,   2.7930,   3.4699,   0.7045,   0.6517,   0.2202
F24029,1997,  38.4643,   1.3633,   1.7027,   2.7930,   3.4699,   0.4194,   0.3880,   0.1311
F24029,1998,  41.4262,   1.5246,   2.0450,   2.7930,   3.4699,   0.4872,   0.4507,   0.1522
F24029,1999,  50.4478,   1.3481,   1.7909,   2.7930,   3.4699,   0.5185,   0.4796,   0.1620
F24029,2000,  45.9578,   1.5141,   1.9231,   2.7930,   3.4699,   0.5281,   0.4885,   0.1650
