TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
F51107,1,0,1,0,0.270822,0.200000,0.027082,0.270822,0.500000
F51113,1,0,1,0,0.265290,0.200000,0.026529,0.265290,0.500000
F51121,1,0,1,0,0.206055,0.200000,0.020605,0.206055,0.500000
F51125,1,0,1,0,0.247493,0.200000,0.024749,0.247493,0.500000
F51131,1,0,1,0,0.259641,0.200000,0.025964,0.259641,0.500000
F51137,1,0,1,0,0.259162,0.200000,0.025916,0.259162,0.500000
F51139,1,0,1,0,0.285756,0.200000,0.028576,0.285756,0.500000
F51145,1,0,1,0,0.263074,0.200000,0.026307,0.263074,0.500000
F51147,1,0,1,0,0.247849,0.200000,0.024785,0.247849,0.500000
F51149,1,0,1,0,0.325630,0.200000,0.032563,0.325630,0.500000
F51153,1,0,1,0,0.284814,0.200000,0.028481,0.284814,0.500000
F51157,1,0,1,0,0.261318,0.200000,0.026132,0.261318,0.500000
F51159,1,0,1,0,0.284436,0.200000,0.028444,0.284436,0.500000
F51161,1,0,1,0,0.211501,0.200000,0.021150,0.211501,0.500000
F51163,1,0,1,0,0.214197,0.200000,0.021420,0.214197,0.500000
F51165,1,0,1,0,0.300118,0.200000,0.030012,0.300118,0.500000
F51171,1,0,1,0,0.247367,0.200000,0.024737,0.247367,0.500000
F51177,1,0,1,0,0.266447,0.200000,0.026645,0.266447,0.500000
F51179,1,0,1,0,0.280356,0.200000,0.028036,0.280356,0.500000
F51181,1,0,1,0,0.288666,0.200000,0.028867,0.288666,0.500000
F51187,1,0,1,0,0.219863,0.200000,0.021986,0.219863,0.500000
F51193,1,0,1,0,0.276553,0.200000,0.027655,0.276553,0.500000
F51199,1,0,1,0,0.305312,0.200000,0.030531,0.305312,0.500000
F51510,1,0,1,0,0.346570,0.200000,0.034657,0.346570,0.500000
F51530,1,0,1,0,0.211041,0.200000,0.021104,0.211041,0.500000
F51540,1,0,1,0,0.302414,0.200000,0.030241,0.302414,0.500000
F51550,1,0,1,0,0.304425,0.200000,0.030442,0.304425,0.500000
F51580,1,0,1,0,0.199989,0.200000,0.019999,0.199989,0.500000
F51630,1,0,1,0,0.305704,0.200000,0.030570,0.305704,0.500000
F51650,1,0,1,0,0.219348,0.200000,0.021935,0.219348,0.500000
F51660,1,0,1,0,0.316359,0.200000,0.031636,0.316359,0.500000
F51670,1,0,1,0,0.503014,0.200000,0.050301,0.503014,0.500000
F51700,1,0,1,0,0.306819,0.200000,0.030682,0.306819,0.500000
F51710,1,0,1,0,0.350310,0.200000,0.035031,0.350310,0.500000
F51730,1,0,1,0,0.308395,0.200000,0.030839,0.308395,0.500000
F51735,1,0,1,0,0.200014,0.200000,0.020001,0.200014,0.500000
F51740,1,0,1,0,0.359773,0.200000,0.035977,0.359773,0.500000
F51760,1,0,1,0,0.336740,0.200000,0.033674,0.336740,0.500000
F51790,1,0,1,0,0.249195,0.200000,0.024919,0.249195,0.500000
F51800,1,0,1,0,0.291332,0.200000,0.029133,0.291332,0.500000
F51810,1,0,1,0,0.283104,0.200000,0.028310,0.283104,0.500000
F51820,1,0,1,0,0.307978,0.200000,0.030798,0.307978,0.500000
F51830,1,0,1,0,0.305523,0.200000,0.030552,0.305523,0.500000
F54003,1,0,1,0,0.253981,0.200000,0.025398,0.253981,0.500000
F54023,1,0,1,0,0.355679,0.200000,0.035568,0.355679,0.500000
F54027,1,0,1,0,0.212567,0.200000,0.021257,0.212567,0.500000
F54031,1,0,1,0,0.245279,0.200000,0.024528,0.245279,0.500000
F54037,1,0,1,0,0.247000,0.200000,0.024700,0.247000,0.500000
F54057,1,0,1,0,0.278534,0.200000,0.027853,0.278534,0.500000
F54063,1,0,1,0,0.203096,0.200000,0.020310,0.203096,0.500000
F54065,1,0,1,0,0.251110,0.200000,0.025111,0.251110,0.500000
F54071,1,0,1,0,0.201329,0.200000,0.020133,0.201329,0.500000
end,,,,,,,,,
