cell,lseg,rseg,weight***
POVOH,N51179,PL0_5900_0000,1.00000000
RPPTF,N51179,RL5_6070_0000,1.00000000
JMSOH,N51181,JB0_7072_0000,1.00000000
JMSTFL,N51181,JB0_7270_0000,1.00000000
JMSOH,N51181,JB0_7271_0000,1.00000000
JMSMH,N51181,JB0_7390_0000,1.00000000
JMSOH,N51181,JB0_7392_0000,1.00000000
POVMH,N51193,PL0_6100_0000,0.50000000
POMMH,N51193,PL0_6100_0000,0.50000000
POMMH,N51193,PL0_6101_0000,1.00000000
POVMH,N51193,PL0_6130_0000,0.88461538
POMMH,N51193,PL0_6130_0000,0.11538461
POMMH,N51193,PL0_6131_0000,1.00000000
POVMH,N51193,PL0_6140_0000,0.55555556
POMMH,N51193,PL0_6140_0000,0.44444444
POMMH,N51193,PL0_6141_0000,1.00000000
RPPMH,N51193,RL0_6501_0000,1.00000000
RPPMH,N51193,RL1_6322_0000,1.00000000
RPPTF,N51193,RL5_6070_0000,1.00000000
RPPOH,N51193,RL5_6071_0000,1.00000000
JMSOH,N51199,JB0_7072_0000,1.00000000
JMSMH,N51199,JB0_7390_0000,1.00000000
JMSOH,N51199,JB0_7391_0000,1.00000000
YRKMH,N51199,YL0_6929_0000,0.50000000
YRKPH,N51199,YL0_6929_0000,0.50000000
YRKMH,N51199,YL0_6930_0000,1.00000000
YRKPH,N51199,YL0_6931_0000,1.00000000
MOBPH,N51199,YL0_7370_0000,0.91666664
YRKPH,N51199,YL0_7370_0000,0.08333333
POVTF,N51510,PL0_5090_0000,1.00000000
DCPTF,N51510,PL7_4962_0000,1.00000000
DCPTF,N51510,PL7_4963_0000,1.00000000
DCPTF,N51510,PL7_4965_0000,1.00000000
POVTF,N51510,PL7_4980_0000,0.33333333
DCPTF,N51510,PL7_4980_0000,0.66666667
EBEMH,N51550,JB0_7381_0000,1.00000000
SBEMH,N51550,JB0_7382_0000,1.00000000
WBEMH,N51550,JB0_7383_0000,1.00000000
APPTF,N51570,JA5_7520_0000,1.00000000
POVTF,N51600,PL0_5131_0000,1.00000000
DCPTF,N51610,PL7_4962_0000,1.00000000
RPPTF,N51630,RL5_6070_0000,1.00000000
JMSMH,N51650,JB0_7390_0000,1.00000000
CB8PH,N51650,JB0_7580_0000,0.33333333
JMSPH,N51650,JB0_7580_0000,0.66666666
MOBPH,N51650,YL0_7370_0000,1.00000000
CB8PH,N51650,YL0_7371_0000,1.00000000
CB6PH,N51650,YL0_7372_0000,0.50000000
MOBPH,N51650,YL0_7372_0000,0.50000000
APPTF,N51670,JA5_7460_0000,1.00000000
JMSTFL,N51670,JB0_7074_0000,1.00000000
APPTF,N51670,JB0_7075_0000,1.00000000
JMSMH,N51700,JB0_7390_0000,0.95454544
JMSPH,N51700,JB0_7390_0000,0.04545455
JMSPH,N51700,JB0_7580_0000,1.00000000
MOBPH,N51700,YL0_7370_0000,1.00000000
EBEMH,N51710,JB0_7381_0000,1.00000000
SBEMH,N51710,JB0_7382_0000,1.00000000
JMSPH,N51710,JB0_7393_0000,1.00000000
ELIPH,N51710,JB0_7396_0000,0.25000000
LAFMH,N51710,JB0_7396_0000,0.75000000
ELIPH,N51710,JB0_7398_0000,1.00000000
CB8PH,N51710,JB0_7661_0000,1.00000000
APPTF,N51730,JA5_7520_0000,1.00000000
MOBPH,N51735,YL0_7370_0000,1.00000000
SBEMH,N51740,JB0_7382_0000,1.00000000
WBEMH,N51740,JB0_7383_0000,0.66666667
ELIPH,N51740,JB0_7383_0000,0.33333333
JMSMH,N51740,JB0_7390_0000,1.00000000
JMSPH,N51740,JB0_7395_0000,1.00000000
ELIPH,N51740,JB0_7397_0000,1.00000000
ELIPH,N51740,JB0_7399_0000,1.00000000
JMSTFU,N51760,JB0_7071_0000,1.00000000
WBEMH,N51800,JB0_7383_0000,1.00000000
JMSMH,N51800,JB0_7390_0000,1.00000000
JMSMH,N51800,JB0_7760_0000,1.00000000
EBEMH,N51810,JB0_7381_0000,1.00000000
CB8PH,N51810,JB0_7660_0000,1.00000000
CB8PH,N51810,JB0_7661_0000,1.00000000
OCEAN,N51810,JB0_7662_0000,0.40000000
CB8PH,N51810,JB0_7662_0000,0.60000000
OCEAN,N51810,MN0_7790_0000,1.00000000
JMSOH,N51830,JB0_7072_0000,1.00000000
YRKMH,N51830,YL0_6930_0000,1.00000000
CB2OH,N24005,WU0_3542_0000,1.00000000
CB2OH,N24025,WU0_3163_0000,1.00000000
CB2OH,N24025,WU0_3164_0000,1.00000000
CB2OH,N24025,WU0_3255_0000,0.99999999
DCPTF,N11001,PL7_4941_0000,1.00000000
MDPTF,N51059,PL7_4984_0000,1.00000000
DCPTF,N51510,PL7_4964_0000,1.00000000
ELIPH,N51710,JB0_7394_0000,1.00000000
EL2OH,N10003,DE0_2690_0000,1.00000000
BACOH,N24003,WM0_3742_0000,1.00000000
PATMH,N24003,WM0_3964_0000,1.00000000
PATMH,N24005,WM0_3961_0000,1.00000000
BACOH,N24027,WM0_3742_0000,1.00000000
PATMH,N24027,WM0_3961_0000,1.00000000
PATMH,N24027,WM0_3964_0000,1.00000000
MDPTF,N24031,PL0_5390_0000,1.00000000
DCPTF,N24031,PL7_4960_0000,1.00000000
BACOH,N24510,WM0_3742_0000,1.00000000
DCPTF,N51059,PL7_4910_0000,1.00000000
DCPTF,N51059,PL7_4960_0000,1.00000000
POVTF,N51059,PL7_4980_0000,1.00000000
YRKPH,N51073,YL0_6931_0000,1.00000000
DCPTF,N51107,PL7_4960_0000,1.00000000
RPPMH,N51119,RL0_6530_0000,1.00000000
POVOH,N51179,PL0_5491_0000,1.00000000
SBEMH,N51550,JB0_7580_0000,0.83333334
JMSPH,N51550,JB0_7580_0000,0.16666667
SBEMH,N51710,JB0_7580_0000,0.00000000
EBEMH,N51710,JB0_7580_0000,0.00000000
ELIPH,N51710,JB0_7580_0000,1.00000000
JMSPH,N51710,JB0_7580_0000,0.00000000
SBEMH,N51740,JB0_7580_0000,0.20000000
WBEMH,N51740,JB0_7580_0000,0.20000000
ELIPH,N51740,JB0_7580_0000,0.40000000
JMSPH,N51740,JB0_7580_0000,0.20000000
JMSMH,N51800,JB0_7580_0000,1.00000000
