1995, 2,14,12,25, 0.41200E+01,-,GUN0258   
1995, 3,15,12,55, 0.24700E+01,-,GUN0258   
1995, 4,18,11,45, 0.28400E+01,-,GUN0258   
1995, 5,30,12,15, 0.26000E+01,-,GUN0258   
1995, 6,13,11,50, 0.25900E+01,-,GUN0258   
1995, 7,18,12,45, 0.38800E+01,-,GUN0258   
1995, 8,15,12,35, 0.22800E+01,-,GUN0258   
1995, 9,27,12,10, 0.18200E+01,-,GUN0258   
1995,10,23,12,10, 0.26500E+01,-,GUN0258   
1995,11, 6,12,10, 0.21000E+01,-,GUN0258   
1995,12, 5,11,15, 0.24100E+01,-,GUN0258   
1996, 1,29,12,35, 0.23870E+01,-,GUN0258   
1996, 2,28,12,30, 0.26210E+01,-,GUN0258   
1996, 3,19,12, 7, 0.27320E+01,-,GUN0258   
1996, 4,15,11,25, 0.27810E+01,-,GUN0258   
1996, 5, 7,12,15, 0.28100E+01,-,GUN0258   
1996, 6, 4,12,45, 0.27680E+01,-,GUN0258   
1996, 7,15,13, 8, 0.27350E+01,-,GUN0258   
1996, 8,12,13, 0, 0.30090E+01,-,GUN0258   
1996, 9, 4,13, 5, 0.28130E+01,-,GUN0258   
1996,10,15,12,25, 0.24540E+01,-,GUN0258   
1996,11, 6,12,30, 0.27530E+01,-,GUN0258   
1996,12, 2,12,10, 0.25850E+01,-,GUN0258   
1997, 1,21,12,30, 0.32010E+01,-,GUN0258   
1997, 2,19,12,15, 0.34340E+01,-,GUN0258   
1997, 3,10,12,10, 0.31370E+01,-,GUN0258   
1997, 4, 7,12,31, 0.33900E+01,-,GUN0258   
1997, 5, 5,12,45, 0.30710E+01,-,GUN0258   
1997, 6, 3,13, 6, 0.28340E+01,-,GUN0258   
1997, 7, 8,12,50, 0.29480E+01,-,GUN0258   
1997, 8, 5,12,40, 0.27700E+01,-,GUN0258   
1997, 9,15,11,48, 0.24820E+01,-,GUN0258   
1997,10, 7, 9,25, 0.27370E+01,-,GUN0258   
1997,11, 3,11,55, 0.20140E+01,-,GUN0258   
1997,12,16,11,55, 0.27230E+01,-,GUN0258   
1998, 1,13,11,45, 0.28480E+01,-,GUN0258   
1998, 2,23, 9, 3, 0.29540E+01,-,GUN0258   
1998, 3,16,12,27, 0.31850E+01,-,GUN0258   
1998, 4,15,12,15, 0.28940E+01,-,GUN0258   
1998, 5,12,11,15, 0.27320E+01,-,GUN0258   
1998, 6, 9,11,45, 0.28060E+01,-,GUN0258   
1998, 7,14,13,14, 0.30880E+01,-,GUN0258   
1998, 8,11,12,35, 0.27730E+01,-,GUN0258   
1998, 9,22,12, 5, 0.27600E+01,-,GUN0258   
1998,10, 6,11,38, 0.27700E+01,-,GUN0258   
1998,11, 4,12,10, 0.23830E+01,-,GUN0258   
1998,12, 1,11,54, 0.22240E+01,-,GUN0258   
1999, 2, 2, 1,40, 0.30800E+01,-,GUN0258   
1999, 3, 9,12,25, 0.26290E+01,-,GUN0258   
1999, 5, 3, 1,14, 0.24360E+01,-,GUN0258   
1999, 6,15,12,17, 0.26460E+01,-,GUN0258   
1999, 8, 9,12,20, 0.18840E+01,-,GUN0258   
1999, 9,14,11,35, 0.15900E+01,-,GUN0258   
1999,10,13,11,38, 0.19730E+01,-,GUN0258   
1999,11,16,12,15, 0.23450E+01,-,GUN0258   
1999,12,14,11,46, 0.28160E+01,-,GUN0258   
2000, 1,11,11,10, 0.30730E+01,-,GUN0258   
2000, 2, 8, 1,47, 0.24500E+01,-,GUN0258   
2000, 3, 6,12,27, 0.29300E+01,-,GUN0258   
2000, 4, 4,12,40, 0.27190E+01,-,GUN0258   
2000, 5, 3,12,57, 0.23020E+01,-,GUN0258   
2000, 6, 7,11,15, 0.27230E+01,-,GUN0258   
2000, 8, 2,10,55, 0.23430E+01,-,GUN0258   
2000, 9, 5,11,50, 0.22970E+01,-,GUN0258   
2000,10, 4,10,44, 0.22080E+01,-,GUN0258   
2000,11, 1,11,22, 0.18410E+01,-,GUN0258   
2000,12, 5,12,30, 0.20490E+01,-,GUN0258   
2001, 1,23,12,44, 0.23000E+01,-,GUN0258   
2001, 2,20,11,38, 0.28000E+01,-,GUN0258   
2001, 3,26,11, 5, 0.28300E+01,-,GUN0258   
2001, 4,30,11,50, 0.27100E+01,-,GUN0258   
