JA5_7480_0001.OTOTN:1991, 8,12,10, 0, 0.58000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 8,26,10, 0, 0.99000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 8,26,10, 1, 0.90000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 9,13, 8, 0, 0.99000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 9,26, 9, 0, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,10,11, 9, 0, 0.47000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,10,25, 9, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,11, 7,10, 0, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,11,20, 9, 0, 0.10000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,11,20, 9,30, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,12,12,13, 0, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,12,24, 8, 0, 0.39000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,12,30,10, 0, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991,12,31,15, 0, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1, 5,15,30, 0.63000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1, 6, 8,30, 0.59000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1, 7,10, 0, 0.72000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1, 8,10, 0, 0.69000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1,22, 8,30, 0.76000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 1,22, 8,31, 0.86000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,10, 8,45, 0.39000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,25,10, 0, 0.33000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,25,10, 1, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,27,13, 0, 0.75000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,27,13,15, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,28, 9, 0, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 2,29,10,30, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3, 2, 9,30, 0.59000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3, 8,14,30, 0.67000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3, 9,10,15, 0.75000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3, 9,10,16, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3,10, 9,15, 0.98000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3,11, 9, 0, 0.97000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3,12, 9,30, 0.78000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 3,26, 9, 0, 0.86000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 4,16, 9, 0, 0.39000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 4,21, 8,30, 0.35000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 4,21, 8,31, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 5,14,10, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 5,27,11, 0, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 5,27,11,15, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 6, 1,11, 0, 0.47000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 6, 2, 9,15, 0.20000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 6,10, 9, 0, 0.49000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 6,23,11, 0, 0.49000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 6,23,11, 1, 0.79000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 7, 9, 9, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 7, 9, 9,15, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 8,11, 9, 0, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 8,27, 9, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 8,27, 9, 1, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 9,10, 9, 0, 0.48000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992, 9,23, 8,30, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,10, 8, 9, 0, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,10,21, 8, 0, 0.41000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,11,12,13, 0, 0.41000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,11,19,10, 0, 0.47000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,11,19,10, 1, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,12, 9, 9, 0, 0.41000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,12,12, 9,30, 0.63000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,12,13, 9, 0, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1992,12,15,11, 0, 0.10000E+01,-,02041650  
JA5_7480_0001.OTOTN:1992,12,16,10,31, 0.11000E+01,-,02041650  
JA5_7480_0001.OTOTN:1992,12,29,10,15, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1, 6,13,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1, 7, 9, 0, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1, 9,10, 0, 0.78000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,10,13,30, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,11,13, 0, 0.88000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,12,14, 0, 0.90000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,14,10,30, 0.86000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,16,10,30, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,23, 8,30, 0.70000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,24, 9,30, 0.60000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,25, 8, 0, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 1,25, 8, 1, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 2, 4, 8, 0, 0.71000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 2,17, 8, 0, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 2,17, 8, 1, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 2,23,14, 0, 0.61000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3, 4, 8,30, 0.91000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3, 5, 9,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3, 6, 9, 0, 0.98000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3, 8,10,30, 0.82000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3, 8,10,31, 0.92000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3,10,13,15, 0.82000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3,12, 9, 0, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3,30,13, 0, 0.57000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 3,31, 9,30, 0.60000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4, 2, 8,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4, 9, 8,30, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,12,11,30, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,12,11,31, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,14,12,30, 0.67000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,20, 9, 0, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,22, 9,30, 0.79000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 4,22, 9,31, 0.75000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 5,27, 9, 0, 0.59000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 6,10,13,30, 0.81000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 6,24, 7,45, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 6,24, 7,46, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 7,15, 8,45, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 8,12, 7,45, 0.34000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 8,31, 8, 1, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 9,14,11, 0, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993, 9,27,14, 0, 0.37000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,10,12, 7,45, 0.98000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,10,25, 9, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,11, 8,10, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,11,23, 8, 0, 0.31000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,11,23, 8, 1, 0.29000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 1, 9,30, 0.93000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 2,10,30, 0.11000E+01,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 4, 9, 0, 0.78000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 7,11, 0, 0.63000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 7,11, 1, 0.59000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12, 9,12, 0, 0.76000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12,10,11,15, 0.71000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12,11, 9,15, 0.70000E+00,-,02041650  
JA5_7480_0001.OTOTN:1993,12,20, 8,30, 0.63000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 1, 6,12, 0, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 1,25, 8,30, 0.46000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 1,25, 8,31, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 1,31,12,30, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2, 1,11, 0, 0.76000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2, 9, 9,30, 0.67000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,15,11,45, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,17,13, 0, 0.64000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,19,11,15, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,23, 9,30, 0.57000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,23, 9,31, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,24,13, 0, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,26, 8,45, 0.58000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 2,28,13, 0, 0.67000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3, 3,14, 0, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3, 4, 9,30, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3, 5, 8,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,10,14, 0, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,12, 9, 0, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,14, 9, 0, 0.58000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,21,13, 0, 0.48000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,28,13,15, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 3,29,13, 0, 0.43000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4, 1,11, 0, 0.82000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4, 2,13, 0, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4, 5,14, 0, 0.59000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4,14,13,30, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4,29,11, 0, 0.25000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 4,29,11, 1, 0.34000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 5,16,12,30, 0.79000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 5,24, 8,30, 0.48000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 6, 9,13, 0, 0.49000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 6,22,12,30, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 6,22,12,31, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 7, 7,13,30, 0.47000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 7,19, 8,45, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 8,11,13,15, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 8,24, 9, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1994, 8,24, 9, 1, 0.54000E+00,-,02041650  
