rseg,lseg,shortName,landuse_type,const,lbs
PU4_3970_3890,A54023,UrbStrmRest,rid,TP,0
PU4_3970_3890,A54023,UrbStrmRest,nid,SED,98.10273
PU4_3970_3890,A54023,UrbStrmRest,nid,TN,0.9810273
PU4_3970_3890,A54023,UrbStrmRest,nid,TP,0.1226284
PU4_3970_3890,A54023,UrbStrmRest,rpd,SED,0
PU4_3970_3890,A54023,UrbStrmRest,rpd,TN,0
PU4_3970_3890,A54023,UrbStrmRest,rpd,TP,0
PU4_3970_3890,A54023,UrbStrmRest,npd,SED,27.4755
PU4_3970_3890,A54023,UrbStrmRest,npd,TN,0.274755
PU4_3970_3890,A54023,UrbStrmRest,npd,TP,0.03434438
PU4_3970_3890,A54023,StreetSweepLbs,rid,SED,0.00E+00
PU4_3970_3890,A54023,StreetSweepLbs,nid,SED,2.53E+02
PU4_3970_3890,A54023,StreetSweepLbs,cid,SED,0
PU4_3970_3890,B24001,UrbStrmRest,rid,SED,59.35262
PU4_3970_3890,B24001,UrbStrmRest,rid,TN,0.5935262
PU4_3970_3890,B24001,UrbStrmRest,rid,TP,0.07419077
PU4_3970_3890,B24001,UrbStrmRest,nid,SED,357.8115
PU4_3970_3890,B24001,UrbStrmRest,nid,TN,3.578115
PU4_3970_3890,B24001,UrbStrmRest,nid,TP,0.4472643
PU4_3970_3890,B24001,UrbStrmRest,rpd,SED,96.65998
PU4_3970_3890,B24001,UrbStrmRest,rpd,TN,0.9665998
PU4_3970_3890,B24001,UrbStrmRest,rpd,TP,0.120825
PU4_3970_3890,B24001,UrbStrmRest,npd,SED,8.62E+02
PU4_3970_3890,B24001,UrbStrmRest,npd,TN,8.62E+00
PU4_3970_3890,B24001,UrbStrmRest,npd,TP,1.07725
PU4_3970_3890,F24001,UrbStrmRest,rid,SED,0
PU4_3970_3890,F24001,UrbStrmRest,rid,TN,0.00E+00
PU4_3970_3890,F24001,UrbStrmRest,rid,TP,0
PU4_3970_3890,F24001,UrbStrmRest,nid,SED,5.77E-01
PU4_3970_3890,F24001,UrbStrmRest,nid,TN,5.77E-03
PU4_3970_3890,F24001,UrbStrmRest,nid,TP,0.00072071
PU4_3970_3890,F24001,UrbStrmRest,rpd,SED,0
PU4_3970_3890,F24001,UrbStrmRest,rpd,TN,0
PU4_3970_3890,F24001,UrbStrmRest,rpd,TP,0
PU4_3970_3890,F24001,UrbStrmRest,npd,SED,1.173486
PU4_3970_3890,F24001,UrbStrmRest,npd,TN,0.01173486
PU4_3970_3890,F24001,UrbStrmRest,npd,TP,0.001466858
PU4_3990_3780,A24001,UrbStrmRest,rid,SED,0.8139788
PU4_3990_3780,A24001,UrbStrmRest,rid,TN,0.008139788
PU4_3990_3780,A24001,UrbStrmRest,rid,TP,0.001017474
PU4_3990_3780,A24001,UrbStrmRest,nid,SED,2.367321
PU4_3990_3780,A24001,UrbStrmRest,nid,TN,0.02367321
PU4_3990_3780,A24001,UrbStrmRest,nid,TP,0.002959152
PU4_3990_3780,A24001,UrbStrmRest,rpd,SED,1.851802
PU4_3990_3780,A24001,UrbStrmRest,rpd,TN,0.01851802
PU4_3990_3780,A24001,UrbStrmRest,rpd,TP,0.002314752
PU4_3990_3780,A24001,UrbStrmRest,npd,SED,1.25E+01
PU4_3990_3780,A24001,UrbStrmRest,npd,TN,1.25E-01
PU4_3990_3780,A24001,UrbStrmRest,npd,TP,0.01568605
PU4_3990_3780,F24001,UrbStrmRest,rid,SED,0.2374105
PU4_3990_3780,F24001,UrbStrmRest,rid,TN,2.37E-03
PU4_3990_3780,F24001,UrbStrmRest,rid,TP,2.97E-04
PU4_3990_3780,F24001,UrbStrmRest,nid,SED,2.98E-01
PU4_3990_3780,F24001,UrbStrmRest,nid,TN,2.98E-03
PU4_3990_3780,F24001,UrbStrmRest,nid,TP,3.73E-04
PU4_3990_3780,F24001,UrbStrmRest,rpd,SED,6.85E-01
PU4_3990_3780,F24001,UrbStrmRest,rpd,TN,6.85E-03
PU4_3990_3780,F24001,UrbStrmRest,rpd,TP,0.000856374
PU4_3990_3780,F24001,UrbStrmRest,npd,SED,0.7868461
PU4_3990_3780,F24001,UrbStrmRest,npd,TN,0.00786846
PU4_3990_3780,F24001,UrbStrmRest,npd,TP,0.000983558
PU6_4020_3870,A24001,UrbStrmRest,rid,SED,22.3505
PU6_4020_3870,A24001,UrbStrmRest,rid,TN,2.24E-01
PU6_4020_3870,A24001,UrbStrmRest,rid,TP,0.02793812
PU6_4020_3870,A24001,UrbStrmRest,nid,SED,10.20865
PU6_4020_3870,A24001,UrbStrmRest,nid,TN,0.1020865
PU6_4020_3870,A24001,UrbStrmRest,nid,TP,0.01276081
PU6_4020_3870,A24001,UrbStrmRest,rpd,SED,0.06783157
PU6_4020_3870,A24001,UrbStrmRest,rpd,TN,6.78E-04
PU6_4020_3870,A24001,UrbStrmRest,rpd,TP,8.48E-05
PU6_4020_3870,A24001,UrbStrmRest,npd,SED,0.03391578
PU6_4020_3870,A24001,UrbStrmRest,npd,TN,0.000339158
PU6_4020_3870,A24001,UrbStrmRest,npd,TP,4.24E-05
PU6_4020_3870,A54065,StreetSweepLbs,rid,SED,0
PU6_4020_3870,A54065,StreetSweepLbs,nid,SED,1.22E+02
PU6_4020_3870,A54065,StreetSweepLbs,cid,SED,0
PU6_4020_3870,F24001,UrbStrmRest,rid,SED,0.1356631
PU6_4020_3870,F24001,UrbStrmRest,rid,TN,0.001356631
PU6_4020_3870,F24001,UrbStrmRest,rid,TP,0.000169579
PU6_4020_3870,F24001,UrbStrmRest,nid,SED,0.06783157
PU6_4020_3870,F24001,UrbStrmRest,nid,TN,6.78E-04
PU6_4020_3870,F24001,UrbStrmRest,nid,TP,8.48E-05
PU6_4020_3870,F24001,UrbStrmRest,rpd,SED,0
PU6_4020_3870,F24001,UrbStrmRest,rpd,TN,0
PU6_4020_3870,F24001,UrbStrmRest,rpd,TP,0
PU6_4020_3870,F24001,UrbStrmRest,npd,SED,0
PU6_4020_3870,F24001,UrbStrmRest,npd,TN,0
PU6_4020_3870,F24001,UrbStrmRest,npd,TP,0
PU2_4050_4180,A24043,UrbStrmRest,rid,SED,2.116345
PU2_4050_4180,A24043,UrbStrmRest,rid,TN,0.02116345
PU2_4050_4180,A24043,UrbStrmRest,rid,TP,0.002645431
PU2_4050_4180,A24043,UrbStrmRest,nid,SED,34.45844
PU2_4050_4180,A24043,UrbStrmRest,nid,TN,0.3445843
PU2_4050_4180,A24043,UrbStrmRest,nid,TP,0.04307304
PU2_4050_4180,A24043,UrbStrmRest,rpd,SED,9.496419
PU2_4050_4180,A24043,UrbStrmRest,rpd,TN,0.09496418
PU2_4050_4180,A24043,UrbStrmRest,rpd,TP,0.01187052
PU2_4050_4180,A24043,UrbStrmRest,npd,SED,82.75451
PU2_4050_4180,A24043,UrbStrmRest,npd,TN,0.827545
PU2_4050_4180,A24043,UrbStrmRest,npd,TP,0.1034431
PU2_4050_4180,F24043,UrbStrmRest,rid,SED,1.017473
PU2_4050_4180,F24043,UrbStrmRest,rid,TN,0.01017473
PU2_4050_4180,F24043,UrbStrmRest,rid,TP,0.001271842
PU2_4050_4180,F24043,UrbStrmRest,nid,SED,0.03391578
PU2_4050_4180,F24043,UrbStrmRest,nid,TN,0.000339158
PU2_4050_4180,F24043,UrbStrmRest,nid,TP,4.24E-05
PU2_4050_4180,F24043,UrbStrmRest,rpd,SED,0.2034947
PU2_4050_4180,F24043,UrbStrmRest,rpd,TN,0.002034947
PU2_4050_4180,F24043,UrbStrmRest,rpd,TP,0.000254368
PU2_4050_4180,F24043,UrbStrmRest,npd,SED,0
PU2_4050_4180,F24043,UrbStrmRest,npd,TN,0
PU2_4050_4180,F24043,UrbStrmRest,npd,TP,0
PU6_4080_4180,A24043,UrbStrmRest,rid,SED,0.06783157
PU6_4080_4180,A24043,UrbStrmRest,rid,TN,0.000678316
PU6_4080_4180,A24043,UrbStrmRest,rid,TP,8.48E-05
PU6_4080_4180,A24043,UrbStrmRest,nid,SED,9.801661
PU6_4080_4180,A24043,UrbStrmRest,nid,TN,0.0980166
PU6_4080_4180,A24043,UrbStrmRest,nid,TP,0.01225208
PU6_4080_4180,A24043,UrbStrmRest,rpd,SED,0.2984589
PU6_4080_4180,A24043,UrbStrmRest,rpd,TN,0.002984589
PU6_4080_4180,A24043,UrbStrmRest,rpd,TP,0.000373074
PU6_4080_4180,A24043,UrbStrmRest,npd,SED,46.46462
PU6_4080_4180,A24043,UrbStrmRest,npd,TN,0.4646462
PU6_4080_4180,A24043,UrbStrmRest,npd,TP,0.05808078
PU6_4080_4180,A54037,StreetSweepLbs,rid,SED,0
PU6_4080_4180,A54037,StreetSweepLbs,nid,SED,95.64941
PU6_4080_4180,A54037,StreetSweepLbs,cid,SED,0
PU6_4080_4180,F24043,UrbStrmRest,rid,SED,1.750054
PU6_4080_4180,F24043,UrbStrmRest,rid,TN,0.01750054
PU6_4080_4180,F24043,UrbStrmRest,rid,TP,0.002187568
PU6_4080_4180,F24043,UrbStrmRest,nid,SED,2.726829
PU6_4080_4180,F24043,UrbStrmRest,nid,TN,0.02726829
PU6_4080_4180,F24043,UrbStrmRest,nid,TP,0.003408536
PU6_4080_4180,F24043,UrbStrmRest,rpd,SED,1.89E+00
PU6_4080_4180,F24043,UrbStrmRest,rpd,TN,1.89E-02
PU6_4080_4180,F24043,UrbStrmRest,rpd,TP,0.002365626
PU6_4080_4180,F24043,UrbStrmRest,npd,SED,2.92354
PU6_4080_4180,F24043,UrbStrmRest,npd,TN,0.0292354
PU6_4080_4180,F24043,UrbStrmRest,npd,TP,0.003654425
PU5_4170_4020,A24001,UrbStrmRest,rid,SED,0
PU5_4170_4020,A24001,UrbStrmRest,rid,TN,0
PU5_4170_4020,A24001,UrbStrmRest,rid,TP,0
PU5_4170_4020,A24001,UrbStrmRest,nid,SED,0.1356631
PU5_4170_4020,A24001,UrbStrmRest,nid,TN,0.001356631
PU5_4170_4020,A24001,UrbStrmRest,nid,TP,0.000169579
PU5_4170_4020,A24001,UrbStrmRest,rpd,SED,0
PU5_4170_4020,A24001,UrbStrmRest,rpd,TN,0
PU5_4170_4020,A24001,UrbStrmRest,rpd,TP,0
PU5_4170_4020,A24001,UrbStrmRest,npd,SED,0.06783157
PU5_4170_4020,A24001,UrbStrmRest,npd,TN,0.000678316
PU5_4170_4020,A24001,UrbStrmRest,npd,TP,8.48E-05
PU5_4170_4020,F24001,UrbStrmRest,rid,SED,0
PU5_4170_4020,F24001,UrbStrmRest,rid,TN,0.00E+00
PU5_4170_4020,F24001,UrbStrmRest,rid,TP,0
PU5_4170_4020,F24001,UrbStrmRest,nid,SED,0
PU5_4170_4020,F24001,UrbStrmRest,nid,TN,0
PU5_4170_4020,F24001,UrbStrmRest,nid,TP,0
PU5_4170_4020,F24001,UrbStrmRest,rpd,SED,0
PU5_4170_4020,F24001,UrbStrmRest,rpd,TN,0.00E+00
PU5_4170_4020,F24001,UrbStrmRest,rpd,TP,0
PU5_4170_4020,F24001,UrbStrmRest,npd,SED,0
PU5_4170_4020,F24001,UrbStrmRest,npd,TN,0
PU5_4170_4020,F24001,UrbStrmRest,npd,TP,0
PU6_4180_4150,A24043,UrbStrmRest,rid,SED,3.269481
PU6_4180_4150,A24043,UrbStrmRest,rid,TN,0.03269481
PU6_4180_4150,A24043,UrbStrmRest,rid,TP,0.004086852
PU6_4180_4150,A24043,UrbStrmRest,nid,SED,33.20355
PU6_4180_4150,A24043,UrbStrmRest,nid,TN,0.3320355
PU6_4180_4150,A24043,UrbStrmRest,nid,TP,0.04150444
PU6_4180_4150,A24043,UrbStrmRest,rpd,SED,31.10077
PU6_4180_4150,A24043,UrbStrmRest,rpd,TN,3.11E-01
PU6_4180_4150,A24043,UrbStrmRest,rpd,TP,0.03887596
PU6_4180_4150,A24043,UrbStrmRest,npd,SED,24.08021
PU6_4180_4150,A24043,UrbStrmRest,npd,TN,0.240802
PU6_4180_4150,A24043,UrbStrmRest,npd,TP,0.03010026
PU6_4180_4150,A54037,StreetSweepLbs,rid,SED,0
PU6_4180_4150,A54037,StreetSweepLbs,nid,SED,337.213
PU6_4180_4150,A54037,StreetSweepLbs,cid,SED,0
PU6_4180_4150,F24043,UrbStrmRest,rid,SED,3.45941
PU6_4180_4150,F24043,UrbStrmRest,rid,TN,0.0345941
PU6_4180_4150,F24043,UrbStrmRest,rid,TP,0.004324262
PU6_4180_4150,F24043,UrbStrmRest,nid,SED,0.9157261
PU6_4180_4150,F24043,UrbStrmRest,nid,TN,9.16E-03
PU6_4180_4150,F24043,UrbStrmRest,nid,TP,0.001144658
PU6_4180_4150,F24043,UrbStrmRest,rpd,SED,0.2374105
PU6_4180_4150,F24043,UrbStrmRest,rpd,TN,0.002374105
PU6_4180_4150,F24043,UrbStrmRest,rpd,TP,0.000296763
PU6_4180_4150,F24043,UrbStrmRest,npd,SED,0.06783157
PU6_4180_4150,F24043,UrbStrmRest,npd,TN,6.78E-04
PU6_4180_4150,F24043,UrbStrmRest,npd,TP,8.48E-05
PU6_4180_4150,F54037,StreetSweepLbs,rid,SED,0
PU6_4180_4150,F54037,StreetSweepLbs,nid,SED,2.830442
PU6_4180_4150,F54037,StreetSweepLbs,cid,SED,0
PU1_4190_4300,A24023,UrbStrmRest,rid,SED,4.17E+01
PU1_4190_4300,A24023,UrbStrmRest,rid,TN,4.17E-01
PU1_4190_4300,A24023,UrbStrmRest,rid,TP,0.05214551
PU1_4190_4300,A24023,UrbStrmRest,nid,SED,42.73389
PU1_4190_4300,A24023,UrbStrmRest,nid,TN,0.4273389
PU1_4190_4300,A24023,UrbStrmRest,nid,TP,0.05341736
PU1_4190_4300,A24023,UrbStrmRest,rpd,SED,8.750272
PU1_4190_4300,A24023,UrbStrmRest,rpd,TN,8.75E-02
PU1_4190_4300,A24023,UrbStrmRest,rpd,TP,0.01093784
PU1_4190_4300,A24023,UrbStrmRest,npd,SED,14.24463
PU1_4190_4300,A24023,UrbStrmRest,npd,TN,0.1424463
PU1_4190_4300,A24023,UrbStrmRest,npd,TP,0.01780578
PU2_4220_3900,A54037,StreetSweepLbs,rid,SED,0
PU2_4220_3900,A54037,StreetSweepLbs,nid,SED,2.50E+02
PU2_4220_3900,A54037,StreetSweepLbs,cid,SED,0
PU3_4280_3860,A54031,StreetSweepLbs,rid,SED,0
PU3_4280_3860,A54031,StreetSweepLbs,nid,SED,25807.5
PU3_4280_3860,A54031,StreetSweepLbs,cid,SED,0
PU3_4280_3860,F54031,StreetSweepLbs,rid,SED,0
PU3_4280_3860,F54031,StreetSweepLbs,nid,SED,2701.79
PU3_4280_3860,F54031,StreetSweepLbs,cid,SED,0
PU1_4300_4440,A24023,UrbStrmRest,rid,SED,6.206588
PU1_4300_4440,A24023,UrbStrmRest,rid,TN,0.06206588
PU1_4300_4440,A24023,UrbStrmRest,rid,TP,0.007758235
PU1_4300_4440,A24023,UrbStrmRest,nid,SED,1.13E+01
PU1_4300_4440,A24023,UrbStrmRest,nid,TN,1.13E-01
PU1_4300_4440,A24023,UrbStrmRest,nid,TP,0.01415984
PU1_4300_4440,A24023,UrbStrmRest,rpd,SED,0.1695789
PU1_4300_4440,A24023,UrbStrmRest,rpd,TN,0.001695789
PU1_4300_4440,A24023,UrbStrmRest,rpd,TP,0.000211974
PU1_4300_4440,A24023,UrbStrmRest,npd,SED,21.46869
PU1_4300_4440,A24023,UrbStrmRest,npd,TN,0.2146869
PU1_4300_4440,A24023,UrbStrmRest,npd,TP,0.02683586
PU4_4310_4210,A54031,StreetSweepLbs,rid,SED,0
PU4_4310_4210,A54031,StreetSweepLbs,nid,SED,918.6086
PU4_4310_4210,A54031,StreetSweepLbs,cid,SED,0.00E+00
PU4_4310_4210,B54031,StreetSweepLbs,rid,SED,0.00E+00
PU4_4310_4210,B54031,StreetSweepLbs,nid,SED,1.13E+04
PU4_4310_4210,B54031,StreetSweepLbs,cid,SED,319.8919
PU2_4340_3860,A54031,StreetSweepLbs,rid,SED,0
PU2_4340_3860,A54031,StreetSweepLbs,nid,SED,6160.081
PU2_4340_3860,A54031,StreetSweepLbs,cid,SED,0.00E+00
PU2_4360_4160,A54023,UrbStrmRest,rid,SED,0.00E+00
PU2_4360_4160,A54023,UrbStrmRest,rid,TN,0.00E+00
PU2_4360_4160,A54023,UrbStrmRest,rid,TP,0
PU2_4360_4160,A54023,UrbStrmRest,nid,SED,195.5312
PU2_4360_4160,A54023,UrbStrmRest,nid,TN,1.955312
PU2_4360_4160,A54023,UrbStrmRest,nid,TP,0.244414
PU2_4360_4160,A54023,UrbStrmRest,rpd,SED,0
PU2_4360_4160,A54023,UrbStrmRest,rpd,TN,0
PU2_4360_4160,A54023,UrbStrmRest,rpd,TP,0
PU2_4360_4160,A54023,UrbStrmRest,npd,SED,182.0463
PU2_4360_4160,A54023,UrbStrmRest,npd,TN,1.820463
PU2_4360_4160,A54023,UrbStrmRest,npd,TP,0.2275579
PU2_4360_4160,A54023,StreetSweepLbs,rid,SED,0
PU2_4360_4160,A54023,StreetSweepLbs,nid,SED,504.9976
PU2_4360_4160,A54023,StreetSweepLbs,cid,SED,0
PU2_4360_4160,B54023,UrbStrmRest,rid,SED,0
PU2_4360_4160,B54023,UrbStrmRest,rid,TN,0
PU2_4360_4160,B54023,UrbStrmRest,rid,TP,0.00E+00
PU2_4360_4160,B54023,UrbStrmRest,nid,SED,4.40E+02
PU2_4360_4160,B54023,UrbStrmRest,nid,TN,4.40E+00
PU2_4360_4160,B54023,UrbStrmRest,nid,TP,0.5499315
PU2_4360_4160,B54023,UrbStrmRest,rpd,SED,0
PU2_4360_4160,B54023,UrbStrmRest,rpd,TN,0
PU2_4360_4160,B54023,UrbStrmRest,rpd,TP,0.00E+00
PU2_4360_4160,B54023,UrbStrmRest,npd,SED,6.79E+02
PU2_4360_4160,B54023,UrbStrmRest,npd,TN,6.79E+00
PU2_4360_4160,B54023,UrbStrmRest,npd,TP,0.8491279
PU2_4360_4160,B54023,StreetSweepLbs,rid,SED,0
PU2_4360_4160,B54023,StreetSweepLbs,nid,SED,1136.245
PU2_4360_4160,B54023,StreetSweepLbs,cid,SED,0.00E+00
PU4_4440_3970,B24001,UrbStrmRest,rid,SED,0.00E+00
PU4_4440_3970,B24001,UrbStrmRest,rid,TN,0.00E+00
PU4_4440_3970,B24001,UrbStrmRest,rid,TP,0
PU4_4440_3970,B24001,UrbStrmRest,nid,SED,6.952735
PU4_4440_3970,B24001,UrbStrmRest,nid,TN,0.06952735
PU4_4440_3970,B24001,UrbStrmRest,nid,TP,0.008690919
PU4_4440_3970,B24001,UrbStrmRest,rpd,SED,0.00E+00
PU4_4440_3970,B24001,UrbStrmRest,rpd,TN,0.00E+00
PU4_4440_3970,B24001,UrbStrmRest,rpd,TP,0
PU4_4440_3970,B24001,UrbStrmRest,npd,SED,15.32993
PU4_4440_3970,B24001,UrbStrmRest,npd,TN,0.1532993
PU4_4440_3970,B24001,UrbStrmRest,npd,TP,0.01916242
PU3_4450_4440,A24023,UrbStrmRest,rid,SED,24.45328
PU3_4450_4440,A24023,UrbStrmRest,rid,TN,2.45E-01
PU3_4450_4440,A24023,UrbStrmRest,rid,TP,0.0305666
PU3_4450_4440,A24023,UrbStrmRest,nid,SED,109.548
PU3_4450_4440,A24023,UrbStrmRest,nid,TN,1.09548
PU3_4450_4440,A24023,UrbStrmRest,nid,TP,0.136935
PU3_4450_4440,A24023,UrbStrmRest,rpd,SED,7.15623
PU3_4450_4440,A24023,UrbStrmRest,rpd,TN,0.0715623
PU3_4450_4440,A24023,UrbStrmRest,rpd,TP,0.008945287
PU3_4450_4440,A24023,UrbStrmRest,npd,SED,91.57261
PU3_4450_4440,A24023,UrbStrmRest,npd,TN,0.9157261
PU3_4450_4440,A24023,UrbStrmRest,npd,TP,0.1144658
PU3_4450_4440,A54023,UrbStrmRest,rid,SED,0
PU3_4450_4440,A54023,UrbStrmRest,rid,TN,0.00E+00
PU3_4450_4440,A54023,UrbStrmRest,rid,TP,0
PU3_4450_4440,A54023,UrbStrmRest,nid,SED,182.0463
PU3_4450_4440,A54023,UrbStrmRest,nid,TN,1.820463
PU3_4450_4440,A54023,UrbStrmRest,nid,TP,0.2275579
PU3_4450_4440,A54023,UrbStrmRest,rpd,SED,0
PU3_4450_4440,A54023,UrbStrmRest,rpd,TN,0.00E+00
PU3_4450_4440,A54023,UrbStrmRest,rpd,TP,0
PU3_4450_4440,A54023,UrbStrmRest,npd,SED,85.96631
PU3_4450_4440,A54023,UrbStrmRest,npd,TN,0.8596631
PU3_4450_4440,A54023,UrbStrmRest,npd,TP,0.1074579
PU3_4450_4440,A54023,StreetSweepLbs,rid,SED,0.00E+00
PU3_4450_4440,A54023,StreetSweepLbs,nid,SED,4.70E+02
PU3_4450_4440,A54023,StreetSweepLbs,cid,SED,0
PU3_4450_4440,F24023,UrbStrmRest,rid,SED,2.5776
PU3_4450_4440,F24023,UrbStrmRest,rid,TN,0.025776
PU3_4450_4440,F24023,UrbStrmRest,rid,TP,3.22E-03
PU3_4450_4440,F24023,UrbStrmRest,nid,SED,0.00E+00
PU3_4450_4440,F24023,UrbStrmRest,nid,TN,0.00E+00
PU3_4450_4440,F24023,UrbStrmRest,nid,TP,0
PU3_4450_4440,F24023,UrbStrmRest,rpd,SED,0
PU3_4450_4440,F24023,UrbStrmRest,rpd,TN,0
PU3_4450_4440,F24023,UrbStrmRest,rpd,TP,0
PU3_4450_4440,F24023,UrbStrmRest,npd,SED,0
PU3_4450_4440,F24023,UrbStrmRest,npd,TN,0.00E+00
PU3_4450_4440,F24023,UrbStrmRest,npd,TP,0
PU2_4720_4750,A24023,UrbStrmRest,rid,SED,0.1356631
PU2_4720_4750,A24023,UrbStrmRest,rid,TN,0.001356631
PU2_4720_4750,A24023,UrbStrmRest,rid,TP,0.000169579
PU2_4720_4750,A24023,UrbStrmRest,nid,SED,74.95388
PU2_4720_4750,A24023,UrbStrmRest,nid,TN,0.7495388
PU2_4720_4750,A24023,UrbStrmRest,nid,TP,0.09369235
PU2_4720_4750,A24023,UrbStrmRest,rpd,SED,0.1017473
PU2_4720_4750,A24023,UrbStrmRest,rpd,TN,0.001017474
PU2_4720_4750,A24023,UrbStrmRest,rpd,TP,0.000127184
PU2_4720_4750,A24023,UrbStrmRest,npd,SED,6.82E+01
PU2_4720_4750,A24023,UrbStrmRest,npd,TN,6.82E-01
PU2_4720_4750,A24023,UrbStrmRest,npd,TP,0.0852134
PU2_4720_4750,A54023,UrbStrmRest,rid,SED,0
PU2_4720_4750,A54023,UrbStrmRest,rid,TN,0
PU2_4720_4750,A54023,UrbStrmRest,rid,TP,0
PU2_4720_4750,A54023,UrbStrmRest,nid,SED,183.7319
PU2_4720_4750,A54023,UrbStrmRest,nid,TN,1.84E+00
PU2_4720_4750,A54023,UrbStrmRest,nid,TP,0.2296649
PU2_4720_4750,A54023,UrbStrmRest,rpd,SED,0
PU2_4720_4750,A54023,UrbStrmRest,rpd,TN,0
PU2_4720_4750,A54023,UrbStrmRest,rpd,TP,0.00E+00
PU2_4720_4750,A54023,UrbStrmRest,npd,SED,1.58E+02
PU2_4720_4750,A54023,UrbStrmRest,npd,TN,1.58E+00
PU2_4720_4750,A54023,UrbStrmRest,npd,TP,0.1974275
PU2_4720_4750,A54023,StreetSweepLbs,rid,SED,0
PU2_4720_4750,A54023,StreetSweepLbs,nid,SED,474.5236
PU2_4720_4750,A54023,StreetSweepLbs,cid,SED,0.00E+00
PU2_4750_4450,A24023,UrbStrmRest,rid,SED,2.27E+00
PU2_4750_4450,A24023,UrbStrmRest,rid,TN,2.27E-02
PU2_4750_4450,A24023,UrbStrmRest,rid,TP,0.002840447
PU2_4750_4450,A24023,UrbStrmRest,nid,SED,1.09E+00
PU2_4750_4450,A24023,UrbStrmRest,nid,TN,1.09E-02
PU2_4750_4450,A24023,UrbStrmRest,nid,TP,0.001356631
PU2_4750_4450,A24023,UrbStrmRest,rpd,SED,6.78E-03
PU2_4750_4450,A24023,UrbStrmRest,rpd,TN,6.78E-05
PU2_4750_4450,A24023,UrbStrmRest,rpd,TP,8.48E-06
PU2_4750_4450,A24023,UrbStrmRest,npd,SED,6.78E-03
PU2_4750_4450,A24023,UrbStrmRest,npd,TN,6.78E-05
PU2_4750_4450,A24023,UrbStrmRest,npd,TP,8.48E-06
PU2_4750_4450,A54023,UrbStrmRest,rid,SED,0.00E+00
PU2_4750_4450,A54023,UrbStrmRest,rid,TN,0.00E+00
PU2_4750_4450,A54023,UrbStrmRest,rid,TP,0.00E+00
PU2_4750_4450,A54023,UrbStrmRest,nid,SED,5.73E+01
PU2_4750_4450,A54023,UrbStrmRest,nid,TN,5.73E-01
PU2_4750_4450,A54023,UrbStrmRest,nid,TP,0.07163858
PU2_4750_4450,A54023,UrbStrmRest,rpd,SED,0
PU2_4750_4450,A54023,UrbStrmRest,rpd,TN,0.00E+00
PU2_4750_4450,A54023,UrbStrmRest,rpd,TP,0.00E+00
PU2_4750_4450,A54023,UrbStrmRest,npd,SED,2.07E+01
PU2_4750_4450,A54023,UrbStrmRest,npd,TN,2.07E-01
PU2_4750_4450,A54023,UrbStrmRest,npd,TP,0.02591631
PU2_4750_4450,A54023,StreetSweepLbs,rid,SED,0
PU2_4750_4450,A54023,StreetSweepLbs,nid,SED,1.48E+02
PU2_4750_4450,A54023,StreetSweepLbs,cid,SED,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,rid,SED,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,rid,TN,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,rid,TP,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,nid,SED,5.87E+01
PU1_4760_4450,A54023,UrbStrmRest,nid,TN,5.87E-01
PU1_4760_4450,A54023,UrbStrmRest,nid,TP,7.33E-02
PU1_4760_4450,A54023,UrbStrmRest,rpd,SED,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,rpd,TN,0.00E+00
PU1_4760_4450,A54023,UrbStrmRest,rpd,TP,0
PU1_4760_4450,A54023,UrbStrmRest,npd,SED,16.24932
PU1_4760_4450,A54023,UrbStrmRest,npd,TN,0.1624932
PU1_4760_4450,A54023,UrbStrmRest,npd,TP,2.03E-02
PU1_4760_4450,A54023,StreetSweepLbs,rid,SED,0.00E+00
PU1_4760_4450,A54023,StreetSweepLbs,nid,SED,1.51E+02
PU1_4760_4450,A54023,StreetSweepLbs,cid,SED,0
PU1_4840_4760,A54023,UrbStrmRest,rid,SED,0
PU1_4840_4760,A54023,UrbStrmRest,rid,TN,0.00E+00
PU1_4840_4760,A54023,UrbStrmRest,rid,TP,0.00E+00
PU1_4840_4760,A54023,UrbStrmRest,nid,SED,2.56E+02
PU1_4840_4760,A54023,UrbStrmRest,nid,TN,2.56E+00
PU1_4840_4760,A54023,UrbStrmRest,nid,TP,0.3202666
PU1_4840_4760,A54023,UrbStrmRest,rpd,SED,0
PU1_4840_4760,A54023,UrbStrmRest,rpd,TN,0
PU1_4840_4760,A54023,UrbStrmRest,rpd,TP,0
PU1_4840_4760,A54023,UrbStrmRest,npd,SED,300.0393
PU1_4840_4760,A54023,UrbStrmRest,npd,TN,3.000393
PU1_4840_4760,A54023,UrbStrmRest,npd,TP,3.75E-01
PU1_4840_4760,A54023,StreetSweepLbs,rid,SED,0.00E+00
PU1_4840_4760,A54023,StreetSweepLbs,nid,SED,6.62E+02
PU1_4840_4760,A54023,StreetSweepLbs,cid,SED,0
PU1_4840_4760,F54023,UrbStrmRest,rid,SED,0
PU1_4840_4760,F54023,UrbStrmRest,rid,TN,0
PU1_4840_4760,F54023,UrbStrmRest,rid,TP,0
PU1_4840_4760,F54023,UrbStrmRest,nid,SED,0.00E+00
