rseg,lseg,shortName,landuse_type,const,lbs
XL0_5346_0000,A24009,UrbStrmRest,npd,SED,20.93217
XL0_5346_0000,A24009,UrbStrmRest,npd,TN,2.09E-01
XL0_5346_0000,A24009,UrbStrmRest,npd,TP,0.02616521
JU1_6300_6650,B51091,NonUrbStrmRest,trp,SED,1440
JU1_6300_6650,B51091,NonUrbStrmRest,trp,TN,1.44E+01
JU1_6300_6650,B51091,NonUrbStrmRest,trp,TP,1.8
JU3_6380_6900,A51017,NonUrbStrmRest,trp,SED,2740
JU3_6380_6900,A51017,NonUrbStrmRest,trp,TN,27.4
JU3_6380_6900,A51017,NonUrbStrmRest,trp,TP,3.425
JU1_6590_6600,A51017,NonUrbStrmRest,trp,SED,2270
JU1_6590_6600,A51017,NonUrbStrmRest,trp,TN,22.7
JU1_6590_6600,A51017,NonUrbStrmRest,trp,TP,2.8375
JU3_6650_7300,B51017,NonUrbStrmRest,trp,SED,650
JU3_6650_7300,B51017,NonUrbStrmRest,trp,TN,6.5
JU3_6650_7300,B51017,NonUrbStrmRest,trp,TP,0.8125
JU5_7420_7160,A51023,NonUrbStrmRest,trp,SED,4500
JU5_7420_7160,A51023,NonUrbStrmRest,trp,TN,4.50E+01
JU5_7420_7160,A51023,NonUrbStrmRest,trp,TP,5.625
PL0_4961_0000,A24033,UrbStrmRest,rid,SED,3.16E+02
PL0_4961_0000,A24033,UrbStrmRest,rid,TN,3.16E+00
PL0_4961_0000,A24033,UrbStrmRest,rid,TP,0.3946341
PL0_4961_0000,A24033,UrbStrmRest,nid,SED,0
PL0_4961_0000,A24033,UrbStrmRest,nid,TN,0.00E+00
PL0_4961_0000,A24033,UrbStrmRest,nid,TP,0
PL0_4961_0000,A24033,UrbStrmRest,rpd,SED,687.1177
PL0_4961_0000,A24033,UrbStrmRest,rpd,TN,6.87E+00
PL0_4961_0000,A24033,UrbStrmRest,rpd,TP,0.8588971
PL0_4961_0000,A24033,UrbStrmRest,npd,SED,0.00E+00
PL0_4961_0000,A24033,UrbStrmRest,npd,TN,0.00E+00
PL0_4961_0000,A24033,UrbStrmRest,npd,TP,0
PL0_4961_0000,F24033,UrbStrmRest,rid,SED,1.18E+01
PL0_4961_0000,F24033,UrbStrmRest,rid,TN,1.18E-01
PL0_4961_0000,F24033,UrbStrmRest,rid,TP,0.01469715
PL0_4961_0000,F24033,UrbStrmRest,nid,SED,0.00E+00
PL0_4961_0000,F24033,UrbStrmRest,nid,TN,0.00E+00
PL0_4961_0000,F24033,UrbStrmRest,nid,TP,0
PL0_4961_0000,F24033,UrbStrmRest,rpd,SED,4.16E+01
PL0_4961_0000,F24033,UrbStrmRest,rpd,TN,4.16E-01
PL0_4961_0000,F24033,UrbStrmRest,rpd,TP,0.05201331
PL0_4961_0000,F24033,UrbStrmRest,npd,SED,0
PL0_4961_0000,F24033,UrbStrmRest,npd,TN,0
PL0_4961_0000,F24033,UrbStrmRest,npd,TP,0
PL1_5060_0000,A24033,UrbStrmRest,rid,SED,129.0014
PL1_5060_0000,A24033,UrbStrmRest,rid,TN,1.29E+00
PL1_5060_0000,A24033,UrbStrmRest,rid,TP,0.1612517
PL1_5060_0000,A24033,UrbStrmRest,nid,SED,16.84439
PL1_5060_0000,A24033,UrbStrmRest,nid,TN,0.1684439
PL1_5060_0000,A24033,UrbStrmRest,nid,TP,0.02105549
PL1_5060_0000,A24033,UrbStrmRest,rpd,SED,356.901
PL1_5060_0000,A24033,UrbStrmRest,rpd,TN,3.56901
PL1_5060_0000,A24033,UrbStrmRest,rpd,TP,0.4461262
PL1_5060_0000,A24033,UrbStrmRest,npd,SED,25.93369
PL1_5060_0000,A24033,UrbStrmRest,npd,TN,2.59E-01
PL1_5060_0000,A24033,UrbStrmRest,npd,TP,0.03241711
PL1_5060_0000,F24033,UrbStrmRest,rid,SED,5.27E+01
PL1_5060_0000,F24033,UrbStrmRest,rid,TN,5.27E-01
PL1_5060_0000,F24033,UrbStrmRest,rid,TP,0.06587658
PL1_5060_0000,F24033,UrbStrmRest,nid,SED,0
PL1_5060_0000,F24033,UrbStrmRest,nid,TN,0
PL1_5060_0000,F24033,UrbStrmRest,nid,TP,0
PL1_5060_0000,F24033,UrbStrmRest,rpd,SED,1.12E+02
PL1_5060_0000,F24033,UrbStrmRest,rpd,TN,1.12E+00
PL1_5060_0000,F24033,UrbStrmRest,rpd,TP,0.1401962
PL1_5060_0000,F24033,UrbStrmRest,npd,SED,0
PL1_5060_0000,F24033,UrbStrmRest,npd,TN,0
PL1_5060_0000,F24033,UrbStrmRest,npd,TP,0
PL1_5061_0000,A24033,UrbStrmRest,rid,SED,21.84768
PL1_5061_0000,A24033,UrbStrmRest,rid,TN,2.18E-01
PL1_5061_0000,A24033,UrbStrmRest,rid,TP,0.0273096
PL1_5061_0000,A24033,UrbStrmRest,nid,SED,4.044322
PL1_5061_0000,A24033,UrbStrmRest,nid,TN,0.04044322
PL1_5061_0000,A24033,UrbStrmRest,nid,TP,0.005055402
PL1_5061_0000,A24033,UrbStrmRest,rpd,SED,59.03876
PL1_5061_0000,A24033,UrbStrmRest,rpd,TN,0.5903876
PL1_5061_0000,A24033,UrbStrmRest,rpd,TP,0.07379845
PL1_5061_0000,A24033,UrbStrmRest,npd,SED,3.510638
PL1_5061_0000,A24033,UrbStrmRest,npd,TN,0.03510638
PL1_5061_0000,A24033,UrbStrmRest,npd,TP,0.004388297
PL1_5061_0000,F24033,UrbStrmRest,rid,SED,1.36E+00
PL1_5061_0000,F24033,UrbStrmRest,rid,TN,1.36E-02
PL1_5061_0000,F24033,UrbStrmRest,rid,TP,1.70E-03
PL1_5061_0000,F24033,UrbStrmRest,nid,SED,3.25E-01
PL1_5061_0000,F24033,UrbStrmRest,nid,TN,3.25E-03
PL1_5061_0000,F24033,UrbStrmRest,nid,TP,0.000406517
PL1_5061_0000,F24033,UrbStrmRest,rpd,SED,4.41123
PL1_5061_0000,F24033,UrbStrmRest,rpd,TN,4.41E-02
PL1_5061_0000,F24033,UrbStrmRest,rpd,TP,0.005514037
PL1_5061_0000,F24033,UrbStrmRest,npd,SED,0.175115
PL1_5061_0000,F24033,UrbStrmRest,npd,TN,1.75E-03
PL1_5061_0000,F24033,UrbStrmRest,npd,TP,0.000218894
PL0_5070_0001,A24033,UrbStrmRest,rid,SED,143.0939
PL0_5070_0001,A24033,UrbStrmRest,rid,TN,1.43E+00
PL0_5070_0001,A24033,UrbStrmRest,rid,TP,0.1788674
PL0_5070_0001,A24033,UrbStrmRest,nid,SED,24.26593
PL0_5070_0001,A24033,UrbStrmRest,nid,TN,0.2426593
PL0_5070_0001,A24033,UrbStrmRest,nid,TP,0.03033241
PL0_5070_0001,A24033,UrbStrmRest,rpd,SED,479.0645
PL0_5070_0001,A24033,UrbStrmRest,rpd,TN,4.790645
PL0_5070_0001,A24033,UrbStrmRest,rpd,TP,0.5988306
PL0_5070_0001,A24033,UrbStrmRest,npd,SED,40.10966
PL0_5070_0001,A24033,UrbStrmRest,npd,TN,4.01E-01
PL0_5070_0001,A24033,UrbStrmRest,npd,TP,0.05013708
PL0_5070_0001,F24033,UrbStrmRest,rid,SED,29.43599
PL0_5070_0001,F24033,UrbStrmRest,rid,TN,2.94E-01
PL0_5070_0001,F24033,UrbStrmRest,rid,TP,0.03679499
PL0_5070_0001,F24033,UrbStrmRest,nid,SED,0.1084045
PL0_5070_0001,F24033,UrbStrmRest,nid,TN,0.001084045
PL0_5070_0001,F24033,UrbStrmRest,nid,TP,0.000135506
PL0_5070_0001,F24033,UrbStrmRest,rpd,SED,93.47803
PL0_5070_0001,F24033,UrbStrmRest,rpd,TN,0.9347803
PL0_5070_0001,F24033,UrbStrmRest,rpd,TP,0.1168475
PL0_5070_0001,F24033,UrbStrmRest,npd,SED,0.1417597
PL0_5070_0001,F24033,UrbStrmRest,npd,TN,1.42E-03
PL0_5070_0001,F24033,UrbStrmRest,npd,TP,0.0001772
PL2_5470_5360,A51061,NonUrbStrmRest,trp,SED,1642
PL2_5470_5360,A51061,NonUrbStrmRest,trp,TN,1.64E+01
PL2_5470_5360,A51061,NonUrbStrmRest,trp,TP,2.0525
PM2_2860_3040,A24013,UrbStrmRest,rid,SED,0
PM2_2860_3040,A24013,UrbStrmRest,rid,TN,0.00E+00
PM2_2860_3040,A24013,UrbStrmRest,rid,TP,0
PM2_2860_3040,A24013,UrbStrmRest,nid,SED,23.71957
PM2_2860_3040,A24013,UrbStrmRest,nid,TN,2.37E-01
PM2_2860_3040,A24013,UrbStrmRest,nid,TP,0.02964946
PM2_2860_3040,A24013,UrbStrmRest,rpd,SED,0
PM2_2860_3040,A24013,UrbStrmRest,rpd,TN,0.00E+00
PM2_2860_3040,A24013,UrbStrmRest,rpd,TP,0.00E+00
PM2_2860_3040,A24013,UrbStrmRest,npd,SED,1.20E+02
PM2_2860_3040,A24013,UrbStrmRest,npd,TN,1.20E+00
PM2_2860_3040,A24013,UrbStrmRest,npd,TP,0.1495882
PM2_2860_3040,A24021,UrbStrmRest,rid,SED,0.00E+00
PM2_2860_3040,A24021,UrbStrmRest,rid,TN,0.00E+00
PM2_2860_3040,A24021,UrbStrmRest,rid,TP,0
PM2_2860_3040,A24021,UrbStrmRest,nid,SED,4.91E+00
PM2_2860_3040,A24021,UrbStrmRest,nid,TN,4.91E-02
PM2_2860_3040,A24021,UrbStrmRest,nid,TP,0.006138482
PM2_2860_3040,A24021,UrbStrmRest,rpd,SED,0.04767753
PM2_2860_3040,A24021,UrbStrmRest,rpd,TN,4.77E-04
PM2_2860_3040,A24021,UrbStrmRest,rpd,TP,5.96E-05
PM2_2860_3040,A24021,UrbStrmRest,npd,SED,17.66452
PM2_2860_3040,A24021,UrbStrmRest,npd,TN,0.1766452
PM2_2860_3040,A24021,UrbStrmRest,npd,TP,0.02208065
PM2_2860_3040,A42001,DirtGravelnoDSA,for,SED,5266.104
PM2_2860_3040,A42001,DirtGravelDSA,for,SED,5956.061
PM2_2860_3040,A42001,DirtGravelDSAOut,for,SED,2478.009
PM2_2860_3040,B42001,DirtGravelDSAOut,for,SED,1191.319
PM2_2860_3040,B42001,DirtGravelDSA,for,SED,2863.417
PM2_2860_3040,B42001,DirtGravelnoDSA,for,SED,2531.715
PM2_2860_3040,F42001,DirtGravelnoDSA,for,SED,440.6177
PM2_2860_3040,F42001,DirtGravelDSA,for,SED,498.3468
PM2_2860_3040,F42001,DirtGravelDSAOut,for,SED,207.3363
PM3_3040_3340,A24013,UrbStrmRest,rid,SED,55.78271
PM3_3040_3340,A24013,UrbStrmRest,rid,TN,0.5578271
PM3_3040_3340,A24013,UrbStrmRest,rid,TP,0.06972839
PM3_3040_3340,A24013,UrbStrmRest,nid,SED,79.38309
PM3_3040_3340,A24013,UrbStrmRest,nid,TN,0.7938309
PM3_3040_3340,A24013,UrbStrmRest,nid,TP,0.09922886
PM3_3040_3340,A24013,UrbStrmRest,rpd,SED,169.732
PM3_3040_3340,A24013,UrbStrmRest,rpd,TN,1.69732
PM3_3040_3340,A24013,UrbStrmRest,rpd,TP,0.212165
PM3_3040_3340,A24013,UrbStrmRest,npd,SED,390.479
PM3_3040_3340,A24013,UrbStrmRest,npd,TN,3.90479
PM3_3040_3340,A24013,UrbStrmRest,npd,TP,0.4880987
PM3_3040_3340,A24021,UrbStrmRest,rid,SED,42.90977
PM3_3040_3340,A24021,UrbStrmRest,rid,TN,0.4290977
PM3_3040_3340,A24021,UrbStrmRest,rid,TP,0.05363722
PM3_3040_3340,A24021,UrbStrmRest,nid,SED,60.07369
PM3_3040_3340,A24021,UrbStrmRest,nid,TN,0.6007369
PM3_3040_3340,A24021,UrbStrmRest,nid,TP,0.07509211
PM3_3040_3340,A24021,UrbStrmRest,rpd,SED,190.2333
PM3_3040_3340,A24021,UrbStrmRest,rpd,TN,1.902333
PM3_3040_3340,A24021,UrbStrmRest,rpd,TP,0.2377917
PM3_3040_3340,A24021,UrbStrmRest,npd,SED,2.19E+02
PM3_3040_3340,A24021,UrbStrmRest,npd,TN,2.19E+00
PM3_3040_3340,A24021,UrbStrmRest,npd,TP,0.2741458
PM3_3040_3340,A42001,DirtGravelDSAOut,for,SED,7.50E+02
PM3_3040_3340,A42001,DirtGravelDSA,for,SED,1.80E+03
PM3_3040_3340,A42001,DirtGravelnoDSA,for,SED,1593.694
PM3_3040_3340,A42055,DirtGravelnoDSA,for,SED,9.06E+01
PM3_3040_3340,A42055,DirtGravelDSAOut,for,SED,1.08E+02
PM3_3040_3340,B24021,UrbStrmRest,rid,SED,12.77758
PM3_3040_3340,B24021,UrbStrmRest,rid,TN,0.1277758
PM3_3040_3340,B24021,UrbStrmRest,rid,TP,0.01597197
PM3_3040_3340,B24021,UrbStrmRest,nid,SED,32.18233
PM3_3040_3340,B24021,UrbStrmRest,nid,TN,0.3218233
PM3_3040_3340,B24021,UrbStrmRest,nid,TP,0.04022791
PM3_3040_3340,B24021,UrbStrmRest,rpd,SED,62.21918
PM3_3040_3340,B24021,UrbStrmRest,rpd,TN,0.6221918
PM3_3040_3340,B24021,UrbStrmRest,rpd,TP,0.07777397
PM3_3040_3340,B24021,UrbStrmRest,npd,SED,37.42686
PM3_3040_3340,B24021,UrbStrmRest,npd,TN,0.3742686
PM3_3040_3340,B24021,UrbStrmRest,npd,TP,0.04678357
PM3_3040_3340,B42001,DirtGravelDSAOut,for,SED,1779.385
PM3_3040_3340,B42001,DirtGravelnoDSA,for,SED,3781.433
PM3_3040_3340,B42001,DirtGravelDSA,for,SED,4276.871
PM3_3040_3340,F24021,UrbStrmRest,rid,SED,1.93094
PM3_3040_3340,F24021,UrbStrmRest,rid,TN,0.0193094
PM3_3040_3340,F24021,UrbStrmRest,rid,TP,2.41E-03
PM3_3040_3340,F24021,UrbStrmRest,nid,SED,0.04767753
PM3_3040_3340,F24021,UrbStrmRest,nid,TN,0.000476775
PM3_3040_3340,F24021,UrbStrmRest,nid,TP,5.96E-05
PM3_3040_3340,F24021,UrbStrmRest,rpd,SED,4.958463
PM3_3040_3340,F24021,UrbStrmRest,rpd,TN,0.04958463
PM3_3040_3340,F24021,UrbStrmRest,rpd,TP,0.006198078
PM3_3040_3340,F24021,UrbStrmRest,npd,SED,0.1191938
PM3_3040_3340,F24021,UrbStrmRest,npd,TN,0.001191938
PM3_3040_3340,F24021,UrbStrmRest,npd,TP,1.49E-04
PM1_3120_3400,A24013,UrbStrmRest,rid,SED,63.6495
PM1_3120_3400,A24013,UrbStrmRest,rid,TN,0.636495
PM1_3120_3400,A24013,UrbStrmRest,rid,TP,7.96E-02
PM1_3120_3400,A24013,UrbStrmRest,nid,SED,330.4053
PM1_3120_3400,A24013,UrbStrmRest,nid,TN,3.304053
PM1_3120_3400,A24013,UrbStrmRest,nid,TP,0.4130066
PM1_3120_3400,A24013,UrbStrmRest,rpd,SED,260.3193
PM1_3120_3400,A24013,UrbStrmRest,rpd,TN,2.603193
PM1_3120_3400,A24013,UrbStrmRest,rpd,TP,3.25E-01
PM1_3120_3400,A24013,UrbStrmRest,npd,SED,1431.041
PM1_3120_3400,A24013,UrbStrmRest,npd,TN,14.31041
PM1_3120_3400,A24013,UrbStrmRest,npd,TP,1.788801
PM4_3340_3341,A24021,UrbStrmRest,rid,SED,163.5339
PM4_3340_3341,A24021,UrbStrmRest,rid,TN,1.64E+00
PM4_3340_3341,A24021,UrbStrmRest,rid,TP,2.04E-01
PM4_3340_3341,A24021,UrbStrmRest,nid,SED,227.1834
PM4_3340_3341,A24021,UrbStrmRest,nid,TN,2.27E+00
PM4_3340_3341,A24021,UrbStrmRest,nid,TP,2.84E-01
PM4_3340_3341,A24021,UrbStrmRest,rpd,SED,619.0927
PM4_3340_3341,A24021,UrbStrmRest,rpd,TN,6.19E+00
PM4_3340_3341,A24021,UrbStrmRest,rpd,TP,7.74E-01
PM4_3340_3341,A24021,UrbStrmRest,npd,SED,1186.932
PM4_3340_3341,A24021,UrbStrmRest,npd,TN,11.86932
PM4_3340_3341,A24021,UrbStrmRest,npd,TP,1.483665
PM4_3340_3341,B24021,UrbStrmRest,rid,SED,8.70E+01
PM4_3340_3341,B24021,UrbStrmRest,rid,TN,8.70E-01
PM4_3340_3341,B24021,UrbStrmRest,rid,TP,1.09E-01
PM4_3340_3341,B24021,UrbStrmRest,nid,SED,120.1474
PM4_3340_3341,B24021,UrbStrmRest,nid,TN,1.20E+00
PM4_3340_3341,B24021,UrbStrmRest,nid,TP,1.50E-01
PM4_3340_3341,B24021,UrbStrmRest,rpd,SED,285.1116
PM4_3340_3341,B24021,UrbStrmRest,rpd,TN,2.85E+00
PM4_3340_3341,B24021,UrbStrmRest,rpd,TP,3.56E-01
PM4_3340_3341,B24021,UrbStrmRest,npd,SED,164.2491
PM4_3340_3341,B24021,UrbStrmRest,npd,TN,1.64E+00
PM4_3340_3341,B24021,UrbStrmRest,npd,TP,2.05E-01
PM4_3340_3341,F24021,UrbStrmRest,rid,SED,6.484144
PM4_3340_3341,F24021,UrbStrmRest,rid,TN,0.06484144
PM4_3340_3341,F24021,UrbStrmRest,rid,TP,0.00810518
PM4_3340_3341,F24021,UrbStrmRest,nid,SED,0.1191938
PM4_3340_3341,F24021,UrbStrmRest,nid,TN,0.001191938
PM4_3340_3341,F24021,UrbStrmRest,nid,TP,0.000148992
PM4_3340_3341,F24021,UrbStrmRest,rpd,SED,0.2956007
PM4_3340_3341,F24021,UrbStrmRest,rpd,TN,0.002956007
PM4_3340_3341,F24021,UrbStrmRest,rpd,TP,0.000369501
PM4_3340_3341,F24021,UrbStrmRest,npd,SED,0
PM4_3340_3341,F24021,UrbStrmRest,npd,TN,0
PM4_3340_3341,F24021,UrbStrmRest,npd,TP,0
PM4_3341_4040,A24021,UrbStrmRest,rid,SED,501.5676
PM4_3341_4040,A24021,UrbStrmRest,rid,TN,5.02E+00
PM4_3341_4040,A24021,UrbStrmRest,rid,TP,6.27E-01
PM4_3341_4040,A24021,UrbStrmRest,nid,SED,115.8564
PM4_3341_4040,A24021,UrbStrmRest,nid,TN,1.158564
PM4_3341_4040,A24021,UrbStrmRest,nid,TP,1.45E-01
PM4_3341_4040,A24021,UrbStrmRest,rpd,SED,1573.835
PM4_3341_4040,A24021,UrbStrmRest,rpd,TN,1.57E+01
PM4_3341_4040,A24021,UrbStrmRest,rpd,TP,1.97E+00
PM4_3341_4040,A24021,UrbStrmRest,npd,SED,545.1926
PM4_3341_4040,A24021,UrbStrmRest,npd,TN,5.451926
PM4_3341_4040,A24021,UrbStrmRest,npd,TP,0.6814907
PM4_3341_4040,B24021,UrbStrmRest,rid,SED,66.51015
PM4_3341_4040,B24021,UrbStrmRest,rid,TN,0.6651015
PM4_3341_4040,B24021,UrbStrmRest,rid,TP,8.31E-02
PM4_3341_4040,B24021,UrbStrmRest,nid,SED,12.61071
PM4_3341_4040,B24021,UrbStrmRest,nid,TN,0.1261071
PM4_3341_4040,B24021,UrbStrmRest,nid,TP,0.01576338
PM4_3341_4040,B24021,UrbStrmRest,rpd,SED,218.3631
PM4_3341_4040,B24021,UrbStrmRest,rpd,TN,2.183631
PM4_3341_4040,B24021,UrbStrmRest,rpd,TP,0.2729538
PM4_3341_4040,B24021,UrbStrmRest,npd,SED,39.33396
PM4_3341_4040,B24021,UrbStrmRest,npd,TN,0.3933396
PM4_3341_4040,B24021,UrbStrmRest,npd,TP,0.04916745
PM4_3341_4040,F24021,UrbStrmRest,rid,SED,1.95E+01
PM4_3341_4040,F24021,UrbStrmRest,rid,TN,1.95E-01
PM4_3341_4040,F24021,UrbStrmRest,rid,TP,2.43E-02
PM4_3341_4040,F24021,UrbStrmRest,nid,SED,0.00E+00
PM4_3341_4040,F24021,UrbStrmRest,nid,TN,0.00E+00
PM4_3341_4040,F24021,UrbStrmRest,nid,TP,0.00E+00
PM4_3341_4040,F24021,UrbStrmRest,rpd,SED,73.90017
PM4_3341_4040,F24021,UrbStrmRest,rpd,TN,0.7390017
PM4_3341_4040,F24021,UrbStrmRest,rpd,TP,0.09237521
PM4_3341_4040,F24021,UrbStrmRest,npd,SED,0
PM4_3341_4040,F24021,UrbStrmRest,npd,TN,0
PM4_3341_4040,F24021,UrbStrmRest,npd,TP,0
PM2_3400_3340,A24013,UrbStrmRest,rid,SED,0.1668714
PM2_3400_3340,A24013,UrbStrmRest,rid,TN,0.001668714
PM2_3400_3340,A24013,UrbStrmRest,rid,TP,2.09E-04
PM2_3400_3340,A24013,UrbStrmRest,nid,SED,2.741458
PM2_3400_3340,A24013,UrbStrmRest,nid,TN,0.02741458
PM2_3400_3340,A24013,UrbStrmRest,nid,TP,3.43E-03
PM2_3400_3340,A24013,UrbStrmRest,rpd,SED,0.6245756
PM2_3400_3340,A24013,UrbStrmRest,rpd,TN,0.006245756
PM2_3400_3340,A24013,UrbStrmRest,rpd,TP,0.00078072
PM2_3400_3340,A24013,UrbStrmRest,npd,SED,10.48906
PM2_3400_3340,A24013,UrbStrmRest,npd,TN,0.1048906
PM2_3400_3340,A24013,UrbStrmRest,npd,TP,0.01311132
PM2_3400_3340,A24021,UrbStrmRest,rid,SED,0.09535506
PM2_3400_3340,A24021,UrbStrmRest,rid,TN,0.000953551
PM2_3400_3340,A24021,UrbStrmRest,rid,TP,0.000119194
PM2_3400_3340,A24021,UrbStrmRest,nid,SED,1.520913
PM2_3400_3340,A24021,UrbStrmRest,nid,TN,0.01520913
PM2_3400_3340,A24021,UrbStrmRest,nid,TP,0.001901141
PM2_3400_3340,A24021,UrbStrmRest,rpd,SED,0.2240844
PM2_3400_3340,A24021,UrbStrmRest,rpd,TN,0.002240844
PM2_3400_3340,A24021,UrbStrmRest,rpd,TP,0.000280106
PM2_3400_3340,A24021,UrbStrmRest,npd,SED,3.981074
PM2_3400_3340,A24021,UrbStrmRest,npd,TN,0.03981074
PM2_3400_3340,A24021,UrbStrmRest,npd,TP,0.004976342
PM1_3450_3400,A24013,UrbStrmRest,rid,SED,154.7136
PM1_3450_3400,A24013,UrbStrmRest,rid,TN,1.547136
PM1_3450_3400,A24013,UrbStrmRest,rid,TP,0.193392
PM1_3450_3400,A24013,UrbStrmRest,nid,SED,171.6391
PM1_3450_3400,A24013,UrbStrmRest,nid,TN,1.716391
PM1_3450_3400,A24013,UrbStrmRest,nid,TP,0.2145489
PM1_3450_3400,A24013,UrbStrmRest,rpd,SED,654.3741
PM1_3450_3400,A24013,UrbStrmRest,rpd,TN,6.543741
PM1_3450_3400,A24013,UrbStrmRest,rpd,TP,0.8179676
PM1_3450_3400,A24013,UrbStrmRest,npd,SED,880.6039
PM1_3450_3400,A24013,UrbStrmRest,npd,TN,8.806039
PM1_3450_3400,A24013,UrbStrmRest,npd,TP,1.100755
PM1_3450_3400,A24021,UrbStrmRest,rid,SED,0.7485372
PM1_3450_3400,A24021,UrbStrmRest,rid,TN,7.49E-03
PM1_3450_3400,A24021,UrbStrmRest,rid,TP,9.36E-04
PM1_3450_3400,A24021,UrbStrmRest,nid,SED,60.78885
PM1_3450_3400,A24021,UrbStrmRest,nid,TN,6.08E-01
PM1_3450_3400,A24021,UrbStrmRest,nid,TP,7.60E-02
PM1_3450_3400,A24021,UrbStrmRest,rpd,SED,4.982302
PM1_3450_3400,A24021,UrbStrmRest,rpd,TN,0.04982302
PM1_3450_3400,A24021,UrbStrmRest,rpd,TP,0.006227877
PM1_3450_3400,A24021,UrbStrmRest,npd,SED,248.1615
PM1_3450_3400,A24021,UrbStrmRest,npd,TN,2.481615
PM1_3450_3400,A24021,UrbStrmRest,npd,TP,0.3102019
PM1_3510_4000,B24021,UrbStrmRest,rid,SED,71.27791
PM1_3510_4000,B24021,UrbStrmRest,rid,TN,0.712779
PM1_3510_4000,B24021,UrbStrmRest,rid,TP,0.08909738
PM1_3510_4000,B24021,UrbStrmRest,nid,SED,220.9854
PM1_3510_4000,B24021,UrbStrmRest,nid,TN,2.209853
PM1_3510_4000,B24021,UrbStrmRest,nid,TP,0.2762317
PM1_3510_4000,B24021,UrbStrmRest,rpd,SED,221.7005
PM1_3510_4000,B24021,UrbStrmRest,rpd,TN,2.217005
PM1_3510_4000,B24021,UrbStrmRest,rpd,TP,0.2771256
PM1_3510_4000,B24021,UrbStrmRest,npd,SED,520.1619
PM1_3510_4000,B24021,UrbStrmRest,npd,TN,5.201619
PM1_3510_4000,B24021,UrbStrmRest,npd,TP,0.6502023
PM1_3510_4000,F24021,UrbStrmRest,rid,SED,0.02383877
PM1_3510_4000,F24021,UrbStrmRest,rid,TN,0.000238388
PM1_3510_4000,F24021,UrbStrmRest,rid,TP,2.98E-05
PM1_3510_4000,F24021,UrbStrmRest,nid,SED,0.02383877
PM1_3510_4000,F24021,UrbStrmRest,nid,TN,0.000238388
PM1_3510_4000,F24021,UrbStrmRest,nid,TP,2.98E-05
PM1_3510_4000,F24021,UrbStrmRest,rpd,SED,0
PM1_3510_4000,F24021,UrbStrmRest,rpd,TN,0
PM1_3510_4000,F24021,UrbStrmRest,rpd,TP,0
PM1_3510_4000,F24021,UrbStrmRest,npd,SED,0
PM1_3510_4000,F24021,UrbStrmRest,npd,TN,0
PM1_3510_4000,F24021,UrbStrmRest,npd,TP,0
PM1_3710_4040,A24013,UrbStrmRest,rid,SED,29.56007
PM1_3710_4040,A24013,UrbStrmRest,rid,TN,0.2956007
PM1_3710_4040,A24013,UrbStrmRest,rid,TP,0.03695009
PM1_3710_4040,A24013,UrbStrmRest,nid,SED,39.09557
PM1_3710_4040,A24013,UrbStrmRest,nid,TN,3.91E-01
PM1_3710_4040,A24013,UrbStrmRest,nid,TP,4.89E-02
PM1_3710_4040,A24013,UrbStrmRest,rpd,SED,166.1562
PM1_3710_4040,A24013,UrbStrmRest,rpd,TN,1.661562
PM1_3710_4040,A24013,UrbStrmRest,rpd,TP,0.2076952
PM1_3710_4040,A24013,UrbStrmRest,npd,SED,143.271
PM1_3710_4040,A24013,UrbStrmRest,npd,TN,1.43271
PM1_3710_4040,A24013,UrbStrmRest,npd,TP,1.79E-01
PM1_3710_4040,A24021,UrbStrmRest,rid,SED,241.7251
PM1_3710_4040,A24021,UrbStrmRest,rid,TN,2.42E+00
PM1_3710_4040,A24021,UrbStrmRest,rid,TP,3.02E-01
PM1_3710_4040,A24021,UrbStrmRest,nid,SED,2.35E+02
PM1_3710_4040,A24021,UrbStrmRest,nid,TN,2.35E+00
PM1_3710_4040,A24021,UrbStrmRest,nid,TP,2.93E-01
PM1_3710_4040,A24021,UrbStrmRest,rpd,SED,935.4331
PM1_3710_4040,A24021,UrbStrmRest,rpd,TN,9.354331
PM1_3710_4040,A24021,UrbStrmRest,rpd,TP,1.17E+00
PM1_3710_4040,A24021,UrbStrmRest,npd,SED,1.02E+03
PM1_3710_4040,A24021,UrbStrmRest,npd,TN,1.02E+01
PM1_3710_4040,A24021,UrbStrmRest,npd,TP,1.27E+00
PM1_4000_4290,B24021,UrbStrmRest,rid,SED,121.1009
PM1_4000_4290,B24021,UrbStrmRest,rid,TN,1.21E+00
PM1_4000_4290,B24021,UrbStrmRest,rid,TP,1.51E-01
PM1_4000_4290,B24021,UrbStrmRest,nid,SED,1.65E+02
PM1_4000_4290,B24021,UrbStrmRest,nid,TN,1.65E+00
PM1_4000_4290,B24021,UrbStrmRest,nid,TP,2.07E-01
PM1_4000_4290,B24021,UrbStrmRest,rpd,SED,439.8252
PM1_4000_4290,B24021,UrbStrmRest,rpd,TN,4.398252
PM1_4000_4290,B24021,UrbStrmRest,rpd,TP,0.5497815
PM1_4000_4290,B24021,UrbStrmRest,npd,SED,736.6179
PM1_4000_4290,B24021,UrbStrmRest,npd,TN,7.366179
PM1_4000_4290,B24021,UrbStrmRest,npd,TP,0.9207723
PM1_4000_4290,F24021,UrbStrmRest,rid,SED,0.1430326
