BMPFullane,BMP Shortname,Landuse_Type,HGMR,TN,TP,BOD,SED
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,ML_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,VRSN,0.09,0,0.045,0
Conservation Plans,ConPlan,hay,all,0.03,0.05,0.04,0.08
Conservation Plans,ConPlan,high,all,0.08,0.15,0.115,0.25
Conservation Plans,ConPlan,urs,all,0.08,0.15,0.115,0.25
Conservation Plans,ConPlan,low,all,0.03,0.05,0.04,0.08
Conservation Plans,ConPlan,pasture,all,0.05,0.1,0.075,0.14
Continuous No-Till,ContinuousNT,lwm,APCN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,APSN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,BR_N,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,CPDN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPDT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPLN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPLT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPUN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPUT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,ML_N,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,PCAN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,PCRN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,VRCN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,VRSN,0.15,0.4,0.275,0.7
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,APCN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,APSN,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,BR_N,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPDN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPDT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPLN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPLT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPUN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPUT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,ML_N,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,PCAN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,PCRN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,VRCN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,VRSN,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,APCN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,APSN,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,BR_N,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPDN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPDT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPLN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPLT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPUN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPUT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,ML_N,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,PCAN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,PCRN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,VRCN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,VRSN,0.29,0,0.145,0
Cover Crop Early Drilled Rye,CoverCropEDR,high,APCN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,APSN,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,BR_N,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPDN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPDT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPLN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPLT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPUN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPUT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,ML_N,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,PCAN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,PCRN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,VRCN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,VRSN,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,low,APCN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,APSN,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,BR_N,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPDN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPDT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPLN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPLT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPUN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPUT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,ML_N,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,PCAN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,PCRN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,VRCN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,VRSN,0.34,0,0.17,0
Cover Crop Early Drilled Wheat,CoverCropEDW,high,APCN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,APSN,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,BR_N,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPDN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPDT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPLN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPLT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPUN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPUT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,ML_N,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,PCAN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,PCRN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,VRCN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,VRSN,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,low,APCN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,APSN,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,BR_N,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPDN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPDT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPLN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPLT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPUN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPUT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,ML_N,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,PCAN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,PCRN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,VRCN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,VRSN,0.24,0,0.12,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,APCN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,APSN,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,BR_N,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPDN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPDT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPLN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPLT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPUN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPUT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,ML_N,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,PCAN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,PCRN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,VRCN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,VRSN,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,APCN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,APSN,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,BR_N,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPDN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPDT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPLN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPLT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPUN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPUT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,ML_N,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,PCAN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,PCRN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,VRCN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,VRSN,0.25,0,0.125,0
Cover Crop Early Other Rye,CoverCropEOR,high,APCN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,APSN,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,BR_N,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPDN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPDT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPLN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPLT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPUN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPUT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,ML_N,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,PCAN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,PCRN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,VRCN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,VRSN,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,low,APCN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,APSN,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,BR_N,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPDN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPDT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPLN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPLT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPUN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPUT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,ML_N,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,PCAN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,PCRN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,VRCN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,VRSN,0.29,0,0.145,0
Cover Crop Early Other Wheat,CoverCropEOW,high,APCN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,APSN,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,BR_N,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPDN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPDT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPLN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPLT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPUN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPUT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,ML_N,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,PCAN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,PCRN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,VRCN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,VRSN,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,low,APCN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,APSN,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,BR_N,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPDN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPDT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPLN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPLT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPUN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPUT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,ML_N,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,PCAN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,PCRN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,VRCN,0.27,0,0.135,0
