landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
B51009,0.7340,20.25,10.1969,10.2090,12.8607,3.2829,1.8031,2.7,4.95,9.9352,113.4,3.6626,0,7.5,8.8594,3.6626,0,8.8594,3.6626,0,7.5,8.8594,8.1575,8.1672,10.2886,2.6263,1.4425,3.96
B51015,0.8296,20.25,13.0187,13.0292,13.7438,3.8389,2.0008,2.7,4.95,11.0244,113.4,3.6394,0,7.5,8.8594,3.6394,0,8.8594,3.6394,0,7.5,8.8594,10.4150,10.4233,10.9951,3.0711,1.6006,3.96
B51017,0.6285,20.25,11.9850,11.9960,14.1304,3.2598,1.6656,2.7,4.95,9.1775,113.4,2.1581,0,7.5,8.8594,2.1581,0,8.8594,2.1581,0,7.5,8.8594,9.5880,9.5968,11.3043,2.6078,1.3325,3.96
B51019,0.7216,20.25,11.7903,11.8015,13.7564,3.3263,1.8998,2.7,4.95,10.4681,113.4,1.8657,0,7.5,8.8594,1.8657,0,8.8594,1.8657,0,7.5,8.8594,9.4322,9.4412,11.0051,2.6611,1.5199,3.96
B51023,0.7244,20.25,12.6143,12.6250,13.5922,3.2661,1.8067,2.7,4.95,9.9551,113.4,2.7873,0,7.5,8.8594,2.7873,0,8.8594,2.7873,0,7.5,8.8594,10.0914,10.1000,10.8737,2.6128,1.4454,3.96
B51061,0.8743,20.25,9.0728,9.0855,14.3906,3.3107,1.9016,2.7,4.95,10.4776,113.4,2.7276,0,7.5,8.8594,2.7276,0,8.8594,2.7276,0,7.5,8.8594,7.2582,7.2684,11.5125,2.6486,1.5213,3.96
B51079,0.9399,20.25,12.0131,12.0242,14.1837,3.7793,2.0167,2.7,4.95,11.1118,113.4,3.4198,0,7.5,8.8594,3.4198,0,8.8594,3.4198,0,7.5,8.8594,9.6105,9.6193,11.3470,3.0235,1.6133,3.96
B51091,0.7031,20.25,10.7025,11.2346,15.2587,3.5068,1.6150,2.7,4.95,8.8986,113.4,2.6645,0,7.5,8.8594,2.6645,0,8.8594,2.6645,0,7.5,8.8594,8.5620,8.9877,12.2069,2.8054,1.2920,3.96
B51113,0.9239,20.25,9.7348,9.7472,14.1055,3.5757,2.0702,2.7,4.95,11.4070,113.4,3.5029,0,7.5,8.8594,3.5029,0,8.8594,3.5029,0,7.5,8.8594,7.7879,7.7977,11.2844,2.8606,1.6562,3.96
B51125,0.8094,20.25,9.8491,9.8614,14.1841,3.2438,1.7988,2.7,4.95,9.9112,113.4,3.4889,0,7.5,8.8594,3.4889,0,8.8594,3.4889,0,7.5,8.8594,7.8793,7.8891,11.3473,2.5950,1.4390,3.96
B51139,1.0237,20.25,17.7788,17.7865,14.1851,5.2155,2.7636,2.7,4.95,15.2277,113.4,2.5772,0,7.5,8.8594,2.5772,0,8.8594,2.5772,0,7.5,8.8594,14.2230,14.2292,11.3481,4.1724,2.2109,3.96
B51157,0.9195,20.25,9.6642,9.6766,14.4499,3.2841,1.8092,2.7,4.95,9.9686,113.4,3.2343,0,7.5,8.8594,3.2343,0,8.8594,3.2343,0,7.5,8.8594,7.7314,7.7413,11.5599,2.6273,1.4473,3.96
B51163,0.7226,20.25,11.8380,11.8492,15.0047,3.4147,1.8103,2.7,4.95,9.9749,113.4,2.0092,0,7.5,8.8594,2.0092,0,8.8594,2.0092,0,7.5,8.8594,9.4704,9.4793,12.0038,2.7318,1.4483,3.96
B51165,0.8601,20.25,15.8675,15.8763,14.0990,5.1276,2.8852,2.7,4.95,15.8974,113.4,1.9067,0,7.5,8.8594,1.9067,0,8.8594,1.9067,0,7.5,8.8594,12.6940,12.7011,11.2792,4.1021,2.3081,3.96
B51171,0.8921,20.25,12.1860,12.1969,14.5905,3.9493,2.0858,2.7,4.95,11.4927,113.4,2.5377,0,7.5,8.8594,2.5377,0,8.8594,2.5377,0,7.5,8.8594,9.7488,9.7575,11.6724,3.1594,1.6686,3.96
B51187,0.8480,20.25,11.8989,11.9100,14.5834,3.1685,1.7875,2.7,4.95,9.8490,113.4,2.0993,0,7.5,8.8594,2.0993,0,8.8594,2.0993,0,7.5,8.8594,9.5191,9.5280,11.6667,2.5348,1.4300,3.96
B54023,0.8169,20.25,12.8240,12.8346,15.2043,3.2797,1.7985,2.7,4.95,9.9097,113.4,1.5901,0,7.5,8.8594,1.5901,0,8.8594,1.5901,0,7.5,8.8594,10.2592,10.2677,12.1635,2.6238,1.4388,3.96
B54031,0.8330,20.25,16.0421,16.0508,14.8059,3.5197,2.3682,2.7,4.95,13.0488,113.4,1.5967,0,7.5,8.8594,1.5967,0,8.8594,1.5967,0,7.5,8.8594,12.8337,12.8406,11.8447,2.8157,1.8946,3.96
B54057,0.7290,20.25,11.2431,11.2546,14.8536,2.8723,1.5963,2.7,4.95,8.7955,113.4,1.3720,0,7.5,8.8594,1.3720,0,8.8594,1.3720,0,7.5,8.8594,8.9945,9.0037,11.8829,2.2978,1.2770,3.96
B54071,0.7953,20.25,11.9678,11.9788,15.2681,3.4363,2.0194,2.7,4.95,11.1270,113.4,2.3559,0,7.5,8.8594,2.3559,0,8.8594,2.3559,0,7.5,8.8594,9.5742,9.5830,12.2145,2.7490,1.6155,3.96
C42009,0.9013,20.25,11.0844,11.0959,14.1989,2.6823,2.6623,2.7,4.95,14.6691,113.4,2.3107,0,7.5,8.8594,2.3107,0,8.8594,2.3107,0,7.5,8.8594,8.8675,8.8767,11.3591,2.1458,2.1298,3.96
C51015,0.7299,20.25,12.9122,12.9227,13.6175,3.8200,1.9858,2.7,4.95,10.9416,113.4,2.0134,0,7.5,8.8594,2.0134,0,8.8594,2.0134,0,7.5,8.8594,10.3298,10.3382,10.8940,3.0560,1.5886,3.96
C51165,0.9935,20.25,16.0100,16.0187,14.2679,5.1529,2.9053,2.7,4.95,16.0081,113.4,2.8702,0,7.5,8.8594,2.8702,0,8.8594,2.8702,0,7.5,8.8594,12.8080,12.8150,11.4144,4.1223,2.3242,3.96
F10005,1.1940,20.25,12.5317,12.5424,25.9636,2.3076,4.4719,2.7,4.95,24.6404,113.4,4.0317,0,7.5,8.8594,4.0317,0,8.8594,4.0317,0,7.5,8.8594,10.0253,10.0339,20.7709,1.8461,3.5776,3.96
F11001,1.2837,20.25,7.7087,7.7042,12.5586,1.6961,1.5551,2.7,4.95,8.5686,113.4,1.9660,0,7.5,8.8594,1.9660,0,8.8594,1.9660,0,7.5,8.8594,6.1669,6.1634,10.0468,1.3569,1.2441,3.96
F24001,0.7796,20.25,11.2050,11.2164,14.6059,2.5963,1.9081,2.7,4.95,10.5138,113.4,1.8271,0,7.5,8.8594,1.8271,0,8.8594,1.8271,0,7.5,8.8594,8.9640,8.9732,11.6847,2.0770,1.5265,3.96
F24003,1.1674,20.25,7.7198,7.7333,15.9859,1.9525,2.4151,2.7,4.95,13.3072,113.4,3.6687,0,7.5,8.8594,3.6687,0,8.8594,3.6687,0,7.5,8.8594,6.1758,6.1866,12.7887,1.5620,1.9321,3.96
F24005,1.1498,20.25,8.5788,8.5918,16.7455,1.8724,2.9307,2.7,4.95,16.1483,113.4,2.7430,0,7.5,8.8594,2.7430,0,8.8594,2.7430,0,7.5,8.8594,6.8630,6.8734,13.3964,1.4979,2.3446,3.96
F24009,0.9987,20.25,8.2177,8.2309,15.3264,1.9448,2.0256,2.7,4.95,11.1610,113.4,2.2584,0,7.5,8.8594,2.2584,0,8.8594,2.2584,0,7.5,8.8594,6.5742,6.5847,12.2612,1.5558,1.6205,3.96
F24013,1.1018,20.25,9.1125,9.1252,25.2035,1.8570,3.2289,2.7,4.95,17.7913,113.4,4.0489,0,7.5,8.8594,4.0489,0,8.8594,4.0489,0,7.5,8.8594,7.2900,7.3002,20.1628,1.4856,2.5831,3.96
F24015,1.0972,20.25,8.7840,8.7969,16.6062,1.9517,3.0345,2.7,4.95,16.7198,113.4,4.0756,0,7.5,8.8594,4.0756,0,8.8594,4.0756,0,7.5,8.8594,7.0272,7.0375,13.2849,1.5614,2.4276,3.96
F24017,0.9709,20.25,7.8518,7.8652,13.9207,1.8363,2.1846,2.7,4.95,12.0372,113.4,3.2486,0,7.5,8.8594,3.2486,0,8.8594,3.2486,0,7.5,8.8594,6.2814,6.2921,11.1365,1.4690,1.7477,3.96
F24019,0.9015,20.25,7.6695,7.6830,17.2217,1.8531,2.2171,2.7,4.95,12.2163,113.4,3.3116,0,7.5,8.8594,3.3116,0,8.8594,3.3116,0,7.5,8.8594,6.1356,6.1464,13.7774,1.4825,1.7737,3.96
F24021,1.0691,20.25,9.4024,9.4150,15.8816,1.7854,3.6722,2.7,4.95,20.2340,113.4,2.1439,0,7.5,8.8594,2.1439,0,8.8594,2.1439,0,7.5,8.8594,7.5219,7.5320,12.7053,1.4283,2.9378,3.96
F24023,1.0445,20.25,10.7324,10.7442,17.1032,2.6708,2.3469,2.7,4.95,12.9316,113.4,4.5029,0,7.5,8.8594,4.5029,0,8.8594,4.5029,0,7.5,8.8594,8.5859,8.5953,13.6825,2.1366,1.8775,3.96
F24025,1.0943,20.25,8.6273,8.6402,17.9443,1.8068,3.0180,2.7,4.95,16.6291,113.4,4.1273,0,7.5,8.8594,4.1273,0,8.8594,4.1273,0,7.5,8.8594,6.9018,6.9122,14.3555,1.4455,2.4144,3.96
F24027,1.1568,20.25,8.2308,8.2440,16.0170,2.0096,2.8545,2.7,4.95,15.7281,113.4,2.1895,0,7.5,8.8594,2.1895,0,8.8594,2.1895,0,7.5,8.8594,6.5846,6.5952,12.8136,1.6077,2.2836,3.96
F24029,1.0889,20.25,9.5769,9.5893,15.0652,1.6914,2.6624,2.7,4.95,14.6696,113.4,3.6525,0,7.5,8.8594,3.6525,0,8.8594,3.6525,0,7.5,8.8594,7.6615,7.6714,12.0521,1.3531,2.1299,3.96
F24031,1.1381,20.25,7.6979,7.7114,14.5687,1.8659,2.9529,2.7,4.95,16.2702,113.4,2.0002,0,7.5,8.8594,2.0002,0,8.8594,2.0002,0,7.5,8.8594,6.1583,6.1691,11.6549,1.4927,2.3623,3.96
F24033,1.1119,20.25,8.9688,8.9816,14.8121,1.9670,2.5188,2.7,4.95,13.8788,113.4,2.4427,0,7.5,8.8594,2.4427,0,8.8594,2.4427,0,7.5,8.8594,7.1750,7.1853,11.8497,1.5736,2.0151,3.96
F24035,1.0631,20.25,8.3733,8.3864,20.0489,1.6841,2.8771,2.7,4.95,15.8529,113.4,3.7024,0,7.5,8.8594,3.7024,0,8.8594,3.7024,0,7.5,8.8594,6.6986,6.7091,16.0391,1.3473,2.3017,3.96
F24037,0.9062,20.25,8.0852,8.0985,13.7571,1.7029,2.3817,2.7,4.95,13.1231,113.4,3.0027,0,7.5,8.8594,3.0027,0,8.8594,3.0027,0,7.5,8.8594,6.4682,6.4788,11.0057,1.3623,1.9054,3.96
F24039,1.0288,20.25,19.6010,19.6076,16.9954,3.0635,4.3535,2.7,4.95,23.9878,113.4,3.6846,0,7.5,8.8594,3.6846,0,8.8594,3.6846,0,7.5,8.8594,15.6808,15.6861,13.5963,2.4508,3.4828,3.96
F24041,0.9879,20.25,7.9426,7.9559,16.8046,1.7671,2.6556,2.7,4.95,14.6325,113.4,3.5360,0,7.5,8.8594,3.5360,0,8.8594,3.5360,0,7.5,8.8594,6.3540,6.3647,13.4437,1.4137,2.1245,3.96
F24043,0.9907,20.25,9.8967,9.9090,14.6166,2.6691,3.0927,2.7,4.95,17.0407,113.4,1.9373,0,7.5,8.8594,1.9373,0,8.8594,1.9373,0,7.5,8.8594,7.9174,7.9272,11.6933,2.1353,2.4742,3.96
F24045,1.1051,20.25,23.7280,23.7323,15.7120,3.1723,5.5374,2.7,4.95,30.5111,113.4,3.8860,0,7.5,8.8594,3.8860,0,8.8594,3.8860,0,7.5,8.8594,18.9824,18.9858,12.5696,2.5379,4.4299,3.96
F24510,1.3363,20.25,8.9888,8.9836,17.0184,2.0150,1.5630,2.7,4.95,8.6123,113.4,3.8501,0,7.5,8.8594,3.8501,0,8.8594,3.8501,0,7.5,8.8594,7.1911,7.1869,13.6147,1.6120,1.2504,3.96
F36003,0.8575,20.25,12.6777,12.6884,18.4954,1.8655,1.9545,2.7,4.95,10.7694,113.4,2.4198,0,7.5,8.8594,2.4198,0,8.8594,2.4198,0,7.5,8.8594,10.1422,10.1507,14.7963,1.4924,1.5636,3.96
F36007,0.8576,20.25,12.9827,12.9931,15.1675,1.9647,1.9041,2.7,4.95,10.4914,113.4,2.8466,0,7.5,8.8594,2.8466,0,8.8594,2.8466,0,7.5,8.8594,10.3861,10.3945,12.1340,1.5718,1.5233,3.96
F36015,0.8224,20.25,11.7413,11.5063,15.9478,2.0027,1.8356,2.7,4.95,10.1143,113.4,2.0747,0,7.5,8.8594,2.0747,0,8.8594,2.0747,0,7.5,8.8594,9.3931,9.2051,12.7583,1.6022,1.4685,3.96
F36025,0.8085,20.25,13.4866,13.8075,15.0688,1.9717,1.8554,2.7,4.95,10.2233,113.4,2.9863,0,7.5,8.8594,2.9863,0,8.8594,2.9863,0,7.5,8.8594,10.7893,11.0460,12.0550,1.5773,1.4843,3.96
F36101,0.8076,20.25,11.7485,11.7597,13.3539,1.8612,1.8519,2.7,4.95,10.2037,113.4,1.8868,0,7.5,8.8594,1.8868,0,8.8594,1.8868,0,7.5,8.8594,9.3988,9.4077,10.6831,1.4889,1.4815,3.96
F42001,1.1074,20.25,11.3551,11.3665,14.9658,3.0136,2.7932,2.7,4.95,15.3907,113.4,2.7783,0,7.5,8.8594,2.7783,0,8.8594,2.7783,0,7.5,8.8594,9.0841,9.0932,11.9726,2.4109,2.2346,3.96
F42009,0.8881,20.25,11.0704,11.0819,14.1823,2.6798,2.6603,2.7,4.95,14.6582,113.4,3.5875,0,7.5,8.8594,3.5875,0,8.8594,3.5875,0,7.5,8.8594,8.8563,8.8655,11.3458,2.1438,2.1282,3.96
F42011,1.1212,20.25,10.6397,10.6515,14.1774,2.9997,4.6204,2.7,4.95,25.4582,113.4,4.6996,0,7.5,8.8594,4.6996,0,8.8594,4.6996,0,7.5,8.8594,8.5118,8.5212,11.3419,2.3997,3.6963,3.96
F42013,0.9735,20.25,11.2423,11.2537,14.0525,2.9811,4.7555,2.7,4.95,26.2030,113.4,2.5540,0,7.5,8.8594,2.5540,0,8.8594,2.5540,0,7.5,8.8594,8.9938,9.0030,11.2420,2.3849,3.8044,3.96
F42021,1.0714,20.25,10.3544,10.3664,14.7893,2.5430,2.6126,2.7,4.95,14.3956,113.4,3.4715,0,7.5,8.8594,3.4715,0,8.8594,3.4715,0,7.5,8.8594,8.2835,8.2931,11.8314,2.0344,2.0901,3.96
F42027,0.9296,20.25,10.1235,10.1356,25.9882,2.7114,2.9164,2.7,4.95,16.0696,113.4,2.9480,0,7.5,8.8594,2.9480,0,8.8594,2.9480,0,7.5,8.8594,8.0988,8.1085,20.7906,2.1691,2.3332,3.96
F42033,0.9182,20.25,10.3492,10.3611,15.5335,2.5796,2.4327,2.7,4.95,13.4039,113.4,3.9977,0,7.5,8.8594,3.9977,0,8.8594,3.9977,0,7.5,8.8594,8.2793,8.2889,12.4268,2.0637,1.9461,3.96
F42035,0.8734,20.25,10.4428,10.4548,13.9746,2.8108,3.6955,2.7,4.95,20.3623,113.4,4.7796,0,7.5,8.8594,4.7796,0,8.8594,4.7796,0,7.5,8.8594,8.3543,8.3638,11.1796,2.2487,2.9564,3.96
F42041,1.0374,20.25,11.1257,11.1373,14.0936,2.7695,3.9576,2.7,4.95,21.8064,113.4,2.3353,0,7.5,8.8594,2.3353,0,8.8594,2.3353,0,7.5,8.8594,8.9006,8.9098,11.2749,2.2156,3.1661,3.96
F42043,1.0647,20.25,11.1797,11.1912,14.6236,3.0254,3.7624,2.7,4.95,20.7307,113.4,3.6197,0,7.5,8.8594,3.6197,0,8.8594,3.6197,0,7.5,8.8594,8.9438,8.9530,11.6989,2.4203,3.0099,3.96
F42055,1.0889,20.25,11.4561,11.4674,14.6391,2.9962,4.6668,2.7,4.95,25.7138,113.4,2.7426,0,7.5,8.8594,2.7426,0,8.8594,2.7426,0,7.5,8.8594,9.1648,9.1739,11.7113,2.3970,3.7334,3.96
F42061,0.8874,20.25,11.0479,11.0595,14.1890,2.7890,2.8016,2.7,4.95,15.4367,113.4,2.3044,0,7.5,8.8594,2.3044,0,8.8594,2.3044,0,7.5,8.8594,8.8383,8.8476,11.3512,2.2312,2.2413,3.96
F42069,0.9802,20.25,10.5998,10.6117,13.8595,2.6384,2.4757,2.7,4.95,13.6411,113.4,3.2099,0,7.5,8.8594,3.2099,0,8.8594,3.2099,0,7.5,8.8594,8.4799,8.4893,11.0876,2.1107,1.9806,3.96
F42071,1.4528,20.25,12.3139,12.3247,14.6156,3.6068,7.0359,2.7,4.95,38.7679,113.4,4.9106,0,7.5,8.8594,4.9106,0,8.8594,4.9106,0,7.5,8.8594,9.8511,9.8598,11.6925,2.8854,5.6287,3.96
F42075,1.3130,20.25,11.5637,11.5750,17.0993,3.5473,5.7526,2.7,4.95,31.6969,113.4,4.3152,0,7.5,8.8594,4.3152,0,8.8594,4.3152,0,7.5,8.8594,9.2510,9.2600,13.6794,2.8378,4.6021,3.96
F42079,0.9700,20.25,10.1141,10.1262,14.6227,2.5837,2.5216,2.7,4.95,13.8943,113.4,4.7175,0,7.5,8.8594,4.7175,0,8.8594,4.7175,0,7.5,8.8594,8.0913,8.1010,11.6981,2.0670,2.0173,3.96
F42081,0.8811,20.25,10.1017,10.1138,14.7206,2.6003,2.7038,2.7,4.95,14.8978,113.4,4.2653,0,7.5,8.8594,4.2653,0,8.8594,4.2653,0,7.5,8.8594,8.0814,8.0911,11.7765,2.0802,2.1630,3.96
F42087,0.9494,20.25,10.9556,10.9673,14.3255,3.0710,3.7132,2.7,4.95,20.4600,113.4,3.9713,0,7.5,8.8594,3.9713,0,8.8594,3.9713,0,7.5,8.8594,8.7645,8.7738,11.4604,2.4568,2.9706,3.96
F42097,0.9824,20.25,10.3746,10.3865,21.0628,2.8245,3.0296,2.7,4.95,16.6931,113.4,3.9818,0,7.5,8.8594,3.9818,0,8.8594,3.9818,0,7.5,8.8594,8.2997,8.3092,16.8503,2.2596,2.4237,3.96
F42107,1.0192,20.25,11.1390,11.1505,13.5269,2.9326,3.0193,2.7,4.95,16.6361,113.4,4.3005,0,7.5,8.8594,4.3005,0,8.8594,4.3005,0,7.5,8.8594,8.9112,8.9204,10.8215,2.3461,2.4154,3.96
F42115,0.9461,20.25,10.4982,10.5101,14.9667,2.6876,2.3289,2.7,4.95,12.8325,113.4,4.7361,0,7.5,8.8594,4.7361,0,8.8594,4.7361,0,7.5,8.8594,8.3986,8.4081,11.9734,2.1500,1.8632,3.96
F42117,0.8519,20.25,10.3079,10.3199,16.0655,2.5843,2.3035,2.7,4.95,12.6923,113.4,2.2045,0,7.5,8.8594,2.2045,0,8.8594,2.2045,0,7.5,8.8594,8.2463,8.2559,12.8524,2.0675,1.8428,3.96
F42119,0.9935,20.25,10.7664,10.7781,17.2780,3.1500,4.5605,2.7,4.95,25.1283,113.4,4.5596,0,7.5,8.8594,4.5596,0,8.8594,4.5596,0,7.5,8.8594,8.6131,8.6225,13.8224,2.5200,3.6484,3.96
F42133,1.1273,20.25,10.9145,10.9262,17.8894,2.9128,3.0521,2.7,4.95,16.8173,113.4,3.0451,0,7.5,8.8594,3.0451,0,8.8594,3.0451,0,7.5,8.8594,8.7316,8.7410,14.3115,2.3302,2.4417,3.96
F51001,0.8274,20.25,8.0215,8.0348,16.5639,2.9149,2.0591,2.7,4.95,11.3459,113.4,3.3591,0,7.5,8.8594,3.3591,0,8.8594,3.3591,0,7.5,8.8594,6.4172,6.4279,13.2511,2.3319,1.6473,3.96
F51003,0.7988,20.25,9.6782,9.6906,14.2420,3.2182,1.8387,2.7,4.95,10.1312,113.4,1.9218,0,7.5,8.8594,1.9218,0,8.8594,1.9218,0,7.5,8.8594,7.7426,7.7525,11.3936,2.5745,1.4710,3.96
F51005,0.6658,20.25,11.2494,11.2608,13.1161,2.5690,1.5922,2.7,4.95,8.7731,113.4,1.9648,0,7.5,8.8594,1.9648,0,8.8594,1.9648,0,7.5,8.8594,8.9995,9.0087,10.4929,2.0552,1.2738,3.96
F51009,0.7076,20.25,10.1686,10.1807,12.8272,3.2779,1.7991,2.7,4.95,9.9133,113.4,3.1090,0,7.5,8.8594,3.1090,0,8.8594,3.1090,0,7.5,8.8594,8.1349,8.1446,10.2618,2.6223,1.4393,3.96
F51011,0.7833,20.25,9.3732,9.3857,14.1814,3.2782,1.9215,2.7,4.95,10.5874,113.4,1.8278,0,7.5,8.8594,1.8278,0,8.8594,1.8278,0,7.5,8.8594,7.4986,7.5086,11.3451,2.6226,1.5372,3.96
F51013,1.2763,20.25,9.5639,9.5584,12.5870,3.6304,1.5540,2.7,4.95,8.5625,113.4,3.8050,0,7.5,8.8594,3.8050,0,8.8594,3.8050,0,7.5,8.8594,7.6511,7.6467,10.0696,2.9043,1.2432,3.96
F51015,0.8537,20.25,13.0444,13.0548,13.7743,3.8435,2.0044,2.7,4.95,11.0444,113.4,2.8944,0,7.5,8.8594,2.8944,0,8.8594,2.8944,0,7.5,8.8594,10.4355,10.4439,11.0194,3.0748,1.6035,3.96
F51017,0.6291,20.25,11.9856,11.9967,14.1312,3.2599,1.6657,2.7,4.95,9.1779,113.4,2.0904,0,7.5,8.8594,2.0904,0,8.8594,2.0904,0,7.5,8.8594,9.5885,9.5973,11.3049,2.6079,1.3326,3.96
F51019,0.7419,20.25,11.8120,11.8231,13.7821,3.3302,1.9029,2.7,4.95,10.4849,113.4,2.1139,0,7.5,8.8594,2.1139,0,8.8594,2.1139,0,7.5,8.8594,9.4496,9.4585,11.0257,2.6641,1.5223,3.96
F51023,0.6691,20.25,12.5552,12.5659,13.5221,3.2555,1.7984,2.7,4.95,9.9092,113.4,2.0125,0,7.5,8.8594,2.0125,0,8.8594,2.0125,0,7.5,8.8594,10.0442,10.0527,10.8177,2.6044,1.4387,3.96
F51033,0.9021,20.25,6.8891,6.9031,13.9360,3.0809,1.7947,2.7,4.95,9.8890,113.4,1.7807,0,7.5,8.8594,1.7807,0,8.8594,1.7807,0,7.5,8.8594,5.5113,5.5225,11.1488,2.4648,1.4358,3.96
F51041,0.9301,20.25,7.5803,7.5939,12.9708,3.4841,2.0240,2.7,4.95,11.1520,113.4,3.1537,0,7.5,8.8594,3.1537,0,8.8594,3.1537,0,7.5,8.8594,6.0643,6.0751,10.3767,2.7873,1.6192,3.96
F51043,0.8262,20.25,11.1565,11.1681,14.4824,3.2897,1.8253,2.7,4.95,10.0571,113.4,1.7215,0,7.5,8.8594,1.7215,0,8.8594,1.7215,0,7.5,8.8594,8.9252,8.9344,11.5859,2.6318,1.4602,3.96
F51045,0.7007,20.25,10.8924,10.9041,13.5874,3.2723,1.7270,2.7,4.95,9.5155,113.4,2.3346,0,7.5,8.8594,2.3346,0,8.8594,2.3346,0,7.5,8.8594,8.7139,8.7233,10.8699,2.6178,1.3816,3.96
F51053,0.8369,20.25,7.8523,7.8657,11.1563,3.7967,2.0959,2.7,4.95,11.5482,113.4,3.2797,0,7.5,8.8594,3.2797,0,8.8594,3.2797,0,7.5,8.8594,6.2818,6.2925,8.9250,3.0373,1.6767,3.96
F51057,0.8931,20.25,7.8331,7.8465,16.5908,3.2081,1.8579,2.7,4.95,10.2368,113.4,3.0468,0,7.5,8.8594,3.0468,0,8.8594,3.0468,0,7.5,8.8594,6.2665,6.2772,13.2726,2.5665,1.4863,3.96
F51059,1.1561,20.25,11.2217,11.2332,13.7267,3.7577,2.2659,2.7,4.95,12.4849,113.4,3.5249,0,7.5,8.8594,3.5249,0,8.8594,3.5249,0,7.5,8.8594,8.9773,8.9865,10.9814,3.0062,1.8127,3.96
F51061,0.8688,20.25,9.0669,9.0796,14.3836,3.3097,1.9007,2.7,4.95,10.4731,113.4,1.9694,0,7.5,8.8594,1.9694,0,8.8594,1.9694,0,7.5,8.8594,7.2535,7.2637,11.5069,2.6477,1.5206,3.96
F51069,0.8316,20.25,10.8732,10.8848,14.5458,3.3339,1.7912,2.7,4.95,9.8696,113.4,2.9140,0,7.5,8.8594,2.9140,0,8.8594,2.9140,0,7.5,8.8594,8.6985,8.7079,11.6366,2.6671,1.4330,3.96
F51071,0.7520,20.25,11.1169,11.1285,15.0899,3.3411,1.7026,2.7,4.95,9.3816,113.4,2.6762,0,7.5,8.8594,2.6762,0,8.8594,2.6762,0,7.5,8.8594,8.8935,8.9028,12.0719,2.6729,1.3621,3.96
F51079,0.8200,20.25,11.8851,11.8962,14.0319,3.7565,1.9986,2.7,4.95,11.0123,113.4,2.8837,0,7.5,8.8594,2.8837,0,8.8594,2.8837,0,7.5,8.8594,9.5081,9.5170,11.2255,3.0052,1.5989,3.96
F51085,0.9426,20.25,7.8958,7.9092,13.9594,3.2937,2.1185,2.7,4.95,11.6730,113.4,2.0118,0,7.5,8.8594,2.0118,0,8.8594,2.0118,0,7.5,8.8594,6.3166,6.3273,11.1676,2.6349,1.6948,3.96
F51087,1.0585,20.25,7.1948,7.2086,14.3713,3.4094,1.9373,2.7,4.95,10.6745,113.4,2.0886,0,7.5,8.8594,2.0886,0,8.8594,2.0886,0,7.5,8.8594,5.7558,5.7669,11.4971,2.7275,1.5498,3.96
F51091,0.7120,20.25,10.7120,11.2441,15.2699,3.5084,1.6163,2.7,4.95,8.9060,113.4,3.3182,0,7.5,8.8594,3.3182,0,8.8594,3.3182,0,7.5,8.8594,8.5696,8.9953,12.2159,2.8068,1.2931,3.96
F51095,0.8057,20.25,7.8345,7.8480,14.0216,3.4829,2.1556,2.7,4.95,11.8774,113.4,3.2895,0,7.5,8.8594,3.2895,0,8.8594,3.2895,0,7.5,8.8594,6.2676,6.2784,11.2173,2.7864,1.7245,3.96
F51099,0.8745,20.25,7.8471,7.8605,14.0900,3.1081,1.9112,2.7,4.95,10.5309,113.4,3.0924,0,7.5,8.8594,3.0924,0,8.8594,3.0924,0,7.5,8.8594,6.2777,6.2884,11.2720,2.4865,1.5290,3.96
F51101,0.9054,20.25,7.6807,7.6942,13.5917,3.2065,1.9768,2.7,4.95,10.8919,113.4,3.0430,0,7.5,8.8594,3.0430,0,8.8594,3.0430,0,7.5,8.8594,6.1446,6.1554,10.8734,2.5652,1.5814,3.96
F51107,0.9459,20.25,8.6398,8.6528,13.4676,3.2828,1.9261,2.7,4.95,10.6129,113.4,2.2192,0,7.5,8.8594,2.2192,0,8.8594,2.2192,0,7.5,8.8594,6.9118,6.9222,10.7741,2.6262,1.5409,3.96
F51113,0.8178,20.25,9.6215,9.6339,13.9711,3.5555,2.0542,2.7,4.95,11.3189,113.4,2.7216,0,7.5,8.8594,2.7216,0,8.8594,2.7216,0,7.5,8.8594,7.6972,7.7071,11.1769,2.8444,1.6434,3.96
F51121,0.7116,20.25,12.5966,12.6073,13.8501,3.3909,1.8044,2.7,4.95,9.9425,113.4,2.1391,0,7.5,8.8594,2.1391,0,8.8594,2.1391,0,7.5,8.8594,10.0773,10.0858,11.0800,2.7127,1.4436,3.96
F51125,0.7342,20.25,9.7687,9.7810,14.0888,3.2295,1.7874,2.7,4.95,9.8487,113.4,3.2394,0,7.5,8.8594,3.2394,0,8.8594,3.2394,0,7.5,8.8594,7.8150,7.8248,11.2710,2.5836,1.4299,3.96
F51131,0.7432,20.25,6.6239,6.6380,20.1805,1.8766,1.6986,2.7,4.95,9.3594,113.4,3.2064,0,7.5,8.8594,3.2064,0,8.8594,3.2064,0,7.5,8.8594,5.2991,5.3104,16.1444,1.5013,1.3589,3.96
